"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.918292999E0,2.468900919E0,6.706676483E0
2.000000000E-2,-3.549193382E0,3.207033157E0,6.384397507E0
4.000000000E-2,-3.374454737E0,3.813206673E0,6.658226967E0
6.000000000E-2,-3.058774710E0,4.064023018E0,7.709444523E0
8.001250000E-2,-3.151899338E0,3.897338867E0,8.440901756E0
1.020015620E-1,-3.525547981E0,3.637328625E0,8.558887482E0
1.240015620E-1,-3.359218359E0,3.613712072E0,8.606858253E0
1.440015620E-1,-3.031394482E0,3.530595303E0,9.485280991E0
1.640078120E-1,-2.523038626E0,2.869508266E0,1.020902920E1
1.860000000E-1,-2.335850000E0,1.779437780E0,1.021335793E1
2.060062500E-1,-1.818041921E0,1.140473127E0,9.726195335E0
2.280000000E-1,-1.145893693E0,1.458308220E0,9.818534851E0
2.480000000E-1,1.864317060E-1,1.297446609E0,1.110199070E1
2.680015620E-1,1.245722294E0,2.004904449E-1,1.297544289E1
2.880078120E-1,1.577300072E0,-9.564548135E-1,1.346118832E1
3.100000000E-1,8.599014878E-1,-1.247254610E0,1.182071972E1
3.300078120E-1,4.120900035E-1,-1.537307382E0,1.031114674E1
3.520000000E-1,-1.974737458E-2,-1.376531839E0,9.923286438E0
3.720000000E-1,8.081867546E-2,-1.094820499E0,9.740934372E0
3.920000000E-1,9.571061283E-2,-1.298289418E0,9.268528938E0
4.120093750E-1,1.796608977E-2,-1.761423826E0,8.270358086E0
4.340015620E-1,-2.198834717E-2,-1.776401877E0,8.106623650E0
4.540093750E-1,-5.787742734E-1,-1.190138578E0,8.950981140E0
4.760000000E-1,-1.400339842E0,-8.012531400E-1,9.227770805E0
4.960000000E-1,-1.530373812E0,-7.510514855E-1,8.938666344E0
5.160000000E-1,-1.234795213E0,-1.002586246E0,9.243045807E0
5.360000000E-1,-1.036718011E0,-7.513196468E-1,9.814253807E0
5.560000000E-1,-7.329896092E-1,-8.399626017E-1,9.807100296E0
5.760000000E-1,-5.053968430E-1,-2.684378996E-2,1.074880695E1
5.960015620E-1,-1.039773107E0,1.424262673E-1,1.121530247E1
6.180000000E-1,-1.291077971E0,2.626534998E-1,9.693288803E0
6.380000000E-1,-2.047109604E0,1.047472835E0,6.913937569E0
6.580000000E-1,-3.335572958E0,2.080685854E0,6.775179386E0
6.780000000E-1,-3.172738552E0,2.469561577E0,7.652443409E0
6.980000000E-1,-3.101707458E0,1.765924931E0,8.914723396E0
7.180000000E-1,-3.223122358E0,9.905482531E-1,8.944239616E0
7.380000000E-1,-4.155386448E0,6.295409799E-1,9.546236992E0
7.580000000E-1,-4.500476360E0,3.127976656E-1,1.145553684E1
7.780000000E-1,-3.476093531E0,-3.583545089E-1,1.160934067E1
7.980000000E-1,-2.818396807E0,-1.124815106E0,1.171575737E1
8.180000000E-1,-2.688353300E0,-1.811845660E0,1.039348793E1
8.380000000E-1,-2.176655054E0,-1.271531701E0,1.000145245E1
