"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.200000000E-2,9.465999603E-1,-1.879999936E-1,-1.671499968E0
3.200000000E-2,9.521999955E-1,5.388000011E-1,-1.680299997E0
5.200000000E-2,1.154799938E0,9.996999502E-1,-1.014099956E0
7.200312500E-2,1.090799928E0,9.449999928E-1,-1.526999921E-1
1.020015620E-1,2.558999956E-1,5.421000123E-1,4.360000044E-2
1.320000000E-1,1.445000023E-1,5.225999951E-1,3.402999938E-1
1.520000000E-1,3.863999844E-1,2.658999860E-1,1.058599949E0
1.720078120E-1,3.799999952E-1,-6.014999747E-1,1.391600013E0
2.020000000E-1,3.276000023E-1,-1.567999959E0,7.306999564E-1
2.220000000E-1,6.466999650E-1,-9.911999702E-1,3.370999992E-1
2.420000000E-1,1.337999940E0,-5.311999917E-1,1.083299994E0
2.620000000E-1,1.951200008E0,-8.051999807E-1,2.841399908E0
2.820000000E-1,2.202800035E0,-1.632499933E0,3.662499905E0
3.020000000E-1,1.420799971E0,-1.544899940E0,2.823299885E0
3.220078120E-1,8.578000069E-1,-1.568499923E0,9.457999468E-1
3.520000000E-1,2.588999867E-1,-9.282999635E-1,1.211999953E-1
3.720000000E-1,3.255999982E-1,-4.028999805E-1,-4.120000079E-2
3.920000000E-1,3.285000026E-1,-4.393000007E-1,-5.094000101E-1
4.120093750E-1,2.737999856E-1,-8.021000028E-1,-1.500100017E0
4.420000000E-1,2.432999909E-1,-5.223999619E-1,-1.446799994E0
4.620062500E-1,-3.802999854E-1,4.989999905E-2,-5.954999924E-1
4.920000000E-1,-7.364000082E-1,3.007999957E-1,-7.556999922E-1
5.120015620E-1,-2.374999970E-1,-2.899999963E-3,-5.644999743E-1
5.420000000E-1,4.790000021E-1,4.529999942E-2,1.660999954E-1
5.620000000E-1,1.137099981E0,1.941999942E-1,3.321000040E-1
5.820000000E-1,1.317799926E0,6.075999737E-1,1.526399970E0
6.020000000E-1,1.186999917E0,4.253999889E-1,1.395299911E0
6.220000000E-1,1.325500011E0,4.239999950E-1,-1.592999995E-1
6.420000000E-1,7.889999747E-1,9.519999623E-1,-2.888799906E0
6.620000000E-1,-1.889999956E-1,1.820499897E0,-2.168099880E0
6.820000000E-1,1.094999984E-1,1.636699915E0,-1.304799914E0
7.020000000E-1,-7.849999517E-2,6.376000047E-1,-1.831000000E-1
7.220000000E-1,-5.791000128E-1,-2.732000053E-1,-4.382999837E-1
7.420000000E-1,-1.845799923E0,-6.688999534E-1,5.243999958E-1
7.620000000E-1,-2.211099863E0,-1.105999947E0,2.174700022E0
7.820093750E-1,-1.159099936E0,-1.795199990E0,2.071300030E0
8.120000000E-1,-7.439999580E-1,-2.823699951E0,1.373499990E0
8.320000000E-1,-2.413999885E-1,-2.690799952E0,5.825999975E-1
8.520000000E-1,-2.018999904E-1,-1.538800001E0,-3.316999972E-1
8.720000000E-1,-3.730999827E-1,-7.991999984E-1,-9.905999899E-1
8.920000000E-1,-6.714999676E-1,-7.019999623E-2,-1.132499933E0
9.120000000E-1,-1.073400021E0,-3.421999812E-1,-1.807399988E0
9.320000000E-1,-9.354999661E-1,-4.144999981E-1,-3.123399973E0
9.520000000E-1,-6.140000001E-2,-7.269999981E-1,-2.204799891E0
9.720000000E-1,2.064999938E-1,-5.521000028E-1,-1.596099973E0
9.920000000E-1,-3.389999866E-1,-3.411999941E-1,-1.548099995E0
1.012000000E0,-1.099300027E0,-1.357000023E-1,-1.490399957E0
1.032000000E0,-2.086600065E0,2.299999893E-1,-1.178900003E0
1.052000000E0,-1.363299966E0,-4.139999747E-1,-8.218999505E-1
1.072000000E0,-5.005999804E-1,-2.214999944E-1,8.546999693E-1
1.092000000E0,1.451999992E-1,6.407999992E-1,1.002099991E0
1.112000000E0,-2.363999933E-1,8.323999643E-1,5.179999769E-2
1.132000000E0,-7.027999759E-1,4.231999815E-1,-4.129999876E-2
1.152000000E0,-3.709999919E-1,2.105000019E-1,5.885999799E-1
1.172000000E0,7.634999752E-1,-1.420000009E-2,2.615299940E0
1.192000000E0,1.183899999E0,-1.271999925E-1,2.929899931E0
1.212000000E0,4.833000004E-1,-2.322999984E-1,1.723399997E0
1.232000000E0,7.400000095E-1,3.091999888E-1,7.153999805E-1
1.252000000E0,1.388299942E0,3.845999837E-1,2.894999981E-1
1.272000000E0,1.601899981E0,9.519999623E-1,9.915999770E-1
1.292000000E0,-5.791000128E-1,2.799999900E-2,1.902399898E0
1.312000000E0,-7.951999903E-1,-1.533699989E0,1.567600012E0
1.332000000E0,-2.157999873E-1,-2.255399942E0,5.511999726E-1
1.352000000E0,6.577999592E-1,-2.115200043E0,4.210000038E-1
1.372000000E0,1.199499965E0,-1.935400009E0,-1.655000001E-1
1.392000000E0,1.910499930E0,-1.973299980E0,-1.445799947E0
1.412000000E0,1.906999946E0,-9.167000055E-1,-1.541099906E0
1.432000000E0,1.659500003E0,-3.130999804E-1,-1.477199912E0
1.452000000E0,1.123000026E0,3.285999894E-1,-2.664899826E0
1.472000000E0,1.080899954E0,8.792999983E-1,-3.372999907E0
1.492000000E0,7.856000066E-1,1.018700004E0,-2.871599913E0
1.512000000E0,2.245999873E-1,8.919999599E-1,-2.326299906E0
1.532000000E0,1.659999974E-2,7.353000045E-1,-1.782400012E0
1.552000000E0,6.949999928E-2,9.259999990E-1,-1.540699959E0
1.572000000E0,6.399999559E-2,8.615999818E-1,-1.629699945E0
1.592001562E0,2.151999921E-1,1.181100011E0,-1.021199942E0
