"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.788156200E-2,1.212500000E1,2.681250000E1,-3.506250000E1
4.788156200E-2,1.187500000E1,2.712500000E1,-3.500000000E1
7.788312500E-2,1.150000000E1,2.750000000E1,-3.493750000E1
1.078815620E-1,1.050000000E1,2.762500000E1,-3.537500000E1
1.378800000E-1,9.562500000E0,2.806250000E1,-3.531250000E1
1.578800000E-1,8.625000000E0,2.875000000E1,-3.531250000E1
1.778878120E-1,7.625000000E0,2.937500000E1,-3.531250000E1
2.078800000E-1,6.437500000E0,3.100000000E1,-3.462500000E1
2.278800000E-1,5.062500000E0,3.218750000E1,-3.412500000E1
2.478800000E-1,3.187500000E0,3.343750000E1,-3.312500000E1
2.678800000E-1,1.437500000E0,3.500000000E1,-3.200000000E1
2.878800000E-1,-2.500000000E-1,3.643750000E1,-3.075000000E1
3.078800000E-1,-1.500000000E0,3.793750000E1,-2.968750000E1
3.278878120E-1,-1.750000000E0,3.912500000E1,-2.862500000E1
3.578800000E-1,-2.375000000E0,4.062500000E1,-2.743750000E1
3.778800000E-1,-2.375000000E0,4.143750000E1,-2.681250000E1
3.978800000E-1,-2.312500000E0,4.193750000E1,-2.637500000E1
4.178893750E-1,-2.250000000E0,4.218750000E1,-2.643750000E1
4.478800000E-1,-6.875000000E-1,4.275000000E1,-2.612500000E1
4.678862500E-1,0.000000000E0,4.256250000E1,-2.606250000E1
4.978800000E-1,2.375000000E0,4.218750000E1,-2.625000000E1
5.178815620E-1,3.562500000E0,4.206250000E1,-2.612500000E1
5.478800000E-1,5.125000000E0,4.118750000E1,-2.618750000E1
5.678800000E-1,6.437500000E0,4.068750000E1,-2.606250000E1
5.878800000E-1,7.937500000E0,3.981250000E1,-2.631250000E1
6.078800000E-1,9.437500000E0,3.887500000E1,-2.681250000E1
6.278800000E-1,1.125000000E1,3.800000000E1,-2.725000000E1
6.478800000E-1,1.287500000E1,3.700000000E1,-2.731250000E1
6.678800000E-1,1.325000000E1,3.650000000E1,-2.762500000E1
