"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.035639350E1,-2.554887085E0,2.069596252E0,8.980724487E0
3.037633950E1,-2.539618835E0,2.920876007E0,9.193731537E0
3.039628650E1,-2.438279572E0,3.624412994E0,9.276509399E0
3.041623250E1,-2.058668976E0,4.011208649E0,9.726922760E0
3.043617950E1,-1.877695312E0,4.476441193E0,9.765542450E0
3.045612550E1,-9.587562561E-1,3.621718597E0,8.619824982E0
3.047607150E1,-7.547305298E-1,3.413651276E0,7.600444794E0
3.049601850E1,-2.073188782E-1,3.171903992E0,7.069049835E0
3.051596450E1,2.647993469E-1,2.843486938E0,6.283782806E0
3.053591150E1,6.209088135E-1,2.977158966E0,6.233487396E0
3.055585750E1,6.524931335E-1,2.922672272E0,6.306385803E0
3.057580350E1,6.011499023E-1,2.931354218E0,6.880741425E0
3.059575050E1,7.548802185E-1,2.742596741E0,9.131011963E0
3.061569650E1,8.662486267E-1,3.247646484E0,7.948171692E0
3.063564350E1,1.152004395E0,3.963457947E0,7.716453552E0
3.065558950E1,1.377136230E0,4.119732971E0,8.637937317E0
3.067553550E1,1.880539398E0,4.029620361E0,9.701026611E0
3.069548250E1,1.947599945E0,3.641627197E0,1.074465637E1
3.071542850E1,1.692829742E0,3.526067505E0,1.124147324E1
3.073537550E1,1.225800934E0,4.282145233E0,1.102607117E1
3.075532150E1,1.339863739E0,4.147874451E0,1.246907043E1
3.077526750E1,2.049687653E0,2.494861908E0,1.359143646E1
3.079521450E1,2.675386505E0,1.224753113E0,1.286320084E1
3.081516050E1,3.052302704E0,8.921447754E-1,1.073941727E1
3.083510750E1,3.144510956E0,6.206094360E-1,8.959169312E0
3.085505350E1,2.607727203E0,2.433938599E-1,8.757837982E0
3.087499950E1,1.777553558E0,1.763333130E-1,9.726473694E0
3.089494650E1,1.512604523E0,1.012943573E0,9.992769928E0
3.091489250E1,7.964936829E-1,2.711910553E0,8.945697327E0
3.093483950E1,3.194357300E-1,3.081791382E0,8.074359283E0
3.095478550E1,-2.445913696E-1,3.413501587E0,7.548203430E0
3.097473150E1,-3.110531616E-1,3.386108551E0,7.270979919E0
3.099467850E1,-4.059558105E-1,2.467618561E0,7.035369873E0
3.101462450E1,-3.508703613E-1,2.132016449E0,7.449408875E0
3.103457150E1,-1.417552185E-1,3.258723450E0,7.141948242E0
3.105451750E1,-1.691482544E-1,3.562741241E0,6.610852661E0
3.107446450E1,-3.724255371E-1,3.558400269E0,6.855444031E0
3.109441050E1,-3.894900513E-1,3.393143921E0,8.102500763E0
3.111435650E1,-6.451583862E-1,3.269051971E0,8.669371948E0
3.113430350E1,-1.080752563E0,4.405937805E0,8.053702240E0
3.115424950E1,-1.298399963E0,5.277575226E0,7.698341217E0
3.117419650E1,-2.134411469E0,6.183790741E0,8.531957703E0
3.119414250E1,-2.560575256E0,7.038213959E0,9.434131622E0
3.121408850E1,-2.979404297E0,7.692054291E0,9.784702606E0
3.123403488E1,-2.958298187E0,8.210576019E0,9.167835388E0
3.125398087E1,-2.880160675E0,6.966363373E0,8.731642456E0
3.127392787E1,-1.841470642E0,4.077670441E0,9.318571930E0
3.129387387E1,-5.709127808E-1,6.550378418E-1,1.122830063E1
3.131382087E1,1.399589539E-1,-5.349874878E-1,1.186372925E1
3.133376687E1,3.406915283E-1,1.916015625E-1,1.075199112E1
3.135371287E1,2.963836670E-1,1.150357819E0,9.177864532E0
3.137365988E1,-5.568420410E-2,2.539918213E0,8.902287598E0
3.139360587E1,-1.321452026E0,3.723806305E0,9.255403290E0
3.141355287E1,-1.044677582E0,2.919079742E0,9.375004578E0
3.143349888E1,-7.861651611E-1,2.586471405E0,9.069639587E0
3.145344487E1,-4.424798584E-1,2.619253235E0,8.815168762E0
3.147339187E1,-2.146536255E-1,2.861449585E0,8.236921234E0
3.149333787E1,-9.235794067E-2,3.173101501E0,7.553741913E0
3.151328487E1,9.116043091E-2,3.205883331E0,6.906338196E0
3.153323087E1,4.278103638E-1,3.396287384E0,6.658303986E0
3.155317788E1,1.199006653E-1,3.291056213E0,7.019802246E0
3.157312387E1,1.910028076E-1,3.415896606E0,7.654482422E0
3.159306987E1,5.845344543E-1,3.768712921E0,8.059989166E0
3.161301687E1,9.330097961E-1,3.873794403E0,8.726253662E0
