"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.786592083E0,-2.211706191E-1,2.797598541E-1,4.063709676E-1
2.806538083E0,-2.382332236E-1,2.416239083E-1,4.696508646E-1
2.826484083E0,-2.400509715E-1,1.618058681E-1,5.056182742E-1
2.846430083E0,-1.925608665E-1,6.265674531E-2,5.117686391E-1
2.866376083E0,-9.754896909E-2,-8.728163317E-3,4.532256722E-1
2.886322083E0,-3.311709315E-2,-2.242223546E-2,3.755650222E-1
2.906268083E0,-1.970946603E-2,5.219935626E-2,3.424590528E-1
2.926214083E0,-4.546089098E-2,1.607356369E-1,3.342481256E-1
2.946160083E0,-7.651403546E-2,2.487785220E-1,3.108119667E-1
2.966106083E0,-1.043612733E-1,2.657936513E-1,2.713820040E-1
2.986052083E0,-1.054526940E-1,1.947599351E-1,2.161267102E-1
3.005998083E0,-2.979905158E-2,1.338408291E-1,1.560701132E-1
3.025945083E0,5.599110574E-2,3.424664959E-2,8.161425591E-2
3.045891083E0,6.727869064E-2,-1.345120519E-1,5.574423820E-3
3.065837083E0,3.455639258E-2,-2.876085043E-1,-5.321512371E-2
3.085783083E0,5.773402750E-2,-3.376075327E-1,-7.680574059E-2
3.105729083E0,2.137856781E-1,-2.695163786E-1,-7.437427342E-2
3.125675083E0,4.269685447E-1,-1.233454719E-1,-6.221580505E-2
3.145621083E0,4.907813370E-1,-3.799808398E-2,-6.481851637E-2
3.165567083E0,3.994231522E-1,-2.406651527E-2,-6.810866296E-2
3.185513083E0,2.569970787E-1,-1.663447358E-2,-8.149762452E-2
3.205459708E0,1.578805149E-1,3.934423253E-2,-9.161714464E-2
3.225405708E0,1.073672175E-1,1.313482821E-1,-1.043904275E-1
3.245351708E0,9.969159961E-2,2.415940464E-1,-1.166580841E-1
3.265298708E0,7.129693031E-2,3.114099205E-1,-1.357240081E-1
3.285244708E0,1.286165509E-2,3.249870539E-1,-1.406809688E-1
3.305190708E0,-3.635651618E-2,3.105957508E-1,-1.198285744E-1
3.325136708E0,-5.028003454E-2,2.737849057E-1,-8.410996944E-2
3.345082708E0,-4.346800968E-2,2.242910266E-1,-4.957115650E-2
3.365028708E0,-4.956545774E-3,1.778045148E-1,-2.970680781E-2
3.384974708E0,5.679017678E-2,1.338027865E-1,-2.510391176E-2
3.404920708E0,1.152285486E-1,7.134494185E-2,-2.338049188E-2
3.424866708E0,1.603026986E-1,1.444241591E-2,7.199864835E-3
3.444812708E0,1.898044050E-1,-2.409938350E-2,6.628341973E-2
3.464758708E0,2.136106044E-1,-3.615900129E-2,1.405653358E-1
3.484704708E0,2.538792789E-1,-7.122686133E-3,2.073167861E-1
3.504650708E0,3.115014434E-1,3.291054070E-2,2.559772730E-1
3.524597708E0,3.705400825E-1,3.957044706E-2,2.744730115E-1
3.544543708E0,3.996296823E-1,1.191695407E-2,2.667058706E-1
3.564489708E0,4.028900862E-1,-2.751040086E-2,2.296862751E-1
3.584435708E0,4.071734548E-1,-5.699449219E-3,1.855540872E-1
3.604381708E0,3.917625248E-1,7.319270074E-2,1.604802161E-1
3.624327708E0,3.036039770E-1,1.567998976E-1,1.300148815E-1
3.644273708E0,1.934913397E-1,2.392359227E-1,1.109594405E-1
3.664219708E0,1.365245581E-1,3.307165205E-1,1.099093482E-1
3.684165708E0,1.504303366E-1,4.154861271E-1,1.130176261E-1
3.704111708E0,2.184246480E-1,5.019732714E-1,1.182029694E-1
3.724057708E0,2.248131484E-1,5.316312909E-1,1.095430180E-1
3.744003708E0,1.099530458E-1,4.468699992E-1,8.037225157E-2
3.763950708E0,-6.907444447E-2,2.525606453E-1,4.593899846E-2
3.783896708E0,-1.487120539E-1,1.279177219E-1,2.888449281E-2
3.803842708E0,-1.020503044E-1,1.078563184E-1,4.409199208E-2
3.823788708E0,-1.154975221E-2,1.284762025E-1,8.004043996E-2
3.843734708E0,5.269368738E-2,1.372588873E-1,1.042209491E-1
3.863680708E0,6.014144421E-2,1.206678078E-1,1.020640433E-1
3.883626708E0,4.277229309E-2,1.273293644E-1,1.086330563E-1
3.903572708E0,8.878253400E-3,1.607964784E-1,1.433717459E-1
3.923518708E0,-5.509125441E-2,1.775605977E-1,1.737922281E-1
3.943464708E0,-1.226813346E-1,1.692348123E-1,1.670469791E-1
3.963410708E0,-1.683347821E-1,1.304594874E-1,1.232302859E-1
3.983356708E0,-1.790102124E-1,6.675048918E-2,8.392735571E-2
4.003303708E0,-1.276902407E-1,2.393434010E-2,7.452562451E-2
4.023249708E0,-2.336885408E-2,2.557043359E-2,8.167303354E-2
4.043195708E0,4.424209148E-2,-1.268152986E-2,9.618890285E-2
4.063141708E0,7.418268919E-2,-1.099881530E-1,8.684640378E-2
4.083087708E0,1.021694466E-1,-2.458386570E-1,6.262340397E-2
4.103033708E0,1.497403979E-1,-3.619741797E-1,3.346365690E-2
4.122979708E0,2.096101195E-1,-4.279926121E-1,1.998859085E-2
4.142925708E0,2.804136276E-1,-4.474974275E-1,1.366249053E-3
4.162871708E0,3.217340410E-1,-4.694256186E-1,-5.529874191E-2
4.182817708E0,2.649081647E-1,-5.544573665E-1,-1.473649591E-1
4.202763083E0,1.098079532E-1,-6.268960834E-1,-2.330963612E-1
4.222710083E0,-8.239732683E-2,-6.256358624E-1,-2.920053005E-1
4.242656083E0,-2.174069732E-1,-5.554703474E-1,-3.167505860E-1
4.262602083E0,-2.158648968E-1,-4.294475317E-1,-3.136977553E-1
4.282548083E0,-9.554871172E-2,-2.804842889E-1,-2.967332006E-1
4.302494083E0,5.146101490E-2,-1.568230838E-1,-2.986171842E-1
4.322440083E0,1.088970453E-1,-1.547632664E-1,-3.364785910E-1
4.342386083E0,5.183455348E-2,-2.639306188E-1,-3.838379085E-1
4.362332083E0,-1.617132453E-3,-3.440131843E-1,-3.853796721E-1
4.382278083E0,-1.743633673E-2,-3.348894715E-1,-3.327640891E-1
4.402224083E0,-2.951722778E-2,-2.991548181E-1,-2.719470859E-1
4.422170083E0,-5.666608363E-2,-3.129056692E-1,-2.733307183E-1
4.442116083E0,-8.372460306E-2,-3.479271531E-1,-3.061329424E-1
4.462063083E0,-1.185212955E-1,-3.637043834E-1,-3.210320473E-1
4.482009083E0,-1.871634126E-1,-3.684987426E-1,-2.712134421E-1
4.501955083E0,-2.163946629E-1,-3.374196887E-1,-1.698568761E-1
4.521901083E0,-1.408476979E-1,-2.660978436E-1,-8.949146420E-2
4.541847083E0,1.745666377E-4,-1.869300455E-1,-8.937200159E-2
4.561793083E0,1.118682623E-1,-1.597929001E-1,-1.572224796E-1
4.581739083E0,9.685892612E-2,-2.309097052E-1,-2.389420420E-1
4.601685083E0,-6.172242574E-3,-3.020723462E-1,-2.537133396E-1
4.621631083E0,-9.427791089E-2,-3.086037040E-1,-1.542768329E-1
4.641577083E0,-8.566717058E-2,-2.277380675E-1,-2.115336806E-2
4.661523083E0,-1.106509194E-2,-1.154816076E-1,6.940889359E-2
4.681470083E0,-4.064064939E-3,-7.109624147E-2,8.621243387E-2
4.701416083E0,-5.295710266E-2,-9.553883970E-2,8.885005862E-2
4.721362083E0,-9.451951832E-2,-1.375236064E-1,1.279881150E-1
4.741308083E0,-7.418632507E-2,-1.490871608E-1,1.746927351E-1
4.761254083E0,-6.166765094E-2,-1.728534400E-1,1.826001108E-1
4.781200083E0,-8.923792839E-2,-2.113387287E-1,1.248433217E-1
4.801146083E0,-1.478913873E-1,-2.104118168E-1,5.420769751E-2
4.821092083E0,-2.164810449E-1,-1.146975011E-1,3.345291689E-2
4.841038083E0,-2.574667335E-1,5.968391895E-2,5.509000644E-2
4.860984083E0,-2.344265133E-1,2.152331918E-1,9.211681038E-2
4.880930083E0,-1.171604246E-1,3.473982215E-1,1.079246402E-1
4.900876083E0,3.221723065E-2,4.685680270E-1,8.365305513E-2
4.920823083E0,3.863258287E-2,4.817593396E-1,2.763516456E-2
4.940769083E0,-1.330028176E-1,3.528670371E-1,-6.639926136E-2
4.960715083E0,-3.055195808E-1,1.994857341E-1,-1.280579418E-1
4.980661083E0,-3.453823030E-1,1.268224865E-1,-1.385437548E-1
5.000607083E0,-2.542045712E-1,1.317685246E-1,-1.363784522E-1
5.020553083E0,-1.015248001E-1,1.646207273E-1,-1.501907110E-1
5.040499083E0,-2.153920010E-2,1.678568721E-1,-1.669209599E-1
5.060445083E0,-4.840793833E-2,1.438936591E-1,-1.578602642E-1
5.080391083E0,-8.648512512E-2,1.521150023E-1,-8.462859690E-2
5.100337083E0,-9.460487962E-2,1.931299716E-1,1.644020900E-2
5.120283083E0,-1.362196058E-1,1.940850466E-1,9.315958619E-2
5.140230083E0,-1.748827845E-1,1.528707594E-1,1.118556857E-1
5.160176083E0,-1.691068709E-1,7.731043547E-2,5.472031981E-2
5.180122083E0,-7.744688541E-2,1.435157377E-2,-9.537244216E-3
5.200068625E0,4.623356834E-2,-2.384152263E-3,-3.453736752E-2
5.220014625E0,1.306395382E-1,6.090759300E-3,-1.630112715E-2
5.239960625E0,1.515374482E-1,-1.824069582E-2,2.449051943E-3
5.259906625E0,1.366387755E-1,-1.131796688E-1,-2.720677853E-2
5.279852625E0,1.423548609E-1,-2.033378333E-1,-6.141488254E-2
5.299798625E0,1.623931378E-1,-2.388017774E-1,-7.896265388E-2
5.319744625E0,2.120772302E-1,-1.904749274E-1,-9.721834958E-2
5.339690625E0,1.884507239E-1,-1.605919749E-1,-1.424580663E-1
5.359637625E0,6.949196011E-2,-2.107994109E-1,-2.532153428E-1
5.379583625E0,-1.361394972E-1,-3.357996941E-1,-3.699689209E-1
5.399529625E0,-3.450664580E-1,-4.532453716E-1,-4.360131621E-1
5.419475625E0,-4.475348890E-1,-4.999593794E-1,-4.186887145E-1
5.439421625E0,-3.527747095E-1,-4.174933136E-1,-3.645767272E-1
5.459367625E0,-1.074404716E-1,-2.746056318E-1,-3.036475480E-1
5.479313625E0,1.053480655E-1,-2.369152009E-1,-3.506443799E-1
5.499259625E0,2.033931464E-1,-3.056078851E-1,-4.870439768E-1
5.519205625E0,1.543426663E-1,-4.083710909E-1,-5.805815458E-1
5.539151625E0,5.426746979E-2,-4.453665018E-1,-5.657032728E-1
5.559098625E0,-3.609118611E-2,-3.903426230E-1,-5.053157210E-1
5.579044625E0,-9.304380417E-2,-2.893397510E-1,-4.974831939E-1
5.598990625E0,-1.046878397E-1,-1.724568009E-1,-5.625047088E-1
5.618936625E0,-1.559061706E-1,-1.110370159E-1,-6.352439523E-1
5.638882625E0,-2.421222776E-1,-8.945544809E-2,-6.153865457E-1
5.658828625E0,-3.279728591E-1,-9.914241731E-2,-5.288419127E-1
5.678774625E0,-3.259411454E-1,-8.945778757E-2,-4.415143430E-1
5.698720625E0,-2.142839879E-1,-3.850358352E-2,-3.855312765E-1
5.718666625E0,-6.278342009E-2,-1.774945669E-2,-3.735815883E-1
5.738612625E0,7.674066722E-2,-6.638425589E-2,-3.730789721E-1
5.758558625E0,1.799788922E-1,-2.042430937E-1,-3.400695026E-1
5.778505625E0,2.889695168E-1,-3.404943943E-1,-2.575215101E-1
5.798451625E0,4.632022679E-1,-4.640703499E-1,-1.660420746E-1
5.818397625E0,6.601897478E-1,-6.108161807E-1,-1.586154699E-1
5.838343625E0,9.114335775E-1,-7.557269335E-1,-2.083906829E-1
5.858289625E0,1.088852763E0,-8.764116168E-1,-2.478130758E-1
5.878235625E0,1.136004090E0,-8.548975587E-1,-2.108583748E-1
5.898181625E0,1.117096901E0,-6.531786323E-1,-1.092057675E-1
5.918127625E0,1.086850882E0,-3.735940456E-1,-2.512490749E-2
5.938073625E0,1.001859546E0,-1.726008356E-1,3.906597383E-3
5.958019625E0,7.894645333E-1,-2.237542160E-2,1.392267179E-2
5.977966625E0,4.628039300E-1,1.010870337E-1,4.277632572E-3
5.997912625E0,1.973145902E-1,2.117970139E-1,5.133691709E-3
6.017858625E0,5.654788017E-2,2.686790824E-1,6.524436176E-2
6.037804625E0,9.519040585E-2,3.188061714E-1,1.345977634E-1
6.057750625E0,1.801085770E-1,3.275045455E-1,1.833853275E-1
6.077696625E0,2.107491791E-1,3.112627864E-1,2.146860510E-1
6.097642625E0,1.828732789E-1,2.629530728E-1,2.841894031E-1
6.117588625E0,1.200610250E-1,2.205947489E-1,3.882096708E-1
6.137534625E0,4.918514937E-2,1.950635314E-1,5.018867254E-1
6.157480625E0,4.341824446E-3,2.153481394E-1,5.662284493E-1
6.177426625E0,8.484001737E-4,2.846083939E-1,5.618062615E-1
6.197376833E0,3.750888631E-2,3.588330448E-1,5.046467781E-1
6.217322833E0,4.253938794E-2,4.628871381E-1,4.740852714E-1
6.237268833E0,-7.551848888E-2,5.813669562E-1,4.740560055E-1
6.257214833E0,-2.226892412E-1,7.236927748E-1,5.081263781E-1
6.277160833E0,-3.226938844E-1,8.236452937E-1,5.833610296E-1
6.297106833E0,-3.314095438E-1,8.709331751E-1,6.564089656E-1
6.317052833E0,-3.053490222E-1,8.300630450E-1,6.656010747E-1
6.336998833E0,-2.088952512E-1,7.177195549E-1,6.289972663E-1
6.356944833E0,-5.688999593E-2,5.757937431E-1,5.772824287E-1
6.376890833E0,6.484350562E-2,4.391472042E-1,5.043529272E-1
6.396837833E0,5.450490117E-2,2.424990237E-1,4.223177135E-1
6.416783833E0,9.569721296E-3,4.230541736E-2,3.204004169E-1
6.436729833E0,-1.656231470E-4,-9.661547095E-2,2.299457490E-1
6.456675833E0,-2.807219699E-2,-1.625741124E-1,1.772108525E-1
6.476621833E0,-1.607857347E-1,-1.955423057E-1,1.217243075E-1
6.496567833E0,-3.728536665E-1,-2.620491683E-1,5.374643952E-2
6.516513833E0,-5.381902456E-1,-3.311832845E-1,-1.198399439E-2
6.536459833E0,-6.147813797E-1,-4.180068076E-1,-9.025116265E-2
6.556405833E0,-6.124532819E-1,-4.915008545E-1,-1.677329540E-1
6.576351833E0,-5.073525310E-1,-4.562222958E-1,-2.327536196E-1
6.596298833E0,-3.459735513E-1,-3.287028968E-1,-3.040063083E-1
6.616244833E0,-2.523456216E-1,-2.505907416E-1,-4.062275589E-1
6.636190833E0,-2.530501485E-1,-2.500107586E-1,-4.583193064E-1
6.656136833E0,-2.810479403E-1,-2.527830303E-1,-4.314920008E-1
6.676082833E0,-3.282120526E-1,-2.454519719E-1,-4.226803780E-1
6.696028833E0,-3.668145239E-1,-2.015244514E-1,-4.559453428E-1
6.715974833E0,-3.893424571E-1,-1.286241710E-1,-4.991132021E-1
6.735920833E0,-3.999487162E-1,-3.872717544E-2,-5.334236622E-1
6.755866833E0,-3.771508932E-1,7.900995761E-2,-5.231425762E-1
6.775812833E0,-3.490967751E-1,2.122006565E-1,-4.692983627E-1
6.795759833E0,-3.432939649E-1,2.938006520E-1,-3.919242620E-1
6.815705833E0,-3.206314743E-1,2.957106829E-1,-3.215355575E-1
6.835651833E0,-2.311285287E-1,2.752127945E-1,-2.743820548E-1
6.855597833E0,-1.236975789E-1,2.451889962E-1,-2.316449285E-1
6.875543833E0,-7.466170192E-2,1.738864928E-1,-1.644098759E-1
6.895489833E0,-7.792647183E-2,6.045096368E-2,-8.585901558E-2
6.915435833E0,-5.034911633E-2,-2.847278491E-2,-1.652685367E-2
6.935381833E0,4.261975363E-2,-3.550079465E-2,4.871329293E-2
6.955327833E0,1.266185790E-1,-1.137980446E-2,9.380569309E-2
6.975274833E0,1.891695708E-1,1.277784165E-2,1.315653920E-1
6.995220833E0,2.150377631E-1,2.862139232E-2,1.522012204E-1
7.015166833E0,1.937972307E-1,1.551212370E-2,1.524481624E-1
7.035112833E0,1.546348184E-1,4.539326578E-2,1.626837254E-1
7.055058833E0,9.914071858E-2,1.312636137E-1,2.077488899E-1
7.075004833E0,1.956099086E-2,2.198219895E-1,2.637649775E-1
7.094950833E0,-4.707012326E-2,3.009197116E-1,2.943548560E-1
7.114896833E0,-6.486031413E-2,3.957216144E-1,3.208877742E-1
7.134842833E0,-4.462960362E-2,4.819172919E-1,3.705998957E-1
7.154788833E0,5.769122858E-3,5.599421859E-1,4.449960291E-1
7.174735833E0,-8.774078451E-3,5.813453794E-1,5.166031718E-1
7.194677875E0,-9.567143023E-2,5.553373098E-1,5.601820946E-1
7.214623875E0,-2.759034634E-1,4.167242646E-1,5.221866965E-1
7.234569875E0,-4.619235098E-1,1.676709056E-1,3.987621367E-1
7.254515875E0,-4.464822114E-1,1.854438335E-2,2.349636853E-1
7.274461875E0,-2.883753777E-1,3.969299421E-2,9.616847336E-2
7.294407875E0,-1.818779558E-1,1.512142718E-1,3.893528879E-2
7.314353875E0,-2.252475768E-1,2.422426939E-1,6.363581121E-2
7.334299875E0,-2.912274897E-1,3.303792179E-1,1.506379843E-1
7.354246875E0,-3.084079325E-1,3.856835067E-1,2.279217243E-1
7.374192875E0,-2.901675403E-1,3.780775666E-1,2.533426881E-1
7.394138875E0,-2.711869180E-1,3.350760639E-1,2.255688310E-1
7.414084875E0,-2.762806118E-1,2.300700545E-1,1.863245368E-1
7.434030875E0,-2.532984614E-1,1.252080351E-1,1.692522913E-1
7.453976875E0,-2.069636583E-1,5.788619816E-2,1.675414890E-1
7.473922875E0,-1.383903921E-1,4.317188263E-2,1.504556835E-1
7.493868875E0,-9.683544189E-2,-1.713091508E-2,9.153440595E-2
7.513814875E0,-8.746676147E-2,-1.334769577E-1,3.223564243E-3
7.533760875E0,-9.283180535E-2,-2.563440800E-1,-8.407391608E-2
7.553707875E0,-6.214744970E-2,-2.723373473E-1,-1.290642619E-1
7.573653875E0,-9.861450642E-3,-2.162519693E-1,-9.803562611E-2
