"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.587131083E0,1.322436523E1,-7.285240173E1,-6.431347656E1
2.607077083E0,8.947021484E0,-7.299984741E1,-5.932324219E1
2.627023083E0,1.626464844E0,-7.315794373E1,-5.340502930E1
2.646969083E0,-4.104736328E0,-7.367341614E1,-4.893261719E1
2.666915083E0,-6.526123047E0,-7.373820496E1,-4.729345703E1
2.686861083E0,-4.189208984E0,-7.385028076E1,-4.896752930E1
2.706807083E0,-1.898437500E0,-7.404879761E1,-4.960278320E1
2.726753083E0,-4.925537109E0,-7.426999664E1,-4.630786133E1
2.746699083E0,-8.529785156E0,-7.428277588E1,-4.265209961E1
2.766645083E0,-1.157739258E1,-7.427571106E1,-3.959252930E1
2.786592083E0,-1.677661133E1,-7.408517456E1,-3.509228516E1
2.806538083E0,-1.989160156E1,-7.437623596E1,-3.210864258E1
2.826484083E0,-2.241064453E1,-7.454650879E1,-3.073242188E1
2.846430083E0,-2.193554688E1,-7.439559937E1,-3.160644531E1
2.866376083E0,-1.702343750E1,-7.487091064E1,-3.665844727E1
2.886322083E0,-7.334960938E0,-7.549092102E1,-4.556591797E1
2.906268083E0,7.244384766E0,-7.633168030E1,-5.830175781E1
2.926214083E0,1.766503906E1,-7.686897278E1,-6.725231934E1
2.946160083E0,2.351928711E1,-7.708708954E1,-7.278173828E1
2.966106083E0,2.213037109E1,-7.739723206E1,-7.314587402E1
2.986052083E0,2.161132812E1,-7.710112000E1,-7.287121582E1
3.005998083E0,2.182788086E1,-7.712568665E1,-7.405017090E1
3.025945083E0,1.852905273E1,-7.702188110E1,-7.268615723E1
3.045891083E0,1.562133789E1,-7.732407379E1,-7.205224609E1
3.065837083E0,1.783520508E1,-7.748298645E1,-7.489685059E1
3.085783083E0,2.082861328E1,-7.750843811E1,-7.747595215E1
3.105729083E0,2.288720703E1,-7.687594604E1,-7.869824219E1
3.125675083E0,2.126562500E1,-7.703186035E1,-7.781079102E1
3.145621083E0,1.484863281E1,-7.741816711E1,-7.149230957E1
3.165567083E0,8.920654297E0,-7.777000427E1,-6.728186035E1
3.185513083E0,4.690917969E0,-7.785754395E1,-6.445129395E1
3.205459708E0,2.011962891E0,-7.784436035E1,-6.188562012E1
3.225405708E0,-2.128906250E-1,-7.752725983E1,-5.962597656E1
3.245351708E0,-5.927001953E0,-7.759266663E1,-5.475976562E1
3.265298708E0,-1.419653320E1,-7.733871460E1,-4.752319336E1
3.285244708E0,-2.124243164E1,-7.677992249E1,-4.177856445E1
3.305190708E0,-2.856079102E1,-7.638665771E1,-3.644042969E1
3.325136708E0,-3.226538086E1,-7.601919556E1,-3.333349609E1
3.345082708E0,-3.413500977E1,-7.589429474E1,-3.170654297E1
3.365028708E0,-3.585815430E1,-7.552783203E1,-2.969360352E1
3.384974708E0,-3.714184570E1,-7.545252991E1,-2.877026367E1
3.404920708E0,-3.777783203E1,-7.535039520E1,-2.802001953E1
3.424866708E0,-3.641479492E1,-7.550212097E1,-2.896533203E1
3.444812708E0,-3.185961914E1,-7.572343445E1,-3.275585938E1
3.464758708E0,-2.563403320E1,-7.641659546E1,-3.742285156E1
3.484704708E0,-2.057006836E1,-7.653631592E1,-4.228686523E1
3.504650708E0,-1.639208984E1,-7.720095825E1,-4.534008789E1
3.524597708E0,-1.552124023E1,-7.717696381E1,-4.640380859E1
3.544543708E0,-1.378173828E1,-7.797661591E1,-4.794604492E1
3.564489708E0,-8.946289062E0,-7.837210846E1,-5.256518555E1
3.584435708E0,-1.597900391E0,-7.873406219E1,-5.922961426E1
3.604381708E0,6.328613281E0,-7.952827454E1,-6.531689453E1
3.624327708E0,1.226855469E1,-8.025404358E1,-6.954992676E1
3.644273708E0,1.650268555E1,-8.077023315E1,-7.231530762E1
3.664219708E0,1.683666992E1,-8.050758362E1,-7.154064941E1
3.684165708E0,1.238330078E1,-8.044232178E1,-6.805126953E1
3.704111708E0,6.826904297E0,-8.070558167E1,-6.297985840E1
3.724057708E0,-1.865234375E-1,-8.050827026E1,-5.616235352E1
3.744003708E0,-1.023999023E1,-8.058769989E1,-4.780126953E1
3.763950708E0,-2.063500977E1,-8.040579224E1,-3.867651367E1
3.783896708E0,-2.243115234E1,-7.988340759E1,-3.772314453E1
3.803842708E0,-2.284008789E1,-7.982150269E1,-3.675122070E1
3.823788708E0,-2.385571289E1,-7.989836121E1,-3.507617188E1
3.843734708E0,-2.894897461E1,-8.006352997E1,-3.059692383E1
3.863680708E0,-3.348144531E1,-7.986041260E1,-2.597119141E1
3.883626708E0,-3.669042969E1,-8.001608276E1,-2.351171875E1
3.903572708E0,-3.863110352E1,-8.004869843E1,-2.183154297E1
3.923518708E0,-4.122070312E1,-8.000201416E1,-1.920825195E1
3.943464708E0,-4.370434570E1,-7.998335266E1,-1.787231445E1
3.963410708E0,-4.490185547E1,-7.968841553E1,-1.653613281E1
3.983356708E0,-4.371191406E1,-7.945460510E1,-1.825683594E1
4.003303708E0,-3.979321289E1,-7.936997986E1,-2.035986328E1
4.023249708E0,-3.569091797E1,-7.964612579E1,-2.409741211E1
4.043195708E0,-3.454541016E1,-7.979606628E1,-2.552026367E1
4.063141708E0,-3.422900391E1,-8.013491058E1,-2.632788086E1
4.083087708E0,-3.460668945E1,-8.029399109E1,-2.773901367E1
4.103033708E0,-3.049633789E1,-8.046627808E1,-3.126245117E1
4.122979708E0,-2.611938477E1,-8.090274048E1,-3.446411133E1
4.142925708E0,-2.344067383E1,-8.075043488E1,-3.766137695E1
4.162871708E0,-2.606835938E1,-8.073037720E1,-3.693579102E1
4.182817708E0,-2.798486328E1,-8.106810760E1,-3.627465820E1
4.202763083E0,-2.348168945E1,-8.091654205E1,-4.199780273E1
4.222710083E0,-1.727368164E1,-8.139049530E1,-4.779516602E1
4.242656083E0,-1.312915039E1,-8.123574066E1,-5.210424805E1
4.262602083E0,-1.195166016E1,-8.038354492E1,-5.312060547E1
4.282548083E0,-1.277221680E1,-8.006228638E1,-5.270214844E1
4.302494083E0,-1.556787109E1,-7.985614014E1,-5.118310547E1
4.322440083E0,-2.813330078E1,-7.935588074E1,-4.882031250E1
4.342386083E0,-3.895043945E1,-7.885182190E1,-5.800842285E1
4.362332083E0,-4.402319336E1,-7.849493408E1,-5.903808594E1
4.382278083E0,-4.301025391E1,-7.819395447E1,-5.992907715E1
4.402224083E0,-4.585424805E1,-7.784112549E1,-5.859008789E1
4.422170083E0,-5.136889648E1,-7.749180603E1,-5.541284180E1
4.442116083E0,-5.696875000E1,-7.700811005E1,-5.311938477E1
4.462063083E0,-6.010595703E1,-7.664448547E1,-5.113574219E1
4.482009083E0,-5.828833008E1,-7.676110840E1,-5.150878906E1
4.501955083E0,-5.590136719E1,-7.653160858E1,-5.379223633E1
4.521901083E0,-5.386816406E1,-7.611793518E1,-5.648718262E1
4.541847083E0,-5.269677734E1,-7.583363342E1,-5.817932129E1
4.561793083E0,-5.580102539E1,-7.558239746E1,-5.642211914E1
4.581739083E0,-5.970141602E1,-7.549082947E1,-5.463098145E1
4.601685083E0,-5.661962891E1,-7.534835815E1,-5.801293945E1
4.621631083E0,-4.894580078E1,-7.588009644E1,-6.262487793E1
4.641577083E0,-4.067089844E1,-7.597089386E1,-6.929968262E1
4.661523083E0,-3.645312500E1,-7.619392395E1,-7.316821289E1
4.681470083E0,-3.436206055E1,-7.627600098E1,-7.411975098E1
4.701416083E0,-3.340527344E1,-7.660154724E1,-7.518066406E1
4.721362083E0,-2.915063477E1,-7.664184570E1,-7.895947266E1
4.741308083E0,-2.629565430E1,-7.668027496E1,-8.215979004E1
4.761254083E0,-2.259204102E1,-7.693128967E1,-8.525146484E1
4.781200083E0,-1.766552734E1,-7.718840027E1,-8.869787598E1
4.801146083E0,-9.587402344E0,-7.797682190E1,-9.534045410E1
4.821092083E0,1.612060547E0,-7.846322632E1,-1.035098877E2
4.841038083E0,7.493408203E0,-7.833743286E1,-1.071335449E2
4.860984083E0,4.732910156E0,-7.801071930E1,-1.047805176E2
4.880930083E0,1.241455078E0,-7.781385803E1,-1.013909912E2
4.900876083E0,-6.490966797E0,-7.766244507E1,-9.532897949E1
4.920823083E0,-1.679370117E1,-7.790635681E1,-8.656286621E1
4.940769083E0,-2.506689453E1,-7.771990967E1,-8.019152832E1
4.960715083E0,-2.869238281E1,-7.733795166E1,-7.788598633E1
4.980661083E0,-2.908935547E1,-7.671916199E1,-7.720825195E1
5.000607083E0,-2.887402344E1,-7.629995728E1,-7.756127930E1
5.020553083E0,-3.130712891E1,-7.586021423E1,-7.575292969E1
5.040499083E0,-3.427807617E1,-7.579312134E1,-7.336840820E1
5.060445083E0,-3.555029297E1,-7.554238129E1,-7.182556152E1
5.080391083E0,-3.745776367E1,-7.545437622E1,-6.975195312E1
5.100337083E0,-3.939306641E1,-7.518531799E1,-6.823986816E1
5.120283083E0,-4.080151367E1,-7.515321350E1,-6.777160645E1
5.140230083E0,-4.289355469E1,-7.515197754E1,-6.633129883E1
5.160176083E0,-4.364916992E1,-7.467092133E1,-6.597424316E1
5.180122083E0,-4.134399414E1,-7.474164581E1,-6.784411621E1
5.200068625E0,-3.630737305E1,-7.516148376E1,-7.220336914E1
5.220014625E0,-3.164453125E1,-7.509354401E1,-7.591235352E1
5.239960625E0,-2.922021484E1,-7.534886169E1,-7.762951660E1
5.259906625E0,-3.079101562E1,-7.545300293E1,-7.750024414E1
5.279852625E0,-3.066479492E1,-7.520887756E1,-7.884570312E1
5.299798625E0,-2.679443359E1,-7.503828430E1,-8.230603027E1
5.319744625E0,-2.069677734E1,-7.556451416E1,-8.814855957E1
5.339690625E0,-2.112255859E1,-7.533509827E1,-8.962878418E1
5.359637625E0,-2.774511719E1,-7.507439423E1,-1.013596191E2
5.379583625E0,-3.666674805E1,-7.440830994E1,-1.110185547E2
5.399529625E0,-3.636132812E1,-7.412967682E1,-1.175346680E2
5.419475625E0,-3.027368164E1,-7.371157837E1,-1.228446045E2
5.439421625E0,-2.274511719E1,-7.290034485E1,-1.290878906E2
5.459367625E0,-1.959008789E1,-7.274342346E1,-1.310126953E2
5.479313625E0,-2.553662109E1,-7.269233704E1,-1.255479736E2
5.499259625E0,-3.434863281E1,-7.178747559E1,-1.202047119E2
5.519205625E0,-3.928002930E1,-7.177206421E1,-1.170920410E2
5.539151625E0,-3.964672852E1,-7.176129150E1,-1.156245117E2
5.559098625E0,-3.785009766E1,-7.150027466E1,-1.167265625E2
5.579044625E0,-3.735546875E1,-7.113510132E1,-1.165235596E2
5.598990625E0,-4.231835938E1,-7.053501892E1,-1.116005859E2
5.618936625E0,-4.964135742E1,-6.987639618E1,-1.053315430E2
5.638882625E0,-5.629321289E1,-6.941138458E1,-9.997973633E1
5.658828625E0,-6.092871094E1,-6.858627319E1,-9.535302734E1
5.678774625E0,-6.153540039E1,-6.761465454E1,-9.450915527E1
5.698720625E0,-6.346337891E1,-6.713410187E1,-9.187817383E1
5.718666625E0,-6.653198242E1,-6.656628418E1,-8.889257812E1
5.738612625E0,-7.292529297E1,-6.611841583E1,-8.331738281E1
5.758558625E0,-7.844750977E1,-6.563354492E1,-7.798278809E1
5.778505625E0,-7.610473633E1,-6.563011169E1,-8.007958984E1
5.798451625E0,-7.232861328E1,-6.597036743E1,-8.151611328E1
5.818397625E0,-6.990649414E1,-6.634882355E1,-8.508203125E1
5.838343625E0,-6.519116211E1,-6.687088013E1,-8.934460449E1
5.858289625E0,-5.246215820E1,-6.788287354E1,-9.886804199E1
5.878235625E0,-2.985595703E1,-6.988335419E1,-1.149605713E2
5.898181625E0,-9.624511719E0,-7.126641846E1,-1.279439697E2
5.918127625E0,-4.593505859E0,-7.215724945E1,-1.321646729E2
5.938073625E0,-8.366699219E0,-7.259751892E1,-1.303508301E2
5.958019625E0,-9.793701172E0,-7.347998047E1,-1.297165527E2
5.977966625E0,-1.165429688E1,-7.389975739E1,-1.282465820E2
5.997912625E0,-1.782543945E1,-7.379441071E1,-1.224725342E2
6.017858625E0,-2.816699219E1,-7.338031006E1,-1.140511475E2
6.037804625E0,-3.546166992E1,-7.259463501E1,-1.077213135E2
6.057750625E0,-4.215014648E1,-7.259234619E1,-1.025578613E2
6.077696625E0,-4.342016602E1,-7.288107300E1,-1.011856689E2
6.097642625E0,-4.774169922E1,-7.300393677E1,-9.769824219E1
6.117588625E0,-4.872607422E1,-7.332595825E1,-9.648425293E1
6.137534625E0,-4.903198242E1,-7.369961548E1,-9.710510254E1
6.157480625E0,-4.829467773E1,-7.385156250E1,-9.803112793E1
6.177426625E0,-5.050341797E1,-7.391316223E1,-9.640136719E1
6.197376833E0,-5.344433594E1,-7.392342377E1,-9.438525391E1
6.217322833E0,-5.418530273E1,-7.424877930E1,-9.412890625E1
6.237268833E0,-5.254980469E1,-7.505201721E1,-9.489184570E1
6.257214833E0,-5.109863281E1,-7.552917480E1,-9.568640137E1
6.277160833E0,-5.540820312E1,-7.516979218E1,-9.232373047E1
6.297106833E0,-6.125244141E1,-7.518939209E1,-8.754968262E1
6.317052833E0,-6.892578125E1,-7.476773071E1,-8.210705566E1
6.336998833E0,-7.712866211E1,-7.462117004E1,-7.680175781E1
6.356944833E0,-8.559497070E1,-7.412933350E1,-7.274401855E1
6.376890833E0,-8.524511719E1,-7.436940765E1,-7.456030273E1
6.396837833E0,-8.398388672E1,-7.524276733E1,-7.471459961E1
6.416783833E0,-8.198974609E1,-7.550762939E1,-7.623266602E1
6.436729833E0,-7.994165039E1,-7.563162231E1,-7.905590820E1
6.456675833E0,-7.623925781E1,-7.602464294E1,-8.200256348E1
6.476621833E0,-7.087622070E1,-7.690895081E1,-8.707238770E1
6.496567833E0,-6.889428711E1,-7.680902100E1,-8.903234863E1
6.516513833E0,-6.911621094E1,-7.661767578E1,-8.999157715E1
6.536459833E0,-6.906054688E1,-7.638781738E1,-9.145922852E1
6.556405833E0,-6.609960938E1,-7.569392395E1,-9.484814453E1
6.576351833E0,-5.913378906E1,-7.558192444E1,-1.003048096E2
6.596298833E0,-5.263842773E1,-7.521192932E1,-1.053841553E2
6.616244833E0,-5.344433594E1,-7.521853638E1,-1.053076172E2
6.636190833E0,-5.547656250E1,-7.483335876E1,-1.036060791E2
6.656136833E0,-5.642163086E1,-7.452310944E1,-1.019156494E2
6.676082833E0,-5.616064453E1,-7.397457886E1,-1.027963867E2
6.696028833E0,-5.525146484E1,-7.364122009E1,-1.039157715E2
6.715974833E0,-5.611352539E1,-7.310019684E1,-1.031773682E2
6.735920833E0,-5.900073242E1,-7.224841309E1,-1.004176025E2
6.755866833E0,-6.098657227E1,-7.193620300E1,-9.884765625E1
6.775812833E0,-6.263647461E1,-7.113240051E1,-9.632519531E1
6.795759833E0,-6.694384766E1,-7.045626831E1,-9.258215332E1
6.815705833E0,-7.293627930E1,-6.985044861E1,-8.733276367E1
6.835651833E0,-7.468945312E1,-6.930255127E1,-8.601562500E1
6.855597833E0,-7.299096680E1,-6.892001343E1,-8.630798340E1
6.875543833E0,-7.099121094E1,-6.886106873E1,-8.742187500E1
6.895489833E0,-6.814599609E1,-6.874330139E1,-9.030078125E1
6.915435833E0,-5.894921875E1,-6.907613373E1,-9.749377441E1
6.935381833E0,-4.780151367E1,-6.942945862E1,-1.056696777E2
6.955327833E0,-4.058007812E1,-7.001922607E1,-1.109451904E2
6.975274833E0,-3.485156250E1,-7.037658691E1,-1.157681885E2
6.995220833E0,-3.092919922E1,-7.044152832E1,-1.196868896E2
7.015166833E0,-2.684228516E1,-7.096203613E1,-1.228979492E2
7.035112833E0,-1.871337891E1,-7.145372009E1,-1.294805908E2
7.055058833E0,-1.231201172E1,-7.233493042E1,-1.337596436E2
7.075004833E0,-1.042602539E1,-7.283026123E1,-1.348797607E2
7.094950833E0,-9.015136719E0,-7.287012482E1,-1.351820068E2
7.114896833E0,-1.087255859E1,-7.274458313E1,-1.329925537E2
7.134842833E0,-1.543823242E1,-7.265003967E1,-1.282182617E2
7.154788833E0,-1.763183594E1,-7.294741821E1,-1.260041504E2
7.174735833E0,-2.373168945E1,-7.309939575E1,-1.201413574E2
7.194677875E0,-2.833105469E1,-7.381319427E1,-1.164617920E2
7.214623875E0,-3.676782227E1,-7.379004669E1,-1.101430664E2
7.234569875E0,-4.606860352E1,-7.357926178E1,-1.029610596E2
7.254515875E0,-4.989135742E1,-7.313107300E1,-1.016895752E2
7.274461875E0,-4.676953125E1,-7.271908569E1,-1.043912354E2
7.294407875E0,-4.315405273E1,-7.268414307E1,-1.059674072E2
7.314353875E0,-4.551342773E1,-7.322914886E1,-1.028625488E2
7.334299875E0,-4.944287109E1,-7.314450073E1,-9.976965332E1
7.354246875E0,-5.713745117E1,-7.264602661E1,-9.340014648E1
7.374192875E0,-6.556787109E1,-7.203350830E1,-8.727697754E1
7.394138875E0,-6.939257812E1,-7.173429871E1,-8.470056152E1
7.414084875E0,-7.171362305E1,-7.164765930E1,-8.306848145E1
7.434030875E0,-6.745703125E1,-7.170326233E1,-8.568127441E1
7.453976875E0,-5.766406250E1,-7.205471802E1,-9.395239258E1
7.473922875E0,-4.471508789E1,-7.267286682E1,-1.043343506E2
7.493868875E0,-3.560644531E1,-7.301674652E1,-1.129650879E2
7.513814875E0,-2.772167969E1,-7.309384155E1,-1.201783447E2
7.533760875E0,-1.878002930E1,-7.329890442E1,-1.277518311E2
7.553707875E0,-7.857421875E0,-7.334094238E1,-1.371269531E2
7.573653875E0,-1.860351562E-1,-7.368521881E1,-1.425416260E2
7.593599875E0,-4.621582031E-1,-7.367239380E1,-1.427686768E2
7.613545875E0,-9.344726562E0,-7.329698181E1,-1.375761719E2
7.633491875E0,-2.029101562E1,-7.297939301E1,-1.318472900E2
7.653437875E0,-2.858251953E1,-7.242015839E1,-1.299750977E2
7.673383875E0,-3.299658203E1,-7.224092102E1,-1.277716064E2
7.693329875E0,-3.054101562E1,-7.250935364E1,-1.289246826E2
7.713275875E0,-2.863330078E1,-7.243397522E1,-1.292597656E2
7.733222875E0,-2.684423828E1,-7.216903687E1,-1.293427734E2
7.753168875E0,-2.733886719E1,-7.201023102E1,-1.283314209E2
7.773114875E0,-3.174340820E1,-7.106752777E1,-1.248395996E2
7.793060875E0,-4.038769531E1,-7.057965088E1,-1.188262939E2
7.813006875E0,-4.853833008E1,-6.984631348E1,-1.126098633E2
7.832952875E0,-5.841650391E1,-6.868475342E1,-1.052854004E2
7.852898875E0,-6.309082031E1,-6.807592010E1,-1.018582764E2
7.872844875E0,-6.425683594E1,-6.799481201E1,-1.001356201E2
7.892790875E0,-6.396997070E1,-6.768151855E1,-9.921923828E1
7.912737875E0,-6.452319336E1,-6.754928589E1,-9.839709473E1
7.932683875E0,-6.309790039E1,-6.712886810E1,-9.934777832E1
7.952629875E0,-6.252954102E1,-6.691351318E1,-1.007307129E2
7.972575875E0,-6.041162109E1,-6.674612427E1,-1.018895264E2
7.992521875E0,-5.533422852E1,-6.670633698E1,-1.064655762E2
8.012467875E0,-4.601757812E1,-6.663638306E1,-1.134572754E2
8.032413875E0,-3.720214844E1,-6.718257904E1,-1.200712891E2
8.052359875E0,-3.192309570E1,-6.782127380E1,-1.238807373E2
8.072306875E0,-2.978271484E1,-6.828686523E1,-1.263366699E2
8.092252875E0,-2.655249023E1,-6.875572205E1,-1.293843994E2
8.112198875E0,-2.334326172E1,-6.904312134E1,-1.319873047E2
8.132144875E0,-1.598071289E1,-6.982598877E1,-1.384830322E2
8.152090875E0,-1.039697266E1,-7.067138672E1,-1.429223633E2
8.172036875E0,-6.128662109E0,-7.110999298E1,-1.463311768E2
8.191982875E0,-1.589111328E0,-7.162496948E1,-1.492742920E2
8.211928833E0,1.810791016E0,-7.203102112E1,-1.524107666E2
8.231874833E0,4.745361328E0,-7.231105804E1,-1.538859863E2
8.251821833E0,4.133789062E0,-7.322250366E1,-1.526437988E2
8.271767833E0,-3.662109375E-1,-7.335483551E1,-1.494241943E2
8.291713833E0,-7.526611328E0,-7.332987976E1,-1.441185303E2
8.311659833E0,-8.339355469E0,-7.278363037E1,-1.441101074E2
8.331605833E0,-1.074316406E1,-7.225193024E1,-1.419316406E2
8.351551833E0,-1.649584961E1,-7.167130280E1,-1.371611328E2
8.371497833E0,-2.398315430E1,-7.183860779E1,-1.316060791E2
8.391443833E0,-3.319921875E1,-7.139060974E1,-1.236975098E2
8.411389833E0,-4.402441406E1,-7.138908386E1,-1.157921143E2
8.431336833E0,-5.511718750E1,-7.081144714E1,-1.072012939E2
8.451282833E0,-6.174145508E1,-7.037852478E1,-1.026495361E2
8.471228833E0,-6.360351562E1,-7.052127075E1,-1.016793213E2
8.491174833E0,-6.178515625E1,-7.048551941E1,-1.033311768E2
8.511120833E0,-5.498437500E1,-7.135505676E1,-1.087214355E2
8.531066833E0,-4.524975586E1,-7.184275818E1,-1.164207764E2
8.551012833E0,-3.412084961E1,-7.197767639E1,-1.245260010E2
8.570958833E0,-2.812719727E1,-7.238581085E1,-1.289947510E2
8.590905833E0,-2.797021484E1,-7.270777130E1,-1.287468262E2
8.610851833E0,-2.211206055E1,-7.273785400E1,-1.335994873E2
8.630797833E0,-1.402465820E1,-7.286605835E1,-1.396528320E2
8.650743833E0,-1.217016602E1,-7.272414398E1,-1.417568359E2
8.670689833E0,-1.445556641E1,-7.291040039E1,-1.409017334E2
8.690635833E0,-2.033251953E1,-7.264654541E1,-1.370511475E2
8.710581833E0,-2.180664062E1,-7.245806885E1,-1.380616455E2
8.730527833E0,-2.075683594E1,-7.275441742E1,-1.417257080E2
8.750474833E0,-1.278588867E1,-7.252770996E1,-1.472933350E2
8.770420833E0,-6.789306641E0,-7.267547607E1,-1.518308105E2
8.790366833E0,-3.760253906E0,-7.265856934E1,-1.533533936E2
8.810312833E0,-6.057617188E0,-7.255834961E1,-1.507460938E2
8.830258833E0,-1.272338867E1,-7.244841766E1,-1.455206299E2
8.850204833E0,-2.084350586E1,-7.185079956E1,-1.395833740E2
8.870150833E0,-3.154833984E1,-7.075888062E1,-1.327033691E2
8.890096833E0,-4.099682617E1,-6.951504517E1,-1.251240234E2
