"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.980461836E0,4.145375729E0,9.266908646E0
2.008859300E-2,-2.196054935E0,4.212449074E0,1.031133747E1
4.019604100E-2,-2.152936459E0,4.107048035E0,1.096290779E1
6.028994700E-2,-2.133772612E0,4.078302383E0,1.086229706E1
8.038369700E-2,-1.999625683E0,4.289104462E0,1.031612873E1
1.004774470E-1,-1.510948062E0,4.356177807E0,9.295654297E0
1.205711970E-1,-1.122880578E0,4.447206020E0,8.232062340E0
1.406649470E-1,-3.946550786E-1,4.399296284E0,7.786502838E0
1.607586970E-1,-2.125987262E-1,4.245985508E0,7.978141308E0
1.808524470E-1,-2.700901926E-1,4.154957294E0,8.069169044E0
2.009461970E-1,-7.204401493E-1,3.963319302E0,8.361417770E0
2.210399470E-1,-7.396039963E-1,3.805217743E0,8.581801414E0
2.411336970E-1,-5.144290328E-1,4.020810604E0,8.375790596E0
2.612274470E-1,-4.761013687E-1,4.279522419E0,7.738593578E0
2.813211970E-1,-7.252311110E-1,4.509488583E0,7.230751991E0
3.014149470E-1,-8.162593246E-1,4.499906540E0,6.368379593E0
3.215086970E-1,-1.477411389E0,4.269940376E0,6.564808846E0
3.416024470E-1,-2.509263754E-1,4.547815800E0,6.833102703E0
3.616961970E-1,-1.966089010E0,4.725081444E0,6.938503742E0
3.817899470E-1,-2.940450013E-1,3.810008526E0,4.806527615E0
4.018836970E-1,3.623161316E-1,3.359658718E0,4.116630077E0
4.219774470E-1,6.593554616E-1,2.827862501E0,3.968110323E0
4.420711970E-1,6.833102703E-1,1.079163074E0,7.738593578E0
4.621649470E-1,-2.988359630E-1,5.809035301E-1,8.414118767E0
4.822586970E-1,-8.689598441E-1,9.545981884E-1,8.299135208E0
5.023524470E-1,9.563947916E-1,8.060785532E-1,9.583111763E0
5.224461970E-1,2.398472786E0,1.832541078E-1,1.374166298E1
5.425399470E-1,1.430699587E0,4.180110097E-1,1.607006836E1
5.626336970E-1,6.306097507E-1,5.952764153E-1,1.460882568E1
5.827274470E-1,4.075307846E0,-1.139050007E0,1.320986652E1
6.028211970E-1,3.471647263E0,-1.450462222E0,1.119287395E1
6.229149470E-1,2.297862768E0,-1.416925550E0,9.860987663E0
6.430086970E-1,1.421117663E0,-4.156155288E-1,1.029217339E1
6.631024470E-1,2.856608033E-1,1.077965368E-2,9.985551834E0
6.831961970E-1,-4.425646663E-1,-7.174458504E-1,8.600965500E0
7.032909370E-1,-9.360332489E-1,-1.244451046E0,7.872740269E0
7.233846870E-1,8.174570799E-1,2.407455891E-1,9.367518425E0
7.434784370E-1,1.128869295E0,1.558258772E0,9.420219421E0
7.635721870E-1,1.171987891E0,1.749897122E0,8.495564461E0
7.836659370E-1,1.694202185E0,1.122281671E0,5.419770241E0
8.037596870E-1,2.585320234E0,1.524722099E0,4.950256348E0
8.238534370E-1,3.471647263E0,2.890144825E0,4.777781963E0
8.439471870E-1,3.744731903E0,2.454167843E0,4.854437351E0
8.640409370E-1,2.743421793E0,3.988471627E-1,5.649735928E0
8.841346870E-1,3.639330864E0,-1.661264420E0,5.271250725E0
9.042284370E-1,4.137590408E0,-1.843320727E0,4.988584042E0
9.243221870E-1,5.383239269E0,-9.330388904E-1,5.185013294E0
