"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.822802000E-2,-3.733200073E1,-8.332599640E0,-2.802339935E1
5.822802000E-2,-3.767359924E1,-8.356999397E0,-2.784039879E1
7.822802000E-2,-3.800299835E1,-8.454599380E0,-2.755979919E1
9.822802000E-2,-3.858860016E1,-8.588799477E0,-2.718159866E1
1.182280200E-1,-3.899119949E1,-8.710800171E0,-2.696199989E1
1.382280200E-1,-3.934499741E1,-8.845000267E0,-2.660820007E1
1.582280200E-1,-3.971099854E1,-9.052399635E0,-2.638859940E1
1.782280200E-1,-3.996719742E1,-9.223199844E0,-2.616899872E1
1.982280200E-1,-4.034539795E1,-9.552599907E0,-2.576639938E1
2.182280200E-1,-4.082119751E1,-9.918600082E0,-2.548579979E1
2.382280200E-1,-4.110179901E1,-1.017479992E1,-2.521739960E1
2.582280200E-1,-4.139459991E1,-1.050419998E1,-2.502219963E1
2.782280200E-1,-4.158979797E1,-1.080919933E1,-2.486359978E1
2.982280200E-1,-4.161420059E1,-1.112639999E1,-2.475379944E1
3.182280200E-1,-4.172399902E1,-1.132159996E1,-2.459519958E1
3.382280200E-1,-4.177280045E1,-1.130939960E1,-2.441219902E1
3.582280200E-1,-4.189479828E1,-1.105319977E1,-2.411940002E1
3.782280200E-1,-4.219979858E1,-1.055299950E1,-2.398519897E1
3.982280200E-1,-4.248040009E1,-9.918600082E0,-2.388759995E1
4.182280200E-1,-4.307819748E1,-8.954799652E0,-2.365579987E1
4.382280200E-1,-4.378580093E1,-7.746999741E0,-2.347279930E1
4.582280200E-1,-4.468859863E1,-5.916999817E0,-2.272859955E1
4.782280200E-1,-4.575000000E1,-3.745399952E0,-2.177700043E1
4.982280200E-1,-4.657959747E1,-1.207800031E0,-2.061800003E1
5.182280200E-1,-4.721400070E1,1.744599938E0,-1.947119904E1
5.382280200E-1,-4.739699936E1,4.513999939E0,-1.860499954E1
5.582280200E-1,-4.751899719E1,7.088200092E0,-1.776319885E1
5.782280200E-1,-4.749459839E1,9.027999878E0,-1.710439873E1
5.982280200E-1,-4.764099884E1,1.027239990E1,-1.654319954E1
6.182280200E-1,-4.794599915E1,1.083360004E1,-1.589659977E1
6.382280200E-1,-4.831200027E1,1.093120003E1,-1.546959972E1
6.582280200E-1,-4.872679901E1,1.065059948E1,-1.511579990E1
6.782280200E-1,-4.912939835E1,1.021140003E1,-1.461559963E1
6.982280200E-1,-4.951979828E1,9.747799873E0,-1.442039967E1
7.182280200E-1,-4.967839813E1,9.406199455E0,-1.428619957E1
7.382280200E-1,-4.978820038E1,9.174399376E0,-1.432279968E1
7.582280200E-1,-4.965399933E1,8.918199539E0,-1.473759937E1
7.782280200E-1,-4.938559723E1,8.637599945E0,-1.499380016E1
7.982280200E-1,-4.934899902E1,8.088600159E0,-1.515240002E1
8.182280200E-1,-4.961739731E1,7.515199661E0,-1.490839958E1
8.382280200E-1,-5.045919800E1,6.856400013E0,-1.381040001E1
8.582280200E-1,-5.163039780E1,6.270800114E0,-1.229759979E1
8.782280200E-1,-5.282600021E1,5.953599930E0,-1.057740021E1
8.982280200E-1,-5.382640076E1,5.868199825E0,-8.918199539E0
9.182280200E-1,-5.444860077E1,6.356199741E0,-7.637199879E0
9.382280200E-1,-5.492440033E1,7.332200050E0,-6.417200089E0
9.582280200E-1,-5.513179779E1,8.698599815E0,-4.928800106E0
9.782280200E-1,-5.530259705E1,1.017479992E1,-3.037799835E0
9.982280200E-1,-5.558319855E1,1.119960022E1,-1.097999930E0
1.018228020E0,-5.582719803E1,1.184619999E1,8.661999702E-1
1.038228020E0,-5.619319916E1,1.211460018E1,2.879199982E0
1.058228020E0,-5.654699707E1,1.215119934E1,4.867799759E0
1.078228020E0,-5.677879715E1,1.251719952E1,7.527400017E0
1.098228020E0,-5.682759857E1,1.306619930E1,1.083360004E1
1.118228020E0,-5.638839722E1,1.395679951E1,1.451799965E1
1.138228020E0,-5.559539795E1,1.509140015E1,1.869039917E1
1.158228020E0,-5.443639755E1,1.622599983E1,2.249679947E1
1.178228020E0,-5.274060059E1,1.755579948E1,2.590060043E1
1.198228020E0,-5.111800003E1,1.866600037E1,2.876759911E1
1.218228020E0,-4.958079910E1,1.966639900E1,3.091479874E1
1.238228020E0,-4.822660065E1,2.032519913E1,3.257399750E1
1.258228020E0,-4.728720093E1,2.063019943E1,3.380619812E1
1.278228020E0,-4.662839890E1,2.078879929E1,3.481879807E1
1.298228020E0,-4.607939911E1,2.069120026E1,3.579479980E1
1.318228020E0,-4.549379730E1,2.053260040E1,3.672200012E1
1.338228020E0,-4.485939789E1,2.026420021E1,3.773460007E1
1.358228020E0,-4.417620087E1,1.995919991E1,3.864960098E1
1.378228020E0,-4.338319778E1,1.967860031E1,3.945479965E1
1.398228020E0,-4.277320099E1,1.942239952E1,4.032099915E1
1.418228020E0,-4.228519821E1,1.916619873E1,4.093099976E1
1.438228020E0,-4.196799850E1,1.875139999E1,4.169960022E1
1.458228020E0,-4.188259888E1,1.801939964E1,4.254140091E1
