"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211362305E1,1.189505633E2,3.289915643E1,9.900000095E-1,3.979999924E1,8.660017014E0,1.144431496E1
8.290708330E-1,3.211365723E1,1.189505198E2,2.632191041E1,8.399999738E-1,3.079999924E1,7.061744213E0,8.842747688E0
1.830517604E0,3.211365337E1,1.189505185E2,2.866834322E1,4.799999893E-1,6.630000305E1,5.445897102E0,6.448647976E0
2.831100728E0,3.211365625E1,1.189505268E2,2.933714398E1,8.899999857E-1,3.659999847E1,4.582481384E0,5.114066124E0
3.829245259E0,3.211365880E1,1.189505262E2,2.851305387E1,1.029999971E0,4.659999847E1,4.294282913E0,4.515064240E0
4.833643175E0,3.211366539E1,1.189505334E2,2.826713113E1,1.169999957E0,5.250000000E1,3.813122272E0,3.826968908E0
5.829800311E0,3.211366870E1,1.189505395E2,2.671334501E1,8.799999952E-1,8.559999847E1,3.790092468E0,3.601384163E0
6.831338800E0,3.211366905E1,1.189505468E2,2.590729100E1,8.500000238E-1,7.109999847E1,3.790092468E0,3.299758196E0
7.831898695E0,3.211367046E1,1.189505530E2,2.451036121E1,9.499999881E-1,8.469999695E1,3.790092468E0,3.191305399E0
8.832004164E0,3.211367110E1,1.189505600E2,2.316811481E1,1.129999995E0,8.330000305E1,3.790092468E0,2.940226078E0
9.833993590E0,3.211367095E1,1.189505675E2,2.340722514E1,1.149999976E0,8.659999847E1,3.790092468E0,2.819223404E0
1.083234755E1,3.211367107E1,1.189505741E2,2.201810420E1,1.169999957E0,8.640000153E1,3.790092468E0,2.500000000E0
1.183332323E1,3.211367108E1,1.189505781E2,2.000246565E1,9.599999785E-1,9.040000153E1,3.790092468E0,2.500000000E0
1.283035401E1,3.211367175E1,1.189505815E2,1.863593948E1,1.039999962E0,8.800000000E1,3.790092468E0,2.500000000E0
1.382930854E1,3.211367240E1,1.189505838E2,1.839783500E1,5.600000024E-1,8.940000153E1,3.790092468E0,2.500000000E0
1.483143114E1,3.211367362E1,1.189505845E2,1.757111345E1,7.200000286E-1,8.380000305E1,3.790092468E0,2.500000000E0
1.583112046E1,3.211367537E1,1.189505905E2,1.789287398E1,1.269999981E0,8.369999695E1,3.790092468E0,2.500000000E0
1.682939202E1,3.211367694E1,1.189506003E2,1.751808827E1,1.220000029E0,8.140000153E1,3.790092468E0,2.500000000E0
1.783120473E1,3.211368006E1,1.189506113E2,1.781670198E1,1.379999995E0,7.669999695E1,3.790092468E0,2.500000000E0
1.883025322E1,3.211368554E1,1.189506222E2,1.809975652E1,1.259999990E0,6.630000305E1,3.790092468E0,2.500000000E0
1.982946593E1,3.211369144E1,1.189506307E2,1.807251717E1,1.059999943E0,5.750000000E1,3.790092468E0,2.500000000E0
2.082851635E1,3.211369715E1,1.189506375E2,1.744750481E1,8.799999952E-1,5.390000153E1,3.790092468E0,2.500000000E0
2.183081124E1,3.211370255E1,1.189506449E2,1.730778057E1,1.019999981E0,5.790000153E1,3.790092468E0,2.500000000E0
2.283092254E1,3.211370664E1,1.189506535E2,1.726063997E1,8.600000143E-1,6.519999695E1,3.790092468E0,2.500000000E0
2.382917994E1,3.211370931E1,1.189506641E2,1.744102941E1,1.080000043E0,7.400000000E1,3.790092468E0,2.500000000E0
2.483149582E1,3.211371157E1,1.189506761E2,1.721998516E1,1.190000057E0,7.459999847E1,3.790092468E0,2.500000000E0
2.583181910E1,3.211371721E1,1.189506880E2,1.692131050E1,1.379999995E0,5.670000076E1,3.790092468E0,2.500000000E0
2.682961462E1,3.211372712E1,1.189506964E2,1.680667653E1,1.240000010E0,3.559999847E1,3.790092468E0,2.500000000E0
2.783176062E1,3.211373826E1,1.189506990E2,1.722245932E1,1.090000033E0,1.310000038E1,3.790092468E0,2.500000000E0
2.883109072E1,3.211374886E1,1.189506971E2,1.731318330E1,9.700000286E-1,3.561000061E2,3.790092468E0,2.500000000E0
2.982965785E1,3.211375844E1,1.189506928E2,1.718675017E1,7.599999905E-1,3.437999878E2,3.790092468E0,2.500000000E0
3.083175061E1,3.211376761E1,1.189506894E2,1.702546228E1,8.799999952E-1,3.491000061E2,3.790092468E0,2.500000000E0
3.182900822E1,3.211377839E1,1.189506876E2,1.698843974E1,1.049999952E0,3.599989929E2,3.790092468E0,2.500000000E0
3.283145869E1,3.211379014E1,1.189506889E2,1.715819544E1,1.190000057E0,1.000000000E1,3.790092468E0,2.500000000E0
3.382978837E1,3.211380258E1,1.189506910E2,1.716840396E1,1.149999976E0,1.139999962E1,3.790092468E0,2.500000000E0
3.483726494E1,3.211381358E1,1.189506929E2,1.727016306E1,9.700000286E-1,1.310000038E1,3.790092468E0,2.500000000E0
3.582930452E1,3.211382415E1,1.189506940E2,1.729917025E1,1.029999971E0,6.800000191E0,3.790092468E0,2.500000000E0
3.682903551E1,3.211383374E1,1.189506946E2,1.755473999E1,7.799999714E-1,5.099999905E0,3.790092468E0,2.500000000E0
3.783077671E1,3.211384381E1,1.189506943E2,1.746107036E1,1.110000014E0,3.590000000E2,3.790092468E0,2.500000000E0
3.883063202E1,3.211385441E1,1.189506935E2,1.762332347E1,9.200000167E-1,3.582000122E2,3.790092468E0,2.500000000E0
3.983114071E1,3.211386452E1,1.189506916E2,1.760534291E1,1.090000033E0,3.506000061E2,3.790092468E0,2.500000000E0
4.083083394E1,3.211387515E1,1.189506898E2,1.798683814E1,1.100000024E0,3.512000122E2,3.790092468E0,2.500000000E0
4.183223748E1,3.211388506E1,1.189506892E2,1.784586693E1,9.800000191E-1,3.551000061E2,3.790092468E0,2.500000000E0
4.283291576E1,3.211389496E1,1.189506883E2,1.789453284E1,1.169999957E0,3.553999939E2,3.790092468E0,2.500000000E0
4.383120462E1,3.211390450E1,1.189506862E2,1.826131725E1,1.009999990E0,3.502000122E2,3.790092468E0,2.500000000E0
4.482939071E1,3.211391262E1,1.189506824E2,1.819152078E1,9.599999785E-1,3.406000061E2,3.790092468E0,2.500000000E0
4.583113290E1,3.211392008E1,1.189506782E2,1.815089890E1,9.399999976E-1,3.392000122E2,3.790092468E0,2.500000000E0
4.683644884E1,3.211392803E1,1.189506740E2,1.824022191E1,9.399999976E-1,3.376000061E2,3.790092468E0,2.500000000E0
4.783158977E1,3.211393594E1,1.189506699E2,1.815736418E1,9.399999976E-1,3.390000000E2,3.790092468E0,2.500000000E0
4.883041660E1,3.211394381E1,1.189506685E2,1.800436789E1,8.899999857E-1,3.501000061E2,3.790092468E0,2.500000000E0
4.983144279E1,3.211394982E1,1.189506702E2,1.807138979E1,6.000000238E-1,1.050000000E1,3.790092468E0,2.500000000E0
5.083074071E1,3.211395381E1,1.189506759E2,1.809243501E1,6.700000167E-1,3.890000153E1,3.790092468E0,2.500000000E0
5.182960748E1,3.211395794E1,1.189506849E2,1.799158255E1,1.019999981E0,5.320000076E1,3.790092468E0,2.500000000E0
5.282998774E1,3.211396301E1,1.189506962E2,1.818546254E1,1.139999986E0,5.300000000E1,3.790092468E0,2.500000000E0
5.383180878E1,3.211397050E1,1.189507059E2,1.822310237E1,1.210000038E0,3.990000153E1,3.790092468E0,2.500000000E0
5.483177316E1,3.211397817E1,1.189507117E2,1.819404425E1,8.500000238E-1,2.579999924E1,3.790092468E0,2.500000000E0
5.583360300E1,3.211398622E1,1.189507125E2,1.814760847E1,1.039999962E0,2.799999952E0,3.790092468E0,2.500000000E0
5.683035076E1,3.211399471E1,1.189507107E2,1.860283008E1,9.399999976E-1,3.502999878E2,3.790092468E0,2.500000000E0
5.783166446E1,3.211400399E1,1.189507072E2,1.880519004E1,1.159999967E0,3.457000122E2,3.790092468E0,2.500000000E0
5.883171289E1,3.211401408E1,1.189507032E2,1.889543187E1,1.169999957E0,3.448999939E2,3.790092468E0,2.500000000E0
5.983211899E1,3.211402075E1,1.189507008E2,1.873792018E1,5.400000215E-1,3.451000061E2,3.790092468E0,2.500000000E0
6.082958154E1,3.211402677E1,1.189507000E2,1.886323889E1,8.700000048E-1,3.503999939E2,3.790092468E0,2.500000000E0
6.183138227E1,3.211403434E1,1.189507006E2,1.875521838E1,8.500000238E-1,7.000000000E0,3.790092468E0,2.500000000E0
6.283125440E1,3.211404333E1,1.189507030E2,1.882651605E1,1.139999986E0,1.080000019E1,3.790092468E0,2.500000000E0
6.383073414E1,3.211405433E1,1.189507042E2,1.869048466E1,1.200000048E0,6.300000191E0,3.790092468E0,2.500000000E0
6.482988998E1,3.211406595E1,1.189507027E2,1.879127956E1,1.120000005E0,3.572000122E2,3.790092468E0,2.500000000E0
6.583001992E1,3.211407490E1,1.189506976E2,1.832323452E1,9.800000191E-1,3.347000122E2,3.790092468E0,2.500000000E0
6.683280117E1,3.211408332E1,1.189506883E2,1.854361765E1,1.149999976E0,3.160000000E2,3.790092468E0,2.500000000E0
6.783541971E1,3.211409124E1,1.189506807E2,1.792720230E1,6.999999881E-1,3.140000000E2,3.790092468E0,2.500000000E0
6.883101888E1,3.211409951E1,1.189506788E2,1.748667209E1,9.900000095E-1,3.543999939E2,3.790092468E0,2.500000000E0
6.983031586E1,3.211410835E1,1.189506818E2,1.736448577E1,7.500000000E-1,3.100000000E1,3.790092468E0,2.500000000E0
7.083071852E1,3.211411544E1,1.189506871E2,1.690171217E1,7.099999785E-1,4.300000000E1,3.790092468E0,2.500000000E0
7.182995581E1,3.211412011E1,1.189506923E2,1.621926926E1,4.900000095E-1,5.379999924E1,3.790092468E0,2.500000000E0
7.283111716E1,3.211412371E1,1.189506984E2,1.612068363E1,6.399999857E-1,6.619999695E1,3.790092468E0,2.500000000E0
7.383005107E1,3.211412656E1,1.189507069E2,1.652764287E1,8.299999833E-1,7.400000000E1,3.790092468E0,2.500000000E0
7.483213794E1,3.211412832E1,1.189507146E2,1.588632381E1,6.399999857E-1,7.759999847E1,3.790092468E0,2.500000000E0
7.583284987E1,3.211412885E1,1.189507166E2,1.591158654E1,0.000000000E0,0.000000000E0,3.790092468E0,2.500000000E0
7.682861856E1,3.211412882E1,1.189507161E2,1.592989887E1,0.000000000E0,0.000000000E0,3.790092468E0,2.500000000E0
7.782915591E1,3.211412885E1,1.189507159E2,1.594656226E1,0.000000000E0,0.000000000E0,3.790092468E0,2.500000000E0
7.883058976E1,3.211412887E1,1.189507158E2,1.595797617E1,0.000000000E0,0.000000000E0,3.790092468E0,2.500000000E0
7.983151007E1,3.211412890E1,1.189507158E2,1.596957304E1,0.000000000E0,0.000000000E0,3.790092468E0,2.500000000E0
8.083054086E1,3.211413071E1,1.189507210E2,1.615449533E1,8.100000024E-1,6.840000153E1,3.790092468E0,2.500000000E0
8.183052794E1,3.211413363E1,1.189507289E2,1.597136876E1,8.000000119E-1,6.419999695E1,3.790092468E0,2.500000000E0
8.283189179E1,3.211413591E1,1.189507355E2,1.598166584E1,4.499999881E-1,5.879999924E1,3.790092468E0,2.500000000E0
8.383061179E1,3.211413776E1,1.189507428E2,1.654560961E1,6.999999881E-1,6.990000153E1,3.790092468E0,2.500000000E0
8.483119294E1,3.211413909E1,1.189507516E2,1.713890533E1,7.500000000E-1,8.019999695E1,3.790092468E0,2.500000000E0
8.583159007E1,3.211413868E1,1.189507629E2,1.738618116E1,1.100000024E0,8.790000153E1,3.790092468E0,2.500000000E0
8.683064320E1,3.211413776E1,1.189507748E2,1.750717262E1,9.700000286E-1,9.419999695E1,3.790092468E0,2.500000000E0
8.783189075E1,3.211413762E1,1.189507873E2,1.723497481E1,1.190000057E0,8.880000305E1,3.790092468E0,2.500000000E0
8.882951846E1,3.211413816E1,1.189507967E2,1.696236123E1,5.199999809E-1,8.309999847E1,3.790092468E0,2.500000000E0
8.983481111E1,3.211414015E1,1.189508028E2,1.667914139E1,6.399999857E-1,6.719999695E1,3.790092468E0,2.500000000E0
9.083085788E1,3.211414527E1,1.189508105E2,1.675981323E1,1.019999981E0,5.379999924E1,3.790092468E0,2.500000000E0
9.183234736E1,3.211415067E1,1.189508180E2,1.666763491E1,7.500000000E-1,4.750000000E1,3.790092468E0,2.500000000E0
9.283042158E1,3.211415477E1,1.189508236E2,1.686128846E1,5.600000024E-1,5.250000000E1,3.790092468E0,2.500000000E0
9.383313049E1,3.211415788E1,1.189508306E2,1.731756950E1,7.300000191E-1,6.719999695E1,3.790092468E0,2.500000000E0
9.483239601E1,3.211416068E1,1.189508416E2,1.746878296E1,1.049999952E0,7.490000153E1,3.790092468E0,2.500000000E0
9.583157189E1,3.211416257E1,1.189508530E2,1.734777634E1,8.600000143E-1,7.940000153E1,3.790092468E0,2.500000000E0
9.682944944E1,3.211416409E1,1.189508622E2,1.729568559E1,7.500000000E-1,7.580000305E1,3.790092468E0,2.500000000E0
9.783292840E1,3.211416626E1,1.189508708E2,1.741272614E1,8.000000119E-1,7.409999847E1,3.790092468E0,2.500000000E0
9.883115257E1,3.211416934E1,1.189508797E2,1.730753831E1,9.100000262E-1,6.809999847E1,3.790092468E0,2.500000000E0
9.983233179E1,3.211417257E1,1.189508883E2,1.755159515E1,8.100000024E-1,6.940000153E1,3.790092468E0,2.500000000E0
1.008306081E2,3.211417619E1,1.189508973E2,1.733312675E1,8.999999762E-1,6.640000153E1,3.790092468E0,2.500000000E0
1.018315193E2,3.211417946E1,1.189509066E2,1.737765719E1,7.799999714E-1,6.800000000E1,3.790092468E0,2.500000000E0
1.028311523E2,3.211418278E1,1.189509160E2,1.745758782E1,8.899999857E-1,6.229999924E1,3.790092468E0,2.500000000E0
1.038334679E2,3.211418754E1,1.189509266E2,1.767679941E1,1.000000000E0,5.859999847E1,3.790092468E0,2.500000000E0
1.048292962E2,3.211419240E1,1.189509361E2,1.777528709E1,8.299999833E-1,5.509999847E1,3.790092468E0,2.500000000E0
1.058317790E2,3.211419736E1,1.189509455E2,1.828106298E1,9.599999785E-1,5.609999847E1,3.790092468E0,2.500000000E0
1.068325769E2,3.211420213E1,1.189509544E2,1.860996032E1,9.100000262E-1,5.779999924E1,3.790092468E0,2.500000000E0
1.078308134E2,3.211420587E1,1.189509627E2,1.841584760E1,8.100000024E-1,6.000000000E1,3.790092468E0,2.500000000E0
1.088294423E2,3.211421005E1,1.189509706E2,1.841131242E1,9.300000072E-1,5.640000153E1,3.790092468E0,2.500000000E0
1.098406389E2,3.211421403E1,1.189509780E2,1.867441744E1,6.899999976E-1,5.709999847E1,3.790092468E0,2.500000000E0
1.108311841E2,3.211421832E1,1.189509864E2,1.847218761E1,1.019999981E0,5.970000076E1,3.790092468E0,2.500000000E0
1.118318478E2,3.211422259E1,1.189509962E2,1.823272162E1,9.700000286E-1,6.540000153E1,3.790092468E0,2.500000000E0
1.128298479E2,3.211422590E1,1.189510062E2,1.813650296E1,9.800000191E-1,6.830000305E1,3.790092468E0,2.500000000E0
1.138312304E2,3.211422815E1,1.189510150E2,1.796325993E1,7.699999809E-1,6.769999695E1,3.790092468E0,2.500000000E0
1.148293223E2,3.211423069E1,1.189510232E2,1.816672817E1,8.700000048E-1,6.769999695E1,3.790092468E0,2.500000000E0
1.158303496E2,3.211423286E1,1.189510323E2,1.834858649E1,8.500000238E-1,6.950000000E1,3.790092468E0,2.500000000E0
1.168305715E2,3.211423408E1,1.189510405E2,1.839757246E1,7.200000286E-1,7.140000153E1,3.790092468E0,2.500000000E0
1.178320466E2,3.211423536E1,1.189510495E2,1.835713949E1,9.599999785E-1,7.340000153E1,3.790092468E0,2.500000000E0
1.188309010E2,3.211423760E1,1.189510607E2,1.826695726E1,1.080000043E0,7.209999847E1,3.790092468E0,2.500000000E0
