"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.331681667E-1,-6.024963379E0,-3.495499420E1,-3.352279663E1
6.531711667E-1,-7.333816528E0,-3.402612305E1,-3.414788818E1
6.731731667E-1,-8.210922241E0,-3.256590271E1,-3.509060669E1
6.931751667E-1,-8.300384521E0,-3.147851562E1,-3.674893188E1
7.131781667E-1,-8.303039551E0,-3.030727386E1,-3.818954468E1
7.331801667E-1,-8.180114746E0,-2.935880280E1,-3.935144043E1
7.531831667E-1,-8.677520752E0,-2.816892242E1,-3.968704224E1
7.731851667E-1,-8.445159912E0,-2.841960144E1,-3.962841797E1
7.931871667E-1,-8.407363892E0,-2.823300934E1,-3.987530518E1
8.131901667E-1,-8.173171997E0,-2.781571198E1,-3.975619507E1
8.331921667E-1,-7.443374634E0,-2.789475250E1,-3.998382568E1
8.531941667E-1,-7.514602661E0,-2.825402069E1,-3.940057373E1
8.731971667E-1,-6.477951050E0,-2.859391785E1,-3.940020752E1
8.931991667E-1,-5.940017700E0,-2.892832947E1,-3.928994751E1
9.132021667E-1,-4.599792480E0,-2.957666016E1,-3.939541626E1
9.332041667E-1,-3.194046021E0,-3.039865112E1,-3.909277344E1
9.532061667E-1,-1.423538208E0,-3.140135193E1,-3.790939331E1
9.732091667E-1,9.511108398E-1,-3.185005951E1,-3.710360718E1
9.932111667E-1,2.647003174E0,-3.243397522E1,-3.621789551E1
1.013213167E0,4.416854858E0,-3.325889587E1,-3.597747803E1
1.033216167E0,5.639602661E0,-3.383242798E1,-3.523577881E1
1.053218167E0,6.052001953E0,-3.410163879E1,-3.476351929E1
1.073221167E0,6.510086060E0,-3.430176544E1,-3.405789185E1
1.093223167E0,7.370742798E0,-3.418508911E1,-3.369125366E1
1.113225167E0,8.419479370E0,-3.433832550E1,-3.356100464E1
1.133228167E0,9.033142090E0,-3.460015869E1,-3.283651733E1
1.153230167E0,1.050225830E1,-3.546343231E1,-3.193322754E1
1.173233167E0,1.195799255E1,-3.605720520E1,-2.996658325E1
1.193235167E0,1.397262573E1,-3.656185913E1,-2.908932495E1
1.213237167E0,1.617430115E1,-3.637499237E1,-2.742907715E1
1.233236333E0,1.795144653E1,-3.650373840E1,-2.612942505E1
1.253238333E0,2.012522888E1,-3.661468506E1,-2.474291992E1
1.273240333E0,2.232427979E1,-3.572974396E1,-2.378399658E1
1.293243333E0,2.444714355E1,-3.464732361E1,-2.327438354E1
1.313245333E0,2.656356812E1,-3.357894897E1,-2.219888306E1
1.333248333E0,2.838360596E1,-3.257330322E1,-2.225231934E1
1.353250333E0,3.039707947E1,-3.136325073E1,-2.102575684E1
1.373252333E0,3.311842346E1,-3.016053009E1,-1.844131470E1
1.393255333E0,3.563638306E1,-2.842063141E1,-1.617419434E1
1.413257333E0,3.786946106E1,-2.621418762E1,-1.492684937E1
1.433259333E0,3.983291626E1,-2.356427765E1,-1.438497925E1
1.453262333E0,4.126158142E1,-2.073213196E1,-1.452844238E1
1.473264333E0,4.260197449E1,-1.841808319E1,-1.401174927E1
1.493267333E0,4.383393860E1,-1.581265259E1,-1.390396118E1
1.513269333E0,4.411543274E1,-1.475675201E1,-1.376391602E1
1.533271333E0,4.495809937E1,-1.350151825E1,-1.336651611E1
1.553274333E0,4.526808167E1,-1.192553711E1,-1.287347412E1
1.573276333E0,4.568870544E1,-1.126116180E1,-1.286520386E1
1.593279333E0,4.577024841E1,-1.075452423E1,-1.268045044E1
1.613281333E0,4.594403076E1,-1.060691071E1,-1.237631226E1
1.633283333E0,4.617352295E1,-1.044023895E1,-1.259283447E1
1.653286333E0,4.612846375E1,-9.789619446E0,-1.241601562E1
1.673288333E0,4.628312683E1,-8.512420654E0,-1.245227051E1
1.693290333E0,4.641889954E1,-7.509429932E0,-1.337454224E1
1.713293333E0,4.649574280E1,-6.163345337E0,-1.420541382E1
1.733295333E0,4.619169617E1,-5.004684448E0,-1.504171753E1
1.753298333E0,4.639739990E1,-3.459960938E0,-1.560293579E1
1.773300333E0,4.608662415E1,-2.201057434E0,-1.642181396E1
1.793302333E0,4.614361572E1,-1.070884705E0,-1.709744263E1
1.813305333E0,4.608950806E1,8.875274658E-2,-1.738488770E1
1.833307333E0,4.587367249E1,8.711013794E-1,-1.772338867E1
1.853310333E0,4.576617432E1,1.876792908E0,-1.785937500E1
1.873312333E0,4.549238586E1,2.649208069E0,-1.853112793E1
1.893314333E0,4.517559814E1,2.638702393E0,-1.950793457E1
1.913317333E0,4.484707642E1,2.819610596E0,-2.033654785E1
1.933319333E0,4.452067566E1,2.503906250E0,-2.093557739E1
1.953322333E0,4.423941040E1,1.717689514E0,-2.129641724E1
1.973324333E0,4.428881836E1,7.481002808E-1,-2.140640259E1
1.993326333E0,4.444029236E1,-8.838424683E-1,-2.186791992E1
2.013329333E0,4.423400879E1,-2.593391418E0,-2.159240723E1
2.033331333E0,4.411291504E1,-4.170303345E0,-2.101574707E1
2.053334333E0,4.402728271E1,-5.536758423E0,-2.090222168E1
2.073336333E0,4.388200378E1,-7.215286255E0,-2.067239380E1
2.093338333E0,4.387605286E1,-8.952629089E0,-1.988546753E1
2.113341333E0,4.332691956E1,-1.107401276E1,-1.945431519E1
2.133343333E0,4.337736511E1,-1.321129608E1,-1.775283813E1
2.153346333E0,4.310441589E1,-1.532380676E1,-1.638375854E1
2.173348333E0,4.304753113E1,-1.743009949E1,-1.468853760E1
2.193350333E0,4.301017761E1,-1.914253235E1,-1.232342529E1
2.213353333E0,4.284889221E1,-2.026920319E1,-1.033319092E1
2.233354917E0,4.250541687E1,-2.139175415E1,-8.239715576E0
2.253357917E0,4.261401367E1,-2.174094391E1,-6.423248291E0
2.273359917E0,4.230305481E1,-2.247171783E1,-4.803100586E0
2.293361917E0,4.191127014E1,-2.272807312E1,-4.210906982E0
2.313364917E0,4.204878235E1,-2.298316193E1,-3.688720703E0
2.333366917E0,4.211833191E1,-2.287777710E1,-3.462097168E0
2.353368917E0,4.227983093E1,-2.212989807E1,-3.280761719E0
2.373371917E0,4.288693237E1,-2.151085663E1,-3.349761963E0
2.393373917E0,4.284640503E1,-2.066353607E1,-4.141113281E0
2.413376917E0,4.315826416E1,-1.957984161E1,-4.218841553E0
2.433378917E0,4.387852478E1,-1.839648438E1,-4.672607422E0
2.453380917E0,4.447833252E1,-1.721564484E1,-5.681152344E0
2.473383917E0,4.516157532E1,-1.564034271E1,-5.892181396E0
2.493385917E0,4.574763489E1,-1.420629883E1,-6.467407227E0
2.513388917E0,4.627571106E1,-1.242834473E1,-6.114654541E0
2.533390917E0,4.697288513E1,-1.062563324E1,-5.711730957E0
2.553392917E0,4.724029541E1,-8.932388306E0,-5.679534912E0
2.573395917E0,4.760240173E1,-7.386940002E0,-5.888244629E0
2.593397917E0,4.760171509E1,-6.131515503E0,-7.046783447E0
2.613400917E0,4.767379761E1,-4.387840271E0,-7.374969482E0
2.633402917E0,4.798205566E1,-2.888687134E0,-8.535125732E0
2.653404917E0,4.741108704E1,-1.602844238E0,-9.597259521E0
2.673407917E0,4.743719482E1,-7.598876953E-3,-1.100292969E1
2.693409917E0,4.739826965E1,1.162414551E0,-1.170172119E1
2.713412917E0,4.727821350E1,2.462387085E0,-1.217630005E1
2.733414917E0,4.729328918E1,3.454582214E0,-1.270434570E1
2.753416917E0,4.720468140E1,4.554229736E0,-1.254486084E1
2.773419917E0,4.691239929E1,5.656250000E0,-1.256561279E1
2.793421917E0,4.708609009E1,7.075416565E0,-1.301934814E1
2.813424917E0,4.660093689E1,8.615165710E0,-1.302102661E1
2.833426917E0,4.647958374E1,9.666213989E0,-1.340655518E1
2.853428917E0,4.600010681E1,1.115605164E1,-1.328332520E1
2.873431917E0,4.579234314E1,1.210669708E1,-1.377337646E1
2.893433917E0,4.570692444E1,1.310224152E1,-1.456643677E1
2.913436917E0,4.489218140E1,1.373981476E1,-1.413980103E1
2.933438917E0,4.474353027E1,1.417333984E1,-1.413229370E1
2.953440917E0,4.458937073E1,1.455697632E1,-1.396069336E1
2.973443917E0,4.467924500E1,1.465260315E1,-1.412322998E1
2.993445917E0,4.465992737E1,1.448421478E1,-1.410586548E1
3.013448917E0,4.486685181E1,1.391138458E1,-1.383505249E1
3.033450917E0,4.534349060E1,1.294298553E1,-1.280712891E1
3.053452917E0,4.570739746E1,1.126568604E1,-1.243197632E1
3.073455917E0,4.615557861E1,1.016104126E1,-1.091964722E1
3.093457917E0,4.684324646E1,8.469146729E0,-9.864135742E0
3.113460917E0,4.736296082E1,6.587196350E0,-9.065673828E0
3.133462917E0,4.749665833E1,4.630126953E0,-8.070617676E0
3.153464917E0,4.767662048E1,2.210327148E0,-8.263458252E0
3.173467917E0,4.771160889E1,1.220245361E-1,-8.096099854E0
3.193469917E0,4.761537170E1,-2.746803284E0,-8.871734619E0
3.213472917E0,4.723487854E1,-4.989318848E0,-8.478485107E0
3.233475208E0,4.662687683E1,-7.447349548E0,-8.393218994E0
3.253477208E0,4.620375061E1,-1.023735809E1,-7.462402344E0
3.273480208E0,4.563798523E1,-1.284398651E1,-7.028961182E0
3.293482208E0,4.506414795E1,-1.511401367E1,-6.048950195E0
3.313485208E0,4.410038757E1,-1.749842072E1,-5.109771729E0
3.333487208E0,4.350477600E1,-1.916011810E1,-4.307464600E0
3.353489208E0,4.268069458E1,-2.062319183E1,-4.011779785E0
3.373492208E0,4.221730042E1,-2.183241272E1,-4.184326172E0
3.393494208E0,4.177288818E1,-2.221720886E1,-4.655639648E0
3.413497208E0,4.162936401E1,-2.226667023E1,-5.642822266E0
3.433499208E0,4.190740967E1,-2.209741211E1,-6.394226074E0
3.453501208E0,4.178860474E1,-2.152418518E1,-6.765686035E0
3.473504208E0,4.255587769E1,-2.019594574E1,-7.814208984E0
3.493506208E0,4.313214111E1,-1.888586426E1,-8.349731445E0
3.513509208E0,4.367803955E1,-1.714579010E1,-1.029672241E1
3.533511208E0,4.450582886E1,-1.393209076E1,-1.127142334E1
3.553513208E0,4.516036987E1,-1.059535980E1,-1.208819580E1
3.573516208E0,4.594613647E1,-7.863632202E0,-1.182373047E1
3.593518208E0,4.684988403E1,-5.197540283E0,-1.080462646E1
3.613521208E0,4.682144165E1,-3.576248169E0,-9.798156738E0
3.633523208E0,4.734638977E1,-1.694801331E0,-9.177032471E0
3.653526208E0,4.753596497E1,4.221954346E-1,-9.359008789E0
3.673528208E0,4.718444824E1,2.331489563E0,-9.888092041E0
3.693530208E0,4.714454651E1,4.419593811E0,-1.015469360E1
3.713533208E0,4.678146362E1,6.558372498E0,-1.093038940E1
3.733535208E0,4.637101746E1,8.867103577E0,-1.095373535E1
3.753537208E0,4.608604431E1,1.080605316E1,-1.192459106E1
3.773540208E0,4.556710815E1,1.250710297E1,-1.139929199E1
3.793542208E0,4.543125916E1,1.388316345E1,-1.060491943E1
3.813545208E0,4.509196472E1,1.507100677E1,-1.030883789E1
3.833547208E0,4.470909119E1,1.617115784E1,-9.864196777E0
3.853550208E0,4.416615295E1,1.736433411E1,-9.151672363E0
3.873552208E0,4.387536621E1,1.866007233E1,-8.633087158E0
3.893554208E0,4.340423584E1,1.958311462E1,-7.774963379E0
3.913557208E0,4.303063965E1,2.066241455E1,-8.111724854E0
3.933559208E0,4.265119934E1,2.158996201E1,-8.389404297E0
3.953562208E0,4.188281250E1,2.213788605E1,-9.103912354E0
3.973564208E0,4.182270813E1,2.232312012E1,-9.647338867E0
3.993566208E0,4.174653625E1,2.242240143E1,-1.030703735E1
4.013569208E0,4.147999573E1,2.256352997E1,-1.051782227E1
4.033571208E0,4.156515503E1,2.242185593E1,-1.099230957E1
4.053574208E0,4.180062866E1,2.233652496E1,-1.150106812E1
4.073576208E0,4.233279419E1,2.109347534E1,-1.167080688E1
4.093578208E0,4.318141174E1,1.960985565E1,-1.173361206E1
4.113581208E0,4.410493469E1,1.747155762E1,-1.088894653E1
4.133583208E0,4.512471008E1,1.500045776E1,-1.019299316E1
4.153586208E0,4.614143372E1,1.258006287E1,-9.265655518E0
4.173588208E0,4.670463562E1,9.968261719E0,-8.838958740E0
4.193590208E0,4.729426575E1,7.330909729E0,-8.160919189E0
4.213593208E0,4.775602722E1,4.533050537E0,-7.556701660E0
4.233595542E0,4.807298279E1,1.653251648E0,-7.189422607E0
4.253598542E0,4.774314880E1,-9.894180298E-1,-6.704620361E0
4.273600542E0,4.789381409E1,-3.704139709E0,-6.220703125E0
4.293602542E0,4.772738647E1,-6.215423584E0,-5.547576904E0
4.313605542E0,4.737783813E1,-8.828163147E0,-4.700378418E0
4.333607542E0,4.647508240E1,-1.166978455E1,-3.531158447E0
4.353610542E0,4.606185913E1,-1.410344696E1,-2.159912109E0
4.373612542E0,4.511766052E1,-1.597222900E1,-8.464050293E-1
4.393614542E0,4.448667908E1,-1.748291016E1,-1.067199707E-1
4.413617542E0,4.376014709E1,-1.902909851E1,4.693908691E-1
4.433619542E0,4.341227722E1,-2.008190155E1,5.670166016E-2
4.453622542E0,4.292243958E1,-2.048052979E1,-1.321624756E0
4.473624542E0,4.280833435E1,-2.072639465E1,-3.784179688E0
4.493627542E0,4.292457581E1,-2.062726593E1,-5.001342773E0
4.513629542E0,4.347982788E1,-1.966841888E1,-7.677581787E0
4.533631542E0,4.371376038E1,-1.829241943E1,-9.426116943E0
4.553634542E0,4.396397400E1,-1.656253052E1,-1.131570435E1
4.573636542E0,4.441761780E1,-1.511569214E1,-1.208190918E1
4.593638542E0,4.498396301E1,-1.326905060E1,-1.197586060E1
4.613641542E0,4.581083679E1,-1.153250122E1,-1.145437622E1
4.633643542E0,4.669976807E1,-9.580802917E0,-9.856323242E0
4.653646542E0,4.730003357E1,-7.663681030E0,-8.071166992E0
4.673648542E0,4.792893982E1,-6.032150269E0,-6.698028564E0
4.693651542E0,4.807408142E1,-4.482719421E0,-5.606170654E0
4.713653542E0,4.854299927E1,-2.368087769E0,-5.479553223E0
4.733655542E0,4.855497742E1,-4.057159424E-1,-6.109924316E0
4.753658542E0,4.831567383E1,1.823791504E0,-6.285064697E0
4.773660542E0,4.792079163E1,3.918823242E0,-7.280914307E0
4.793663542E0,4.789042664E1,5.501197815E0,-8.170837402E0
4.813665542E0,4.730601501E1,7.305374146E0,-8.124755859E0
4.833667542E0,4.700973511E1,9.192512512E0,-8.187500000E0
4.853670542E0,4.672906494E1,1.093293762E1,-8.299072266E0
4.873672542E0,4.650024414E1,1.232236481E1,-7.552978516E0
4.893675542E0,4.609706116E1,1.358479309E1,-7.045257568E0
4.913677542E0,4.568589783E1,1.527658081E1,-6.716857910E0
4.933679542E0,4.517803955E1,1.697680664E1,-6.828063965E0
4.953682542E0,4.472807312E1,1.818089294E1,-6.797485352E0
4.973684542E0,4.410493469E1,1.962861633E1,-6.892547607E0
4.993687542E0,4.328356934E1,2.072285080E1,-7.118591309E0
5.013689542E0,4.275968933E1,2.130448151E1,-7.544311523E0
5.033692542E0,4.239862061E1,2.213280869E1,-7.839447021E0
5.053694542E0,4.208688354E1,2.290879059E1,-7.656768799E0
5.073696542E0,4.217097473E1,2.292369843E1,-8.535949707E0
5.093699542E0,4.244783020E1,2.241644669E1,-9.056884766E0
5.113701542E0,4.267478943E1,2.188267136E1,-8.783477783E0
5.133704542E0,4.334194946E1,2.083317184E1,-9.155426025E0
5.153706542E0,4.402406311E1,1.978358459E1,-8.457275391E0
5.173708542E0,4.511106873E1,1.810187531E1,-7.286743164E0
5.193711542E0,4.598608398E1,1.634227753E1,-5.796386719E0
5.213713542E0,4.677301025E1,1.404175568E1,-4.162933350E0
5.233719667E0,4.732382202E1,1.182469940E1,-3.211944580E0
5.253721667E0,4.808984375E1,9.041435242E0,-2.394012451E0
5.273723667E0,4.843220520E1,6.300514221E0,-1.524932861E0
5.293726667E0,4.861921692E1,2.857322693E0,-1.070739746E0
5.313728667E0,4.885032654E1,-2.752761841E-1,-5.996704102E-1
5.333731667E0,4.871047974E1,-3.552055359E0,-8.159484863E-1
5.353733667E0,4.841754150E1,-6.795654297E0,-6.852416992E-1
5.373735667E0,4.765173340E1,-9.982170105E0,-3.890686035E-1
5.393738667E0,4.706773376E1,-1.303520203E1,-5.652465820E-1
5.413740667E0,4.587722778E1,-1.555218506E1,-8.663330078E-1
5.433743667E0,4.497186279E1,-1.779730988E1,-2.117248535E0
5.453745667E0,4.414935303E1,-1.961033630E1,-3.006011963E0
5.473748667E0,4.375140381E1,-2.054190826E1,-4.016662598E0
5.493750667E0,4.340484619E1,-2.119501495E1,-5.025970459E0
5.513752667E0,4.341661072E1,-2.100188446E1,-6.222137451E0
5.533755667E0,4.366409302E1,-2.081735229E1,-7.200836182E0
5.553757667E0,4.404179382E1,-1.997206879E1,-6.948974609E0
5.573760667E0,4.446070862E1,-1.903160858E1,-6.155944824E0
5.593762667E0,4.506051636E1,-1.757334137E1,-5.231323242E0
5.613764667E0,4.610604858E1,-1.591978455E1,-4.472442627E0
5.633767667E0,4.656689453E1,-1.371118927E1,-3.091278076E0
5.653769667E0,4.725527954E1,-1.156387329E1,-1.733428955E0
5.673772667E0,4.785928345E1,-8.868972778E0,-9.672851562E-1
5.693774667E0,4.820758057E1,-6.418937683E0,6.629943848E-1
5.713776667E0,4.835054016E1,-3.537986755E0,1.519927979E0
5.733779667E0,4.865968323E1,-8.509750366E-1,1.468109131E0
5.753781667E0,4.877210999E1,1.387840271E0,9.506225586E-1
5.773784667E0,4.871418762E1,4.005302429E0,3.356933594E-4
5.793786667E0,4.852209473E1,6.270843506E0,-1.245147705E0
5.813788667E0,4.849990845E1,8.677246094E0,-2.920837402E0
5.833791667E0,4.827586365E1,1.062510681E1,-4.936370850E0
5.853793667E0,4.763375854E1,1.257762146E1,-5.574951172E0
5.873796667E0,4.706364441E1,1.388260651E1,-6.416381836E0
5.893798667E0,4.637507629E1,1.546053314E1,-6.919555664E0
5.913801667E0,4.619903564E1,1.669754791E1,-6.955657959E0
5.933803667E0,4.551446533E1,1.790991974E1,-6.811950684E0
5.953805667E0,4.493106079E1,1.909254456E1,-5.861907959E0
5.973808667E0,4.482563782E1,1.968953705E1,-6.054321289E0
5.993810667E0,4.397532654E1,2.120214844E1,-5.756072998E0
6.013813667E0,4.335653687E1,2.247087860E1,-5.789825439E0
6.033815667E0,4.281793213E1,2.368254471E1,-6.633514404E0
6.053817667E0,4.183436584E1,2.492583084E1,-7.442993164E0
6.073820667E0,4.142344666E1,2.544986725E1,-8.604827881E0
6.093822667E0,4.114070129E1,2.568138504E1,-9.157958984E0
6.113825667E0,4.108731079E1,2.577171326E1,-1.006399536E1
6.133827667E0,4.098115540E1,2.562687683E1,-1.047186279E1
6.153830667E0,4.168408203E1,2.464715958E1,-1.105905151E1
6.173832667E0,4.271153259E1,2.318998718E1,-9.596191406E0
6.193834667E0,4.388262939E1,2.099858856E1,-7.949676514E0
6.213837667E0,4.510832214E1,1.889768219E1,-5.692352295E0
6.233840042E0,4.610688782E1,1.669712067E1,-3.646331787E0
6.253843042E0,4.697888184E1,1.434306335E1,-1.266998291E0
6.273845042E0,4.740361023E1,1.136932373E1,1.177429199E0
6.293847042E0,4.793760681E1,8.169212341E0,2.397674561E0
6.313850042E0,4.820060730E1,4.971366882E0,4.031646729E0
6.333852042E0,4.799391174E1,1.307342529E0,4.792510986E0
6.353855042E0,4.796403503E1,-1.936492920E0,4.899078369E0
6.373857042E0,4.771441650E1,-5.069427490E0,5.454986572E0
6.393859042E0,4.712762451E1,-8.215522766E0,4.886077881E0
6.413862042E0,4.675582886E1,-1.119418335E1,4.714996338E0
6.433864042E0,4.566113281E1,-1.411079407E1,4.233489990E0
6.453867042E0,4.492089844E1,-1.657408142E1,3.708221436E0
6.473869042E0,4.391206360E1,-1.834988403E1,2.084686279E0
6.493872042E0,4.318728638E1,-2.031202698E1,6.738586426E-1
6.513874042E0,4.271354675E1,-2.184973145E1,-5.070190430E-1
6.533876042E0,4.209519958E1,-2.276850128E1,-1.732269287E0
6.553879042E0,4.156283569E1,-2.337198639E1,-3.514129639E0
6.573881042E0,4.135437012E1,-2.366814423E1,-5.447967529E0
6.593884042E0,4.121263123E1,-2.332064056E1,-6.220336914E0
6.613886042E0,4.171330261E1,-2.233483887E1,-7.073944092E0
6.633888042E0,4.230482483E1,-2.152648163E1,-6.531951904E0
6.653891042E0,4.333312988E1,-1.934211731E1,-5.822357178E0
6.673893042E0,4.451506042E1,-1.712518311E1,-5.661285400E0
6.693896042E0,4.550196838E1,-1.408804321E1,-4.600708008E0
6.713898042E0,4.652452087E1,-1.049913788E1,-3.498107910E0
6.733900042E0,4.738876343E1,-7.578559875E0,-1.857543945E0
6.753903042E0,4.770230103E1,-4.423072815E0,-5.635375977E-1
6.773905042E0,4.803015137E1,-8.461837769E-1,3.353271484E-1
6.793908042E0,4.802015686E1,2.260101318E0,4.777832031E-1
6.813910042E0,4.801614380E1,4.952659607E0,-4.215698242E-1
6.833912042E0,4.775010681E1,7.427841187E0,-1.591186523E0
6.853915042E0,4.745133972E1,9.753181458E0,-3.301696777E0
6.873917042E0,4.704641724E1,1.118219757E1,-4.546722412E0
6.893920042E0,4.649011230E1,1.288480377E1,-5.677703857E0
6.913922042E0,4.598345947E1,1.420703125E1,-5.974670410E0
6.933925042E0,4.566894531E1,1.578112793E1,-6.126770020E0
6.953927042E0,4.552088928E1,1.653623199E1,-5.473632812E0
6.973929042E0,4.479486084E1,1.777272034E1,-4.859863281E0
6.993932042E0,4.425718689E1,1.930790710E1,-3.883819580E0
7.013934042E0,4.341282654E1,2.063735580E1,-3.703399658E0
7.033937042E0,4.282141113E1,2.231475830E1,-3.483428955E0
7.053939042E0,4.215951538E1,2.342288208E1,-3.318786621E0
7.073941042E0,4.181451416E1,2.443864059E1,-4.051818848E0
7.093944042E0,4.129283142E1,2.444327545E1,-3.626678467E0
7.113946042E0,4.134596252E1,2.457239151E1,-3.508300781E0
7.133949042E0,4.154858398E1,2.422766495E1,-3.577026367E0
7.153951042E0,4.190670776E1,2.372971725E1,-3.083343506E0
7.173953042E0,4.267962646E1,2.258288193E1,-2.332244873E0
7.193956042E0,4.395245361E1,2.064757156E1,-1.348907471E0
7.213958042E0,4.476531982E1,1.791857910E1,-7.485961914E-1
7.233958208E0,4.573175049E1,1.576145935E1,2.138671875E-1
7.253960208E0,4.646029663E1,1.313964844E1,2.287841797E0
7.273962208E0,4.726632690E1,1.051293945E1,3.686950684E0
7.293965208E0,4.722886658E1,7.126617432E0,4.626281738E0
7.313967208E0,4.743531799E1,3.869880676E0,5.335815430E0
7.333970208E0,4.724482727E1,3.657760620E-1,6.046752930E0
7.353972208E0,4.745985413E1,-3.109313965E0,5.856292725E0
7.373975208E0,4.693601990E1,-6.518699646E0,5.509429932E0
7.393977208E0,4.631442261E1,-9.971328735E0,4.878997803E0
7.413979208E0,4.531033325E1,-1.298252869E1,4.794891357E0
7.433982208E0,4.444647217E1,-1.582249451E1,4.053253174E0
7.453984208E0,4.346510315E1,-1.821444702E1,3.256835938E0
7.473987208E0,4.282583618E1,-1.948680115E1,2.766082764E0
7.493989208E0,4.192510986E1,-2.107604218E1,2.084320068E0
7.513991208E0,4.143693542E1,-2.235153198E1,1.644409180E0
7.533994208E0,4.110881042E1,-2.328668976E1,8.927612305E-1
7.553996208E0,4.077378845E1,-2.411919403E1,2.943115234E-1
7.573999208E0,4.073674011E1,-2.449873352E1,-5.355224609E-1
7.594001208E0,4.089559937E1,-2.387639618E1,-7.107543945E-1
7.614003208E0,4.127528381E1,-2.341703033E1,-8.913269043E-1
7.634006208E0,4.174887085E1,-2.253204346E1,-6.375122070E-1
7.654008208E0,4.244432068E1,-2.146923065E1,-2.503051758E-1
7.674011208E0,4.302325439E1,-1.961943817E1,-2.271118164E-1
7.694013208E0,4.413870239E1,-1.770788574E1,2.797241211E-1
7.714015208E0,4.482946777E1,-1.549250793E1,5.968627930E-1
7.734018208E0,4.571492004E1,-1.270739746E1,1.029663086E0
7.754020208E0,4.660278320E1,-1.052335358E1,1.645721436E0
7.774023208E0,4.698611450E1,-8.111099243E0,1.796813965E0
7.794025208E0,4.758744812E1,-6.064201355E0,1.994384766E0
7.814027208E0,4.779675293E1,-4.033996582E0,1.506256104E0
7.834030208E0,4.794625854E1,-1.958793640E0,1.421813965E-1
7.854032208E0,4.815693665E1,3.816146851E-1,-1.264892578E0
7.874035208E0,4.803562927E1,2.505943298E0,-2.975860596E0
7.894037208E0,4.796159363E1,4.067077637E0,-4.637084961E0
7.914039208E0,4.765713501E1,5.937599182E0,-5.739288330E0
7.934042208E0,4.730834961E1,7.506446838E0,-6.710510254E0
7.954044208E0,4.724235535E1,8.797264099E0,-6.912567139E0
7.974047208E0,4.700830078E1,1.023818207E1,-6.554351807E0
7.994049208E0,4.684339905E1,1.175563049E1,-5.810821533E0
8.014051208E0,4.610218811E1,1.355689240E1,-5.510101318E0
8.034054208E0,4.538586426E1,1.525363159E1,-5.942230225E0
8.054056208E0,4.461779785E1,1.727487183E1,-6.775848389E0
8.074059208E0,4.376310730E1,1.915116119E1,-7.267211914E0
8.094061208E0,4.247019958E1,2.114894867E1,-7.803222656E0
8.114063208E0,4.168504333E1,2.318417740E1,-7.657653809E0
8.134066208E0,4.043002319E1,2.481391144E1,-7.022399902E0
8.154068208E0,4.022590637E1,2.552889633E1,-6.716674805E0
8.174071208E0,4.016644287E1,2.554347610E1,-6.323760986E0
8.194073208E0,4.046786499E1,2.532520676E1,-6.218505859E0
8.214075208E0,4.115570068E1,2.416007996E1,-5.769378662E0
8.234077333E0,4.238433838E1,2.202261353E1,-5.406829834E0
8.254079333E0,4.386642456E1,1.945170593E1,-3.775512695E0
8.274082333E0,4.506422424E1,1.690474701E1,-1.881195068E0
8.294084333E0,4.606581116E1,1.355084991E1,-2.306823730E-1
8.314086333E0,4.665695190E1,1.029988861E1,1.281616211E0
