"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.357119917E0,-6.809190216E0,-8.416547699E0,1.191971283E0
2.377121917E0,-7.553741913E0,-8.983418884E0,1.598675537E0
2.397124917E0,-8.643026733E0,-9.512119446E0,1.302591248E0
2.417126917E0,-8.769813080E0,-9.431137848E0,1.285676422E0
2.437129917E0,-8.357121277E0,-8.779542847E0,1.395697632E0
2.457131917E0,-8.978628845E0,-9.230405273E0,1.271306305E0
2.477133917E0,-1.039109161E1,-1.052700897E1,1.127605133E0
2.497136917E0,-1.150342850E1,-1.119327347E1,1.093176727E0
2.517138917E0,-1.158156601E1,-1.041818527E1,1.018931122E0
2.537141917E0,-1.038824753E1,-8.530610504E0,1.204245758E0
2.557143917E0,-8.809630280E0,-6.613097992E0,1.587897949E0
2.577145917E0,-7.600145416E0,-5.344336395E0,1.877545624E0
2.597148917E0,-6.837780762E0,-4.117936707E0,1.416953430E0
2.617150917E0,-6.119424591E0,-3.058589630E0,1.162033539E0
2.637153917E0,-5.509443054E0,-2.552641754E0,5.727090454E-1
2.657155917E0,-5.393883362E0,-2.095642090E0,-8.756790161E-2
2.677157917E0,-5.500611420E0,-2.306104431E0,-4.469705200E-1
2.697160917E0,-5.893394623E0,-2.942880249E0,-4.047583008E-1
2.717162917E0,-6.354735260E0,-3.567082214E0,-1.249900818E-1
2.737165917E0,-6.896159363E0,-4.071084137E0,3.683839417E-1
2.757167917E0,-7.707921295E0,-4.647236023E0,8.641529846E-1
2.777169917E0,-8.426277466E0,-5.105433197E0,1.156644745E0
2.797172917E0,-9.272617493E0,-5.535638580E0,1.379980316E0
2.817174917E0,-9.776020660E0,-5.609435120E0,1.178050232E0
2.837177917E0,-1.045171555E1,-5.730682983E0,1.183139648E0
2.857179917E0,-1.074076447E1,-5.897136841E0,1.240171051E0
2.877181917E0,-1.121198456E1,-5.971083069E0,1.280587006E0
2.897184917E0,-1.154504196E1,-5.488935699E0,1.415456543E0
2.917186917E0,-1.220861206E1,-5.903274078E0,1.641336823E0
2.937189917E0,-1.232686615E1,-6.431675262E0,2.255809021E0
2.957191917E0,-1.173020691E1,-5.922583923E0,2.437531128E0
2.977193917E0,-1.185010757E1,-6.254892883E0,1.806593170E0
2.997196917E0,-1.195743439E1,-6.828500061E0,1.593137054E0
3.017198917E0,-1.192959229E1,-7.552544403E0,2.025138702E0
3.037201917E0,-1.183783310E1,-8.221503296E0,2.575993195E0
3.057203917E0,-1.151360733E1,-8.229287109E0,3.035387878E0
3.077205917E0,-1.055036041E1,-7.197931824E0,3.203937378E0
3.097208917E0,-9.281149750E0,-5.812113647E0,3.302881622E0
3.117210917E0,-8.437204742E0,-4.920118561E0,3.407663727E0
3.137213917E0,-7.606432343E0,-4.417912903E0,3.244353333E0
3.157215917E0,-6.878196716E0,-4.265829163E0,2.760260010E0
3.177217917E0,-6.546336823E0,-4.293371887E0,1.914967804E0
3.197220917E0,-6.176455994E0,-4.409380646E0,1.149010620E0
3.217223208E0,-5.998625793E0,-4.738246765E0,4.933740234E-1
3.237226208E0,-6.028563538E0,-5.343288574E0,1.053808594E-1
3.257228208E0,-6.381379852E0,-6.254892883E0,-1.142124939E-1
3.277230208E0,-6.638994141E0,-7.128476257E0,7.244934082E-2
3.297233208E0,-6.188580780E0,-7.667804718E0,4.486170959E-1
3.317235208E0,-6.152805176E0,-8.389304352E0,7.327262878E-1
3.337238208E0,-6.893464966E0,-9.633067932E0,6.854246521E-1
3.357240208E0,-7.902067566E0,-1.099688187E1,8.789721680E-1
3.377242208E0,-7.545359344E0,-1.098969681E1,9.984237671E-1
3.397245208E0,-6.962172089E0,-1.049856812E1,9.931846619E-1
3.417247208E0,-7.484885101E0,-1.088132217E1,7.226971436E-1
3.437250208E0,-9.619595947E0,-1.276021500E1,5.448669434E-1
3.457252208E0,-9.590706024E0,-1.318607941E1,1.293460236E0
3.477254208E0,-6.422544250E0,-1.151809799E1,2.461631012E0
3.497257208E0,-5.526507568E0,-1.191237808E1,2.374961243E0
3.517259208E0,-8.743767242E0,-1.370415207E1,7.970924377E-1
3.537262208E0,-1.035247192E1,-1.286858963E1,-6.620732117E-1
3.557264208E0,-9.377698975E0,-1.050365753E1,-1.016536102E0
3.577266208E0,-7.746690674E0,-8.244555359E0,-5.020559692E-1
3.597269208E0,-6.903494110E0,-7.439978485E0,4.855902100E-1
3.617271208E0,-6.646927643E0,-7.547754364E0,1.014290771E0
3.637274208E0,-5.978717194E0,-6.627468109E0,1.154698792E0
3.657276208E0,-5.327271881E0,-5.414091339E0,1.257385254E0
3.677278208E0,-5.218298492E0,-4.427193604E0,9.354048157E-1
3.697281208E0,-5.092859344E0,-3.838168488E0,5.179229736E-1
3.717283208E0,-5.402415619E0,-3.741619263E0,1.812730408E-1
3.737286208E0,-5.820795593E0,-3.944746857E0,9.400451660E-2
3.757288208E0,-6.256090393E0,-4.208947449E0,4.367916870E-1
3.777291208E0,-6.781797180E0,-4.768932953E0,9.175918579E-1
3.797293208E0,-7.695796509E0,-5.770799561E0,1.378184052E0
3.817295208E0,-8.405770111E0,-6.606212311E0,1.620679779E0
3.837298208E0,-8.803493042E0,-7.132517853E0,1.565893707E0
3.857300208E0,-9.405092010E0,-7.272327118E0,1.595232697E0
3.877303208E0,-9.832752686E0,-6.771618347E0,1.552272034E0
3.897305208E0,-1.011162277E1,-6.245312805E0,1.588945770E0
3.917307208E0,-1.042746597E1,-5.957910461E0,1.627116394E0
3.937310208E0,-1.052760773E1,-5.860912170E0,1.558259583E0
3.957312208E0,-1.051832703E1,-5.739364929E0,1.432521057E0
3.977315208E0,-1.094853241E1,-6.425388336E0,1.257984009E0
3.997317208E0,-1.168964127E1,-7.825726318E0,1.059197388E0
4.017319208E0,-1.192255692E1,-8.012388153E0,7.023394775E-1
4.037322208E0,-1.163111298E1,-7.333998871E0,7.768844604E-2
4.057324208E0,-1.123698257E1,-7.515271912E0,6.843768311E-1
4.077327208E0,-1.110480743E1,-8.285270691E0,1.665287018E0
4.097329208E0,-1.067310516E1,-8.712182922E0,2.205363922E0
4.117331208E0,-1.014859589E1,-9.193432159E0,2.332299957E0
4.137334208E0,-9.677076416E0,-9.099876709E0,2.211351471E0
4.157336208E0,-8.924441528E0,-8.124055939E0,2.041604462E0
4.177339208E0,-7.881260834E0,-6.987768860E0,2.100581818E0
4.197341208E0,-6.969057770E0,-6.125711517E0,2.228415985E0
4.217343542E0,-6.571634216E0,-5.730533295E0,2.033072205E0
4.237346542E0,-6.409371643E0,-5.550308075E0,1.546583862E0
4.257348542E0,-6.029162292E0,-5.139711914E0,9.669891357E-1
4.277351542E0,-5.619314575E0,-4.979844360E0,5.872288513E-1
4.297353542E0,-5.451363831E0,-5.206772461E0,3.984713745E-1
4.317356542E0,-5.970334625E0,-6.400689697E0,3.442840576E-2
4.337358542E0,-6.737040253E0,-7.529342651E0,1.803749084E-1
4.357360542E0,-6.629114685E0,-8.286168823E0,6.988966370E-1
4.377363542E0,-6.149212646E0,-8.660989380E0,1.166973267E0
4.397365542E0,-6.872807922E0,-9.722581787E0,1.330283661E0
4.417367542E0,-7.361990662E0,-1.065184937E1,1.840273132E0
4.437370542E0,-6.419251099E0,-1.103565125E1,2.649490356E0
4.457372542E0,-5.488636322E0,-1.138442596E1,2.868634644E0
4.477375542E0,-5.496270447E0,-1.166224823E1,2.242187347E0
4.497377542E0,-6.553072815E0,-1.194755493E1,8.873547363E-1
4.517380542E0,-7.570656738E0,-1.222567657E1,1.396595764E-1
4.537382542E0,-6.564748535E0,-1.148322052E1,2.435435486E-1
4.557384542E0,-5.578898621E0,-1.044512924E1,3.688330078E-1
4.577387542E0,-7.027286682E0,-1.138517441E1,-5.074447632E-2
4.597389542E0,-8.751850433E0,-1.180340469E1,-1.643582153E-1
4.617392542E0,-9.539811859E0,-1.135448822E1,-3.785627747E-1
4.637394542E0,-9.325457611E0,-1.057296341E1,4.279600525E-1
4.657396542E0,-8.339757385E0,-9.039252777E0,1.280137939E0
4.677399542E0,-7.221133575E0,-7.485483856E0,1.967508545E0
4.697401542E0,-6.127208405E0,-6.031707001E0,2.316582642E0
4.717404542E0,-5.622308350E0,-4.960684204E0,1.863175507E0
4.737406542E0,-5.259462891E0,-4.162693634E0,1.077459412E0
4.757408542E0,-5.312752075E0,-3.928131409E0,4.766088867E-1
4.777411542E0,-5.562283173E0,-3.822301483E0,4.415817261E-2
4.797413542E0,-5.857020264E0,-3.937561798E0,5.164260864E-2
4.817416542E0,-6.265071716E0,-4.585863647E0,9.071136475E-2
4.837418542E0,-7.145989838E0,-5.495971069E0,-2.185455322E-2
4.857420542E0,-8.246351624E0,-6.446195068E0,4.733157349E-1
4.877423542E0,-8.479566650E0,-6.601871338E0,1.010548553E0
4.897425542E0,-8.579109650E0,-6.471193085E0,1.332229614E0
4.917428542E0,-9.175768890E0,-6.553521881E0,1.419198761E0
4.937430542E0,-9.843979340E0,-6.317163391E0,1.205443268E0
4.957432542E0,-1.038076309E1,-6.237079926E0,9.018745422E-1
4.977435542E0,-1.089733887E1,-6.439608765E0,8.542735291E-1
4.997437542E0,-1.092263626E1,-6.360273743E0,1.091979218E0
5.017440542E0,-1.072564590E1,-5.814808044E0,1.176253967E0
5.037442542E0,-1.034334091E1,-5.205425262E0,1.120869141E0
5.057445542E0,-1.048210236E1,-5.354365540E0,1.174308014E0
5.077447542E0,-1.072534653E1,-5.875581665E0,8.816665649E-1
5.097449542E0,-1.129102020E1,-7.177574158E0,-2.495310974E-1
5.117452542E0,-1.265573227E1,-9.399703217E0,-9.253756714E-1
5.137454542E0,-1.320224579E1,-1.054586975E1,-7.716453552E-1
5.157457542E0,-1.277563293E1,-1.024559418E1,1.392105103E-1
5.177459542E0,-1.192689789E1,-9.407487030E0,1.427731018E0
5.197461542E0,-1.082668579E1,-7.964487762E0,2.199675751E0
5.217467667E0,-9.665849762E0,-6.652017059E0,2.558030548E0
5.237469667E0,-8.559201050E0,-5.727389832E0,2.644999695E0
5.257472667E0,-7.713908844E0,-5.324128418E0,2.498604126E0
5.277474667E0,-7.102879486E0,-5.528603210E0,2.228116608E0
5.297477667E0,-6.915918274E0,-5.604046326E0,1.807341614E0
5.317479667E0,-6.618187408E0,-5.864205322E0,1.426683197E0
5.337481667E0,-6.159391479E0,-6.151308289E0,1.138532410E0
5.357484667E0,-5.848637695E0,-6.545738068E0,9.400451660E-1
5.377486667E0,-5.500761108E0,-7.554041290E0,8.893006897E-1
5.397489667E0,-5.410349121E0,-8.776698761E0,8.050259399E-1
5.417491667E0,-5.621260529E0,-9.911339264E0,4.314028931E-1
5.437493667E0,-5.877377930E0,-1.144654678E1,4.153862000E-1
5.457496667E0,-5.361251221E0,-1.123713226E1,9.380992126E-1
5.477498667E0,-5.872887268E0,-1.222208405E1,3.784130859E-1
5.497501667E0,-6.077811127E0,-1.315898575E1,-3.100053406E-1
5.517503667E0,-3.648213501E0,-9.295669556E0,8.931925964E-1
5.537505667E0,-4.026476898E0,-1.030038025E1,-2.412982178E-1
5.557508667E0,-6.266418915E0,-1.193198730E1,-8.333171082E-1
5.577510667E0,-7.230264587E0,-1.256247620E1,-2.284249878E-1
5.597513667E0,-6.564449158E0,-1.110061615E1,3.737727356E-1
5.617515667E0,-7.721542969E0,-1.170221512E1,2.448907471E-1
5.637517667E0,-9.445358276E0,-1.284014877E1,1.408870239E0
5.657520667E0,-1.007854156E1,-1.266171982E1,-4.071533203E-2
5.677522667E0,-9.749974823E0,-1.111154343E1,-2.101629639E-1
5.697525667E0,-8.961714020E0,-9.123677216E0,2.492317200E-1
5.717527667E0,-7.985893250E0,-7.217840424E0,6.592291260E-1
5.737529667E0,-7.064110107E0,-5.884712677E0,1.083596649E0
5.757532667E0,-6.068979492E0,-4.858596497E0,9.801617432E-1
5.777534667E0,-5.671555939E0,-4.256847839E0,5.483097839E-1
5.797537667E0,-5.400619354E0,-3.701802063E0,1.767823792E-1
5.817539667E0,-5.425317993E0,-3.501668243E0,-3.156935120E-1
5.837541667E0,-5.714516602E0,-3.812422028E0,-4.960684204E-1
5.857544667E0,-5.748945007E0,-4.396657104E0,-4.083508301E-1
5.877546667E0,-5.914800110E0,-5.019960938E0,-3.739224243E-1
5.897549667E0,-6.486760712E0,-5.840255127E0,-7.035369873E-3
5.917551667E0,-7.383845215E0,-6.647526398E0,7.225474548E-1
5.937554667E0,-8.248447266E0,-7.532935181E0,1.521136780E0
5.957556667E0,-8.854536896E0,-8.020321655E0,2.147434387E0
5.977558667E0,-9.673483887E0,-8.121211853E0,2.434237976E0
5.997561667E0,-1.025906616E1,-8.014932861E0,2.372715912E0
6.017563667E0,-1.068702621E1,-8.068521423E0,2.430046692E0
6.037566667E0,-1.096320190E1,-7.818840637E0,2.205064545E0
6.057568667E0,-1.072624466E1,-7.260202332E0,1.326990509E0
6.077570667E0,-1.129610962E1,-8.026758270E0,7.563771057E-1
6.097573667E0,-1.157572815E1,-8.221054230E0,4.613406372E-1
6.117575667E0,-1.158216476E1,-7.962841187E0,-6.825805664E-2
6.137578667E0,-1.094538895E1,-7.968679047E0,8.083190918E-3
6.157580667E0,-1.089449478E1,-9.543254700E0,4.285588074E-1
6.177583667E0,-1.126871658E1,-1.031400192E1,9.488768005E-1
6.197585667E0,-1.112516510E1,-1.055784485E1,1.581311646E0
6.217588042E0,-1.032118698E1,-9.857451324E0,2.239193573E0
6.237591042E0,-9.278305664E0,-8.688232727E0,2.627785492E0
6.257593042E0,-8.384214935E0,-7.353458405E0,2.691403198E0
6.277596042E0,-7.702233124E0,-6.389163666E0,2.704725494E0
6.297598042E0,-7.303612061E0,-6.062243500E0,2.661764832E0
6.317600042E0,-6.963369598E0,-6.135141907E0,2.423610077E0
6.337603042E0,-6.538553009E0,-6.400989075E0,1.868713989E0
6.357605042E0,-5.407804413E0,-6.480473785E0,1.483415222E0
6.377608042E0,-4.916376343E0,-6.672973480E0,9.349557495E-1
6.397610042E0,-4.972659302E0,-7.316634979E0,6.595285034E-1
6.417612042E0,-4.938380585E0,-7.843090210E0,4.070036316E-1
6.437615042E0,-4.716392212E0,-8.314010925E0,6.021977234E-1
6.457617042E0,-4.760849762E0,-9.155261536E0,5.830375671E-1
6.477620042E0,-5.366041260E0,-1.046099625E1,3.933819580E-1
6.497622042E0,-5.811215515E0,-1.121063736E1,3.423381042E-1
6.517625042E0,-5.272036743E0,-1.082384171E1,7.373666382E-1
6.537627042E0,-4.666096802E0,-1.029484177E1,9.830058289E-1
6.557629042E0,-4.674329681E0,-1.023646317E1,9.184899902E-1
6.577632042E0,-6.174959106E0,-1.186208267E1,1.558259583E-1
6.597634042E0,-7.388335876E0,-1.262205231E1,-1.098715210E-1
6.617637042E0,-6.491700439E0,-1.140747803E1,1.502874756E-1
6.637639042E0,-6.852450256E0,-1.146705414E1,3.138972473E-1
6.657641042E0,-8.606802063E0,-1.279524216E1,-4.535568237E-2
6.677644042E0,-1.014440460E1,-1.341001373E1,-8.473878479E-1
6.697646042E0,-1.148995651E1,-1.317066147E1,-1.293011169E0
6.717649042E0,-1.095481934E1,-1.086425766E1,-1.007854156E0
6.737651042E0,-9.411079559E0,-8.183781738E0,-4.834945679E-1
6.757653042E0,-8.161777496E0,-6.230493622E0,2.856060791E-1
6.777656042E0,-7.006330261E0,-4.946164398E0,9.021739197E-1
6.797658042E0,-6.243516541E0,-4.126918030E0,9.383985901E-1
6.817661042E0,-5.697751465E0,-3.484603729E0,8.294252014E-1
6.837663042E0,-5.392087097E0,-3.209775238E0,4.999603271E-1
6.857666042E0,-5.550757141E0,-3.384162598E0,1.466949463E-1
6.877668042E0,-5.758824463E0,-3.860921173E0,-1.537303162E-1
6.897670042E0,-6.149811401E0,-4.700974274E0,-5.089416504E-1
6.917673042E0,-6.892417145E0,-5.713319092E0,-5.282514954E-1
6.937675042E0,-7.671846313E0,-6.776258698E0,-1.065783691E-1
6.957678042E0,-8.470585327E0,-7.872728577E0,6.610253906E-1
6.977680042E0,-9.251960449E0,-8.420589294E0,1.101858673E0
6.997682042E0,-1.010264145E1,-8.418044586E0,1.277144165E0
7.017685042E0,-1.046713348E1,-7.723039856E0,9.445358276E-1
7.037687042E0,-1.087728058E1,-7.302564240E0,6.489006042E-1
7.057690042E0,-1.117830460E1,-6.934629364E0,3.706292725E-1
7.077692042E0,-1.156734558E1,-7.087461548E0,1.803749084E-1
7.097694042E0,-1.242551102E1,-8.213420105E0,1.486408997E-1
7.117697042E0,-1.204844513E1,-7.726183319E0,4.601431274E-1
7.137699042E0,-1.115854568E1,-6.622079315E0,4.092489624E-1
7.157702042E0,-1.083057770E1,-6.683601379E0,1.625619507E-1
7.177704042E0,-1.116153946E1,-8.098608856E0,2.043251038E-1
7.197706042E0,-1.174322983E1,-1.006491989E1,2.935395813E-1
7.217709042E0,-1.200219131E1,-1.114447495E1,7.484436035E-1
7.237708208E0,-1.099553467E1,-1.033870056E1,1.107247467E0
7.257711208E0,-9.816885681E0,-8.749605103E0,1.434766388E0
7.277713208E0,-8.774902496E0,-7.187453613E0,1.632355499E0
7.297715208E0,-8.025560760E0,-6.256240082E0,1.890568542E0
7.317718208E0,-7.654632111E0,-5.823190613E0,1.901196442E0
7.337720208E0,-7.355404358E0,-6.142326965E0,1.900148621E0
7.357723208E0,-6.665489044E0,-6.142626343E0,1.320104828E0
7.377725208E0,-5.992488556E0,-6.346203003E0,9.153465271E-1
7.397728208E0,-5.697901154E0,-6.804549866E0,5.239105225E-1
7.417730208E0,-5.606291656E0,-7.585026855E0,2.228865051E-1
7.437732208E0,-5.599256287E0,-8.577313385E0,-1.133143616E-1
7.457735208E0,-5.122946777E0,-8.834777985E0,-3.799099731E-1
7.477737208E0,-4.924309845E0,-9.403744812E0,-3.429368591E-1
7.497740208E0,-5.338797913E0,-1.011641281E1,-4.320016479E-1
7.517742208E0,-5.724246368E0,-1.016730698E1,-2.029779053E-1
7.537744208E0,-5.791905670E0,-1.019005966E1,2.341131592E-1
7.557747208E0,-5.938450928E0,-1.045710434E1,6.258485413E-1
7.577749208E0,-5.928721161E0,-1.004516098E1,7.095245361E-1
7.597752208E0,-6.968459015E0,-1.045770309E1,3.872447205E-1
7.617754208E0,-8.339607697E0,-1.154354507E1,6.878196716E-1
7.637756208E0,-7.713759155E0,-1.093640762E1,1.470092926E0
7.657759208E0,-7.090455322E0,-1.035666321E1,1.432970123E0
7.677761208E0,-8.796906738E0,-1.156255554E1,9.804611206E-1
7.697764208E0,-1.022194336E1,-1.190324707E1,-1.363664246E-1
7.717766208E0,-1.151510422E1,-1.181612823E1,-7.461982727E-1
7.737768208E0,-1.057850189E1,-9.752369843E0,-4.833448792E-1
7.757771208E0,-8.403674469E0,-7.391479340E0,7.125183105E-2
7.777773208E0,-7.478448486E0,-6.200855255E0,5.548960876E-1
7.797776208E0,-6.923552399E0,-5.476062469E0,6.251000977E-1
7.817778208E0,-6.082601166E0,-4.485871582E0,2.808160400E-1
7.837780208E0,-5.670657806E0,-3.622467041E0,-1.633103943E-1
7.857783208E0,-5.507197723E0,-2.987487488E0,-5.493576050E-1
7.877785208E0,-5.484145660E0,-2.740950165E0,-7.062313843E-1
7.897788208E0,-5.598807220E0,-2.918331299E0,-8.563691711E-1
7.917790208E0,-6.002966766E0,-3.522924042E0,-9.839039612E-1
7.937792208E0,-6.703809357E0,-4.918022919E0,-7.381150818E-1
7.957795208E0,-7.606282654E0,-6.514303436E0,6.466552734E-2
7.977797208E0,-8.509055328E0,-7.775580597E0,6.033952332E-1
7.997800208E0,-9.865085449E0,-8.418343964E0,7.206015015E-1
8.017802208E0,-1.017988083E1,-7.318730621E0,7.523355103E-1
8.037804208E0,-9.695937195E0,-6.949298859E0,1.295705566E0
8.057807208E0,-1.111798004E1,-8.346942444E0,1.375789032E0
8.077809208E0,-1.247056732E1,-8.742869110E0,3.159928894E-1
