"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.219792629E1,-1.021906850E-3,-3.880166709E-1,2.845643163E-1
4.221792829E1,3.836184740E-2,-3.001182079E-1,2.457909733E-1
4.223793029E1,3.456200659E-2,-1.462364197E-1,3.201750815E-1
4.225793579E1,5.336357281E-2,-6.265176833E-2,4.283557534E-1
4.227793879E1,1.354579777E-1,-4.505410418E-2,5.228447318E-1
4.229794079E1,2.362239212E-1,-6.191780418E-2,5.676367879E-1
4.231794279E1,3.266449273E-1,-7.309482247E-2,5.220842361E-1
4.233794479E1,3.091650605E-1,-8.747261018E-3,4.763852954E-1
4.235794679E1,1.938080788E-1,2.461133152E-1,5.251272321E-1
4.237794879E1,1.309710741E-1,4.363800287E-1,6.125536561E-1
4.239795079E1,1.463183463E-1,3.185837567E-1,5.652847886E-1
4.241795379E1,1.429701149E-1,8.309670538E-2,4.064133167E-1
4.243795579E1,1.002525315E-1,-1.404578611E-2,3.236002028E-1
4.245795779E1,1.525001675E-1,-1.705904603E-1,2.828893661E-1
4.247795979E1,1.187734380E-1,-9.459795058E-2,2.238262892E-1
4.249796179E1,4.002825543E-2,-6.883819401E-2,1.239811480E-1
4.251796379E1,1.684348285E-1,-3.998761177E-1,-1.415606886E-1
4.253796579E1,3.459927738E-1,-6.296195984E-1,-4.764418602E-1
4.255796779E1,3.464775980E-1,-5.759950280E-1,-4.736374617E-1
4.257797079E1,3.347332478E-1,-6.369000673E-1,-3.052549958E-1
4.259797279E1,3.790431321E-1,-6.660090089E-1,-2.649834156E-1
4.261797479E1,3.574669361E-1,-3.258733153E-1,-2.955946326E-1
4.263797679E1,2.604078054E-1,2.901196778E-1,-2.897199392E-1
4.265797879E1,1.515982598E-1,5.949306488E-1,-3.215585351E-1
4.267798079E1,-2.243399061E-2,4.381167889E-1,-3.995766342E-1
4.269798279E1,-3.065898120E-1,9.578793496E-2,-5.627999306E-1
4.271798579E1,-6.193749905E-1,-2.722091079E-1,-7.673540711E-1
4.273798779E1,-7.689321041E-1,-5.434190035E-1,-9.430429935E-1
4.275798979E1,-7.008967996E-1,-6.286407113E-1,-1.011802197E0
4.277799179E1,-4.862339795E-1,-6.128154993E-1,-1.039466381E0
4.279799379E1,-1.568048447E-1,-4.969707429E-1,-1.025350213E0
4.281799579E1,1.432779729E-1,-3.035756350E-1,-9.218686223E-1
4.283799779E1,3.322877586E-1,-6.131493300E-2,-7.586410046E-1
4.285799979E1,4.191347361E-1,1.597291976E-1,-5.970283747E-1
4.287800279E1,4.128988683E-1,2.869926095E-1,-4.968610108E-1
4.289800479E1,2.735857368E-1,1.489524245E-1,-4.648594558E-1
4.291800679E1,2.923275530E-2,-7.934460044E-2,-4.332199395E-1
4.293800879E1,-1.197159365E-1,-1.397973597E-1,-4.088834226E-1
4.295801079E1,-2.740932629E-2,-2.876674384E-2,-3.669935167E-1
4.297801279E1,2.934592403E-2,2.275289595E-1,-2.468601167E-1
4.299801479E1,-6.738089025E-2,4.799494743E-1,-7.294247299E-2
4.301801779E1,-1.958671808E-1,4.347608984E-1,3.360209987E-2
4.303801979E1,-1.056110114E-1,2.063596249E-1,-7.131204009E-2
4.305802179E1,1.829654127E-1,1.455612183E-1,-2.664661407E-1
4.307802379E1,3.710489273E-1,2.382508367E-1,-2.683822811E-1
4.309802579E1,1.843150109E-1,3.259457648E-1,4.614830483E-3
4.311802779E1,-1.379993558E-1,1.518640015E-2,2.512805462E-1
4.313802979E1,-3.495612741E-1,-2.654642463E-1,2.123444229E-1
4.315803279E1,-3.115127981E-1,-9.301120788E-2,8.266909420E-2
4.317803479E1,-1.686993390E-1,4.064463973E-1,1.028532758E-1
4.319803679E1,-7.234036177E-2,6.283670068E-1,2.333817780E-1
4.321803879E1,-9.916094691E-2,4.123888612E-1,3.432430923E-1
4.323804079E1,-2.129293680E-1,5.266749486E-2,3.846805394E-1
4.325804342E1,-3.422319293E-1,-1.337692887E-1,3.764447272E-1
4.327804542E1,-3.476884365E-1,-1.162670329E-1,3.808439076E-1
4.329804742E1,-1.996156275E-1,-4.612083361E-2,4.437687397E-1
4.331805042E1,8.399845101E-3,-3.600022197E-2,5.612228513E-1
4.333805242E1,1.696985066E-1,3.830989450E-2,6.212723255E-1
4.335805442E1,3.203047812E-1,1.002813876E-1,6.527547240E-1
4.337805642E1,4.818644226E-1,-2.262098715E-3,6.698881984E-1
4.339805842E1,4.543607533E-1,4.501400143E-2,6.488146782E-1
4.341806042E1,2.313963175E-1,2.266680747E-1,5.973228216E-1
4.343806242E1,-2.163688280E-2,3.041051328E-1,5.793275237E-1
4.345806442E1,-1.950026453E-1,2.299976796E-1,5.278846622E-1
4.347806742E1,-2.346382737E-1,1.049495712E-1,4.648452997E-1
4.349806942E1,-1.678303182E-1,-9.668859839E-2,4.272945523E-1
4.351807142E1,-9.320740402E-2,-2.073182762E-1,3.017424643E-1
4.353807342E1,-8.640246838E-2,-1.850168705E-1,1.303649694E-1
4.355807542E1,-7.800956070E-2,-1.099072695E-1,1.154969074E-2
4.357807742E1,4.260829650E-3,-1.359944344E-1,-4.905026406E-2
4.359807942E1,6.592783332E-2,-1.866915673E-1,-7.673678454E-3
4.361808142E1,-2.319956198E-2,-2.275861353E-1,7.574403286E-2
4.363808442E1,-1.350184977E-1,-4.097697735E-1,5.910630152E-2
4.365808642E1,-1.353046596E-1,-6.060996652E-1,-1.448790729E-1
4.367808842E1,-9.895505756E-2,-3.789283633E-1,-3.708054125E-1
4.369809042E1,-1.464066952E-1,7.136870921E-2,-3.753282428E-1
4.371809242E1,-3.129213154E-1,2.867318094E-1,-2.112486213E-1
4.373809442E1,-4.733034074E-1,1.335490346E-1,-1.062105298E-1
4.375809642E1,-5.713289380E-1,-1.204575449E-1,-1.432958096E-1
4.377809842E1,-6.496058106E-1,-2.759988606E-1,-2.620776594E-1
4.379810142E1,-6.761487126E-1,-3.042437434E-1,-3.577376008E-1
4.381810342E1,-5.840027332E-1,-3.786739409E-1,-4.246396422E-1
4.383810542E1,-3.270851970E-1,-5.039936900E-1,-5.336692333E-1
4.385810742E1,1.897419617E-2,-4.765066504E-1,-6.447668076E-1
4.387810942E1,2.768643200E-1,-1.570564359E-1,-6.580651999E-1
4.389811142E1,4.317828119E-1,1.908788383E-1,-5.898687840E-1
4.391811342E1,4.382353723E-1,4.342675507E-1,-4.543708265E-1
4.393811642E1,3.598819077E-1,3.371437490E-1,-3.710622787E-1
4.395811842E1,2.486381531E-1,6.940709800E-2,-4.386920929E-1
4.397812042E1,2.243222296E-1,1.574153081E-3,-5.092559457E-1
4.399812242E1,2.860045135E-1,2.052729130E-1,-4.707087278E-1
4.401812442E1,3.088729084E-1,4.569353759E-1,-3.204868436E-1
4.403812642E1,1.766484827E-1,7.704306841E-1,-8.042005450E-2
4.405812842E1,-3.650652617E-2,1.064428687E0,1.446866542E-1
4.407813042E1,-4.703518376E-2,1.013031721E0,1.780088395E-1
4.409813242E1,2.132165730E-1,4.762654305E-1,3.505451139E-3
4.411813542E1,3.034346700E-1,1.607975662E-1,-4.128817469E-2
4.413813742E1,2.625985071E-2,2.740478516E-1,1.500569582E-1
4.415813942E1,-2.412780076E-1,8.327786624E-2,3.529103994E-1
4.417814142E1,-2.390805781E-1,-2.712479234E-1,3.017398119E-1
4.419814342E1,-9.835420549E-2,-1.851114035E-1,1.590288281E-1
4.421814542E1,1.797993109E-2,2.353796512E-1,1.509113908E-1
4.423814742E1,1.210201439E-2,5.151892900E-1,2.249512970E-1
4.425814904E1,-1.068726182E-1,5.418796539E-1,2.986123860E-1
4.427815204E1,-2.763813436E-1,4.123113453E-1,4.241247773E-1
4.429815404E1,-3.901264668E-1,2.392706871E-1,5.357831120E-1
4.431815604E1,-3.402816951E-1,5.816666037E-2,5.371734500E-1
4.433815804E1,-1.442668438E-1,-1.024118736E-1,5.194994807E-1
4.435816004E1,6.028597429E-2,-1.751063466E-1,6.006736755E-1
4.437816204E1,2.065654397E-1,-1.622256041E-1,7.179134488E-1
4.439816404E1,2.676961720E-1,-1.814158112E-1,7.746875286E-1
4.441816604E1,2.238466144E-1,-1.327064633E-1,7.007362247E-1
4.443816904E1,9.653798491E-2,-1.172673889E-2,6.268051267E-1
4.445817104E1,-3.115484118E-2,9.370584041E-2,6.418409944E-1
4.447817304E1,-1.134912372E-1,6.856370717E-2,7.159894705E-1
4.449817504E1,-9.983987361E-2,1.180345938E-1,7.400106192E-1
4.451817704E1,1.410879847E-2,2.192875743E-1,7.152270675E-1
4.453817904E1,2.102627754E-1,1.317149699E-1,6.098252535E-1
4.455818104E1,3.583695889E-1,-1.896476150E-1,4.549431801E-1
4.457818304E1,2.893857658E-1,-1.609881967E-1,3.306878507E-1
4.459818504E1,9.654315561E-2,4.280663133E-1,2.892160714E-1
4.461818804E1,6.742681563E-2,8.289586306E-1,2.251526713E-1
4.463819004E1,4.251989126E-1,5.131468177E-1,1.097689196E-2
4.465819204E1,1.020056725E0,-3.714148700E-1,-2.736556828E-1
4.467819404E1,1.303542256E0,-8.661405444E-1,-3.397583961E-1
4.469819604E1,1.153585196E0,-8.036982417E-1,-1.747323126E-1
4.471819804E1,8.572592735E-1,-1.106294468E-1,2.733874023E-1
4.473820004E1,9.891040921E-1,2.439657152E-1,6.321601868E-1
4.475820204E1,1.311492324E0,2.609112859E-1,1.782710552E-1
4.477820504E1,1.541223168E0,5.827377439E-1,-5.066884682E-2
4.479820704E1,1.673183918E0,1.059781194E0,-2.036904693E-1
4.481820904E1,1.152108073E0,1.803006768E0,-8.504688740E-2
4.483821104E1,5.936426520E-1,1.431091547E0,1.677286476E-1
4.485821304E1,1.934778839E-1,7.799526453E-1,3.530188799E-1
4.487821504E1,9.467000514E-2,3.487428427E-1,6.676923633E-1
4.489821704E1,2.117245346E-1,5.420611501E-1,6.911722422E-1
4.491821904E1,1.328611225E-1,9.391666055E-1,4.047457874E-1
4.493822204E1,-7.175066322E-2,1.036115289E0,1.673208922E-1
4.495822404E1,-4.073460773E-2,1.032451272E0,-3.014374971E-1
4.497822604E1,2.786534727E-1,1.272024632E0,-9.177983403E-1
4.499822804E1,6.966651678E-1,1.357699752E0,-1.432627439E0
4.501823004E1,7.814841270E-1,2.086535215E0,-1.973236322E0
4.503823204E1,8.098708391E-1,2.527633429E0,-2.002924919E0
4.505823404E1,7.638739347E-1,2.005983114E0,-1.964643121E0
4.507823604E1,6.146919727E-1,2.166508913E0,-2.138713360E0
4.509823804E1,6.778685451E-1,3.612314463E0,-2.165752888E0
4.511824104E1,1.031202316E0,4.769117832E0,-2.028644800E0
4.513824304E1,8.437101245E-1,4.492310524E0,-2.139599562E0
4.515824504E1,-2.125004828E-1,4.403336525E0,-2.966591835E0
4.517824704E1,-1.397011399E0,5.444583416E0,-3.612603903E0
4.519824904E1,-1.505048156E0,5.935202122E0,-3.529479027E0
4.521825104E1,-9.292984605E-1,4.858192921E0,-3.612239361E0
4.523825304E1,-6.982614994E-1,3.152879000E0,-3.291237354E0
4.525825104E1,-1.243067265E0,1.921201110E0,-3.595932007E0
4.527825404E1,-1.731983781E0,1.361438990E0,-4.279730797E0
4.529825604E1,-1.804580569E0,1.490885139E0,-4.671997070E0
4.531825804E1,-1.546168685E0,1.814746499E0,-4.514188290E0
4.533826004E1,-1.145624161E0,1.732369184E0,-3.919119835E0
4.535826204E1,-7.981228828E-1,1.161367297E0,-3.125427485E0
4.537826404E1,-5.031294227E-1,6.114004850E-1,-2.623968601E0
4.539826604E1,-3.094862103E-1,3.863415420E-1,-2.249562740E0
4.541826804E1,-3.349807858E-1,3.624326289E-1,-1.903132319E0
4.543827104E1,-4.874789715E-1,2.532323897E-1,-1.562881589E0
4.545827304E1,-6.631346345E-1,8.423966914E-2,-1.305498958E0
4.547827504E1,-9.029536247E-1,-6.439231336E-2,-1.124352455E0
4.549827704E1,-1.234568238E0,-1.098460853E-1,-9.595215917E-1
4.551827904E1,-1.581701279E0,-7.388228923E-2,-8.373495936E-1
4.553828104E1,-1.838679194E0,-1.059713811E-1,-8.397350907E-1
4.555828304E1,-1.908724785E0,-2.703647614E-1,-9.368563294E-1
4.557828504E1,-1.765417814E0,-5.009540319E-1,-1.150422931E0
4.559828804E1,-1.462176442E0,-6.055982113E-1,-1.266240120E0
4.561829004E1,-1.092565417E0,-4.577910304E-1,-1.124324083E0
4.563829204E1,-7.481692433E-1,-3.101872206E-1,-8.384215236E-1
4.565829404E1,-4.576154947E-1,-2.703837752E-1,-6.006972194E-1
4.567829604E1,-1.919853389E-1,-4.609068036E-1,-4.236922860E-1
4.569829804E1,1.389541626E-1,-8.884046078E-1,-1.593512148E-1
4.571830004E1,6.287329197E-1,-1.029185891E0,9.936156124E-2
4.573830204E1,1.116314411E0,-6.959657073E-1,3.411181867E-1
4.575830504E1,1.445023775E0,-1.074434444E-1,7.277477980E-1
4.577830704E1,1.591315508E0,4.787917435E-1,1.210251212E0
4.579830904E1,1.706545115E0,6.355202794E-1,1.628382921E0
4.581831104E1,1.876715660E0,5.045091510E-1,1.993154287E0
4.583831304E1,2.031272411E0,3.349165618E-1,2.283304453E0
4.585831504E1,2.200078964E0,1.667347103E-1,2.394401312E0
4.587831704E1,2.443854570E0,4.634994641E-2,2.344306231E0
4.589831904E1,2.752702713E0,-1.747936755E-2,2.159780502E0
4.591832204E1,3.062505245E0,6.509243697E-2,1.965707183E0
4.593832404E1,3.281910419E0,3.592531681E-1,1.864631891E0
4.595832604E1,3.401983976E0,6.915604472E-1,1.829138041E0
4.597832804E1,3.452113152E0,9.678894877E-1,1.758903861E0
4.599833004E1,3.407202244E0,1.224250674E0,1.648013711E0
4.601833204E1,3.175108194E0,1.461259484E0,1.414258003E0
4.603833404E1,2.623822451E0,1.584189892E0,1.142076850E0
4.605833604E1,1.806261301E0,1.590699673E0,8.318147659E-1
4.607833804E1,9.343201518E-1,1.431289434E0,4.236775041E-1
4.609834104E1,1.571178585E-1,9.879539609E-1,4.187546670E-2
4.611834304E1,-4.974244833E-1,4.609458148E-1,-1.710506231E-1
4.613834504E1,-1.081866384E0,3.582076170E-3,-5.948271751E-1
4.615834704E1,-1.367804050E0,-3.847111762E-1,-9.128695726E-1
4.617834904E1,-1.248636723E0,-5.812163353E-1,-1.307444811E0
4.619835104E1,-1.133952141E0,-8.841913342E-1,-1.687636375E0
4.621835304E1,-1.147361636E0,-1.152369618E0,-1.778262258E0
4.623835504E1,-1.287933469E0,-1.024578571E0,-2.058997869E0
4.625835733E1,-1.145733356E0,-6.478330493E-1,-2.343990088E0
4.627835933E1,-8.077635765E-1,-5.631613135E-1,-2.376645088E0
4.629836133E1,-3.079743385E-1,-5.218586922E-1,-2.389599562E0
4.631836333E1,1.771663427E-1,-3.389836848E-1,-2.358512163E0
4.633836533E1,5.693725348E-1,-1.474606991E-1,-2.177725315E0
4.635836733E1,7.715244889E-1,-1.776971370E-1,-1.853913069E0
4.637836933E1,7.304504514E-1,-3.326061964E-1,-1.630415559E0
4.639837133E1,5.436365008E-1,-4.667725265E-1,-1.708838463E0
4.641837433E1,3.480189443E-1,-6.441366673E-1,-1.865593791E0
4.643837633E1,-5.043193698E-2,-1.048549294E0,-1.960898161E0
4.645837833E1,-5.487676263E-1,-8.601323962E-1,-1.596417069E0
4.647838033E1,-4.358152151E-1,-6.704325080E-1,-1.357573271E0
4.649838233E1,-3.855546117E-1,-5.743769407E-1,-1.441884995E0
4.651838433E1,-7.049779296E-1,-3.146971166E-1,-1.356592655E0
4.653838633E1,-9.772602916E-1,-3.123562336E-1,-1.231367230E0
4.655838833E1,-1.176584244E0,-3.396212459E-1,-1.083725452E0
4.657839033E1,-1.363676548E0,-3.749881089E-1,-9.606897235E-1
4.659839333E1,-1.440649152E0,-4.865853488E-1,-9.554247856E-1
4.661839533E1,-1.334824562E0,-5.417451859E-1,-1.016420603E0
4.663839733E1,-1.059063673E0,-5.155031681E-1,-1.191893101E0
4.665839933E1,-6.633650661E-1,-5.057445168E-1,-1.258788705E0
4.667840133E1,-2.725930810E-1,-4.110618830E-1,-1.073279142E0
4.669840333E1,2.660672925E-2,-1.875778884E-1,-7.230890393E-1
4.671840533E1,1.346318871E-1,1.257880032E-2,-2.551839650E-1
4.673840733E1,1.044648588E-1,-2.105234265E-1,2.856017947E-1
4.675841033E1,2.211526930E-1,-5.425112247E-1,6.906130314E-1
4.677841233E1,4.875785410E-1,-3.611291051E-1,1.073200703E0
4.679841433E1,5.649531484E-1,2.617096901E-1,1.577761889E0
4.681841633E1,4.699453712E-1,9.822268486E-1,2.018406630E0
4.683841833E1,4.215276241E-1,1.494005561E0,2.240730524E0
4.685842033E1,6.045985222E-1,1.823415041E0,2.223311424E0
4.687842233E1,9.877033830E-1,2.034111261E0,2.177125454E0
4.689842433E1,1.389697313E0,2.101269484E0,2.187006235E0
4.691842733E1,1.627305150E0,2.000552416E0,2.299992800E0
4.693842933E1,1.819777846E0,1.752860785E0,2.440457821E0
4.695843133E1,1.977384567E0,1.423550844E0,2.546913147E0
4.697843333E1,1.950435162E0,1.155529261E0,2.640296459E0
4.699843533E1,1.671753049E0,9.774425030E-1,2.683732510E0
4.701843733E1,1.260024905E0,7.776696682E-1,2.621800184E0
4.703843933E1,8.471508026E-1,5.241889954E-1,2.451607466E0
4.705844133E1,4.877035916E-1,3.083668649E-1,2.158605099E0
4.707844433E1,1.478155106E-1,1.645508856E-1,1.797991157E0
4.709844633E1,-2.049847841E-1,8.235478401E-2,1.471608043E0
4.711844833E1,-6.097097993E-1,-6.777715683E-2,1.198196292E0
4.713845033E1,-1.031022072E0,-1.652202159E-1,8.400900364E-1
4.715845233E1,-1.451988220E0,-6.640872359E-2,4.142558277E-1
4.717845433E1,-1.851403594E0,2.798192389E-2,7.786533237E-2
4.719845633E1,-2.076142788E0,3.867894411E-2,-1.338876188E-1
4.721845833E1,-1.983021379E0,7.844496518E-2,-3.795457482E-1
4.723846133E1,-1.615146875E0,-3.983544186E-2,-7.364098430E-1
4.725846804E1,-1.180425048E0,-3.823384345E-1,-1.089718819E0
4.727847004E1,-9.426066875E-1,-5.839977264E-1,-1.447917938E0
4.729847204E1,-7.751338482E-1,-4.138202667E-1,-1.916174889E0
4.731847404E1,-3.318994343E-1,-1.392281801E-1,-2.256126881E0
4.733847604E1,4.059597850E-1,-1.663227677E-1,-2.227648497E0
4.735847804E1,1.144062757E0,-1.836562604E-1,-2.128804922E0
4.737848004E1,1.614508390E0,-1.019282043E-1,-2.015995264E0
4.739848304E1,1.605580330E0,-1.357883960E-1,-1.782030702E0
4.741848504E1,1.048232079E0,-4.740089178E-1,-1.529332995E0
4.743848704E1,1.581434458E-1,-1.069014430E0,-1.447820425E0
4.745848904E1,-6.045053005E-1,-1.589219451E0,-1.564402819E0
4.747849104E1,-1.071925879E0,-1.826416850E0,-1.628197193E0
4.749849304E1,-1.335990906E0,-1.747436047E0,-1.527188897E0
4.751849504E1,-1.435055137E0,-1.421057940E0,-1.266875982E0
4.753849704E1,-1.522387743E0,-9.842615128E-1,-1.069296241E0
4.755850004E1,-1.641651034E0,-5.287464261E-1,-1.043973565E0
4.757850204E1,-1.710568547E0,-1.274975538E-1,-1.145868182E0
4.759850404E1,-1.649042487E0,1.383623332E-1,-1.267645717E0
4.761850604E1,-1.371782899E0,2.410832047E-1,-1.431529641E0
4.763850804E1,-8.341576457E-1,2.830949724E-1,-1.616715670E0
4.765851004E1,-1.576139331E-1,3.033752441E-1,-1.785387635E0
4.767851204E1,3.962361813E-1,2.637614310E-1,-1.783249140E0
4.769851404E1,6.530439258E-1,2.578750551E-1,-1.660777807E0
4.771851704E1,7.772657871E-1,2.540834248E-1,-1.620787382E0
4.773851904E1,9.025387168E-1,3.721622825E-1,-1.598555923E0
4.775852104E1,9.590098262E-1,5.713411570E-1,-1.406483531E0
4.777852304E1,8.859197497E-1,6.711469293E-1,-9.548315406E-1
4.779852504E1,1.016331911E0,5.848136544E-1,-4.774735570E-1
4.781852704E1,1.271402597E0,7.237579823E-1,-1.161572058E-2
4.783852904E1,1.182846427E0,1.134969115E0,7.265847325E-1
4.785853104E1,7.212112546E-1,1.510320663E0,1.605830193E0
4.787853404E1,1.322014630E-1,1.660249352E0,2.253899574E0
4.789853604E1,-3.450044096E-1,1.430741668E0,2.603363991E0
4.791853804E1,-5.678069592E-1,1.211162448E0,2.809792995E0
4.793854004E1,-5.134634972E-1,1.040515661E0,2.961590767E0
4.795854204E1,-2.899166048E-1,9.066544175E-1,3.145860195E0
4.797854404E1,-8.590281010E-3,7.087002397E-1,3.335803032E0
4.799854604E1,2.650898993E-1,3.087686896E-1,3.384296179E0
4.801854804E1,5.605723262E-1,-6.322461367E-2,3.254384041E0
4.803855104E1,7.962275743E-1,-2.294765860E-1,2.996430159E0
4.805855304E1,8.423583508E-1,-2.948174477E-1,2.660477161E0
4.807855504E1,7.227824926E-1,-5.196838379E-1,2.267226458E0
4.809855704E1,5.368238091E-1,-1.156901121E0,1.559422374E0
4.811855904E1,3.736457825E-1,-1.325248957E0,1.065816164E0
4.813856104E1,3.518475592E-1,-9.032388926E-1,4.392805398E-1
4.815856304E1,3.185648024E-1,-4.331965744E-1,-3.043087386E-2
4.817856504E1,2.125726044E-1,-3.192292154E-2,-2.607407868E-1
4.819856804E1,6.816314161E-2,5.122399926E-1,-4.490898848E-1
4.821857004E1,-3.363323957E-2,9.818005562E-1,-6.346355677E-1
4.823857204E1,-1.462170780E-1,1.191859961E0,-7.170378566E-1
4.825856971E1,-1.104455367E-1,1.225146532E0,-7.766863108E-1
4.827857171E1,-8.341768384E-2,1.156960130E0,-7.932724953E-1
4.829857371E1,-2.924779654E-1,9.578881264E-1,-7.412520647E-1
4.831857571E1,-6.944490075E-1,5.520623922E-1,-8.234358430E-1
4.833857771E1,-8.708149791E-1,2.849464417E-1,-1.146261454E0
4.835858071E1,-5.108455420E-1,1.186609641E-1,-1.579186082E0
4.837858271E1,1.385570168E-1,-6.312111765E-2,-1.886024237E0
4.839858471E1,7.628782988E-1,-2.227340490E-1,-2.014987230E0
4.841858671E1,1.172525406E0,-5.149202347E-1,-2.008040190E0
4.843858871E1,1.379052997E0,-1.086324811E0,-1.847683430E0
4.845859071E1,1.314229965E0,-1.732133746E0,-1.656395316E0
4.847859271E1,9.243529439E-1,-2.283982515E0,-1.505554080E0
4.849859471E1,3.471523225E-1,-2.623539686E0,-1.438368797E0
4.851859771E1,-2.301351726E-1,-2.834790707E0,-1.401821852E0
4.853859971E1,-6.945555210E-1,-2.416109800E0,-1.195796728E0
4.855860171E1,-9.017917514E-1,-2.036709070E0,-9.927718639E-1
4.857860371E1,-1.132153273E0,-1.460602999E0,-8.760522008E-1
4.859860571E1,-1.438503504E0,-8.190634251E-1,-7.769304514E-1
4.861860771E1,-1.749956131E0,-2.314794362E-1,-6.818792820E-1
4.863860971E1,-1.993223548E0,6.853584200E-2,-6.197109818E-1
4.865861271E1,-2.123136520E0,-3.935387358E-2,-6.765305996E-1
4.867861471E1,-2.001722097E0,-2.430887669E-1,-8.984751105E-1
4.869861671E1,-1.616188288E0,-3.322293460E-1,-1.248071432E0
4.871861871E1,-1.007389784E0,-2.741734385E-1,-1.513575792E0
4.873862071E1,-3.124325573E-1,-4.290626571E-2,-1.519629836E0
4.875862271E1,3.004863560E-1,9.108482301E-2,-1.318444252E0
4.877862471E1,7.127305269E-1,3.238567114E-1,-1.010266185E0
4.879862671E1,8.555929661E-1,7.393632531E-1,-5.860241055E-1
4.881862871E1,8.897440434E-1,8.488703966E-1,-6.969989091E-2
4.883863171E1,1.090955734E0,5.380644202E-1,2.294625789E-1
4.885863371E1,1.135675192E0,4.656098187E-1,5.643622875E-1
4.887863571E1,8.491809368E-1,1.188003898E0,1.108970881E0
4.889863771E1,3.513494730E-1,1.738418937E0,1.736085773E0
4.891863971E1,6.109817419E-3,1.841602802E0,2.285703659E0
4.893864171E1,-2.165320367E-1,1.693413019E0,2.624378204E0
4.895864371E1,-2.737127244E-1,1.545484424E0,2.792158604E0
4.897864671E1,-1.761675328E-1,1.402815700E0,2.881261587E0
4.899864871E1,3.462730721E-2,1.211367130E0,2.974899769E0
4.901865071E1,3.456000090E-1,1.004846096E0,3.091098070E0
4.903865271E1,6.868391633E-1,8.140264750E-1,3.288707733E0
4.905865471E1,9.286782742E-1,7.002128959E-1,3.395599604E0
4.907865671E1,1.046068907E0,5.819689631E-1,3.429376841E0
4.909865871E1,9.433363080E-1,5.131357908E-1,3.372010231E0
4.911866071E1,6.422054172E-1,4.237496853E-1,3.237690687E0
4.913866371E1,2.387363613E-1,2.573360801E-1,3.006811619E0
4.915866571E1,-2.195692658E-1,1.378268898E-1,2.687187910E0
4.917866771E1,-6.864662170E-1,2.429228276E-3,2.330785751E0
4.919866971E1,-1.091819644E0,-2.806889713E-1,1.853044271E0
4.921867171E1,-1.447318792E0,-5.387140512E-1,1.153374195E0
4.923867371E1,-1.799070716E0,-6.362953782E-1,4.888447523E-1
4.925867921E1,-1.990046620E0,-4.600549638E-1,-3.232423216E-2
4.927868121E1,-1.895878315E0,-2.838244140E-1,-4.424113929E-1
4.929868421E1,-1.503130913E0,-4.969835654E-2,-8.905639052E-1
4.931868621E1,-9.736748934E-1,8.419113606E-2,-1.311562181E0
4.933868821E1,-6.750355363E-1,3.627793491E-2,-1.437643170E0
4.935869021E1,-6.897479892E-1,1.470384002E-1,-1.631624222E0
4.937869221E1,-6.120830774E-1,4.326627851E-1,-1.888077259E0
4.939869421E1,-2.897971570E-1,4.490049779E-1,-1.946260691E0
4.941869621E1,2.093902528E-1,3.515096307E-1,-2.196089745E0
4.943869821E1,9.123325944E-1,1.264270842E-1,-2.502497196E0
4.945870121E1,1.557171941E0,-1.088057831E-1,-2.503146648E0
4.947870321E1,1.821720600E0,-3.745424151E-1,-2.216478348E0
4.949870521E1,1.633819938E0,-7.577954531E-1,-1.922796488E0
4.951870721E1,1.123921990E0,-1.248890042E0,-1.775717139E0
4.953870921E1,4.508892894E-1,-1.607667446E0,-1.735980988E0
4.955871121E1,-3.169199526E-1,-1.653291941E0,-1.723907471E0
4.957871321E1,-1.058536887E0,-1.392487288E0,-1.667522907E0
4.959871521E1,-1.666908622E0,-9.311348200E-1,-1.609267712E0
4.961871821E1,-2.056309700E0,-3.867901564E-1,-1.572921157E0
4.963872021E1,-2.244236231E0,1.187794954E-1,-1.555001020E0
4.965872221E1,-2.193030834E0,3.601600528E-1,-1.492789030E0
4.967872421E1,-1.890358329E0,4.170418680E-1,-1.415171981E0
4.969872621E1,-1.418943524E0,4.264153540E-1,-1.435166240E0
4.971872821E1,-8.343850374E-1,3.138620257E-1,-1.518195987E0
4.973873021E1,-2.363391221E-1,-8.447722532E-3,-1.574535131E0
4.975873321E1,2.471841872E-1,-3.821102381E-1,-1.574050665E0
4.977873521E1,5.999700427E-1,-4.674257338E-1,-1.493121982E0
4.979873721E1,8.841302395E-1,-4.107819200E-1,-1.329624295E0
4.981873921E1,1.098011732E0,-2.165662646E-1,-1.080838919E0
4.983874121E1,1.148171902E0,-6.369376928E-2,-6.923612952E-1
4.985874321E1,1.106797338E0,-1.379676759E-1,-1.770785898E-1
4.987874521E1,1.095305085E0,6.225011870E-2,3.428967297E-1
4.989874721E1,9.322625995E-1,7.084566951E-1,9.403358102E-1
4.991875021E1,6.045353413E-1,1.353745222E0,1.573059440E0
4.993875221E1,2.486748993E-1,1.735924363E0,2.151070833E0
4.995875421E1,-2.794728428E-2,1.721740484E0,2.589598417E0
4.997875621E1,-1.658059508E-1,1.729313374E0,2.879969120E0
4.999875821E1,-1.199572161E-1,1.685198545E0,3.109640360E0
5.001876021E1,1.174434423E-1,1.466475606E0,3.347188711E0
5.003876221E1,4.472154081E-1,1.106479764E0,3.565722942E0
