"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.510000000E-4,2.350434780E0,-3.426954031E0,1.064371586E0
2.285412500E-2,1.064441442E0,-5.018554688E0,-1.364672929E-1
4.484943700E-2,-8.347036839E-1,-2.059767723E0,-8.758934736E-1
6.484943700E-2,-2.847574472E0,1.764719844E0,-1.255415320E0
8.484943700E-2,-4.272670746E0,5.165598392E0,-1.577079535E0
1.048494370E-1,-4.013070583E0,4.362572670E0,-2.168606520E0
1.248494370E-1,-3.156305790E0,8.070576787E-1,-2.542700291E0
1.448494370E-1,-1.939165473E0,-1.708694816E0,-2.140838385E0
1.648494370E-1,-1.042659640E0,-1.809662104E0,-1.325455427E0
1.848494370E-1,-5.982639790E-1,-1.396664858E0,-9.972636700E-1
2.048510000E-1,-3.786142766E-1,-6.304478049E-1,-7.806333899E-1
2.268510000E-1,-4.232074320E-1,1.428202987E-1,-5.965709686E-1
2.468510000E-1,-8.322951794E-1,4.258952439E-1,-5.377708673E-1
2.688494370E-1,-1.545314550E0,2.600366175E-1,-7.470532656E-1
2.888494370E-1,-2.381606579E0,-2.291442752E-1,-8.874126673E-1
3.088494370E-1,-2.765561342E0,-8.318239450E-2,-7.477164865E-1
3.288494370E-1,-2.368184805E0,1.873087287E-1,-3.716329634E-1
3.488494370E-1,-1.539170980E0,-1.884955564E-3,8.672541380E-2
3.708494370E-1,-5.440540314E-1,-4.408876300E-1,5.921029449E-1
3.908494370E-1,4.660028964E-2,-1.155914068E0,9.680817723E-1
4.108494370E-1,-2.539454103E-1,-2.564063311E0,5.357462764E-1
4.308494370E-1,-1.532311797E0,-4.048919678E0,-8.943765163E-1
4.508494370E-1,-2.012102842E0,-1.458432078E0,-1.038785100E0
4.728494370E-1,-1.818458557E0,5.098979473E-1,-4.420395494E-1
4.928494370E-1,-1.113031387E0,-3.123266697E-1,-1.336224079E-1
5.128494370E-1,-6.393141299E-2,-1.210891962E0,6.698573381E-2
5.328494370E-1,1.248451471E0,-1.038226604E0,2.069262415E-1
5.548478750E-1,3.058654547E0,6.388777494E-1,5.281017423E-1
5.748494370E-1,4.420569897E0,2.337257624E0,1.097375751E0
5.948494370E-1,4.693347454E0,3.799128056E0,1.864936709E0
6.148494370E-1,3.600422144E0,3.271706820E0,2.142827988E0
6.348494370E-1,2.310030460E0,2.360906899E-1,1.357429862E0
6.548494370E-1,1.444521785E0,-7.680321336E-1,7.592706084E-1
6.748494370E-1,1.180575609E0,-2.720619142E-1,6.077759862E-1
6.968510000E-1,1.267859578E0,-8.901178837E-3,7.403686643E-1
7.168510000E-1,1.499621749E0,-1.372177899E-1,1.028819203E0
7.388494370E-1,1.921031594E0,-5.070181489E-1,1.301282525E0
7.588510000E-1,1.913299680E0,-8.311606646E-1,1.309136510E0
7.808494370E-1,1.449670434E0,-3.670078218E-1,8.992459774E-1
8.008494370E-1,1.107760429E0,9.964084625E-2,3.614926040E-1
8.208494370E-1,1.011086702E0,2.557780147E-1,-3.304431736E-1
8.408494370E-1,1.007386565E0,2.278527319E-1,-9.089848995E-1
8.608494370E-1,9.783617854E-1,-1.185078546E-2,-1.140136361E0
8.808494370E-1,1.231975555E0,-6.054372787E-1,-5.776690841E-1
9.008494370E-1,1.809662104E0,-1.209059358E0,8.515461683E-1
9.208510000E-1,2.545789480E0,-2.780763388E0,1.237543106E0
9.408510000E-1,2.756206512E0,-3.976784945E0,7.395134568E-1
9.608556870E-1,1.996901035E0,-2.993065119E0,3.188018501E-1
9.828494370E-1,6.512521505E-1,-7.453428507E-1,2.004685104E-1
1.002849437E0,-1.705710292E0,2.006727219E0,-5.586798862E-2
1.022849437E0,-4.348802090E0,4.830390453E0,-6.901729703E-1
1.042849437E0,-5.068505764E0,4.697553635E0,-1.824445009E0
1.064849437E0,-4.603305817E0,2.109282732E0,-2.324045420E0
1.086849437E0,-3.110281467E0,-6.859318614E-1,-2.208015919E0
1.106849437E0,-1.759065032E0,-1.477316499E0,-1.583188176E0
1.126849437E0,-8.846201301E-1,-9.480279684E-1,-1.034002900E0
