"Time (s)","Pressure (hPa)"
7.845843700E-2,1.017040527E3
1.584584370E-1,1.017056152E3
2.384584370E-1,1.017045410E3
3.184584370E-1,1.017028809E3
3.984584370E-1,1.017039062E3
4.784584370E-1,1.017050781E3
5.584568750E-1,1.017027344E3
6.384584370E-1,1.017022949E3
7.184584370E-1,1.017021484E3
7.984568750E-1,1.017018555E3
8.784568750E-1,1.017028320E3
9.584584370E-1,1.017057129E3
1.038458437E0,1.017033691E3
1.118458437E0,1.017042969E3
1.198456875E0,1.017037109E3
1.278458437E0,1.017035645E3
1.358458437E0,1.017053223E3
1.438458437E0,1.017081543E3
1.518456875E0,1.017052246E3
1.598456875E0,1.017040527E3
1.678458437E0,1.017046387E3
1.758458437E0,1.017047852E3
1.838456875E0,1.017052734E3
1.918458437E0,1.017060059E3
1.998458437E0,1.017030762E3
2.078458437E0,1.017051758E3
2.158458437E0,1.017033203E3
2.238456875E0,1.017030762E3
2.318456875E0,1.017049805E3
2.398458437E0,1.017062012E3
2.478456875E0,1.017033203E3
2.558458437E0,1.017045410E3
2.638458437E0,1.017049805E3
2.718483437E0,1.017035156E3
2.798458437E0,1.017034180E3
2.878456875E0,1.017032227E3
2.958458437E0,1.017011230E3
3.038458437E0,1.017020996E3
3.118458437E0,1.017022949E3
3.198458437E0,1.017030273E3
3.278458437E0,1.017051758E3
3.358458437E0,1.017047852E3
3.438458437E0,1.017030273E3
3.518458437E0,1.017025879E3
3.598458437E0,1.017021973E3
3.678458437E0,1.017017090E3
3.758458437E0,1.017033203E3
3.838458437E0,1.017015137E3
3.918458437E0,1.017026855E3
3.998458437E0,1.017027832E3
4.078458437E0,1.017022949E3
4.158458437E0,1.017038574E3
4.238458437E0,1.017058594E3
4.318456875E0,1.017029785E3
4.398458437E0,1.017028809E3
4.478458437E0,1.017039551E3
4.558456875E0,1.017027344E3
4.638458437E0,1.017019531E3
4.718458437E0,1.017021973E3
4.798458437E0,1.017011230E3
4.878458437E0,1.017025879E3
4.958458437E0,1.017023438E3
5.038456875E0,1.017030762E3
5.118458437E0,1.017053711E3
5.198458437E0,1.017051758E3
5.278456875E0,1.017034180E3
5.358458437E0,1.017040527E3
5.438458437E0,1.017038574E3
5.518458437E0,1.017014160E3
5.598458437E0,1.017024414E3
5.678458437E0,1.017028320E3
5.758456875E0,1.017023438E3
5.838458437E0,1.017042480E3
5.918458437E0,1.017032715E3
5.998458437E0,1.017034180E3
6.078458437E0,1.017042969E3
6.158458437E0,1.017047852E3
6.238458437E0,1.017019043E3
6.318456875E0,1.017029785E3
6.398458437E0,1.017029297E3
6.478458437E0,1.017027832E3
6.558456875E0,1.017042480E3
6.638458437E0,1.017047363E3
6.718458437E0,1.017034180E3
6.798458437E0,1.017057129E3
6.878456875E0,1.017043945E3
6.958458437E0,1.017033691E3
7.038458437E0,1.017046875E3
7.118458437E0,1.017052734E3
7.198458437E0,1.017031738E3
7.278458437E0,1.017041016E3
7.358458437E0,1.017043457E3
7.438458437E0,1.017043945E3
7.518458437E0,1.017042480E3
7.598458437E0,1.017036621E3
7.678458437E0,1.017020996E3
7.758458437E0,1.017042480E3
7.838458437E0,1.017030273E3
7.918456875E0,1.017018555E3
7.998458437E0,1.017038574E3
8.078458437E0,1.017049805E3
8.158458437E0,1.017025879E3
8.238458437E0,1.017025879E3
8.318458437E0,1.017030273E3
8.398458437E0,1.017032227E3
8.478458437E0,1.017021973E3
8.558458437E0,1.017045898E3
8.638458437E0,1.017036133E3
8.718458437E0,1.017052734E3
8.798458437E0,1.017057617E3
8.878456875E0,1.017050293E3
8.958458437E0,1.017064453E3
9.038458437E0,1.017077637E3
9.118458437E0,1.017059570E3
9.198458437E0,1.017043457E3
9.278458437E0,1.017048340E3
9.358458437E0,1.017048340E3
9.438458437E0,1.017051270E3
9.518458437E0,1.017076172E3
9.598458437E0,1.017047363E3
9.678456875E0,1.017047363E3
9.758456875E0,1.017046875E3
9.838458437E0,1.017044922E3
9.918456875E0,1.017041504E3
9.998458437E0,1.017055664E3
1.007845844E1,1.017045898E3
1.015845688E1,1.017035645E3
1.023845688E1,1.017046875E3
1.031845844E1,1.017043945E3
1.039845844E1,1.017037109E3
1.047845844E1,1.017051270E3
1.055845688E1,1.017033691E3
1.063846000E1,1.017023926E3
1.071845688E1,1.017032227E3
1.079845844E1,1.017023438E3
1.087845844E1,1.017035645E3
1.095845844E1,1.017059082E3
1.103845844E1,1.017058105E3
1.111845688E1,1.017041504E3
1.119845688E1,1.017045410E3
1.127845844E1,1.017045410E3
1.135845844E1,1.017040039E3
1.143845844E1,1.017060547E3
1.151845844E1,1.017034668E3
1.159845844E1,1.017034668E3
1.167845688E1,1.017050293E3
1.175845844E1,1.017060059E3
1.183845844E1,1.017055176E3
1.191845844E1,1.017062500E3
1.199845688E1,1.017061035E3
1.207845688E1,1.017075195E3
1.215845688E1,1.017080566E3
1.223845688E1,1.017069336E3
1.231845844E1,1.017065430E3
1.239845844E1,1.017084961E3
1.247845844E1,1.017059082E3
1.255845844E1,1.017074219E3
1.263845844E1,1.017065430E3
1.271845844E1,1.017063965E3
1.279845844E1,1.017076172E3
1.287845688E1,1.017073242E3
1.295845844E1,1.017071289E3
1.303846000E1,1.017078125E3
1.311845844E1,1.017068359E3
1.319845688E1,1.017053711E3
1.327845688E1,1.017060059E3
1.335845844E1,1.017086426E3
1.343845844E1,1.017063965E3
1.351845844E1,1.017078125E3
1.359845688E1,1.017076660E3
1.367845688E1,1.017079590E3
1.375845844E1,1.017099121E3
1.383845844E1,1.017099609E3
1.391845688E1,1.017080566E3
1.399845844E1,1.017060059E3
1.407845844E1,1.017075195E3
1.415845844E1,1.017062988E3
1.423845688E1,1.017077637E3
1.431845844E1,1.017091309E3
1.439845844E1,1.017080566E3
1.447845844E1,1.017086914E3
1.455845844E1,1.017085938E3
1.463846000E1,1.017086914E3
1.471845844E1,1.017099609E3
1.479845844E1,1.017099609E3
1.487845844E1,1.017077148E3
1.495845844E1,1.017085449E3
1.503845844E1,1.017084961E3
1.511845844E1,1.017083496E3
1.519845844E1,1.017094727E3
1.527845688E1,1.017087402E3
1.535845844E1,1.017087891E3
1.543845844E1,1.017072266E3
1.551845844E1,1.017064453E3
1.559845844E1,1.017068848E3
1.567845688E1,1.017081055E3
1.575845844E1,1.017071289E3
1.583845844E1,1.017074219E3
1.591845844E1,1.017074219E3
1.599845844E1,1.017063965E3
1.607845844E1,1.017070312E3
1.615845844E1,1.017082520E3
1.623845844E1,1.017059570E3
1.631845688E1,1.017074219E3
1.639845844E1,1.017067383E3
1.647845844E1,1.017080078E3
1.655845844E1,1.017090332E3
1.663845844E1,1.017085938E3
1.671845844E1,1.017071777E3
1.679845844E1,1.017080078E3
1.687845844E1,1.017076660E3
1.695845844E1,1.017073242E3
1.703845844E1,1.017087402E3
1.711845844E1,1.017104492E3
1.719845844E1,1.017075684E3
1.727845688E1,1.017085449E3
1.735845844E1,1.017089355E3
1.743845844E1,1.017086426E3
1.751845844E1,1.017095215E3
1.759845844E1,1.017108887E3
1.767845688E1,1.017109863E3
1.775845844E1,1.017121582E3
1.783845844E1,1.017108398E3
1.791845844E1,1.017115723E3
1.799845844E1,1.017102051E3
1.807845844E1,1.017122559E3
1.815845844E1,1.017105469E3
1.823845688E1,1.017091309E3
1.831845688E1,1.017106445E3
1.839845844E1,1.017109863E3
1.847845844E1,1.017117188E3
1.855845844E1,1.017131836E3
1.863845844E1,1.017106445E3
1.871845844E1,1.017105469E3
1.879845844E1,1.017111328E3
1.887845844E1,1.017121094E3
1.895845844E1,1.017114258E3
1.903845844E1,1.017124023E3
1.911845844E1,1.017114746E3
1.919845688E1,1.017107910E3
1.927845844E1,1.017122559E3
1.935845844E1,1.017115723E3
1.943845844E1,1.017119141E3
1.951845844E1,1.017131836E3
1.959845688E1,1.017122559E3
1.967845688E1,1.017115234E3
1.975845844E1,1.017120605E3
1.983845844E1,1.017111328E3
1.991845844E1,1.017106445E3
1.999845844E1,1.017120605E3
2.007845844E1,1.017122070E3
2.015845844E1,1.017109863E3
2.023845844E1,1.017119141E3
2.031845688E1,1.017120605E3
2.039845688E1,1.017117676E3
2.047845844E1,1.017128906E3
2.055845688E1,1.017146973E3
2.063845844E1,1.017125977E3
2.071846000E1,1.017129883E3
2.079845844E1,1.017131348E3
2.087845844E1,1.017125488E3
2.095845844E1,1.017137695E3
2.103845688E1,1.017166504E3
2.111845844E1,1.017137695E3
2.119845844E1,1.017147461E3
2.127849906E1,1.017142578E3
2.135845844E1,1.017134766E3
2.143845844E1,1.017147461E3
2.151845844E1,1.017153320E3
2.159845688E1,1.017147949E3
2.167845688E1,1.017155762E3
2.175845844E1,1.017156250E3
2.183845844E1,1.017156738E3
2.191845844E1,1.017153809E3
2.199845844E1,1.017171387E3
2.207845844E1,1.017148926E3
2.215845844E1,1.017162109E3
2.223845844E1,1.017149902E3
2.231845688E1,1.017137695E3
2.239845844E1,1.017159668E3
2.247845844E1,1.017161133E3
2.255845688E1,1.017154785E3
2.263845688E1,1.017173340E3
2.271845844E1,1.017162598E3
2.279845844E1,1.017138184E3
2.287845688E1,1.017148438E3
2.295845844E1,1.017163086E3
2.303845844E1,1.017142578E3
2.311845844E1,1.017154785E3
2.319845844E1,1.017153809E3
2.327845688E1,1.017153809E3
2.335845844E1,1.017166992E3
2.343845844E1,1.017180664E3
2.351845844E1,1.017157715E3
2.359845844E1,1.017162109E3
2.367845844E1,1.017160645E3
2.375845844E1,1.017151367E3
2.383845844E1,1.017168945E3
2.391845844E1,1.017189941E3
2.399845688E1,1.017165039E3
2.407845844E1,1.017172363E3
2.415845844E1,1.017165039E3
2.423845688E1,1.017164551E3
2.431845688E1,1.017175781E3
