"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.832250000E-3,-1.089923263E0,-7.953465730E-2,2.556907386E-2
2.283225000E-2,-1.786292076E0,1.647241712E-1,-2.126334608E-1
4.283693800E-2,-2.477861404E0,-1.669581980E-1,-4.203625619E-1
6.483068800E-2,-2.668992281E0,-7.735124826E-1,-3.952647150E-1
8.483537500E-2,-2.489083767E0,-7.442258596E-1,-1.412320435E-1
1.068306880E-1,-2.128254414E0,-5.363920331E-1,1.841671467E-1
1.268306880E-1,-1.694400549E0,-5.087285638E-1,1.903979629E-1
1.468306880E-1,-1.037720442E0,-5.334773660E-1,2.691297829E-1
1.668322500E-1,-3.277728260E-1,-7.375586629E-1,3.173357546E-1
1.888306880E-1,1.701172441E-1,-6.704158783E-1,4.407654405E-1
2.088338130E-1,4.077089131E-1,-1.078020096E0,5.890486240E-1
2.308306880E-1,2.612408698E-1,-1.089486837E0,5.233195424E-1
2.508572500E-1,-2.480461895E-1,-2.676985860E-1,9.093165398E-3
2.728306880E-1,-6.536607146E-1,-4.350931346E-1,-7.021285295E-1
2.928353750E-1,-4.758291245E-1,4.366813600E-2,-9.298067093E-1
3.148306880E-1,-4.898615479E-1,-5.036496520E-1,-9.510996938E-1
3.348306880E-1,-5.309466124E-1,-1.627659202E0,-8.608836532E-1
3.548306880E-1,-5.603379607E-1,-2.791706562E0,-1.298490047E0
3.748353750E-1,-3.095515966E-1,-1.632738113E0,-1.468816757E0
3.968306880E-1,-3.155555204E-2,1.237508297E0,-9.738588333E-1
4.168306880E-1,-1.454033852E-1,1.276167274E0,-3.658733666E-1
4.368306880E-1,-3.527659476E-1,9.824458361E-1,1.149124801E-1
4.568306880E-1,-7.540345788E-1,1.312138587E-1,3.762057126E-1
4.768306880E-1,-1.049274445E0,-7.668452859E-1,5.766393542E-1
4.968306880E-1,-9.679945111E-1,-8.710065484E-1,8.833285570E-1
5.168369380E-1,-8.512145281E-1,-7.056366205E-1,5.638809800E-1
5.388322500E-1,-8.897863030E-1,-3.502526879E-1,-7.004355192E-1
5.608385000E-1,-1.156210780E0,-1.555315256E0,-1.161446810E0
5.828306880E-1,-9.705078006E-1,-1.803762913E0,-1.299188137E0
6.028306880E-1,-5.144881606E-1,-2.035385609E0,-1.302940607E0
6.228306880E-1,-2.000496387E-1,-2.900370598E0,-1.203142762E0
6.428306880E-1,-2.499136925E-1,-3.591346502E0,-1.200105786E0
6.628306880E-1,-6.795788407E-1,-3.790925026E0,-1.597813964E0
6.828306880E-1,-1.162563801E0,-3.317190170E0,-1.966916203E0
7.028306880E-1,-1.292206883E0,-3.073018551E0,-1.915045023E0
7.228322500E-1,-1.046726346E0,-3.616147757E0,-1.366994262E0
7.448306880E-1,-6.989170909E-1,-4.232563019E0,-1.004262447E0
7.648306880E-1,-7.547327280E-1,-4.294696808E0,-1.076763391E0
7.848306880E-1,-1.099208355E0,-4.298902988E0,-9.208182693E-1
8.048306880E-1,-1.484437466E0,-4.256753445E0,-4.642750323E-1
8.248306880E-1,-1.833206534E0,-4.150811672E0,-1.860171854E-1
8.448322500E-1,-2.031633139E0,-4.222405434E0,-1.805368513E-1
8.668306880E-1,-2.192465067E0,-4.615174294E0,-1.858251989E-1
8.868306880E-1,-2.246186495E0,-4.516650200E0,-6.393141299E-2
9.068306880E-1,-2.056940317E0,-3.651542902E0,2.016204298E-1
9.268306880E-1,-1.829925299E0,-2.157837868E0,5.864131451E-1
9.468306880E-1,-1.532940149E0,-1.321877480E0,9.376257658E-1
9.668306880E-1,-1.109383583E0,-1.222498417E0,1.055627465E0
9.868306880E-1,-9.693384171E-1,-1.707891941E0,8.634318113E-1
1.006830688E0,-1.181064248E0,-1.826696515E0,6.320535541E-1
1.026830688E0,-1.637991548E0,-1.613137960E0,4.895125031E-1
1.046830688E0,-2.202535629E0,-1.326572418E0,3.514569402E-1
1.066830688E0,-2.793469191E0,-1.064423919E0,3.300243020E-1
