"Time (s)","Pressure (hPa)"
1.324396880E-1,1.015958496E3
2.124428130E-1,1.015955078E3
2.924396880E-1,1.015948730E3
3.724396880E-1,1.015947266E3
4.524443750E-1,1.015936035E3
5.324396880E-1,1.015950195E3
6.124396880E-1,1.015957520E3
6.924396880E-1,1.015942871E3
7.724803130E-1,1.015955566E3
8.524396880E-1,1.015972168E3
9.324396880E-1,1.015977539E3
1.012439688E0,1.015976074E3
1.092439688E0,1.015964844E3
1.172439688E0,1.015967285E3
1.252439688E0,1.015961914E3
1.332439688E0,1.015967285E3
1.412439688E0,1.015956055E3
1.492439688E0,1.015949219E3
1.572439688E0,1.015939453E3
1.652439688E0,1.015925781E3
1.732439688E0,1.015933105E3
1.812439688E0,1.015926758E3
1.892439688E0,1.015936035E3
1.972439688E0,1.015949219E3
2.052439688E0,1.015955078E3
2.132439688E0,1.015953613E3
2.212439688E0,1.015947266E3
2.292439688E0,1.015935547E3
2.372439688E0,1.015942383E3
2.452439688E0,1.015942871E3
2.532439688E0,1.015948242E3
2.612439688E0,1.015946289E3
2.692439688E0,1.015931152E3
2.772439688E0,1.015916992E3
2.852439688E0,1.015922363E3
2.932439688E0,1.015924805E3
3.012439688E0,1.015916504E3
3.092439688E0,1.015928223E3
3.172439688E0,1.015952637E3
3.252439688E0,1.015966309E3
3.332439688E0,1.015950684E3
3.412439688E0,1.015965332E3
3.492439688E0,1.015966309E3
3.572439688E0,1.015948730E3
3.652439688E0,1.015956055E3
3.732439688E0,1.015955566E3
3.812439688E0,1.015951172E3
3.892439688E0,1.015937988E3
3.972441250E0,1.015947754E3
4.052441250E0,1.015958984E3
4.132441250E0,1.015969238E3
4.212441250E0,1.015958984E3
4.292441250E0,1.015952148E3
4.372441250E0,1.015948242E3
4.452441250E0,1.015964844E3
4.532439688E0,1.015955078E3
4.612439688E0,1.015944824E3
4.692439688E0,1.015947754E3
4.772439688E0,1.015938477E3
4.852439688E0,1.015948730E3
4.932439688E0,1.015956543E3
5.012439688E0,1.015963379E3
5.092439688E0,1.015961914E3
5.172452188E0,1.015953613E3
5.252439688E0,1.015945312E3
