"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.245843800E-2,-2.312500000E1,-1.968750000E1,-2.693750000E1
4.244125000E-2,-2.262500000E1,-1.793750000E1,-2.893750000E1
6.244437500E-2,-2.250000000E1,-1.637500000E1,-2.987500000E1
9.243968800E-2,-2.293750000E1,-1.387500000E1,-3.112500000E1
1.124443750E-1,-2.331250000E1,-1.200000000E1,-3.137500000E1
1.424396880E-1,-2.425000000E1,-1.018750000E1,-3.168750000E1
1.624412500E-1,-2.475000000E1,-9.500000000E0,-3.162500000E1
1.924396880E-1,-2.575000000E1,-8.812500000E0,-3.106250000E1
2.124428130E-1,-2.668750000E1,-8.437500000E0,-3.081250000E1
2.424396880E-1,-2.825000000E1,-8.000000000E0,-2.987500000E1
2.624443750E-1,-2.906250000E1,-7.750000000E0,-2.975000000E1
2.924396880E-1,-2.943750000E1,-7.750000000E0,-3.031250000E1
3.124443750E-1,-2.931250000E1,-8.125000000E0,-3.062500000E1
3.424396880E-1,-3.031250000E1,-8.437500000E0,-3.006250000E1
3.624396880E-1,-3.162500000E1,-8.687500000E0,-2.893750000E1
3.824396880E-1,-3.225000000E1,-9.125000000E0,-2.775000000E1
4.024396880E-1,-3.112500000E1,-9.875000000E0,-2.825000000E1
4.224396880E-1,-2.887500000E1,-1.075000000E1,-2.918750000E1
4.424396880E-1,-2.687500000E1,-1.131250000E1,-3.012500000E1
4.624443750E-1,-2.550000000E1,-1.162500000E1,-3.043750000E1
4.924396880E-1,-2.475000000E1,-1.150000000E1,-3.056250000E1
5.124396880E-1,-2.550000000E1,-1.056250000E1,-3.018750000E1
5.324396880E-1,-2.575000000E1,-1.000000000E1,-2.993750000E1
5.524459380E-1,-2.581250000E1,-9.812500000E0,-2.950000000E1
5.824396880E-1,-2.737500000E1,-9.312500000E0,-2.837500000E1
6.024396880E-1,-2.806250000E1,-9.500000000E0,-2.756250000E1
6.224396880E-1,-2.937500000E1,-9.750000000E0,-2.612500000E1
6.424396880E-1,-3.100000000E1,-1.018750000E1,-2.437500000E1
6.624396880E-1,-3.275000000E1,-1.068750000E1,-2.225000000E1
6.824396880E-1,-3.425000000E1,-1.125000000E1,-2.043750000E1
7.024396880E-1,-3.550000000E1,-1.181250000E1,-1.868750000E1
7.224396880E-1,-3.662500000E1,-1.262500000E1,-1.662500000E1
7.424396880E-1,-3.787500000E1,-1.312500000E1,-1.406250000E1
7.624396880E-1,-3.887500000E1,-1.381250000E1,-1.087500000E1
7.824396880E-1,-3.981250000E1,-1.437500000E1,-7.625000000E0
8.024396880E-1,-4.075000000E1,-1.506250000E1,-4.312500000E0
8.224396880E-1,-4.137500000E1,-1.537500000E1,-1.062500000E0
8.424412500E-1,-4.181250000E1,-1.537500000E1,1.875000000E0
8.724396880E-1,-4.168750000E1,-1.575000000E1,6.875000000E0
8.924396880E-1,-4.131250000E1,-1.568750000E1,1.018750000E1
9.124396880E-1,-4.137500000E1,-1.562500000E1,1.343750000E1
9.324396880E-1,-4.168750000E1,-1.550000000E1,1.550000000E1
9.524396880E-1,-4.243750000E1,-1.506250000E1,1.668750000E1
9.724459380E-1,-4.337500000E1,-1.437500000E1,1.781250000E1
1.002439688E0,-4.318750000E1,-1.337500000E1,1.993750000E1
1.022439688E0,-4.300000000E1,-1.300000000E1,2.137500000E1
1.042439688E0,-4.268750000E1,-1.293750000E1,2.212500000E1
1.062439688E0,-4.225000000E1,-1.287500000E1,2.231250000E1
1.082439688E0,-4.262500000E1,-1.356250000E1,2.225000000E1
1.102439688E0,-4.281250000E1,-1.400000000E1,2.181250000E1
1.122439688E0,-4.281250000E1,-1.393750000E1,2.156250000E1
1.142439688E0,-4.306250000E1,-1.412500000E1,2.181250000E1
1.162439688E0,-4.287500000E1,-1.381250000E1,2.250000000E1
1.182439688E0,-4.293750000E1,-1.343750000E1,2.268750000E1
1.202439688E0,-4.275000000E1,-1.256250000E1,2.306250000E1
1.222439688E0,-4.281250000E1,-1.168750000E1,2.375000000E1
1.252439688E0,-4.293750000E1,-9.437500000E0,2.437500000E1
1.272445938E0,-4.350000000E1,-8.125000000E0,2.406250000E1
1.302439688E0,-4.462500000E1,-7.812500000E0,2.287500000E1
1.322439688E0,-4.568750000E1,-7.875000000E0,2.137500000E1
1.342439688E0,-4.643750000E1,-7.687500000E0,1.962500000E1
1.362439688E0,-4.668750000E1,-7.375000000E0,1.812500000E1
1.382439688E0,-4.700000000E1,-6.875000000E0,1.662500000E1
1.402439688E0,-4.700000000E1,-6.312500000E0,1.531250000E1
1.422439688E0,-4.675000000E1,-5.750000000E0,1.462500000E1
1.442439688E0,-4.668750000E1,-5.375000000E0,1.456250000E1
1.462439688E0,-4.618750000E1,-5.000000000E0,1.493750000E1
1.482439688E0,-4.606250000E1,-4.625000000E0,1.512500000E1
1.502439688E0,-4.625000000E1,-4.125000000E0,1.568750000E1
1.522439688E0,-4.612500000E1,-3.875000000E0,1.575000000E1
1.542439688E0,-4.600000000E1,-3.625000000E0,1.581250000E1
1.562439688E0,-4.612500000E1,-3.250000000E0,1.575000000E1
1.582439688E0,-4.637500000E1,-3.000000000E0,1.556250000E1
1.602441250E0,-4.650000000E1,-3.250000000E0,1.481250000E1
1.632439688E0,-4.681250000E1,-4.125000000E0,1.325000000E1
1.652439688E0,-4.681250000E1,-5.000000000E0,1.200000000E1
1.672441250E0,-4.668750000E1,-6.000000000E0,1.056250000E1
1.702439688E0,-4.643750000E1,-7.625000000E0,8.750000000E0
1.722439688E0,-4.631250000E1,-8.437500000E0,7.687500000E0
1.742439688E0,-4.606250000E1,-9.875000000E0,6.937500000E0
1.762439688E0,-4.556250000E1,-1.143750000E1,5.750000000E0
1.782441250E0,-4.487500000E1,-1.287500000E1,5.062500000E0
1.812439688E0,-4.425000000E1,-1.481250000E1,4.750000000E0
1.832439688E0,-4.381250000E1,-1.593750000E1,4.187500000E0
1.852439688E0,-4.306250000E1,-1.693750000E1,3.687500000E0
1.872456875E0,-4.250000000E1,-1.793750000E1,3.062500000E0
1.902439688E0,-4.093750000E1,-1.937500000E1,1.625000000E0
1.922439688E0,-3.987500000E1,-2.031250000E1,9.375000000E-1
1.942439688E0,-3.906250000E1,-2.143750000E1,1.250000000E-1
1.962439688E0,-3.831250000E1,-2.237500000E1,-7.500000000E-1
1.982441250E0,-3.743750000E1,-2.312500000E1,-1.937500000E0
2.012439688E0,-3.643750000E1,-2.406250000E1,-3.125000000E0
2.032439688E0,-3.606250000E1,-2.456250000E1,-4.187500000E0
