"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.998438000E-3,-3.148999810E-1,1.186999977E-1,1.615399957E0
3.798125000E-2,2.000599861E0,-1.068799973E0,3.565099955E0
5.798437500E-2,2.511199951E0,-1.108999968E0,4.270100117E0
8.797968800E-2,1.489799976E0,-7.069999576E-1,3.781599998E0
1.079843750E-1,1.078799963E0,-1.799999923E-1,4.089900017E0
1.379796880E-1,6.406999826E-1,8.301999569E-1,4.777199745E0
1.579812500E-1,1.972299933E0,7.100999951E-1,4.646100044E0
1.879796880E-1,1.955500007E0,-9.498999715E-1,2.138099909E0
2.079828130E-1,2.137199879E0,-1.578499913E0,1.644400001E0
2.379796880E-1,2.402299881E0,-1.225000024E0,-3.660599947E0
2.579843750E-1,3.255899906E0,-4.194999933E-1,-2.311499834E0
2.879796880E-1,2.069700003E0,7.387999892E-1,-2.384099960E0
3.079843750E-1,1.823699951E0,-1.011999995E-1,-1.925499916E0
3.379796880E-1,2.442299843E0,2.087000012E-1,-1.928499937E0
3.579796880E-1,6.776999831E-1,7.863999605E-1,-2.612399817E0
3.779796880E-1,-1.318699956E0,1.108099937E0,-5.630099773E0
3.979796880E-1,-1.730499983E0,1.104599953E0,-5.198199749E0
4.179796880E-1,-1.157099962E0,1.242900014E0,-2.049399853E0
4.379796880E-1,-9.253000021E-1,1.464900017E0,-2.161499977E0
4.579843750E-1,1.099999994E-1,1.482899904E0,-1.914299965E0
4.879796880E-1,-5.913999677E-1,2.822799921E0,-2.283099890E0
5.079796880E-1,-7.829999924E-1,3.147099972E0,-3.322000027E0
5.279796880E-1,-2.703399897E0,2.302399874E0,-3.424799919E0
5.479859380E-1,-3.642999828E-1,2.557999849E0,-6.700999737E-1
5.779796880E-1,6.884999871E-1,1.393399954E0,-1.395699978E0
5.979796880E-1,3.167999983E-1,1.411299944E0,-1.816199899E0
6.179796880E-1,1.262099981E0,9.846999645E-1,-1.767699957E0
6.379796880E-1,2.670500040E0,-3.143000007E-1,-2.023699999E0
6.579796880E-1,4.653800011E0,-1.302099943E0,-2.450000048E0
6.779796880E-1,4.955999851E0,-3.790899992E0,-3.502499819E0
6.979796880E-1,2.415400028E0,-3.617599964E0,-3.050799847E0
7.179796880E-1,1.025099993E0,-2.024100065E0,-2.188499928E0
7.379796880E-1,2.929199934E0,-3.086099863E0,-2.884199858E0
7.579796880E-1,3.915499926E0,-4.220299721E0,-3.778899908E0
7.779796880E-1,2.889699936E0,-3.728399992E0,-3.824299812E0
7.979796880E-1,1.962799907E0,-3.312399864E0,-3.700399876E0
8.179796880E-1,2.523200035E0,-3.892099857E0,-3.234999895E0
8.379812500E-1,2.976300001E0,-4.660999775E0,-2.606600046E0
8.679796880E-1,2.534899950E0,-4.952699661E0,-1.341499925E0
8.879796880E-1,2.200500011E0,-5.101799965E0,-4.883999825E-1
9.079796880E-1,9.632999897E-1,-3.782199860E0,6.904999614E-1
9.279796880E-1,5.949000120E-1,-3.308799982E0,7.724999785E-1
9.479796880E-1,4.034000039E-1,-4.045700073E0,1.755999923E0
9.679859380E-1,1.010900021E0,-3.714799881E0,2.438099861E0
9.979796880E-1,2.276700020E0,-4.887300014E0,1.007200003E0
1.017979688E0,3.467399836E0,-5.788799763E0,4.105999768E-1
1.037979688E0,4.069200039E0,-6.503399849E0,3.711999953E-1
1.057979688E0,3.749099970E0,-6.662399769E0,1.136399984E0
1.077979688E0,2.711699963E0,-6.276299953E0,2.537799835E0
1.097979688E0,3.356199980E0,-7.729599953E0,3.898299932E0
1.117979688E0,3.603099823E0,-8.469099998E0,4.452899933E0
1.137979688E0,1.760899901E0,-5.576399803E0,6.091000080E0
1.157979688E0,-3.260000050E-2,-2.676100016E0,7.310499668E0
1.177979688E0,-3.659999967E-1,-1.532599926E0,8.019499779E0
1.197979688E0,-2.105000019E-1,-2.824999988E-1,8.517199516E0
1.217979688E0,5.444999933E-1,1.107299924E0,8.799599648E0
1.247979688E0,3.582399845E0,1.144999981E0,7.585399628E0
1.267985938E0,4.550699711E0,1.403100014E0,6.551799774E0
1.297979688E0,2.207200050E0,2.902199984E0,5.925999641E0
1.317979688E0,2.532999814E-1,3.660799980E0,6.006299973E0
1.337979688E0,-9.743999839E-1,3.854199886E0,6.012399673E0
1.357979688E0,-1.281700015E0,3.803699970E0,5.853999615E0
1.377979688E0,-8.737999797E-1,3.895399809E0,5.823999882E0
1.397979688E0,1.404999942E-1,3.568599939E0,5.479099751E0
1.417979688E0,1.362699986E0,2.967900038E0,4.841399670E0
1.437979688E0,2.434700012E0,2.227900028E0,3.936699867E0
1.457979688E0,3.127599955E0,1.612999916E0,2.781299829E0
1.477979688E0,3.464900017E0,1.556899905E0,2.373600006E0
1.497979688E0,3.926800013E0,1.341499925E0,1.996699929E0
1.517979688E0,4.241099834E0,8.418999910E-1,1.891299963E0
1.537979688E0,4.561899662E0,4.939000010E-1,2.081300020E0
1.557979688E0,5.236700058E0,-2.141999900E-1,1.813099980E0
1.577979688E0,5.923899651E0,-1.388899922E0,1.192999959E0
1.597981250E0,5.917900085E0,-1.199699998E0,1.587700009E0
1.627979688E0,5.407700062E0,-1.483500004E0,6.820999980E-1
1.647979688E0,4.613999844E0,-2.211599827E0,-5.451999903E-1
1.667981250E0,3.492899895E0,-2.346799850E0,-9.199999571E-1
1.697979688E0,2.998999834E0,-2.960700035E0,-2.305399895E0
1.717979688E0,2.000099897E0,-2.492499828E0,-3.402299881E0
1.737979688E0,5.390999913E-1,-1.648399949E0,-3.871399879E0
1.757979688E0,-9.742999673E-1,-4.029999971E-1,-3.546499968E0
1.777981250E0,-1.875199914E0,1.598999947E-1,-3.331899881E0
1.807979688E0,-1.962599993E0,3.159999847E-2,-3.925400019E0
1.827979688E0,-1.705999970E0,-5.478999615E-1,-4.438099861E0
1.847979688E0,-1.633499980E0,-1.164899945E0,-4.800199986E0
1.867996875E0,-1.166999936E0,-2.094300032E0,-5.019199848E0
1.897979688E0,-5.056999922E-1,-2.984899998E0,-5.442899704E0
1.917979688E0,-2.997999787E-1,-3.452799797E0,-5.586699963E0
1.937979688E0,-3.048999906E-1,-3.999599934E0,-5.888999939E0
1.957979688E0,-7.895999551E-1,-4.388499737E0,-6.035199642E0
