"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211570088E1,1.189507912E2,0.000000000E0,0.000000000E0,0.000000000E0,1.184093571E1,0.000000000E0
8.879687000E-3,3.211566975E1,1.189508670E2,1.802241827E1,9.709095955E-1,8.097774506E1,6.424208641E0,6.424208641E0
9.572291660E-1,3.211567642E1,1.189508832E2,1.481826222E1,7.082076669E-1,1.024345474E2,6.035045624E0,6.035045624E0
1.961707812E0,3.211569006E1,1.189508814E2,1.154654011E1,1.377722263E0,1.036809006E2,4.699999809E0,4.699999809E0
2.957441666E0,3.211571724E1,1.189508735E2,1.224623014E1,9.128253460E-1,1.078487778E2,4.699999809E0,4.699999809E0
3.958533332E0,3.211570761E1,1.189508900E2,1.186831646E1,1.680525422E0,1.078487778E2,4.699999809E0,4.699999809E0
4.966034374E0,3.211569827E1,1.189509120E2,1.202602977E1,1.874557376E0,1.025157166E2,4.699999809E0,4.699999809E0
5.961997916E0,3.211569465E1,1.189509351E2,1.193133185E1,1.854124188E0,9.073953247E1,4.699999809E0,4.699999809E0
6.959768749E0,3.211569646E1,1.189509639E2,1.190566824E1,1.990332961E0,8.122454834E1,3.224340439E0,3.224340439E0
7.966711978E0,3.211569809E1,1.189509776E2,1.028208673E1,1.847269058E0,8.116270447E1,2.933854818E0,2.933854818E0
8.963901561E0,3.211570571E1,1.189509964E2,9.942429968E0,1.869424939E0,6.906745911E1,2.922017574E0,2.922017574E0
9.965133852E0,3.211571496E1,1.189510166E2,1.018122614E1,1.823963046E0,4.375796127E1,2.920223951E0,2.920223951E0
1.096280000E1,3.211573174E1,1.189510289E2,1.003056981E1,1.733686447E0,4.274807739E1,2.712486744E0,2.712486744E0
1.197157448E1,3.211574281E1,1.189510442E2,9.857004633E0,1.660374284E0,6.833740234E1,3.394862413E0,3.394862413E0
1.296764583E1,3.211574549E1,1.189510639E2,9.923883555E0,1.633734941E0,5.619284058E1,3.873210907E0,3.873210907E0
1.396337291E1,3.211575111E1,1.189510804E2,1.019780344E1,1.620326996E0,5.724463272E1,4.226097584E0,4.226097584E0
1.496619010E1,3.211575588E1,1.189510978E2,1.047513307E1,1.597954512E0,5.817689133E1,4.496965408E0,4.496965408E0
1.596399948E1,3.211575706E1,1.189511154E2,1.081858573E1,1.545612574E0,5.856398773E1,4.643449783E0,4.643449783E0
1.697409010E1,3.211576119E1,1.189511306E2,1.102859834E1,1.487565160E0,5.699110413E1,4.630221367E0,4.630221367E0
1.796855833E1,3.211576534E1,1.189511420E2,1.115649677E1,1.355790377E0,8.070441437E1,4.546835423E0,4.546835423E0
1.897482812E1,3.211576625E1,1.189511568E2,1.132069052E1,1.433970571E0,1.114391632E2,4.467179775E0,4.467179775E0
1.996816718E1,3.211576395E1,1.189511708E2,1.141907037E1,1.404324293E0,7.167864227E1,4.699999809E0,4.699999809E0
2.097015416E1,3.211576456E1,1.189511841E2,1.153221295E1,1.321114182E0,8.379403687E1,4.699999809E0,4.699999809E0
2.197610052E1,3.211575897E1,1.189511997E2,1.165044364E1,1.340915442E0,9.944104004E1,4.699999809E0,4.699999809E0
2.297288854E1,3.211574600E1,1.189512063E2,1.168093005E1,1.095420957E0,1.277394562E2,4.699999809E0,4.699999809E0
2.396777291E1,3.211573560E1,1.189512175E2,1.179767575E1,1.501195788E0,1.393052063E2,4.699999809E0,4.699999809E0
2.496584895E1,3.211571893E1,1.189512270E2,1.187030150E1,1.455241561E0,1.530115509E2,4.699999809E0,4.699999809E0
2.596320364E1,3.211569347E1,1.189512296E2,1.212126987E1,1.692211509E0,1.751432495E2,4.699999809E0,4.699999809E0
2.697019427E1,3.211566991E1,1.189512420E2,1.200852703E1,1.749781728E0,2.312852020E2,4.699999809E0,4.699999809E0
2.797704531E1,3.211565010E1,1.189512302E2,1.357823897E1,9.674937129E-1,2.058303070E2,4.699999809E0,4.699999809E0
2.897348802E1,3.211563887E1,1.189512263E2,1.373117815E1,7.836106420E-1,2.012310181E2,4.699999809E0,4.699999809E0
2.997093020E1,3.211562584E1,1.189512250E2,1.381160036E1,1.249189258E0,2.004322968E2,4.699999809E0,4.699999809E0
3.097589739E1,3.211561338E1,1.189512264E2,1.383246409E1,1.357697606E0,1.881435852E2,4.699999809E0,4.699999809E0
3.197201666E1,3.211560017E1,1.189512285E2,1.380205887E1,1.359640598E0,1.860735474E2,4.699999809E0,4.699999809E0
3.297725624E1,3.211558668E1,1.189512308E2,1.376439789E1,1.398139834E0,1.810340881E2,4.599201679E0,4.599201679E0
3.396885625E1,3.211557067E1,1.189512364E2,1.372687266E1,1.499856591E0,1.804417419E2,3.934558153E0,3.934558153E0
3.496827291E1,3.211555535E1,1.189512436E2,1.370365235E1,1.492520332E0,1.653583374E2,3.669011593E0,3.669011593E0
3.597449895E1,3.211554104E1,1.189512555E2,1.363930464E1,1.598783016E0,1.644176025E2,3.152658463E0,3.152658463E0
3.696857447E1,3.211552885E1,1.189512676E2,1.352699287E1,1.524109602E0,1.496246796E2,2.638318539E0,2.638318539E0
3.797187656E1,3.211551569E1,1.189512836E2,1.349139971E1,1.530722380E0,1.467554474E2,2.512572765E0,2.512572765E0
3.896734322E1,3.211550436E1,1.189512994E2,1.344455084E1,1.555191040E0,1.350539703E2,2.479464531E0,2.479464531E0
3.997294062E1,3.211549388E1,1.189513179E2,1.338871966E1,1.620154262E0,1.322704773E2,2.531563044E0,2.531563044E0
4.096567239E1,3.211548516E1,1.189513365E2,1.336253128E1,1.609968424E0,1.270199738E2,2.664353132E0,2.664353132E0
4.196379114E1,3.211547685E1,1.189513555E2,1.334549069E1,1.641652942E0,1.273390503E2,3.143428564E0,3.143428564E0
4.297060104E1,3.211546786E1,1.189513748E2,1.332176224E1,1.671472549E0,1.358233795E2,3.448724270E0,3.448724270E0
4.397321718E1,3.211546207E1,1.189513917E2,1.330771696E1,1.478312492E0,1.204450073E2,3.799245358E0,3.799245358E0
4.497014895E1,3.211545576E1,1.189514071E2,1.331839874E1,1.453361273E0,1.225975800E2,3.807936192E0,3.807936192E0
4.597293124E1,3.211545742E1,1.189514148E2,1.326834192E1,1.382066011E0,1.244051819E2,4.008940220E0,4.008940220E0
4.697094635E1,3.211545124E1,1.189514245E2,1.333525423E1,1.434389710E0,1.248066559E2,4.110127926E0,4.110127926E0
4.798941510E1,3.211544273E1,1.189514385E2,1.330096621E1,1.475966573E0,1.301661987E2,4.151152134E0,4.151152134E0
4.896989739E1,3.211543328E1,1.189514509E2,1.327472253E1,1.531126857E0,1.469043732E2,4.139317036E0,4.139317036E0
4.997163853E1,3.211542442E1,1.189514634E2,1.330707939E1,1.555461168E0,1.436158295E2,4.401782036E0,4.401782036E0
5.097051926E1,3.211541605E1,1.189514781E2,1.330686059E1,1.340095282E0,1.368973846E2,4.490773201E0,4.490773201E0
5.196827760E1,3.211540585E1,1.189514895E2,1.324476168E1,1.147256494E0,1.502954865E2,4.448553562E0,4.448553562E0
5.297122082E1,3.211539560E1,1.189515020E2,1.328784454E1,1.561629534E0,1.501916351E2,4.333323479E0,4.333323479E0
5.397605312E1,3.211538553E1,1.189515151E2,1.324653501E1,1.901978016E0,1.465872650E2,4.309274197E0,4.309274197E0
5.496829791E1,3.211537496E1,1.189515278E2,1.321048002E1,1.601611257E0,1.455649109E2,4.116933823E0,4.116933823E0
5.597386510E1,3.211536405E1,1.189515402E2,1.316395703E1,1.331408978E0,1.369186859E2,4.018680096E0,4.018680096E0
5.697348957E1,3.211535564E1,1.189515577E2,1.308719729E1,1.403178930E0,1.445430145E2,3.864618778E0,3.864618778E0
5.797581197E1,3.211534518E1,1.189515733E2,1.298674777E1,1.461719871E0,1.440541687E2,3.631824017E0,3.631824017E0
5.896885155E1,3.211533396E1,1.189515924E2,1.296832791E1,1.398829579E0,1.449514618E2,3.656401873E0,3.656401873E0
5.997445937E1,3.211532125E1,1.189516074E2,1.300758363E1,1.435199261E0,1.459375153E2,3.664155960E0,3.664155960E0
6.097777030E1,3.211531022E1,1.189516256E2,1.307771546E1,1.706457257E0,1.390424957E2,3.601534367E0,3.601534367E0
6.196850676E1,3.211529792E1,1.189516417E2,1.312875850E1,2.114370108E0,1.418979797E2,3.685853481E0,3.685853481E0
6.297160989E1,3.211528588E1,1.189516587E2,1.321416040E1,1.936364770E0,1.404794922E2,3.839228392E0,3.839228392E0
6.397116822E1,3.211527616E1,1.189516745E2,1.326599550E1,1.445277452E0,1.321150513E2,3.743914127E0,3.743914127E0
6.497255728E1,3.211526869E1,1.189516901E2,1.332745866E1,1.672663689E0,1.285132141E2,3.777360439E0,3.777360439E0
6.597171770E1,3.211526176E1,1.189517059E2,1.315941006E1,1.671463370E0,1.166287994E2,3.676626205E0,3.676626205E0
6.697507759E1,3.211525521E1,1.189517229E2,1.297441697E1,1.813841820E0,1.157693939E2,3.592893124E0,3.592893124E0
6.796695936E1,3.211524817E1,1.189517402E2,1.287357822E1,1.776172161E0,1.216810303E2,3.576947689E0,3.576947689E0
6.896664478E1,3.211524189E1,1.189517581E2,1.269966404E1,1.488492131E0,1.204235077E2,3.431241989E0,3.431241989E0
6.997072447E1,3.211523255E1,1.189517772E2,1.256890997E1,1.492432833E0,1.264963379E2,3.468204975E0,3.468204975E0
7.096814114E1,3.211522408E1,1.189517922E2,1.265923088E1,1.654029608E0,1.359812317E2,3.526580334E0,3.526580334E0
7.196884895E1,3.211521543E1,1.189518063E2,1.278522505E1,1.837205529E0,1.270786896E2,3.508822203E0,3.508822203E0
7.296807343E1,3.211520875E1,1.189518261E2,1.276202685E1,1.911695719E0,1.171057281E2,3.473927021E0,3.473927021E0
7.397297395E1,3.211520365E1,1.189518446E2,1.278239516E1,1.895153046E0,1.142822418E2,3.668730497E0,3.668730497E0
7.497281509E1,3.211519707E1,1.189518640E2,1.278842935E1,1.969320416E0,1.187076263E2,3.512198687E0,3.512198687E0
7.597125728E1,3.211519056E1,1.189518833E2,1.275503439E1,1.905117154E0,1.229197540E2,3.393759251E0,3.393759251E0
7.697571666E1,3.211518394E1,1.189519011E2,1.288116002E1,1.794329047E0,1.182573853E2,3.279267550E0,3.279267550E0
7.796796613E1,3.211517688E1,1.189519201E2,1.284911643E1,1.641667604E0,1.183329315E2,3.025888205E0,3.025888205E0
7.897225520E1,3.211517074E1,1.189519396E2,1.285505673E1,1.556438804E0,1.216806183E2,2.931395292E0,2.931395292E0
7.996816353E1,3.211516508E1,1.189519562E2,1.280367410E1,1.824963570E0,1.075984955E2,2.777058840E0,2.777058840E0
8.097102863E1,3.211516159E1,1.189519709E2,1.265145743E1,1.772677302E0,9.741302490E1,2.849493980E0,2.849493980E0
8.196794322E1,3.211515917E1,1.189519848E2,1.242051046E1,1.894525766E0,1.040510864E2,2.924805880E0,2.924805880E0
8.297116092E1,3.211515816E1,1.189519994E2,1.188709009E1,1.947337627E0,9.516778564E1,2.996642590E0,2.996642590E0
8.396800832E1,3.211515779E1,1.189520164E2,1.156805313E1,1.785162926E0,1.101016541E2,2.649019718E0,2.649019718E0
8.496809738E1,3.211515579E1,1.189520320E2,1.119109118E1,1.825907469E0,1.055159149E2,2.699367046E0,2.699367046E0
8.597291926E1,3.211515688E1,1.189520475E2,1.095526365E1,1.684003830E0,9.886349487E1,2.875757933E0,2.875757933E0
8.696761822E1,3.211515930E1,1.189520650E2,1.081593630E1,1.602966309E0,8.921764374E1,2.934788942E0,2.934788942E0
8.797305103E1,3.211516122E1,1.189520827E2,1.076914442E1,1.571451187E0,8.801615906E1,2.986506701E0,2.986506701E0
8.897731092E1,3.211516308E1,1.189521006E2,1.072510511E1,1.662864685E0,9.217388916E1,3.309551716E0,3.309551716E0
8.997650363E1,3.211516487E1,1.189521187E2,1.083202649E1,2.094016790E0,8.722065735E1,3.449095488E0,3.449095488E0
9.096751092E1,3.211516451E1,1.189521369E2,1.082950811E1,2.252007961E0,9.097167969E1,3.441935062E0,3.441935062E0
9.197909061E1,3.211516194E1,1.189521586E2,1.084221795E1,2.019233465E0,9.657153320E1,3.543551207E0,3.543551207E0
9.296789322E1,3.211516242E1,1.189521749E2,1.086906364E1,1.176732421E0,9.226895142E1,4.206282616E0,4.206282616E0
9.396883853E1,3.211516171E1,1.189521928E2,1.095059986E1,1.250234604E0,9.494995117E1,4.498345375E0,4.498345375E0
9.497391717E1,3.211516120E1,1.189522114E2,1.122984499E1,1.647238493E0,9.547250366E1,4.518870831E0,4.518870831E0
9.597719113E1,3.211516017E1,1.189522315E2,1.128685995E1,1.846383929E0,9.535217285E1,4.527421474E0,4.527421474E0
9.696446040E1,3.211515839E1,1.189522509E2,1.130829154E1,1.855625749E0,9.665148926E1,4.579715729E0,4.579715729E0
9.797187446E1,3.211515738E1,1.189522698E2,1.134024145E1,1.809229016E0,9.540176392E1,4.345410347E0,4.345410347E0
