"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-5.283916950E0,3.835894346E0,9.269467354E0
2.198125000E-2,-3.729400158E0,2.954138517E0,1.065229225E1
4.198593800E-2,-2.381636858E0,1.990433931E0,1.180619144E1
6.397968800E-2,-1.929640412E0,1.458346605E0,1.260099030E1
8.398437500E-2,-2.585536718E0,1.138165116E0,1.232325268E1
1.059796880E-1,-2.896639347E0,1.291346192E0,1.290348339E1
1.259796880E-1,-3.295024872E0,1.393080592E0,1.342320728E1
1.459796880E-1,-2.453012943E0,1.710063338E0,1.448042870E1
1.659812500E-1,-1.576313734E0,9.676213861E-1,1.271186066E1
1.879796880E-1,-1.178675056E0,-4.176445305E-1,1.142474747E1
2.079828130E-1,-7.446255088E-1,-1.012938857E0,1.101224613E1
2.299796880E-1,-2.444001138E-1,-9.411511421E-1,6.912682533E0
2.500062500E-1,9.395900965E-1,-1.531331427E-2,6.614719868E0
2.719796880E-1,3.022631705E-1,9.120184779E-1,8.345890999E0
2.919843750E-1,3.266361356E-1,8.124484420E-1,7.234961510E0
3.139796880E-1,5.131157041E-1,-1.036689281E-1,7.686067581E0
3.339796880E-1,1.307818413E0,2.372749597E-1,7.527389050E0
3.539796880E-1,6.009159088E-1,3.735433221E-1,7.620207310E0
3.739843750E-1,-8.937746286E-1,7.848767638E-1,4.590967655E0
3.959796880E-1,-1.264215112E0,7.267359495E-1,4.303175449E0
4.159796880E-1,-8.992429972E-1,9.331065416E-1,7.619412422E0
4.359796880E-1,-8.728110194E-1,1.151773810E0,7.576776981E0
4.559796880E-1,-4.599740356E-2,1.082025886E0,7.921311855E0
4.759796880E-1,8.266700059E-2,1.695650220E0,7.903844357E0
4.959796880E-1,-8.746018410E-1,2.342707157E0,6.957981110E0
5.159859380E-1,-1.170142055E0,1.871250629E0,5.830886841E0
5.379812500E-1,-1.438024521E0,1.460692883E0,8.447116852E0
5.599875000E-1,8.728780746E-1,7.753574252E-1,8.319563866E0
