"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.523981600E-2,1.000000047E-3,-8.999999613E-3,-7.000000216E-3
9.526816800E-2,-4.000000190E-3,6.300000101E-2,-2.600000054E-2
1.152964270E-1,1.799999923E-2,6.300000101E-2,-1.700000092E-2
1.353247250E-1,1.400000043E-2,-1.799999923E-2,4.000000190E-3
1.553530090E-1,-1.600000076E-2,-4.600000009E-2,2.700000070E-2
1.753815260E-1,-1.150000021E-1,-4.600000009E-2,2.199999988E-2
1.954098190E-1,-1.870000064E-1,-4.600000009E-2,3.099999949E-2
2.154381080E-1,-1.340000033E-1,-1.280000061E-1,6.300000101E-2
2.354663970E-1,-4.399999976E-2,-1.659999937E-1,9.300000221E-2
2.554946850E-1,-7.800000161E-2,-1.509999931E-1,8.399999887E-2
2.755230970E-1,-1.080000028E-1,-1.480000019E-1,8.500000089E-2
2.955513980E-1,-5.999999866E-2,-5.200000107E-2,6.499999762E-2
3.155796970E-1,0.000000000E0,-6.400000304E-2,8.600000292E-2
3.356080150E-1,4.399999976E-2,-1.180000007E-1,1.099999994E-1
3.556363130E-1,2.099999972E-2,-1.319999993E-1,9.399999678E-2
3.756645920E-1,1.720000058E-1,3.000000026E-3,5.200000107E-2
3.956931470E-1,1.860000044E-1,5.600000173E-2,4.300000146E-2
4.157214740E-1,6.499999762E-2,4.100000113E-2,4.999999888E-3
4.357497620E-1,-2.300000004E-2,-1.499999966E-2,3.599999845E-2
4.557780930E-1,-1.080000028E-1,-2.999999933E-2,7.599999756E-2
4.758064900E-1,-4.500000179E-2,-8.500000089E-2,1.000000015E-1
4.958347930E-1,-2.800000086E-2,-4.500000179E-2,1.260000020E-1
5.158631250E-1,-6.400000304E-2,-1.270000041E-1,1.260000020E-1
5.358916660E-1,-5.900000036E-2,-1.150000021E-1,1.129999980E-1
5.559199740E-1,-1.990000010E-1,-2.230000049E-1,1.759999990E-1
5.759482530E-1,-1.129999980E-1,-2.779999971E-1,1.739999950E-1
5.959765650E-1,-4.500000179E-2,-3.740000129E-1,2.569999993E-1
6.160049400E-1,-1.239999980E-1,-4.839999974E-1,2.730000019E-1
6.360332330E-1,-1.889999956E-1,-6.090000272E-1,3.600000143E-1
6.560615470E-1,-2.109999955E-1,-7.779999971E-1,4.539999962E-1
6.760898410E-1,-1.650000066E-1,-8.679999709E-1,4.059999883E-1
6.961183970E-1,-6.599999964E-2,-6.420000196E-1,3.379999995E-1
7.161464660E-1,6.209999919E-1,4.230000079E-1,-2.360000014E-1
7.361749970E-1,1.759999990E-1,3.019999862E-1,-2.099999972E-2
7.562033200E-1,2.860000134E-1,5.519999862E-1,-3.440000117E-1
7.762316130E-1,1.159999967E-1,3.589999974E-1,-5.979999900E-1
7.962599990E-1,1.840000004E-1,1.999999955E-2,-4.930000007E-1
8.162883220E-1,5.619999766E-1,-8.500000089E-2,-7.839999795E-1
8.363166390E-1,7.490000129E-1,-1.920000017E-1,-6.909999847E-1
8.563449330E-1,1.179000020E0,-1.080000028E-1,-7.870000005E-1
8.763734590E-1,1.610999942E0,9.700000286E-2,-6.899999976E-1
8.964017810E-1,1.726999998E0,3.829999864E-1,-6.759999990E-1
9.164300940E-1,1.735000014E0,3.409999907E-1,-5.979999900E-1
9.364584760E-1,1.784000039E0,2.189999968E-1,-6.669999957E-1
9.564868030E-1,1.243000031E0,1.129999980E-1,-4.670000076E-1
9.765151010E-1,9.039999843E-1,1.400000043E-2,-2.750000060E-1
9.965433890E-1,8.930000067E-1,1.099999994E-2,-1.529999971E-1
1.016571697E0,8.659999967E-1,1.199999973E-1,-1.400000043E-2
1.036600241E0,8.500000238E-1,2.899999917E-2,3.299999982E-2
1.056628570E0,7.860000134E-1,-1.669999957E-1,1.539999992E-1
1.076656875E0,8.379999995E-1,-3.479999900E-1,2.870000005E-1
1.096685166E0,8.740000129E-1,-4.609999955E-1,2.599999905E-1
1.116713548E0,9.750000238E-1,-4.659999907E-1,2.220000029E-1
1.136741884E0,9.250000119E-1,-5.429999828E-1,1.759999990E-1
1.156770206E0,9.120000005E-1,-7.659999728E-1,1.000000015E-1
1.176798758E0,8.820000291E-1,-9.340000153E-1,9.600000083E-2
1.196827065E0,9.029999971E-1,-1.131999969E0,2.759999931E-1
