"Time (s)","Pressure (hPa)"
1.264600000E-1,1.015802734E3
2.064600000E-1,1.015811035E3
2.864615620E-1,1.015808105E3
3.664600000E-1,1.015810547E3
4.464600000E-1,1.015807129E3
5.264600000E-1,1.015812988E3
6.064600000E-1,1.015810547E3
6.864600000E-1,1.015811523E3
7.664600000E-1,1.015810059E3
8.464600000E-1,1.015802246E3
9.264584370E-1,1.015792480E3
1.006461562E0,1.015788086E3
1.086460000E0,1.015786133E3
1.166460000E0,1.015789062E3
1.246460000E0,1.015794922E3
1.326460000E0,1.015797852E3
1.406460000E0,1.015798340E3
1.486461562E0,1.015798828E3
1.566460000E0,1.015804688E3
1.646460000E0,1.015796875E3
1.726460000E0,1.015800781E3
1.806461562E0,1.015794922E3
1.886460000E0,1.015803223E3
1.966460000E0,1.015807129E3
2.046460000E0,1.015804199E3
2.126460000E0,1.015811035E3
2.206460000E0,1.015824707E3
2.286460000E0,1.015815430E3
2.366460000E0,1.015811035E3
2.446460000E0,1.015810059E3
2.526460000E0,1.015814941E3
2.606460000E0,1.015816895E3
2.686460000E0,1.015813965E3
2.766460000E0,1.015815918E3
2.846458437E0,1.015822754E3
2.926460000E0,1.015819824E3
3.006460000E0,1.015820801E3
3.086460000E0,1.015813965E3
3.166460000E0,1.015814453E3
3.246458437E0,1.015799316E3
3.326460000E0,1.015800781E3
3.406460000E0,1.015799805E3
3.486460000E0,1.015810059E3
3.566460000E0,1.015811035E3
3.646460000E0,1.015818359E3
3.726460000E0,1.015818359E3
3.806460000E0,1.015811035E3
3.886460000E0,1.015821777E3
3.966460000E0,1.015825195E3
4.046460000E0,1.015823730E3
4.126460000E0,1.015826660E3
4.206460000E0,1.015817871E3
4.286460000E0,1.015815430E3
4.366464687E0,1.015815430E3
4.446460000E0,1.015820801E3
4.526458437E0,1.015818848E3
4.606460000E0,1.015833008E3
4.686460000E0,1.015832520E3
4.766460000E0,1.015823242E3
4.846460000E0,1.015834473E3
4.926460000E0,1.015832031E3
5.006460000E0,1.015842285E3
5.086460000E0,1.015860840E3
5.166460000E0,1.015852051E3
5.246460000E0,1.015840820E3
5.326460000E0,1.015850098E3
5.406460000E0,1.015843262E3
5.486460000E0,1.015828125E3
5.566463125E0,1.015825684E3
5.646460000E0,1.015822754E3
5.726461562E0,1.015823242E3
5.806460000E0,1.015837891E3
5.886460000E0,1.015836914E3
5.966460000E0,1.015842285E3
6.046460000E0,1.015821777E3
6.126460000E0,1.015820312E3
6.206460000E0,1.015835938E3
6.286460000E0,1.015829590E3
6.366460000E0,1.015834473E3
6.446460000E0,1.015842773E3
6.526460000E0,1.015825195E3
6.606460000E0,1.015815430E3
6.686460000E0,1.015818848E3
6.766460000E0,1.015813965E3
6.846460000E0,1.015809082E3
6.926460000E0,1.015819824E3
7.006460000E0,1.015835449E3
7.086460000E0,1.015841309E3
7.166461562E0,1.015840820E3
7.246460000E0,1.015840332E3
7.326460000E0,1.015827148E3
7.406460000E0,1.015825684E3
7.486460000E0,1.015833496E3
7.566460000E0,1.015837402E3
7.646460000E0,1.015839844E3
7.726460000E0,1.015851562E3
7.806460000E0,1.015846680E3
7.886460000E0,1.015851074E3
7.966460000E0,1.015858887E3
8.046460000E0,1.015860352E3
8.126460000E0,1.015852539E3
8.206460000E0,1.015847656E3
8.286460000E0,1.015852051E3
8.366464687E0,1.015843750E3
8.446460000E0,1.015837402E3
8.526460000E0,1.015834961E3
8.606460000E0,1.015845215E3
8.686458437E0,1.015839355E3
8.766460000E0,1.015839355E3
8.846460000E0,1.015847168E3
8.926460000E0,1.015847168E3
9.006460000E0,1.015842773E3
9.086460000E0,1.015851562E3
9.166460000E0,1.015849609E3
9.246460000E0,1.015841309E3
9.326460000E0,1.015845215E3
9.406461562E0,1.015853027E3
9.486460000E0,1.015849609E3
9.566463125E0,1.015838867E3
9.646460000E0,1.015847656E3
9.726460000E0,1.015856445E3
9.806460000E0,1.015859863E3
9.886460000E0,1.015852539E3
9.966460000E0,1.015849121E3
1.004645844E1,1.015852051E3
1.012646000E1,1.015853027E3
1.020646000E1,1.015852539E3
1.028646000E1,1.015854492E3
1.036646000E1,1.015854492E3
1.044646000E1,1.015862793E3
1.052646000E1,1.015860840E3
1.060646000E1,1.015851562E3
1.068646000E1,1.015848145E3
1.076646469E1,1.015848633E3
1.084646000E1,1.015863770E3
1.092646000E1,1.015856445E3
1.100646000E1,1.015854004E3
1.108646000E1,1.015857422E3
1.116646000E1,1.015868164E3
1.124646000E1,1.015861816E3
1.132645844E1,1.015852539E3
1.140646000E1,1.015857422E3
1.148646000E1,1.015865234E3
1.156646469E1,1.015862793E3
1.164645844E1,1.015857910E3
1.172646000E1,1.015861816E3
1.180646000E1,1.015868652E3
1.188646000E1,1.015878906E3
1.196646000E1,1.015870117E3
1.204646000E1,1.015863281E3
1.212646000E1,1.015854492E3
1.220646000E1,1.015837402E3
1.228646000E1,1.015837402E3
1.236646000E1,1.015820312E3
1.244646000E1,1.015847656E3
1.252646000E1,1.015849609E3
1.260646000E1,1.015847168E3
1.268646000E1,1.015845703E3
1.276646000E1,1.015836914E3
1.284646000E1,1.015851562E3
1.292646469E1,1.015854980E3
1.300646000E1,1.015859375E3
1.308646000E1,1.015860352E3
1.316646625E1,1.015849609E3
1.324646000E1,1.015838379E3
1.332646000E1,1.015840820E3
1.340646000E1,1.015859375E3
1.348646000E1,1.015867188E3
1.356646000E1,1.015860352E3
1.364646000E1,1.015849609E3
1.372646000E1,1.015850098E3
1.380646469E1,1.015845215E3
1.388646000E1,1.015859375E3
1.396646000E1,1.015872070E3
1.404646156E1,1.015864258E3
1.412646000E1,1.015850098E3
1.420646000E1,1.015834473E3
1.428646000E1,1.015826660E3
1.436646000E1,1.015833496E3
1.444646156E1,1.015846191E3
1.452646000E1,1.015849609E3
1.460646000E1,1.015839355E3
1.468646625E1,1.015829102E3
1.476646000E1,1.015818359E3
1.484646000E1,1.015818359E3
1.492646000E1,1.015833008E3
1.500646000E1,1.015848633E3
1.508646000E1,1.015844238E3
1.516646000E1,1.015850586E3
1.524646000E1,1.015842773E3
1.532646000E1,1.015842773E3
1.540645844E1,1.015845215E3
1.548646000E1,1.015852539E3
1.556646625E1,1.015848145E3
1.564646000E1,1.015837402E3
1.572646000E1,1.015835938E3
1.580646625E1,1.015821289E3
1.588646000E1,1.015834473E3
1.596646000E1,1.015835938E3
1.604646000E1,1.015848145E3
1.612646000E1,1.015863770E3
1.620646000E1,1.015856445E3
1.628646000E1,1.015848145E3
1.636646000E1,1.015830078E3
1.644646625E1,1.015840820E3
1.652646000E1,1.015843750E3
1.660646000E1,1.015850098E3
1.668646312E1,1.015837402E3
1.676646000E1,1.015850098E3
1.684646000E1,1.015821777E3
1.692646625E1,1.015832031E3
1.700646000E1,1.015845215E3
1.708646000E1,1.015841309E3
1.716646000E1,1.015848633E3
1.724645844E1,1.015855469E3
1.732646000E1,1.015839844E3
1.740646000E1,1.015850098E3
1.748646000E1,1.015859863E3
1.756646625E1,1.015856445E3
1.764646156E1,1.015859863E3
1.772646000E1,1.015856934E3
1.780646781E1,1.015833496E3
1.788646000E1,1.015827637E3
1.796646000E1,1.015828125E3
1.804646625E1,1.015831055E3
1.812646312E1,1.015843262E3
1.820645844E1,1.015840332E3
1.828646000E1,1.015841797E3
1.836646000E1,1.015831543E3
1.844646781E1,1.015842773E3
1.852646000E1,1.015839355E3
1.860646000E1,1.015850098E3
1.868646156E1,1.015851074E3
1.876645844E1,1.015839844E3
1.884646000E1,1.015848633E3
1.892646469E1,1.015852051E3
1.900646000E1,1.015847168E3
1.908646000E1,1.015855957E3
1.916646469E1,1.015851562E3
1.924645844E1,1.015844238E3
1.932646000E1,1.015843262E3
1.940646000E1,1.015850098E3
1.948646000E1,1.015844238E3
1.956646781E1,1.015838379E3
1.964646000E1,1.015836914E3
1.972646156E1,1.015832520E3
1.980646156E1,1.015826660E3
1.988646000E1,1.015827637E3
1.996645844E1,1.015816895E3
2.004646000E1,1.015831543E3
2.012646000E1,1.015838867E3
2.020646000E1,1.015827637E3
2.028646000E1,1.015826660E3
2.036646000E1,1.015829102E3
2.044646156E1,1.015830078E3
2.052646000E1,1.015841797E3
2.060646000E1,1.015837402E3
2.068646625E1,1.015819336E3
2.076645844E1,1.015826172E3
2.084646000E1,1.015823242E3
2.092646000E1,1.015816406E3
2.100645844E1,1.015819824E3
2.108646000E1,1.015824707E3
2.116646625E1,1.015833008E3
2.124646000E1,1.015830078E3
2.132646156E1,1.015815430E3
2.140646000E1,1.015816895E3
2.148646000E1,1.015842285E3
2.156647250E1,1.015826660E3
2.164646000E1,1.015824219E3
2.172646156E1,1.015832031E3
2.180646781E1,1.015820801E3
2.188646000E1,1.015798340E3
2.196645844E1,1.015811523E3
2.204646625E1,1.015812988E3
2.212646156E1,1.015808594E3
2.220646000E1,1.015818848E3
2.228646000E1,1.015814941E3
2.236645844E1,1.015809082E3
2.244646000E1,1.015830078E3
2.252646000E1,1.015822266E3
2.260646000E1,1.015812988E3
2.268646313E1,1.015811035E3
2.276645844E1,1.015806152E3
2.284646625E1,1.015807617E3
2.292646469E1,1.015809082E3
2.300646000E1,1.015798828E3
2.308646156E1,1.015808594E3
2.316646000E1,1.015811523E3
2.324646000E1,1.015820312E3
2.332645844E1,1.015820801E3
2.340645844E1,1.015820801E3
2.348646000E1,1.015827148E3
2.356646000E1,1.015828125E3
2.364646000E1,1.015826660E3
2.372646000E1,1.015836426E3
2.380646156E1,1.015838867E3
2.388646156E1,1.015841309E3
2.396646469E1,1.015844238E3
2.404646000E1,1.015852539E3
2.412646000E1,1.015857910E3
2.420646000E1,1.015848145E3
2.428646000E1,1.015848145E3
2.436646156E1,1.015838867E3
2.444646156E1,1.015823730E3
2.452646156E1,1.015821289E3
2.460646156E1,1.015829102E3
2.468646000E1,1.015835938E3
2.476646000E1,1.015840820E3
2.484646000E1,1.015854004E3
2.492646000E1,1.015863770E3
2.500646000E1,1.015856934E3
2.508646000E1,1.015866211E3
2.516646000E1,1.015859375E3
2.524646000E1,1.015870117E3
2.532646000E1,1.015871094E3
2.540646000E1,1.015854004E3
2.548646000E1,1.015858398E3
2.556646313E1,1.015852051E3
2.564646000E1,1.015853027E3
2.572646000E1,1.015857422E3
2.580646000E1,1.015859375E3
2.588646000E1,1.015855469E3
2.596646000E1,1.015851074E3
2.604646000E1,1.015855469E3
2.612645844E1,1.015862305E3
2.620646000E1,1.015878906E3
2.628646000E1,1.015862305E3
2.636646000E1,1.015867676E3
2.644646000E1,1.015863770E3
2.652646000E1,1.015866211E3
2.660646000E1,1.015867188E3
2.668646000E1,1.015866699E3
2.676645844E1,1.015859863E3
2.684646000E1,1.015872559E3
2.692646000E1,1.015862305E3
2.700646000E1,1.015876465E3
2.708646000E1,1.015882324E3
2.716646000E1,1.015875488E3
2.724646000E1,1.015868164E3
2.732646000E1,1.015870605E3
2.740646000E1,1.015867188E3
2.748646000E1,1.015865723E3
2.756646000E1,1.015869629E3
2.764646000E1,1.015865723E3
2.772646156E1,1.015873535E3
2.780646000E1,1.015869629E3
2.788646000E1,1.015871094E3
2.796646000E1,1.015869141E3
2.804646000E1,1.015877441E3
2.812646000E1,1.015883301E3
2.820646000E1,1.015866211E3
2.828646000E1,1.015874512E3
2.836646469E1,1.015870117E3
2.844646000E1,1.015880371E3
2.852646000E1,1.015876465E3
2.860646000E1,1.015894531E3
2.868646000E1,1.015889648E3
2.876646469E1,1.015890625E3
2.884646156E1,1.015885742E3
2.892646000E1,1.015886230E3
2.900646000E1,1.015887695E3
2.908646156E1,1.015896484E3
2.916646156E1,1.015887207E3
2.924646000E1,1.015884277E3
2.932646000E1,1.015873535E3
