"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.646000000E-2,-5.937500000E0,3.331250000E1,-3.193750000E1
4.646000000E-2,-5.937500000E0,3.406250000E1,-3.150000000E1
6.646781200E-2,-6.562500000E0,3.425000000E1,-3.112500000E1
9.646000000E-2,-6.875000000E0,3.475000000E1,-3.056250000E1
1.164600000E-1,-7.187500000E0,3.543750000E1,-3.000000000E1
1.464615620E-1,-7.875000000E0,3.625000000E1,-2.862500000E1
1.764600000E-1,-8.500000000E0,3.812500000E1,-2.656250000E1
1.964600000E-1,-8.562500000E0,3.900000000E1,-2.575000000E1
2.164615620E-1,-8.875000000E0,3.950000000E1,-2.531250000E1
2.464600000E-1,-9.562500000E0,3.987500000E1,-2.462500000E1
2.664600000E-1,-1.000000000E1,4.012500000E1,-2.450000000E1
2.864615620E-1,-1.018750000E1,3.987500000E1,-2.462500000E1
3.164600000E-1,-1.075000000E1,3.956250000E1,-2.506250000E1
3.364600000E-1,-1.112500000E1,3.900000000E1,-2.568750000E1
3.564600000E-1,-1.106250000E1,3.837500000E1,-2.631250000E1
3.764600000E-1,-1.075000000E1,3.787500000E1,-2.693750000E1
3.964600000E-1,-1.012500000E1,3.750000000E1,-2.768750000E1
4.164600000E-1,-9.500000000E0,3.693750000E1,-2.812500000E1
4.364600000E-1,-8.062500000E0,3.700000000E1,-2.800000000E1
4.564600000E-1,-7.187500000E0,3.718750000E1,-2.731250000E1
4.764600000E-1,-6.375000000E0,3.787500000E1,-2.643750000E1
4.964600000E-1,-5.687500000E0,3.875000000E1,-2.493750000E1
5.164600000E-1,-4.687500000E0,3.993750000E1,-2.356250000E1
5.364600000E-1,-3.375000000E0,4.056250000E1,-2.306250000E1
5.564600000E-1,-2.875000000E0,4.087500000E1,-2.243750000E1
5.764615620E-1,-3.187500000E0,4.081250000E1,-2.237500000E1
6.064600000E-1,-4.937500000E0,4.018750000E1,-2.331250000E1
6.264600000E-1,-7.312500000E0,3.975000000E1,-2.387500000E1
6.464600000E-1,-9.500000000E0,3.875000000E1,-2.481250000E1
6.664600000E-1,-1.175000000E1,3.756250000E1,-2.562500000E1
6.864600000E-1,-1.431250000E1,3.600000000E1,-2.637500000E1
7.064600000E-1,-1.662500000E1,3.418750000E1,-2.743750000E1
7.264600000E-1,-1.887500000E1,3.225000000E1,-2.856250000E1
7.464600000E-1,-2.100000000E1,3.012500000E1,-2.968750000E1
7.664600000E-1,-2.287500000E1,2.756250000E1,-3.062500000E1
7.864615620E-1,-2.443750000E1,2.550000000E1,-3.156250000E1
8.164584370E-1,-2.662500000E1,2.293750000E1,-3.237500000E1
8.364600000E-1,-2.731250000E1,2.175000000E1,-3.250000000E1
8.564600000E-1,-2.831250000E1,2.112500000E1,-3.225000000E1
8.764600000E-1,-2.893750000E1,2.100000000E1,-3.168750000E1
8.964600000E-1,-2.937500000E1,2.100000000E1,-3.075000000E1
9.164600000E-1,-2.956250000E1,2.150000000E1,-3.031250000E1
9.364600000E-1,-3.000000000E1,2.218750000E1,-2.956250000E1
9.564600000E-1,-3.031250000E1,2.256250000E1,-2.906250000E1
9.764615620E-1,-3.068750000E1,2.256250000E1,-2.831250000E1
1.006461562E0,-3.162500000E1,2.318750000E1,-2.693750000E1
1.036460000E0,-3.212500000E1,2.418750000E1,-2.556250000E1
1.056460000E0,-3.256250000E1,2.493750000E1,-2.493750000E1
1.076461562E0,-3.306250000E1,2.543750000E1,-2.393750000E1
1.106460000E0,-3.331250000E1,2.575000000E1,-2.231250000E1
1.126460000E0,-3.381250000E1,2.631250000E1,-2.137500000E1
1.146460000E0,-3.368750000E1,2.693750000E1,-2.000000000E1
1.166460000E0,-3.381250000E1,2.718750000E1,-1.943750000E1
1.186460000E0,-3.400000000E1,2.762500000E1,-1.837500000E1
1.206460000E0,-3.443750000E1,2.812500000E1,-1.731250000E1
1.226461562E0,-3.462500000E1,2.837500000E1,-1.656250000E1
1.256461562E0,-3.425000000E1,2.937500000E1,-1.631250000E1
1.276461562E0,-3.400000000E1,3.025000000E1,-1.656250000E1
1.296461562E0,-3.325000000E1,3.112500000E1,-1.656250000E1
1.326460000E0,-3.125000000E1,3.293750000E1,-1.668750000E1
1.346460000E0,-2.993750000E1,3.331250000E1,-1.737500000E1
1.366461562E0,-2.868750000E1,3.343750000E1,-1.793750000E1
1.396460000E0,-2.650000000E1,3.325000000E1,-2.037500000E1
1.416460000E0,-2.506250000E1,3.262500000E1,-2.331250000E1
1.436461562E0,-2.387500000E1,3.175000000E1,-2.600000000E1
1.466460000E0,-2.206250000E1,3.012500000E1,-2.993750000E1
1.486461562E0,-2.100000000E1,2.806250000E1,-3.268750000E1
1.506461562E0,-2.006250000E1,2.606250000E1,-3.456250000E1
1.526469375E0,-1.956250000E1,2.481250000E1,-3.600000000E1
1.556461562E0,-1.893750000E1,2.493750000E1,-3.606250000E1
1.586460000E0,-1.637500000E1,2.693750000E1,-3.593750000E1
1.606460000E0,-1.481250000E1,2.800000000E1,-3.575000000E1
1.626460000E0,-1.350000000E1,2.856250000E1,-3.562500000E1
1.646460000E0,-1.331250000E1,2.912500000E1,-3.537500000E1
1.666460000E0,-1.362500000E1,2.912500000E1,-3.493750000E1
1.686460000E0,-1.443750000E1,2.931250000E1,-3.468750000E1
1.706460000E0,-1.568750000E1,2.918750000E1,-3.400000000E1
1.726460000E0,-1.781250000E1,2.956250000E1,-3.306250000E1
1.746460000E0,-1.968750000E1,2.981250000E1,-3.137500000E1
1.766460000E0,-2.181250000E1,3.025000000E1,-2.962500000E1
1.786461562E0,-2.393750000E1,3.112500000E1,-2.743750000E1
1.806461562E0,-2.600000000E1,3.181250000E1,-2.500000000E1
1.836460000E0,-2.900000000E1,3.262500000E1,-2.000000000E1
1.856460000E0,-3.112500000E1,3.281250000E1,-1.643750000E1
1.876460000E0,-3.275000000E1,3.268750000E1,-1.262500000E1
1.896460000E0,-3.393750000E1,3.256250000E1,-8.875000000E0
1.916460000E0,-3.506250000E1,3.237500000E1,-5.000000000E0
1.936460000E0,-3.581250000E1,3.212500000E1,-1.687500000E0
1.956460000E0,-3.600000000E1,3.237500000E1,9.375000000E-1
1.976460000E0,-3.600000000E1,3.268750000E1,2.562500000E0
1.996460000E0,-3.562500000E1,3.300000000E1,3.687500000E0
2.016460000E0,-3.556250000E1,3.350000000E1,3.312500000E0
2.036460000E0,-3.531250000E1,3.393750000E1,3.062500000E0
2.056460000E0,-3.550000000E1,3.387500000E1,2.375000000E0
2.076460000E0,-3.556250000E1,3.387500000E1,5.625000000E-1
2.096460000E0,-3.575000000E1,3.356250000E1,-1.437500000E0
2.116460000E0,-3.612500000E1,3.306250000E1,-3.187500000E0
