"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,6.660228729E0,-2.948775291E0,9.559434891E0
2.000000000E-2,5.314112663E0,-2.594165564E0,9.756888390E0
4.000000000E-2,4.977238655E0,-2.347246647E0,8.584429741E0
6.000000000E-2,5.842082024E0,-2.083597183E0,7.546284199E0
8.000000000E-2,6.209620476E0,-1.804461956E0,6.868495464E0
1.000000000E-1,6.163671494E0,-2.596387148E0,6.949438572E0
1.200000000E-1,5.596149445E0,-3.746877670E0,7.255905628E0
1.400000000E-1,5.191194534E0,-3.318727493E0,7.958163738E0
1.600000000E-1,4.405714512E0,-3.059761047E0,8.146137238E0
1.800015620E-1,3.975648403E0,-3.277192831E0,8.731940269E0
2.020000000E-1,3.592288971E0,-3.743602514E0,9.110559464E0
2.220015620E-1,3.435373068E0,-3.853113174E0,9.413187027E0
2.440000000E-1,3.315480947E0,-4.008162022E0,9.666924477E0
2.640015620E-1,3.827351570E0,-4.080955029E0,9.220013618E0
2.840078120E-1,4.441272736E0,-3.862881660E0,8.445547104E0
3.060000000E-1,5.269714355E0,-3.597766876E0,7.552135944E0
3.260000000E-1,5.616289616E0,-2.628651619E0,7.115873814E0
3.460000000E-1,5.339462280E0,-1.958935738E0,7.110453606E0
3.660000000E-1,4.987744808E0,-9.545203447E-1,7.002618790E0
3.860000000E-1,5.654865265E0,-4.479551315E-1,6.164140701E0
4.080000000E-1,6.660659790E0,-2.952625453E-1,5.267330170E0
4.280000000E-1,7.769328117E0,-4.109982252E-1,5.269791126E0
4.480000000E-1,9.565716743E0,-1.817227840E0,6.279569626E0
4.700000000E-1,1.019384098E1,-2.525739193E0,7.333305836E0
4.900000000E-1,8.995265007E0,-2.697183132E0,8.520083427E0
5.120000000E-1,7.275165081E0,-2.779285192E0,1.049059677E1
5.320000000E-1,6.616711617E0,-3.431082487E0,1.129950237E1
5.520000000E-1,7.023629665E0,-4.280392170E0,1.186629581E1
5.720015620E-1,7.526996613E0,-5.203577042E0,1.143115425E1
5.940000000E-1,8.559223175E0,-5.633805752E0,1.060949326E1
6.140000000E-1,8.122425079E0,-5.600554466E0,9.916639328E0
6.340000000E-1,7.387002945E0,-5.157033920E0,8.908518791E0
6.540000000E-1,8.932479858E0,-4.930197716E0,8.048300743E0
6.740015620E-1,8.210560799E0,-5.037744999E0,8.082155228E0
6.960000000E-1,7.618052959E0,-3.625922680E0,6.899456978E0
7.160000000E-1,7.755298138E0,-2.887876511E0,5.482434750E0
7.360000000E-1,7.496207237E0,-2.419245005E0,4.191462040E0
7.560000000E-1,7.264553547E0,-1.292236805E0,3.347256899E0
7.760015620E-1,6.671241760E0,-3.932715654E-1,2.824851513E0
7.980000000E-1,6.164456367E0,5.210740566E-1,2.096439600E0
8.180000000E-1,5.447077274E0,9.949919581E-1,2.541655779E0
8.380000000E-1,5.642855644E0,1.022372007E0,2.264071941E0
8.580000000E-1,5.795816422E0,1.176242590E0,2.053592920E0
8.780000000E-1,4.976549149E0,1.608692884E0,3.508434296E0
8.980000000E-1,4.398761272E0,1.692355871E0,3.689503193E0
9.180000000E-1,4.790864944E0,9.663093686E-1,4.330498219E0
9.380015620E-1,5.456529140E0,4.254783690E-1,5.006064892E0
9.600000000E-1,6.729985714E0,5.950835943E-1,5.813198090E0
9.800000000E-1,7.604501724E0,9.927988052E-1,5.168726921E0
1.000000000E0,8.276152611E0,1.298768163E0,3.929766178E0
1.020000000E0,8.585166931E0,1.322518706E0,3.642289639E0
1.040001562E0,8.580819130E0,1.019700050E0,4.574783325E0
1.062000000E0,8.812702179E0,5.463855863E-1,4.563922882E0
1.082000000E0,8.562718391E0,6.816675663E-1,4.524562359E0
1.102000000E0,8.187269211E0,2.321896851E-1,4.055997849E0
1.122000000E0,7.677639484E0,2.183224708E-1,4.170182228E0
1.142000000E0,8.106882095E0,2.459515482E-1,3.863350868E0
1.162000000E0,8.870795250E0,-1.344104707E-1,3.763905287E0
1.182000000E0,9.145256996E0,-7.229340076E-1,4.627723694E0
1.202000000E0,8.262965202E0,2.064951062E-1,5.169905186E0
1.222001562E0,8.667479515E0,9.205226302E-1,4.481074333E0
1.244012500E0,8.731499672E0,9.693165421E-1,3.870907068E0
1.266001562E0,9.090103149E0,4.694550633E-1,4.103077412E0
