"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.073287500E-1,3.211851900E1,1.189506410E2,0.000000000E0,0.000000000E0,0.000000000E0,6.278865814E1,0.000000000E0
1.172688333E0,3.211841085E1,1.189505283E2,1.721094887E1,2.509999990E0,2.466999969E2,6.868364334E0,6.808664799E0
1.840354635E0,3.211842216E1,1.189504867E2,1.680730001E1,1.809999943E0,2.533000031E2,6.957332611E0,6.622328758E0
2.850326041E0,3.211840855E1,1.189504454E2,1.820578963E1,1.019999981E0,2.385000000E2,5.284195423E0,6.516576290E0
3.843645259E0,3.211841068E1,1.189504489E2,1.613815488E1,9.700000286E-1,2.413000031E2,4.470422268E0,6.017953873E0
4.843635832E0,3.211840698E1,1.189504383E2,1.487133771E1,1.080000043E0,2.460000000E2,4.070963383E0,5.604139328E0
5.842734425E0,3.211840387E1,1.189504261E2,1.388974443E1,1.129999995E0,2.486000061E2,3.885923147E0,5.267258167E0
6.839930362E0,3.211840056E1,1.189504136E2,1.317914789E1,1.179999948E0,2.418999939E2,3.859652519E0,5.123446465E0
7.843810831E0,3.211839506E1,1.189504051E2,1.351882711E1,1.129999995E0,2.413000031E2,3.790092468E0,4.513064384E0
8.850390205E0,3.211839563E1,1.189503918E2,1.112324243E1,1.169999957E0,2.481000061E2,3.790092468E0,4.185692787E0
9.844666767E0,3.211840068E1,1.189503696E2,1.146512264E1,1.090000033E0,2.513999939E2,3.790092468E0,3.829185009E0
1.084513395E1,3.211840887E1,1.189503480E2,9.729034114E0,1.110000014E0,2.483999939E2,3.790092468E0,3.723403692E0
1.184814005E1,3.211841559E1,1.189503292E2,8.563246259E0,1.149999976E0,2.453000031E2,3.790092468E0,3.601702690E0
1.285019229E1,3.211842148E1,1.189503132E2,7.323045485E0,1.129999995E0,2.391000061E2,3.790092468E0,3.487459898E0
1.384321010E1,3.211842639E1,1.189502974E2,6.628893523E0,1.230000019E0,2.413000031E2,3.790092468E0,3.365253925E0
1.484115624E1,3.211843088E1,1.189502807E2,6.129994802E0,1.289999962E0,2.441999969E2,3.790092468E0,3.220160007E0
1.584270713E1,3.211843552E1,1.189502660E2,5.608629001E0,1.190000057E0,2.470000000E2,3.790092468E0,3.112022877E0
1.684344286E1,3.211843868E1,1.189502508E2,5.151867828E0,1.320000052E0,2.466999969E2,3.790092468E0,2.928735733E0
1.784738671E1,3.211844081E1,1.189502380E2,4.014982354E0,1.220000029E0,2.450000000E2,3.790092468E0,2.795341969E0
1.884357630E1,3.211844085E1,1.189502248E2,3.198528757E0,1.340000033E0,2.431000061E2,3.790092468E0,2.665374279E0
1.984368234E1,3.211844160E1,1.189502131E2,1.830252457E0,1.200000048E0,2.473000031E2,3.790092468E0,2.624022484E0
2.084112041E1,3.211844092E1,1.189502007E2,1.323181886E0,1.350000024E0,2.405000000E2,3.790092468E0,2.500000000E0
2.184838145E1,3.211843973E1,1.189501871E2,1.289930617E0,1.360000014E0,2.443000031E2,3.790092468E0,2.500000000E0
2.284258619E1,3.211843906E1,1.189501724E2,7.908026194E-1,1.389999986E0,2.460000000E2,3.790092468E0,2.500000000E0
2.384779624E1,3.211843806E1,1.189501594E2,7.856376069E-2,1.299999952E0,2.438999939E2,3.790092468E0,2.500000000E0
2.484044051E1,3.211843567E1,1.189501473E2,-6.342907137E-1,1.360000014E0,2.388000031E2,3.790092468E0,2.500000000E0
2.584755791E1,3.211843051E1,1.189501362E2,-7.225810399E-1,1.370000005E0,2.308000031E2,3.790092468E0,2.500000000E0
2.684759520E1,3.211842450E1,1.189501259E2,-7.715687082E-1,1.340000033E0,2.271000061E2,3.790092468E0,2.500000000E0
2.784599192E1,3.211841812E1,1.189501159E2,-6.794751867E-1,1.350000024E0,2.200000000E2,3.790092468E0,2.500000000E0
2.884183046E1,3.211841232E1,1.189501066E2,-1.085460610E0,1.279999971E0,2.266000061E2,3.790092468E0,2.500000000E0
2.984080702E1,3.211841339E1,1.189501052E2,-1.447484119E0,1.800000072E-1,2.473000031E2,3.790092468E0,2.500000000E0
3.083992171E1,3.211841699E1,1.189501082E2,-1.738472577E0,2.800000012E-1,6.220000076E1,3.790092468E0,2.500000000E0
3.184817077E1,3.211841733E1,1.189501087E2,-2.515359683E0,3.600000143E-1,2.028000031E2,3.790092468E0,2.500000000E0
