"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.740031900E-2,1.023192644E0,5.183033943E-1,-1.754295349E0
9.141792300E-2,1.014819622E0,6.469185352E-1,-1.687432289E0
9.543552700E-2,9.099839926E-1,7.207753658E-1,-1.682419777E0
9.945313100E-2,7.461917400E-1,7.548556328E-1,-1.675898552E0
1.034707350E-1,5.494986773E-1,7.310378551E-1,-1.694071770E0
1.074883390E-1,3.671340942E-1,6.633336544E-1,-1.696501732E0
1.115059440E-1,1.923272014E-1,6.054387093E-1,-1.687912941E0
1.155235480E-1,4.179590940E-2,5.425875187E-1,-1.656871796E0
1.195411000E-1,-5.884868652E-2,4.858589172E-1,-1.640313148E0
1.235584960E-1,-1.279460043E-1,4.504222870E-1,-1.547889709E0
1.275758910E-1,-1.620420218E-1,4.394609928E-1,-1.405044556E0
1.315932870E-1,-1.737954170E-1,4.425349236E-1,-1.316339493E0
1.356106830E-1,-2.071338445E-1,3.716042042E-1,-1.295177460E0
1.396280790E-1,-2.743228376E-1,3.211948872E-1,-1.290327072E0
1.436454750E-1,-3.067051470E-1,2.627291679E-1,-1.275682449E0
1.476628710E-1,-3.211280406E-1,2.191545963E-1,-1.205203056E0
1.516802660E-1,-2.970387638E-1,2.080600262E-1,-1.108246803E0
1.556976620E-1,-2.491614968E-1,2.050948143E-1,-1.031690598E0
1.597150580E-1,-2.334961295E-1,1.913571358E-1,-1.000140190E0
1.637324540E-1,-2.348516285E-1,1.554124355E-1,-9.795646667E-1
1.677498500E-1,-2.361864746E-1,1.211090088E-1,-1.020667076E0
1.717672460E-1,-2.582058311E-1,9.765791893E-2,-1.075179100E0
1.757846410E-1,-2.679562867E-1,7.771682739E-2,-1.154401779E0
1.798020890E-1,-3.405315876E-1,7.755017281E-2,-1.241437912E0
1.838195890E-1,-3.747704327E-1,7.814145088E-2,-1.345494270E0
1.878370890E-1,-4.330628514E-1,6.567096710E-2,-1.470902443E0
1.918545890E-1,-5.039560199E-1,8.978891373E-2,-1.586925507E0
1.958720890E-1,-5.811572671E-1,1.216855049E-1,-1.644843102E0
1.998895890E-1,-6.420247555E-1,1.614265442E-1,-1.716217041E0
2.039070890E-1,-6.784360409E-1,1.741089821E-1,-1.770413399E0
2.079245890E-1,-6.937217712E-1,2.047791481E-1,-1.803142548E0
2.119420890E-1,-7.003233433E-1,2.368283272E-1,-1.819596291E0
2.159595890E-1,-6.843959093E-1,2.867226601E-1,-1.869311333E0
2.199770890E-1,-6.626375318E-1,3.378479481E-1,-1.909425259E0
2.239945890E-1,-6.370686293E-1,3.808958530E-1,-1.935466766E0
2.280120890E-1,-5.816101432E-1,4.371683598E-1,-1.961784363E0
2.320295890E-1,-5.154112577E-1,4.618468285E-1,-2.023557186E0
2.360470890E-1,-4.549117386E-1,5.097498894E-1,-2.070830345E0
2.400645890E-1,-3.884254694E-1,5.333578587E-1,-2.122653008E0
2.440820890E-1,-3.372009993E-1,5.591130257E-1,-2.157825470E0
2.480995890E-1,-3.036330342E-1,5.776438713E-1,-2.204877853E0
2.521170890E-1,-2.689019442E-1,5.984733105E-1,-2.223625183E0
2.561345890E-1,-2.520666718E-1,6.144897938E-1,-2.212212086E0
2.601520890E-1,-2.176544666E-1,6.304485798E-1,-2.159373283E0
2.641695890E-1,-1.848419607E-1,6.533930302E-1,-2.086958408E0
2.681870890E-1,-1.393081397E-1,6.901345253E-1,-1.974012852E0
2.722045890E-1,-9.994362295E-2,7.404751778E-1,-1.882364750E0
2.762220890E-1,-1.020089090E-1,7.640852928E-1,-1.788012028E0
2.802395890E-1,-8.809125423E-2,8.156611919E-1,-1.707434654E0
2.842570890E-1,-9.857110679E-2,8.664312363E-1,-1.604983330E0
2.882745890E-1,-1.115386337E-1,9.046194553E-1,-1.506856441E0
2.922920890E-1,-1.102526635E-1,9.681243896E-1,-1.401120186E0
2.963095890E-1,-1.018030941E-1,1.044712543E0,-1.316102982E0
3.003270890E-1,-1.001881510E-1,1.075274944E0,-1.223134995E0
3.043445890E-1,-1.216495484E-1,1.112401962E0,-1.124630928E0
3.083620890E-1,-1.421930343E-1,1.127740383E0,-1.041874886E0
3.123795890E-1,-1.900936961E-1,1.116848230E0,-9.863853455E-1
3.163970890E-1,-2.200943530E-1,1.120327234E0,-9.341526031E-1
3.204145890E-1,-2.395076156E-1,1.149779081E0,-9.016361237E-1
3.244320890E-1,-2.485019267E-1,1.171836853E0,-8.932781219E-1
3.284495890E-1,-2.520446181E-1,1.170202255E0,-8.733425140E-1
3.324670890E-1,-2.622334361E-1,1.138196945E0,-8.703641891E-1
3.364845890E-1,-3.076619506E-1,1.102396727E0,-8.699970245E-1
3.405020890E-1,-3.694052994E-1,1.041823149E0,-8.935756683E-1
3.445195890E-1,-4.429877698E-1,9.972839355E-1,-9.125399590E-1
3.485370890E-1,-5.142552853E-1,9.782550335E-1,-9.033961296E-1
3.525545890E-1,-5.761683583E-1,9.420130253E-1,-8.736567497E-1
3.565720890E-1,-6.312083006E-1,9.291307926E-1,-8.212614059E-1
3.605895890E-1,-6.747879386E-1,8.825752735E-1,-6.991786957E-1
3.646070890E-1,-7.163952589E-1,8.524179459E-1,-5.673742294E-1
3.686245890E-1,-7.584664822E-1,8.028602600E-1,-4.140701294E-1
3.726420890E-1,-7.581892014E-1,7.246577740E-1,-2.323732376E-1
3.766595890E-1,-7.658112049E-1,6.534175873E-1,-6.511211395E-2
3.806770890E-1,-7.528302073E-1,5.864760876E-1,9.509372711E-2
3.846945890E-1,-7.431887388E-1,5.307364464E-1,2.791957855E-1
3.887120890E-1,-7.628716230E-1,4.669821262E-1,4.799079895E-1
3.927295890E-1,-7.572882175E-1,4.258930683E-1,6.687250137E-1
3.967470890E-1,-7.623752356E-1,3.785219193E-1,8.624897003E-1
4.007645890E-1,-7.662837505E-1,3.199665546E-1,1.047046661E0
4.047820890E-1,-7.715234756E-1,3.023321629E-1,1.239162445E0
4.087995890E-1,-7.755511999E-1,2.587304115E-1,1.403292656E0
4.128170890E-1,-7.496918440E-1,2.034821510E-1,1.622782707E0
4.168345890E-1,-7.506582737E-1,1.792147160E-1,1.809467316E0
4.208520890E-1,-7.562818527E-1,1.500060558E-1,1.977986336E0
4.248695890E-1,-7.398446798E-1,1.205794811E-1,2.114375114E0
4.288870890E-1,-7.247025371E-1,7.431602478E-2,2.204790115E0
4.329045890E-1,-6.772366762E-1,3.755140305E-2,2.254438400E0
4.369220890E-1,-6.879663467E-1,-3.724074364E-2,2.273211479E0
4.409395890E-1,-7.116708755E-1,-9.974241257E-2,2.263717651E0
4.449570890E-1,-7.823050022E-1,-1.760866642E-1,2.235651970E0
4.489745890E-1,-8.267561197E-1,-2.778496742E-1,2.260256767E0
4.529920890E-1,-8.127701283E-1,-3.667340279E-1,2.322726250E0
4.570095890E-1,-7.153582573E-1,-4.450657368E-1,2.365678787E0
4.610270890E-1,-6.280701160E-1,-5.174255371E-1,2.417683601E0
4.650445890E-1,-5.651891828E-1,-5.458183289E-1,2.497615814E0
4.690620890E-1,-5.240986347E-1,-5.446836948E-1,2.624155045E0
4.730795890E-1,-4.763219953E-1,-5.190994740E-1,2.785045624E0
4.770970890E-1,-4.458973110E-1,-4.740159512E-1,2.975250244E0
4.811145890E-1,-4.683829248E-1,-4.264168739E-1,3.225465775E0
4.851320890E-1,-4.979756773E-1,-3.787922859E-1,3.461650848E0
4.891495890E-1,-5.365419388E-1,-3.431956768E-1,3.662686348E0
4.931670890E-1,-5.715747476E-1,-3.173959255E-1,3.840886116E0
4.971845890E-1,-6.190011501E-1,-3.276066780E-1,4.008430481E0
5.012020890E-1,-6.969889402E-1,-3.715121746E-1,4.125188828E0
5.052195890E-1,-7.949271202E-1,-4.325425625E-1,4.165596962E0
5.092370890E-1,-8.855811357E-1,-5.203232765E-1,4.154139519E0
5.132545890E-1,-9.826413393E-1,-6.444709301E-1,4.091332436E0
5.172720890E-1,-1.023734093E0,-7.717877626E-1,3.944420815E0
5.212895370E-1,-1.072953582E0,-9.166233540E-1,3.735475540E0
5.253069330E-1,-1.137062311E0,-1.076639533E0,3.484009743E0
5.293243290E-1,-1.267911673E0,-1.227889657E0,3.216440201E0
5.333417250E-1,-1.339056134E0,-1.356054068E0,2.859145164E0
5.373591210E-1,-1.387127280E0,-1.470519781E0,2.460224152E0
5.413765160E-1,-1.450999379E0,-1.540171623E0,2.041236877E0
5.453939120E-1,-1.528980017E0,-1.603049278E0,1.640208244E0
5.494113080E-1,-1.593333006E0,-1.606515169E0,1.218792915E0
5.534287040E-1,-1.642760992E0,-1.588562012E0,8.339834213E-1
5.574461000E-1,-1.670909166E0,-1.532361269E0,4.710788727E-1
5.614634960E-1,-1.702647209E0,-1.459218025E0,1.463747025E-1
5.654808910E-1,-1.726762295E0,-1.368891478E0,-1.215620041E-1
5.694982870E-1,-1.722661018E0,-1.277783871E0,-3.666038513E-1
5.735156830E-1,-1.712385893E0,-1.190432668E0,-5.105667114E-1
5.775331310E-1,-1.689213872E0,-1.056689739E0,-5.851936340E-1
5.815506310E-1,-1.653464556E0,-9.412230253E-1,-6.099948883E-1
5.855681310E-1,-1.571741700E0,-8.438930511E-1,-5.591650009E-1
5.895856310E-1,-1.484429359E0,-7.457686663E-1,-5.163936615E-1
5.936031310E-1,-1.350521326E0,-6.828368902E-1,-4.315557480E-1
5.976206310E-1,-1.224266648E0,-6.242175102E-1,-3.618993759E-1
6.016381310E-1,-1.081283331E0,-6.153450012E-1,-2.905588150E-1
6.056556310E-1,-9.425461292E-1,-6.205909252E-1,-1.959962845E-1
6.096731310E-1,-7.931264043E-1,-6.281816959E-1,-1.139621735E-1
6.136906310E-1,-6.636695862E-1,-6.313130856E-1,-7.518386841E-2
6.177081310E-1,-5.417395830E-1,-6.351677179E-1,-5.783462524E-2
6.217256310E-1,-4.697114825E-1,-6.375471354E-1,-5.695629120E-2
6.257431310E-1,-3.779783249E-1,-6.386110783E-1,-7.477855682E-2
6.297606310E-1,-2.900945246E-1,-6.410212517E-1,-1.158657074E-1
6.337781310E-1,-2.296973616E-1,-6.495926380E-1,-2.014703751E-1
6.377956310E-1,-1.797673106E-1,-6.524986029E-1,-2.765502930E-1
6.418131310E-1,-1.545276791E-1,-6.639783382E-1,-3.840475082E-1
6.458306310E-1,-1.133830249E-1,-6.767566204E-1,-5.071249008E-1
6.498481310E-1,-1.064244956E-1,-6.764690876E-1,-6.290607452E-1
6.538656310E-1,-1.145510226E-1,-6.370234489E-1,-7.879562378E-1
6.578831310E-1,-1.236261576E-1,-5.893208981E-1,-9.503440857E-1
6.619006310E-1,-1.195146590E-1,-5.286281109E-1,-1.144785881E0
6.659181310E-1,-1.236854866E-1,-4.713497162E-1,-1.325952530E0
6.699356310E-1,-1.268301904E-1,-4.173138142E-1,-1.508262634E0
6.739531310E-1,-1.433351338E-1,-3.710477352E-1,-1.656071663E0
6.779706310E-1,-1.637384593E-1,-3.061873913E-1,-1.788682938E0
6.819881310E-1,-1.738445163E-1,-2.656307220E-1,-1.882411957E0
6.860056310E-1,-1.691794693E-1,-2.228915691E-1,-1.961352348E0
6.900231310E-1,-1.807825267E-1,-1.898620129E-1,-2.030365944E0
6.940406310E-1,-1.777977049E-1,-1.783211231E-1,-2.106204033E0
6.980581310E-1,-1.937576532E-1,-1.666059494E-1,-2.153142929E0
7.020756310E-1,-2.072399557E-1,-1.404297352E-1,-2.209458351E0
7.060931310E-1,-2.040801048E-1,-1.426160336E-1,-2.244176865E0
7.101106310E-1,-2.247656286E-1,-1.373596191E-1,-2.262169838E0
7.141281310E-1,-2.594825327E-1,-1.365313530E-1,-2.263555527E0
7.181456310E-1,-3.273305893E-1,-1.283242702E-1,-2.310315609E0
7.221631310E-1,-3.707812428E-1,-1.484854221E-1,-2.354562283E0
7.261806310E-1,-4.258356094E-1,-1.588325500E-1,-2.412961960E0
7.301981310E-1,-4.733796716E-1,-1.880466938E-1,-2.452079773E0
7.342156310E-1,-5.255006552E-1,-2.145059109E-1,-2.486345291E0
7.382331310E-1,-5.966699123E-1,-2.452533245E-1,-2.522966385E0
7.422506310E-1,-6.416518688E-1,-2.731442451E-1,-2.545255184E0
7.462681310E-1,-6.534128189E-1,-2.909731865E-1,-2.569988251E0
7.502856310E-1,-6.273216605E-1,-2.916946411E-1,-2.568557739E0
7.543031310E-1,-6.014845371E-1,-2.945020199E-1,-2.553006172E0
7.583206310E-1,-5.637109280E-1,-2.921783924E-1,-2.518656731E0
7.623381310E-1,-5.495832562E-1,-2.800498009E-1,-2.484649181E0
7.663556310E-1,-5.397496819E-1,-2.535071373E-1,-2.436652184E0
7.703731310E-1,-5.197400451E-1,-1.910865307E-1,-2.398589611E0
7.743906310E-1,-4.991415143E-1,-1.453535557E-1,-2.356120110E0
7.784081310E-1,-4.778932035E-1,-6.836390495E-2,-2.325997353E0
7.824256310E-1,-4.418321252E-1,1.603293419E-2,-2.324870586E0
7.864431310E-1,-4.244937897E-1,1.127066612E-1,-2.285910606E0
7.904606310E-1,-3.900373578E-1,2.026154995E-1,-2.249845505E0
7.944781310E-1,-3.575855494E-1,2.857205868E-1,-2.180891514E0
7.984956310E-1,-2.914398611E-1,3.858702183E-1,-2.119722366E0
8.025131310E-1,-2.394033968E-1,4.504582882E-1,-2.078178406E0
8.065306310E-1,-2.229655832E-1,5.104539394E-1,-2.025121689E0
8.105481310E-1,-2.134455144E-1,5.372257233E-1,-1.998720169E0
8.145656310E-1,-2.134579569E-1,5.521762371E-1,-1.974947929E0
8.185831310E-1,-1.900086850E-1,5.385859013E-1,-1.932324409E0
8.226006310E-1,-1.841608435E-1,5.179104805E-1,-1.875681400E0
8.266181310E-1,-1.246270239E-1,4.377353191E-1,-1.781255722E0
8.306356310E-1,-7.168109715E-2,3.699383736E-1,-1.701704025E0
8.346531310E-1,-6.143151224E-2,2.667453289E-1,-1.589278221E0
8.386706310E-1,-6.769734621E-2,1.760599613E-1,-1.494215012E0
8.426881310E-1,-6.678164005E-2,8.819818497E-2,-1.337745667E0
8.467056310E-1,-4.899401963E-2,3.408622742E-2,-1.196421623E0
8.507231310E-1,-4.302684963E-2,-1.520609856E-2,-1.048658371E0
8.547406310E-1,-3.189004958E-2,-3.850722313E-2,-8.872451782E-1
8.587581310E-1,-2.947632968E-2,-4.796051979E-2,-7.074298859E-1
8.627756310E-1,-4.955379665E-2,-7.003068924E-2,-5.211467743E-1
8.667931310E-1,-3.900194168E-2,-9.765744209E-2,-3.450489044E-1
8.708106310E-1,-2.625192702E-2,-1.236808300E-1,-1.504573822E-1
8.748281310E-1,-1.090136170E-2,-1.837699413E-1,1.484298706E-2
