"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211639300E1,1.189518800E2,0.000000000E0,0.000000000E0,0.000000000E0,1.500000000E1,0.000000000E0
7.010979170E-1,3.211639300E1,1.189518800E2,1.410015518E1,1.105839133E0,2.753586426E2,1.500000000E1,0.000000000E0
1.256456250E0,3.211644186E1,1.189521809E2,1.999782151E1,1.472008109E0,1.089179840E2,1.103845978E1,1.103845978E1
3.246230208E0,3.211666738E1,1.189519677E2,4.476661803E1,1.212206841E0,6.366208267E1,1.727369499E1,1.727369499E1
4.254916666E0,3.211664014E1,1.189520989E2,4.126655643E1,1.485928416E0,5.349208832E1,2.100172043E1,2.100172043E1
5.255726562E0,3.211663238E1,1.189521131E2,3.496157561E1,6.249941587E-1,5.529247665E1,1.482402420E1,1.482402420E1
6.251973958E0,3.211664983E1,1.189521250E2,3.590138454E1,7.472996116E-1,3.583825684E1,1.971288109E1,1.971288109E1
7.026787499E0,3.211669400E1,1.189521019E2,3.031571647E1,7.564309239E-1,6.507930756E1,2.000000000E1,2.000000000E1
8.025621353E0,3.211668328E1,1.189521375E2,3.963722551E1,5.035899878E-1,3.912294388E1,2.000000000E1,2.000000000E1
9.033621353E0,3.211660212E1,1.189522489E2,3.396570425E1,1.051776171E0,6.512834167E1,1.335311699E1,1.335311699E1
1.003152031E1,3.211657894E1,1.189522496E2,2.282433563E1,7.029936910E-1,6.512834167E1,1.110430527E1,1.110430527E1
1.103160625E1,3.211657281E1,1.189522656E2,1.954898824E1,7.802259922E-1,5.793331528E1,8.912720680E0,8.912720680E0
1.206252187E1,3.211656688E1,1.189522767E2,1.201808999E1,1.297231674E0,5.712468338E1,3.598973036E0,3.598973036E0
1.303729635E1,3.211657566E1,1.189522854E2,1.277824021E1,1.351313472E0,5.947312927E1,3.924957752E0,3.924957752E0
1.404077396E1,3.211658212E1,1.189522914E2,1.321804254E1,1.355976820E0,5.568197250E1,4.699999809E0,4.699999809E0
1.507127500E1,3.211658749E1,1.189522961E2,1.396651788E1,1.373207569E0,6.114005661E1,4.699999809E0,4.699999809E0
1.605122864E1,3.211659162E1,1.189523012E2,1.422003759E1,1.381775618E0,5.173758316E1,4.699999809E0,4.699999809E0
1.704703385E1,3.211659481E1,1.189523057E2,1.486691488E1,1.161468387E0,5.464442444E1,4.699999809E0,4.699999809E0
1.806950937E1,3.211659706E1,1.189523117E2,1.553900904E1,1.211576343E0,1.040819550E2,5.356310844E0,5.356310844E0
1.903799375E1,3.211659303E1,1.189523200E2,1.640141559E1,1.248980045E0,1.079117737E2,5.917732239E0,5.917732239E0
2.004358906E1,3.211658684E1,1.189523299E2,1.669928677E1,1.072159648E0,1.173472748E2,5.355779648E0,5.355779648E0
2.107544114E1,3.211658254E1,1.189523397E2,1.703001209E1,1.149197698E0,1.279897766E2,4.699999809E0,4.699999809E0
2.204953906E1,3.211657699E1,1.189523468E2,1.726271389E1,1.214004397E0,1.332748413E2,4.699999809E0,4.699999809E0
2.304588177E1,3.211657186E1,1.189523546E2,1.744760474E1,1.247636557E0,1.365558167E2,4.699999809E0,4.699999809E0
2.408596875E1,3.211656987E1,1.189523591E2,1.746668977E1,1.392993808E0,1.515639801E2,4.699999809E0,4.699999809E0
2.504967864E1,3.211657406E1,1.189523692E2,1.744686598E1,1.464958429E0,1.537495270E2,4.699999809E0,4.699999809E0
2.604593646E1,3.211656473E1,1.189523803E2,1.752166719E1,1.239640236E0,1.503610840E2,4.699999809E0,4.699999809E0
2.720094479E1,3.211657687E1,1.189524103E2,1.786638346E1,9.605451822E-1,1.095296936E2,5.223500252E0,5.223500252E0
2.804724739E1,3.211657282E1,1.189524211E2,1.797747853E1,9.165316820E-1,1.290853424E2,5.647834778E0,5.647834778E0
2.903815573E1,3.211657052E1,1.189524348E2,1.790394139E1,8.982078433E-1,1.181823578E2,6.184955597E0,6.184955597E0
