"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.846156200E-2,2.293750000E1,-4.075000000E1,-8.625000000E0
4.846781200E-2,2.331250000E1,-4.056250000E1,-9.625000000E0
7.846156200E-2,2.325000000E1,-4.006250000E1,-1.137500000E1
9.846468700E-2,2.256250000E1,-4.025000000E1,-1.243750000E1
1.284615620E-1,2.181250000E1,-4.025000000E1,-1.425000000E1
1.484631250E-1,2.087500000E1,-4.050000000E1,-1.487500000E1
1.784600000E-1,2.056250000E1,-4.043750000E1,-1.568750000E1
1.984600000E-1,2.018750000E1,-4.056250000E1,-1.606250000E1
2.184600000E-1,1.993750000E1,-4.087500000E1,-1.600000000E1
2.384678120E-1,1.956250000E1,-4.100000000E1,-1.575000000E1
2.684600000E-1,1.900000000E1,-4.125000000E1,-1.506250000E1
2.884600000E-1,1.906250000E1,-4.143750000E1,-1.450000000E1
3.084600000E-1,1.887500000E1,-4.150000000E1,-1.443750000E1
3.284600000E-1,1.875000000E1,-4.143750000E1,-1.437500000E1
3.484615620E-1,1.856250000E1,-4.162500000E1,-1.456250000E1
3.784600000E-1,1.806250000E1,-4.168750000E1,-1.468750000E1
3.984600000E-1,1.750000000E1,-4.175000000E1,-1.481250000E1
4.184600000E-1,1.706250000E1,-4.193750000E1,-1.481250000E1
4.384600000E-1,1.681250000E1,-4.181250000E1,-1.481250000E1
4.584600000E-1,1.656250000E1,-4.181250000E1,-1.487500000E1
4.784600000E-1,1.625000000E1,-4.168750000E1,-1.462500000E1
4.984600000E-1,1.625000000E1,-4.187500000E1,-1.487500000E1
5.184615620E-1,1.612500000E1,-4.200000000E1,-1.531250000E1
5.384646870E-1,1.593750000E1,-4.218750000E1,-1.537500000E1
5.684600000E-1,1.600000000E1,-4.237500000E1,-1.618750000E1
5.884600000E-1,1.631250000E1,-4.162500000E1,-1.668750000E1
6.084600000E-1,1.650000000E1,-4.162500000E1,-1.706250000E1
6.284600000E-1,1.675000000E1,-4.125000000E1,-1.743750000E1
6.484600000E-1,1.656250000E1,-4.087500000E1,-1.800000000E1
6.684600000E-1,1.625000000E1,-4.068750000E1,-1.875000000E1
6.884600000E-1,1.600000000E1,-4.050000000E1,-1.968750000E1
7.084600000E-1,1.568750000E1,-4.043750000E1,-2.075000000E1
7.284600000E-1,1.543750000E1,-4.043750000E1,-2.118750000E1
7.484600000E-1,1.518750000E1,-4.006250000E1,-2.137500000E1
7.684600000E-1,1.531250000E1,-3.981250000E1,-2.156250000E1
7.884600000E-1,1.562500000E1,-3.962500000E1,-2.175000000E1
8.084600000E-1,1.587500000E1,-3.931250000E1,-2.175000000E1
8.284600000E-1,1.606250000E1,-3.943750000E1,-2.181250000E1
8.484600000E-1,1.637500000E1,-3.962500000E1,-2.237500000E1
8.684615620E-1,1.637500000E1,-3.975000000E1,-2.237500000E1
8.984600000E-1,1.625000000E1,-3.987500000E1,-2.318750000E1
9.184615620E-1,1.618750000E1,-3.975000000E1,-2.362500000E1
9.384615620E-1,1.612500000E1,-3.987500000E1,-2.331250000E1
9.684615620E-1,1.606250000E1,-4.025000000E1,-2.268750000E1
9.984600000E-1,1.643750000E1,-4.037500000E1,-2.125000000E1
1.018461562E0,1.612500000E1,-4.050000000E1,-2.125000000E1
1.038510000E0,1.593750000E1,-4.062500000E1,-2.087500000E1
1.068460000E0,1.531250000E1,-4.081250000E1,-2.056250000E1
1.088461562E0,1.493750000E1,-4.106250000E1,-2.050000000E1
1.118460000E0,1.456250000E1,-4.131250000E1,-2.018750000E1
1.138461562E0,1.450000000E1,-4.112500000E1,-2.012500000E1
1.158461562E0,1.431250000E1,-4.093750000E1,-2.037500000E1
1.188460000E0,1.400000000E1,-4.093750000E1,-2.068750000E1
1.208460000E0,1.381250000E1,-4.125000000E1,-2.050000000E1
1.228461562E0,1.350000000E1,-4.168750000E1,-2.068750000E1
1.248461562E0,1.293750000E1,-4.193750000E1,-2.100000000E1
1.268461562E0,1.262500000E1,-4.200000000E1,-2.087500000E1
1.288461562E0,1.200000000E1,-4.206250000E1,-2.081250000E1
1.308461562E0,1.143750000E1,-4.237500000E1,-2.068750000E1
1.338460000E0,1.087500000E1,-4.225000000E1,-2.006250000E1
1.358461562E0,1.037500000E1,-4.231250000E1,-2.012500000E1
1.388460000E0,1.000000000E1,-4.231250000E1,-1.987500000E1
1.408460000E0,9.937500000E0,-4.225000000E1,-1.950000000E1
1.428460000E0,9.500000000E0,-4.237500000E1,-1.962500000E1
1.448460000E0,9.187500000E0,-4.243750000E1,-1.937500000E1
1.468460000E0,9.000000000E0,-4.250000000E1,-1.937500000E1
1.488460000E0,8.687500000E0,-4.250000000E1,-1.993750000E1
1.508460000E0,8.062500000E0,-4.250000000E1,-2.025000000E1
1.528460000E0,7.812500000E0,-4.243750000E1,-2.056250000E1
1.548460000E0,7.625000000E0,-4.218750000E1,-2.125000000E1
1.568460000E0,7.375000000E0,-4.200000000E1,-2.212500000E1
1.588460000E0,6.812500000E0,-4.175000000E1,-2.281250000E1
1.608461562E0,6.437500000E0,-4.125000000E1,-2.362500000E1
1.638460000E0,5.562500000E0,-4.068750000E1,-2.493750000E1
1.658460000E0,4.875000000E0,-4.037500000E1,-2.550000000E1
1.678460000E0,4.250000000E0,-3.968750000E1,-2.631250000E1
1.698460000E0,3.750000000E0,-3.956250000E1,-2.681250000E1
1.718460000E0,3.375000000E0,-3.962500000E1,-2.693750000E1
1.738460000E0,2.875000000E0,-3.950000000E1,-2.731250000E1
1.758460000E0,2.500000000E0,-3.975000000E1,-2.718750000E1
1.778460000E0,2.062500000E0,-4.018750000E1,-2.675000000E1
1.798460000E0,2.500000000E0,-4.081250000E1,-2.618750000E1
1.818460000E0,3.937500000E0,-4.131250000E1,-2.550000000E1
1.838460000E0,5.625000000E0,-4.150000000E1,-2.431250000E1
1.858460000E0,6.687500000E0,-4.150000000E1,-2.381250000E1
1.878460000E0,7.750000000E0,-4.093750000E1,-2.412500000E1
1.898460000E0,9.250000000E0,-4.012500000E1,-2.437500000E1
1.918460000E0,1.025000000E1,-3.912500000E1,-2.518750000E1
1.938460000E0,1.100000000E1,-3.831250000E1,-2.606250000E1
1.958460000E0,1.212500000E1,-3.768750000E1,-2.725000000E1
1.978461562E0,1.300000000E1,-3.706250000E1,-2.762500000E1
2.008460000E0,1.456250000E1,-3.612500000E1,-2.862500000E1
2.028460000E0,1.556250000E1,-3.556250000E1,-2.862500000E1
2.048460000E0,1.587500000E1,-3.525000000E1,-2.843750000E1
2.068460000E0,1.606250000E1,-3.518750000E1,-2.843750000E1
2.088460000E0,1.562500000E1,-3.568750000E1,-2.818750000E1
2.108460000E0,1.518750000E1,-3.606250000E1,-2.818750000E1
2.128460000E0,1.512500000E1,-3.675000000E1,-2.787500000E1
2.148460000E0,1.531250000E1,-3.725000000E1,-2.737500000E1
2.168460000E0,1.512500000E1,-3.768750000E1,-2.693750000E1
2.188460000E0,1.537500000E1,-3.756250000E1,-2.625000000E1
2.208460000E0,1.531250000E1,-3.781250000E1,-2.587500000E1
2.228460000E0,1.487500000E1,-3.793750000E1,-2.537500000E1
2.248460000E0,1.481250000E1,-3.812500000E1,-2.518750000E1
2.268460000E0,1.481250000E1,-3.837500000E1,-2.543750000E1
2.288460000E0,1.475000000E1,-3.831250000E1,-2.568750000E1
2.308460000E0,1.450000000E1,-3.825000000E1,-2.600000000E1
2.328460000E0,1.493750000E1,-3.806250000E1,-2.587500000E1
2.348460000E0,1.462500000E1,-3.825000000E1,-2.562500000E1
2.368460000E0,1.425000000E1,-3.837500000E1,-2.568750000E1
2.388460000E0,1.381250000E1,-3.862500000E1,-2.575000000E1
2.408460000E0,1.325000000E1,-3.862500000E1,-2.587500000E1
2.428460000E0,1.281250000E1,-3.868750000E1,-2.600000000E1
2.448460000E0,1.237500000E1,-3.900000000E1,-2.631250000E1
2.468460000E0,1.225000000E1,-3.887500000E1,-2.637500000E1
2.488460000E0,1.212500000E1,-3.881250000E1,-2.650000000E1
2.508460000E0,1.231250000E1,-3.868750000E1,-2.656250000E1
2.528460000E0,1.231250000E1,-3.843750000E1,-2.631250000E1
2.548460000E0,1.243750000E1,-3.837500000E1,-2.656250000E1
2.568460000E0,1.250000000E1,-3.818750000E1,-2.662500000E1
2.588460000E0,1.268750000E1,-3.793750000E1,-2.681250000E1
2.608460000E0,1.262500000E1,-3.818750000E1,-2.681250000E1
2.628460000E0,1.281250000E1,-3.812500000E1,-2.681250000E1
2.648460000E0,1.281250000E1,-3.837500000E1,-2.643750000E1
2.668460000E0,1.287500000E1,-3.843750000E1,-2.625000000E1
2.688460000E0,1.281250000E1,-3.831250000E1,-2.587500000E1
2.708460000E0,1.312500000E1,-3.831250000E1,-2.581250000E1
2.728460000E0,1.300000000E1,-3.800000000E1,-2.587500000E1
2.748460000E0,1.318750000E1,-3.781250000E1,-2.587500000E1
2.768460000E0,1.337500000E1,-3.775000000E1,-2.575000000E1
2.788460000E0,1.337500000E1,-3.806250000E1,-2.568750000E1
2.808460000E0,1.362500000E1,-3.800000000E1,-2.568750000E1
2.828460000E0,1.381250000E1,-3.775000000E1,-2.612500000E1
2.848460000E0,1.375000000E1,-3.731250000E1,-2.656250000E1
