"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.001562000E-3,-2.377999872E-1,1.553999931E-1,7.497000098E-1
2.400156200E-2,-3.416000009E-1,1.932999939E-1,6.570999622E-1
4.400781200E-2,1.421999931E-1,-3.639999777E-2,2.144999951E-1
7.400156200E-2,7.620999813E-1,-4.025000036E-1,5.319999903E-2
9.400468700E-2,9.966999888E-1,-7.217999697E-1,3.033999801E-1
1.240015620E-1,4.844999909E-1,-7.757999897E-1,2.451999933E-1
1.440031250E-1,-3.790000081E-2,-3.034999967E-1,7.559999824E-2
1.740000000E-1,-6.725999713E-1,4.381999969E-1,-5.214999914E-1
1.940000000E-1,-4.258999825E-1,2.450999916E-1,-1.351199985E0
2.140000000E-1,-3.019999899E-2,8.229999989E-2,-1.403499961E0
2.340078120E-1,1.711999923E-1,4.230000079E-2,-1.460299969E0
2.640000000E-1,3.879999742E-2,3.127000034E-1,-1.538800001E0
2.840000000E-1,-4.163999856E-1,5.702999830E-1,-6.966999769E-1
3.040000000E-1,-3.217999935E-1,6.748999953E-1,-8.770999908E-1
3.240000000E-1,4.429999739E-2,1.987999976E-1,-7.102999687E-1
3.440015620E-1,-7.899999619E-3,7.689999789E-2,-7.577999830E-1
3.740000000E-1,-2.212999910E-1,6.793999672E-1,-6.735999584E-1
3.940000000E-1,-2.586999834E-1,9.180999994E-1,-2.458999902E-1
4.140000000E-1,-4.889999703E-2,6.766999960E-1,-2.680000067E-1
4.340000000E-1,1.642999947E-1,5.202000141E-1,-1.208999977E-1
4.540000000E-1,3.951999843E-1,5.568000078E-1,-5.749999732E-2
4.740000000E-1,5.146999955E-1,5.374000072E-1,1.718999892E-1
4.940000000E-1,2.872000039E-1,9.141999483E-1,6.456999779E-1
5.140015620E-1,-3.817999959E-1,1.463699937E0,1.041399956E0
5.340046870E-1,1.852999926E-1,1.058899999E0,9.526999593E-1
5.640000000E-1,1.204399943E0,-3.529999778E-2,1.678799987E0
5.840000000E-1,1.373600006E0,-3.892999887E-1,1.367100000E0
6.040000000E-1,1.113799930E0,-3.055000007E-1,1.293900013E0
6.240000000E-1,5.145999789E-1,-4.919999838E-2,7.928000093E-1
6.440000000E-1,6.603999734E-1,1.899999939E-2,1.352199912E0
6.640000000E-1,1.329899907E0,-2.669999897E-1,8.489999771E-1
6.840000000E-1,2.552799940E0,-1.165400028E0,2.113000005E-1
7.040000000E-1,2.221699953E0,-1.517099977E0,3.299999982E-2
7.240000000E-1,9.131999612E-1,-8.770999908E-1,1.307999939E-1
7.440000000E-1,2.328999937E-1,-1.799999923E-1,3.317999840E-1
7.640000000E-1,2.745999992E-1,1.319999993E-2,-1.160999984E-1
7.840000000E-1,4.151999950E-1,1.019999944E-2,-1.073899984E0
8.040000000E-1,-8.339999616E-2,1.759999990E-1,-1.553900003E0
8.240000000E-1,-5.997999907E-1,1.836999953E-1,-1.583599925E0
8.440000000E-1,-8.399999738E-1,2.357999980E-1,-1.777699947E0
8.640015620E-1,-7.850999832E-1,3.350999951E-1,-1.367499948E0
8.940000000E-1,-5.248000026E-1,2.248999923E-1,-6.413999796E-1
9.140015620E-1,-2.441999912E-1,1.532000005E-1,-9.539999813E-2
9.340015620E-1,-1.823000014E-1,1.843999922E-1,3.066000044E-1
9.640015620E-1,-2.565999925E-1,4.629999995E-1,2.635000050E-1
9.940000000E-1,-3.288999796E-1,8.841999769E-1,-1.827999949E-1
1.014001562E0,-3.190999925E-1,1.147400022E0,-3.159999847E-2
1.034050000E0,-9.399999678E-2,1.184800029E0,5.862999558E-1
1.064000000E0,2.967999876E-1,4.034999907E-1,7.304999828E-1
1.084001562E0,8.689999580E-2,4.201000035E-1,4.825999737E-1
1.114000000E0,-2.818000019E-1,6.334999800E-1,9.860999584E-1
1.134001562E0,-2.321999967E-1,6.820999980E-1,1.023599982E0
1.154001562E0,-7.100000046E-3,3.182999790E-1,1.311299920E0
1.184000000E0,2.964999974E-1,-4.738999903E-1,6.232999563E-1
1.204000000E0,-3.429999948E-2,-7.608000040E-1,2.380999923E-1
1.224001562E0,-2.928999960E-1,-9.178999662E-1,3.849999979E-2
1.244001562E0,-1.371999979E-1,-1.121399999E0,1.860000007E-2
1.264001562E0,2.311999947E-1,-1.361500025E0,-1.641999930E-1
1.284001562E0,3.317999840E-1,-1.442999959E0,-4.459999800E-1
1.304001562E0,1.799999923E-1,-1.274500012E0,-5.641999841E-1
1.334000000E0,-5.700000003E-2,-8.743999600E-1,-5.586999655E-1
1.354001562E0,-1.981000006E-1,-6.276999712E-1,-6.877999902E-1
1.384000000E0,-2.913999856E-1,-3.076999784E-1,-1.115599990E0
1.404000000E0,-3.114999831E-1,-2.017999887E-1,-1.396899939E0
1.424000000E0,-3.115999997E-1,1.403999925E-1,-1.511699915E0
1.444000000E0,-3.809999824E-1,4.703999758E-1,-1.457799911E0
1.464000000E0,-4.099999964E-1,6.117999554E-1,-1.112200022E0
1.484000000E0,-2.940999866E-1,4.813999832E-1,-1.084900022E0
1.504000000E0,-2.703999877E-1,3.840999901E-1,-1.272799969E0
1.524000000E0,-5.141000152E-1,3.482999802E-1,-1.117699981E0
1.544000000E0,-8.996999860E-1,6.295999885E-1,-1.224300027E0
1.564000000E0,-1.072299957E0,1.063099980E0,-9.082999825E-1
1.584000000E0,-4.339999855E-1,7.069000006E-1,-4.072999954E-1
1.604001562E0,1.701999903E-1,3.218999803E-1,4.668999910E-1
1.634000000E0,4.341999888E-1,3.744999766E-1,2.119299889E0
1.654000000E0,8.576999903E-1,-2.899999917E-2,2.251399994E0
1.674000000E0,7.580999732E-1,4.509999976E-2,1.218799949E0
1.694000000E0,9.795999527E-1,4.609999955E-1,1.999899983E0
1.714000000E0,1.831999898E0,-7.800000161E-2,1.077799916E0
1.734000000E0,2.212599993E0,-5.284000039E-1,2.518800020E0
1.754000000E0,1.479799986E0,-9.273999929E-1,2.678699970E0
1.774000000E0,1.374699950E0,-1.188399911E0,-9.489999712E-2
1.794000000E0,1.193099976E0,-6.426999569E-1,-1.894699931E0
1.814000000E0,1.273800015E0,5.799999833E-2,-1.999300003E0
1.834000000E0,1.231999993E0,3.070999980E-1,3.152899981E0
1.854000000E0,1.205799937E0,-4.362999797E-1,-3.664999902E-1
1.874000000E0,1.410099983E0,-6.570000052E-1,-1.840199947E0
1.894000000E0,6.890999675E-1,-7.787999511E-1,-6.254000068E-1
1.914000000E0,5.900000036E-2,-7.367999554E-1,-1.038499951E0
1.934000000E0,-2.105999887E-1,-9.223999977E-1,-1.126500010E0
1.954000000E0,-7.634999752E-1,-5.454999804E-1,-1.276199937E0
1.974001562E0,-7.042999864E-1,4.684999883E-1,-1.413200021E0
2.004000000E0,-4.821999967E-1,7.978999615E-1,-1.249499917E0
2.024000000E0,-5.321999788E-1,5.802999735E-1,-2.531999946E-1
2.044000000E0,-5.313000083E-1,3.148999810E-1,4.468999803E-1
2.064000000E0,-6.976000071E-1,3.486999869E-1,6.493999958E-1
2.084000000E0,-1.157799959E0,3.055000007E-1,4.819999933E-1
2.104000000E0,-1.148800015E0,3.007999957E-1,1.188999936E-1
2.124000000E0,-9.753999710E-1,4.427999854E-1,1.560000032E-1
2.144000000E0,-5.712999701E-1,5.819000006E-1,-4.479999840E-2
2.164000000E0,-1.313000023E-1,5.688999891E-1,-1.026000008E-1
2.184000000E0,-2.012999952E-1,7.574999928E-1,5.089999735E-2
2.204000000E0,-6.243999600E-1,9.684000015E-1,4.960999787E-1
2.224000000E0,-7.807999849E-1,1.041599989E0,1.136799932E0
2.244000000E0,-5.047999620E-1,8.298999667E-1,1.623399973E0
2.264000000E0,4.230999947E-1,5.880999565E-1,1.909799933E0
2.284000000E0,8.603000045E-1,-4.654999971E-1,1.695500016E0
2.304000000E0,1.957999915E-1,-9.161999822E-1,1.509099960E0
2.324000000E0,-5.285999775E-1,-9.955999851E-1,9.011999965E-1
2.344000000E0,-3.858000040E-1,-1.181299925E0,6.976999640E-1
2.364000000E0,5.939999968E-2,-1.321900010E0,1.313000023E-1
2.384000000E0,4.413999915E-1,-1.570299983E0,3.847000003E-1
2.404000000E0,6.100999713E-1,-1.804600000E0,8.789999485E-1
2.424000000E0,6.362000108E-1,-1.402300000E0,5.162000060E-1
2.444000000E0,4.648999870E-1,-9.616999626E-1,-2.692999840E-1
2.464000000E0,2.759000063E-1,-7.076999545E-1,-9.440999627E-1
2.484000000E0,1.030000020E-2,-3.856999874E-1,-1.612399936E0
2.504000000E0,-9.669999778E-2,-8.039999753E-2,-1.851499915E0
2.524000000E0,-5.900000036E-2,5.999999703E-4,-2.082399845E0
2.544000000E0,-5.649999902E-2,8.329999447E-2,-2.232899904E0
2.564000000E0,-7.979999483E-2,2.445999980E-1,-1.579699993E0
2.584000000E0,2.049999870E-2,4.725999832E-1,-6.768000126E-1
2.604000000E0,2.003999949E-1,5.422999859E-1,-5.731999874E-1
2.624000000E0,1.576000005E-1,5.507999659E-1,-5.435000062E-1
2.644000000E0,-2.789999843E-1,7.080000043E-1,-6.250999570E-1
2.664000000E0,-4.236999750E-1,8.003000021E-1,-6.455000043E-1
2.684000000E0,-1.629000008E-1,7.806999683E-1,-2.622999847E-1
2.704000000E0,1.445000023E-1,5.855000019E-1,3.143999875E-1
2.724000000E0,2.753999829E-1,2.983999848E-1,5.483999848E-1
2.744000000E0,2.318999916E-1,-7.400000002E-3,6.040999889E-1
2.764000000E0,-2.789999843E-1,2.601000071E-1,4.120999873E-1
2.784000000E0,-4.111999869E-1,8.633999825E-1,6.848999858E-1
2.804000000E0,4.787999988E-1,9.866999984E-1,1.621699929E0
2.824000000E0,1.684099913E0,3.035999835E-1,2.800199986E0
2.844000000E0,2.038699865E0,-1.204399943E0,2.894099951E0
2.864000000E0,1.202299953E0,-1.869899988E0,2.000699997E0
2.884000000E0,6.261000037E-1,-1.118399978E0,1.606699944E0
2.904000000E0,3.893999755E-1,-1.165999994E-1,2.495800018E0
