"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.529228750E-1,-2.331934422E-1,-4.654094875E-1,-2.441017479E-1
1.748510000E-1,-1.115614474E-1,-5.439842343E-1,-2.949606441E-2
1.948510000E-1,-8.279842138E-2,-4.142015278E-1,2.283414304E-1
2.148510000E-1,-1.038819999E-1,-1.573763341E-1,3.908315897E-1
2.348588120E-1,-1.246339604E-1,1.136732921E-1,3.914598823E-1
2.568510000E-1,-1.816015095E-1,3.530975580E-1,2.653598487E-1
2.768603750E-1,-1.886700988E-1,2.684839964E-1,2.287777513E-1
2.988525620E-1,-1.487544179E-1,5.653121322E-2,2.154957950E-1
3.188572500E-1,-5.417501926E-2,-5.480333790E-2,1.516167521E-1
3.408510000E-1,2.918190509E-2,-1.320341527E-1,1.243197992E-1
3.608510000E-1,7.120943069E-2,-2.491457462E-1,1.698379815E-1
3.808510000E-1,1.011767387E-1,-3.315601945E-1,2.494599074E-1
4.008510000E-1,1.425585002E-1,-4.460363388E-1,2.485697865E-1
4.208510000E-1,1.763131618E-1,-4.350756705E-1,1.730843037E-1
4.408510000E-1,1.407608092E-1,-4.552516937E-1,9.147270769E-2
4.608510000E-1,6.824237108E-2,-4.680798650E-1,2.738421597E-2
4.808510000E-1,3.979350906E-3,-5.044873953E-1,4.591961205E-2
5.008541250E-1,6.963863969E-2,-4.595451951E-1,1.125213802E-1
5.208541250E-1,1.067268848E-1,-4.891110659E-1,5.621705577E-2
5.428525620E-1,-3.837978840E-2,-6.677106023E-1,-3.039665520E-1
5.648510000E-1,-3.235316873E-1,-1.138460755E0,-6.559820175E-1
5.848510000E-1,-4.604178667E-1,-1.208797574E0,-6.588792205E-1
6.048510000E-1,-4.057017863E-1,-8.806058764E-1,-3.303733766E-1
6.248510000E-1,-3.277204633E-1,-4.487590492E-1,-1.113520097E-2
6.448510000E-1,-3.386636972E-1,-3.771656454E-1,3.424336016E-2
6.648510000E-1,-3.992789686E-1,-5.676334500E-1,-1.341983676E-1
6.848510000E-1,-4.449542463E-1,-5.992762446E-1,-2.577851415E-1
7.048510000E-1,-4.953767955E-1,-6.825459003E-1,-2.011142820E-1
7.248510000E-1,-3.926292658E-1,-5.691518784E-1,-1.615651250E-1
7.448510000E-1,-1.739918739E-1,-4.049862027E-1,-1.614604145E-1
7.648510000E-1,4.111995548E-2,-2.808932960E-1,-1.448448747E-1
7.848510000E-1,1.352630109E-1,3.979350906E-3,-1.387187690E-1
8.048510000E-1,1.431519091E-1,3.223972321E-1,-7.578219473E-2
8.248510000E-1,5.256931856E-2,3.359584212E-1,-9.723228961E-2
8.448510000E-1,-1.011941880E-1,2.087239176E-1,-1.662426144E-1
8.648525620E-1,-1.946914792E-1,1.067443341E-1,-1.418952644E-1
8.868525620E-1,-1.507964432E-1,3.839724232E-3,-5.393067375E-3
9.068525620E-1,-4.235913977E-2,-8.894197643E-2,9.555677325E-2
9.268525620E-1,1.253844500E-1,-2.091602534E-1,1.637991518E-1
9.488510000E-1,3.252595663E-1,-1.905550510E-1,1.801877916E-1
9.688525620E-1,4.862312675E-1,-3.188716620E-2,1.979377866E-1
9.888525620E-1,5.205968022E-1,1.508662552E-1,2.099456489E-1
1.008852562E0,4.180237949E-1,1.653001308E-1,2.497740686E-1
1.028852562E0,2.403841913E-1,9.972811490E-2,2.719397545E-1
1.050851000E0,1.145110503E-1,2.293362655E-2,2.304358184E-1
1.070852562E0,3.333579004E-2,1.518611014E-1,1.814967841E-1
1.090852562E0,-3.628539667E-2,4.338713884E-1,2.458296269E-1
1.112851000E0,-1.227315515E-1,4.712912440E-1,3.992789686E-1
1.132852562E0,-1.857030392E-1,3.976034522E-1,5.024977326E-1
1.154852562E0,-1.354724616E-1,2.021963894E-1,5.691169500E-1
1.176852562E0,2.216568217E-3,1.325577497E-1,5.257979035E-1
1.196868187E0,1.369036287E-1,3.124837577E-1,4.622853696E-1
1.218852562E0,1.676388681E-1,3.528532088E-1,4.113391936E-1
1.238852562E0,1.334653348E-1,1.791580468E-1,3.829426765E-1
1.260851000E0,4.206243437E-3,-1.638689637E-1,3.529230356E-1
1.280852562E0,-1.330638975E-1,-3.236014843E-1,3.263591230E-1
1.302851000E0,-2.397733331E-1,-2.208016068E-1,3.301639259E-1
1.322852562E0,-2.886599898E-1,-8.285077661E-2,3.817034960E-1
1.342852562E0,-2.730916739E-1,8.147197217E-2,4.676609635E-1
1.364851000E0,-1.907121241E-1,3.370579779E-1,5.302135944E-1
1.384851000E0,-1.116661653E-1,5.067738295E-1,5.396907330E-1
1.404851000E0,-1.154011711E-1,4.427900314E-1,4.616046846E-1
1.424851000E0,-1.443910897E-1,3.761533499E-1,3.533942699E-1
1.444851000E0,-1.791929603E-1,1.951801628E-1,3.092374504E-1
1.464851000E0,-2.544341087E-1,-6.794566661E-2,2.707703710E-1
1.484851000E0,-3.720692992E-1,-3.117158115E-1,2.214299142E-1
1.504851000E0,-5.253440738E-1,-3.132866025E-1,2.166302651E-1
1.524851000E0,-5.877570510E-1,-1.221381426E-1,2.909987569E-1
1.544851000E0,-6.580589414E-1,2.670004666E-1,5.085540414E-1
1.564851000E0,-7.640178800E-1,6.868743300E-1,7.979121804E-1
1.584851000E0,-9.288118482E-1,8.061676025E-1,9.657953978E-1
1.604852562E0,-1.062172413E0,6.720739603E-1,8.991761804E-1
1.626851000E0,-1.021087408E0,3.077189922E-1,7.708770037E-1
1.646851000E0,-8.943590522E-1,-1.906772256E-1,6.721786261E-1
1.666851000E0,-7.401243448E-1,-5.240700245E-1,5.696580410E-1
1.686852562E0,-4.612730742E-1,-6.192427874E-1,3.282615244E-1
1.708851000E0,-5.122541264E-2,-8.140215874E-1,-3.340560198E-2
1.728851000E0,1.623854339E-1,-8.581085801E-1,-4.022983909E-1
1.748851000E0,4.732111096E-1,-1.435131907E0,-4.672420919E-1
1.768851000E0,7.505439520E-1,-1.371078253E0,-4.391771853E-1
1.788851000E0,8.813214302E-1,-1.242325380E-1,-5.168967247E-1
1.808851000E0,9.323723316E-1,1.742431998E0,-5.377010107E-1
1.828851000E0,8.618785143E-1,2.611937523E0,-4.809778333E-1
1.848851000E0,5.696754530E-2,6.984109282E-1,-6.882880330E-1
1.868851000E0,-4.686208963E-1,9.660048485E-1,-1.054074168E0
1.888851000E0,-9.476613998E-1,6.994057894E-1,-1.354183555E0
1.908851000E0,-1.198168516E0,3.124488294E-1,-1.334182024E0
1.928851000E0,-1.141654730E0,2.867750525E-1,-1.129123330E0
1.948851000E0,-1.048174977E0,4.154756367E-1,-9.640849829E-1
1.968851000E0,-9.877690673E-1,7.212921977E-1,-7.915591598E-1
1.988851000E0,-9.602103233E-1,7.155500650E-1,-5.924345851E-1
2.008851000E0,-7.372270823E-1,7.263711095E-1,-4.784296453E-1
2.028851000E0,-3.226066530E-1,4.817108810E-1,-4.366115630E-1
2.048851000E0,2.025978118E-1,-1.766447723E-1,-4.820948541E-1
2.068851000E0,6.790203452E-1,-8.428718448E-1,-5.452059507E-1
2.088851000E0,9.567720294E-1,-1.178516150E0,-4.594579339E-1
