"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205735097E1,1.187750615E2,0.000000000E0,0.000000000E0,0.000000000E0,2.675079918E1,0.000000000E0
4.027244790E-1,3.205735097E1,1.187750615E2,0.000000000E0,0.000000000E0,0.000000000E0,2.675079918E1,0.000000000E0
2.971824478E0,3.205750463E1,1.187751064E2,2.205619710E1,8.109464645E-1,1.779664917E2,1.153787422E1,1.153787422E1
3.964408853E0,3.205749072E1,1.187750949E2,2.280715638E1,7.518876195E-1,1.853953094E2,7.222598076E0,7.222598076E0
4.964427603E0,3.205748144E1,1.187750855E2,2.267750514E1,8.733843565E-1,1.973321228E2,9.612273216E0,9.612273216E0
5.966954686E0,3.205746938E1,1.187750699E2,2.296748754E1,1.020473719E0,1.734598236E2,5.028854370E0,5.028854370E0
6.962828124E0,3.205745668E1,1.187750618E2,2.375081811E1,7.762650847E-1,1.589520416E2,5.061989784E0,5.061989784E0
7.971082290E0,3.205744598E1,1.187750584E2,2.392641021E1,6.264550686E-1,1.728396606E2,6.645051956E0,6.645051956E0
8.966908332E0,3.205743389E1,1.187750561E2,2.442870117E1,8.020426631E-1,1.842366333E2,9.737989426E0,9.737989426E0
9.971768227E0,3.205736481E1,1.187750387E2,3.486693818E1,9.306966662E-1,1.754960632E2,1.258323669E1,1.258323669E1
1.097555104E1,3.205735406E1,1.187750478E2,3.295656230E1,1.011827707E0,1.839823914E2,7.699264526E0,7.699264526E0
1.197534375E1,3.205730793E1,1.187750301E2,3.482102488E1,8.595508337E-1,1.814281006E2,8.246362686E0,8.246362686E0
1.282269791E1,3.205728574E1,1.187750483E2,3.614279632E1,6.675361395E-1,1.762559814E2,1.317026520E1,1.317026520E1
1.382350833E1,3.205727232E1,1.187750562E2,3.298076031E1,5.648682117E-1,1.656178131E2,1.210016251E1,1.210016251E1
1.482699427E1,3.205732146E1,1.187750535E2,2.488462378E1,4.657804370E-1,1.596654053E2,9.817652702E0,9.817652702E0
1.583005781E1,3.205729720E1,1.187750621E2,2.374055564E1,6.748144627E-1,1.596654053E2,7.875717163E0,7.875717163E0
1.682627031E1,3.205729175E1,1.187750679E2,2.196266967E1,8.364939690E-1,1.596654053E2,6.291357040E0,6.291357040E0
1.782731666E1,3.205728334E1,1.187750715E2,1.992603797E1,6.546951532E-1,1.850750275E2,4.699999809E0,4.699999809E0
1.883697916E1,3.205727681E1,1.187750750E2,2.080669313E1,1.266646743E0,1.850524597E2,4.401815414E0,4.401815414E0
1.983234896E1,3.205726272E1,1.187750793E2,2.085917557E1,1.328719378E0,1.838338165E2,4.428715706E0,4.428715706E0
2.083265937E1,3.205724291E1,1.187750821E2,2.116509536E1,1.369898796E0,1.822534637E2,4.323847294E0,4.323847294E0
2.183107760E1,3.205721135E1,1.187750897E2,2.073975501E1,1.266257644E0,1.679441376E2,4.148808956E0,4.148808956E0
2.283189062E1,3.205719456E1,1.187750884E2,2.089132580E1,1.349748015E0,1.780904999E2,4.006653786E0,4.006653786E0
2.383401406E1,3.205717820E1,1.187750854E2,2.075264335E1,1.175890565E0,1.786687469E2,3.867130995E0,3.867130995E0
2.483517135E1,3.205716358E1,1.187750814E2,2.067164588E1,1.055069208E0,1.785962067E2,3.706434727E0,3.706434727E0
2.583129895E1,3.205715108E1,1.187750791E2,2.059393982E1,1.197238922E0,1.746054382E2,3.624247074E0,3.624247074E0
2.682853489E1,3.205713474E1,1.187750791E2,2.050669295E1,1.532432795E0,1.729116821E2,3.780021667E0,3.780021667E0
2.783049218E1,3.205711339E1,1.187750801E2,2.042078514E1,1.778026342E0,1.694461823E2,4.119153023E0,4.119153023E0
2.883167031E1,3.205710409E1,1.187750776E2,2.058725058E1,1.249243736E0,1.757736206E2,4.229533195E0,4.229533195E0
2.983271718E1,3.205709272E1,1.187750733E2,2.061810146E1,9.412935376E-1,1.886850739E2,4.243554115E0,4.243554115E0
3.083942916E1,3.205708438E1,1.187750746E2,2.067581773E1,1.403495789E0,1.833856201E2,4.111817360E0,4.111817360E0
3.184080729E1,3.205707403E1,1.187750764E2,2.075390189E1,1.577984095E0,1.903631439E2,3.878158092E0,3.878158092E0
3.283619114E1,3.205706300E1,1.187750750E2,2.071430582E1,1.349134326E0,1.883050385E2,3.550474644E0,3.550474644E0
3.382978229E1,3.205705189E1,1.187750761E2,2.048112646E1,1.266417384E0,1.819401245E2,3.556264400E0,3.556264400E0
3.482905885E1,3.205704179E1,1.187750764E2,2.054449561E1,1.231245518E0,1.785362854E2,3.681291103E0,3.681291103E0
3.582648697E1,3.205703197E1,1.187750827E2,2.023750545E1,1.141043425E0,1.817244873E2,3.919656038E0,3.919656038E0
3.683148229E1,3.205702088E1,1.187750872E2,2.000283903E1,1.164764643E0,1.868732758E2,4.186889648E0,4.186889648E0
3.783082447E1,3.205700993E1,1.187750888E2,1.983843927E1,1.160753489E0,1.879380951E2,4.301139832E0,4.301139832E0
3.882983385E1,3.205699839E1,1.187750934E2,1.953972722E1,1.118450522E0,1.830116730E2,4.224143028E0,4.224143028E0
3.982948072E1,3.205698830E1,1.187750942E2,1.945863967E1,1.120321393E0,1.782692566E2,4.121496677E0,4.121496677E0
4.083503958E1,3.205697558E1,1.187750998E2,1.952774279E1,1.148240566E0,1.803660431E2,4.112287521E0,4.112287521E0
4.183712551E1,3.205694715E1,1.187751161E2,1.951296931E1,1.194200516E0,1.787800140E2,3.960711002E0,3.960711002E0
4.283007343E1,3.205692878E1,1.187751225E2,1.943378139E1,1.252751112E0,1.806749573E2,3.867367506E0,3.867367506E0
4.383041354E1,3.205691128E1,1.187751259E2,1.920656450E1,1.486983061E0,1.902068634E2,3.714700699E0,3.714700699E0
4.482891562E1,3.205689046E1,1.187751371E2,1.978219667E1,1.396992683E0,1.888794403E2,3.494106293E0,3.494106293E0
4.583512083E1,3.205687881E1,1.187751343E2,2.015534637E1,1.322782874E0,1.772779541E2,3.260508776E0,3.260508776E0
4.683036614E1,3.205686099E1,1.187751385E2,1.948250721E1,1.608939648E0,1.860596924E2,3.195163488E0,3.195163488E0
4.783080156E1,3.205684229E1,1.187751414E2,1.932135228E1,1.488206863E0,1.744811249E2,3.259728909E0,3.259728909E0
4.883144895E1,3.205683233E1,1.187751463E2,1.918737487E1,1.245572567E0,1.727729187E2,3.659648895E0,3.659648895E0
4.983293853E1,3.205682005E1,1.187751493E2,1.880263815E1,1.319867253E0,1.779554443E2,4.142804146E0,4.142804146E0
5.083630937E1,3.205680655E1,1.187751515E2,1.841444470E1,1.339574575E0,1.768837891E2,4.562773228E0,4.562773228E0
5.183591458E1,3.205679243E1,1.187751477E2,1.767400986E1,1.281578541E0,1.802342682E2,4.641951561E0,4.641951561E0
5.283699374E1,3.205678216E1,1.187751474E2,1.769311502E1,1.251483202E0,1.775522461E2,4.554792881E0,4.554792881E0
5.383873958E1,3.205677231E1,1.187751472E2,1.770341293E1,1.242931724E0,1.749174347E2,4.192083836E0,4.192083836E0
5.482991458E1,3.205676177E1,1.187751461E2,1.767027419E1,1.231386304E0,1.754466095E2,3.978635788E0,3.978635788E0
5.583440051E1,3.205674903E1,1.187751452E2,1.753253658E1,1.236189961E0,1.767966461E2,3.691380262E0,3.691380262E0
5.683179010E1,3.205673479E1,1.187751443E2,1.731815094E1,1.251077294E0,1.784761047E2,3.646229267E0,3.646229267E0
5.783692082E1,3.205671130E1,1.187751495E2,1.839146387E1,1.272850275E0,1.768327332E2,3.577969313E0,3.577969313E0
5.883687447E1,3.205669886E1,1.187751519E2,1.843722754E1,1.244088769E0,1.781900482E2,3.680128813E0,3.680128813E0
5.983513176E1,3.205668698E1,1.187751518E2,1.867749007E1,1.244698405E0,1.755919800E2,3.622347593E0,3.622347593E0
6.082903697E1,3.205667794E1,1.187751527E2,1.862006916E1,1.237686038E0,1.684551697E2,3.624302626E0,3.624302626E0
6.182925572E1,3.205666888E1,1.187751552E2,1.864894483E1,1.253531098E0,1.601032257E2,3.882090330E0,3.882090330E0
6.283695937E1,3.205666005E1,1.187751576E2,1.856587559E1,1.275065064E0,1.646637878E2,4.069817543E0,4.069817543E0
6.383042134E1,3.205664978E1,1.187751600E2,1.851649163E1,1.284203053E0,1.778315582E2,4.116443157E0,4.116443157E0
6.482854426E1,3.205663799E1,1.187751599E2,1.849415009E1,1.290295839E0,1.801283569E2,4.105546951E0,4.105546951E0
6.583208853E1,3.205662486E1,1.187751666E2,1.841366557E1,1.320087790E0,1.767471924E2,4.198381901E0,4.198381901E0
6.682856770E1,3.205661496E1,1.187751722E2,1.839838099E1,1.462304235E0,1.638181915E2,4.073296547E0,4.073296547E0
6.782885520E1,3.205660728E1,1.187751780E2,1.841207586E1,1.502033830E0,1.674922638E2,4.255594254E0,4.255594254E0
6.883151457E1,3.205659278E1,1.187751815E2,1.836700903E1,1.379700184E0,1.771019287E2,4.329956532E0,4.329956532E0
6.983259061E1,3.205657743E1,1.187751800E2,1.819686562E1,1.304542422E0,1.785493469E2,4.434405327E0,4.434405327E0
7.083757030E1,3.205656633E1,1.187751794E2,1.805923462E1,1.296523690E0,1.777624512E2,4.491567612E0,4.491567612E0
7.183256093E1,3.205655874E1,1.187751902E2,1.744031192E1,1.259135127E0,1.758055573E2,4.306282520E0,4.306282520E0
7.283382447E1,3.205653782E1,1.187751909E2,1.675348041E1,1.284934759E0,1.788283691E2,3.988664627E0,3.988664627E0
7.383086613E1,3.205651555E1,1.187751949E2,1.662291987E1,1.312179089E0,1.832138214E2,3.789563417E0,3.789563417E0
7.483042655E1,3.205648791E1,1.187752055E2,1.704206586E1,1.400634050E0,1.817703552E2,3.733110905E0,3.733110905E0
7.582914843E1,3.205646822E1,1.187752068E2,1.790147342E1,1.322087765E0,1.908994293E2,3.472660780E0,3.472660780E0
7.683575416E1,3.205645045E1,1.187752051E2,1.877913347E1,1.374244571E0,1.910866852E2,3.488282681E0,3.488282681E0
7.782788384E1,3.205643740E1,1.187752030E2,1.886661310E1,1.384823442E0,1.804147491E2,3.485131502E0,3.485131502E0
7.883816561E1,3.205642391E1,1.187752012E2,1.881252837E1,1.354509234E0,1.869677277E2,3.447366714E0,3.447366714E0
7.983948124E1,3.205640929E1,1.187752011E2,1.864203591E1,1.383403540E0,1.881155548E2,3.503481388E0,3.503481388E0
8.083503697E1,3.205639612E1,1.187752025E2,1.854149613E1,1.345502973E0,1.926380615E2,3.826472044E0,3.826472044E0
8.183790884E1,3.205638357E1,1.187752037E2,1.852561037E1,1.350914121E0,1.810342865E2,3.976765871E0,3.976765871E0
8.283883749E1,3.205637039E1,1.187752066E2,1.849412962E1,1.437539101E0,1.850339050E2,4.120540619E0,4.120540619E0
8.382768697E1,3.205636103E1,1.187752052E2,1.853570971E1,1.349569082E0,1.910239563E2,4.100980282E0,4.100980282E0
8.483430051E1,3.205635076E1,1.187752052E2,1.839483631E1,1.315995097E0,1.798356323E2,4.013346672E0,4.013346672E0
8.583318176E1,3.205633818E1,1.187752068E2,1.832170117E1,1.351468325E0,1.892749023E2,3.708457470E0,3.708457470E0
8.683259113E1,3.205632424E1,1.187752070E2,1.833779892E1,1.293710709E0,1.771755219E2,3.552634478E0,3.552634478E0
8.782891874E1,3.205631408E1,1.187752071E2,1.835189683E1,1.116261721E0,1.866176300E2,3.430253267E0,3.430253267E0
8.883367655E1,3.205630391E1,1.187752079E2,1.834535997E1,1.199599028E0,1.833323059E2,3.424288988E0,3.424288988E0
8.983089009E1,3.205629221E1,1.187752091E2,1.813483034E1,1.263053298E0,1.839063263E2,3.343171597E0,3.343171597E0
9.083133019E1,3.205628024E1,1.187752105E2,1.801033506E1,1.266282916E0,1.798947296E2,3.571221113E0,3.571221113E0
9.183247759E1,3.205626939E1,1.187752119E2,1.790895530E1,1.253463149E0,1.759754944E2,3.760210037E0,3.760210037E0
9.283300624E1,3.205625660E1,1.187752174E2,1.780327468E1,1.249242187E0,1.776349792E2,3.956253052E0,3.956253052E0
9.383221978E1,3.205624136E1,1.187752241E2,1.761317491E1,1.295835257E0,1.647027740E2,4.114205360E0,4.114205360E0
9.483655936E1,3.205622395E1,1.187752319E2,1.745481405E1,1.310557127E0,1.717793427E2,4.258231640E0,4.258231640E0
9.582939009E1,3.205620583E1,1.187752370E2,1.735643085E1,1.133235335E0,1.717261200E2,4.311924934E0,4.311924934E0
9.682767030E1,3.205617533E1,1.187752446E2,1.704425024E1,1.247918963E0,1.694385376E2,4.113104820E0,4.113104820E0
9.782673644E1,3.205615081E1,1.187752551E2,1.831602587E1,1.656798005E0,1.783929596E2,3.933444262E0,3.933444262E0
9.883271248E1,3.205613867E1,1.187752616E2,1.841571522E1,1.569016576E0,1.772201385E2,3.825998783E0,3.825998783E0
9.983220363E1,3.205612933E1,1.187752647E2,1.830876012E1,1.176751256E0,1.659409637E2,3.748110294E0,3.748110294E0
1.008330120E2,3.205611927E1,1.187752677E2,1.830963926E1,1.232414007E0,1.571025848E2,3.479232073E0,3.479232073E0
1.018303583E2,3.205610868E1,1.187752714E2,1.814451096E1,1.255262971E0,1.581290436E2,3.513999224E0,3.513999224E0
1.028325963E2,3.205609745E1,1.187752731E2,1.797760493E1,1.295654058E0,1.655594177E2,3.573347092E0,3.573347092E0
1.038351620E2,3.205608670E1,1.187752731E2,1.785162297E1,1.200102210E0,1.805813293E2,3.570812941E0,3.570812941E0
1.048345656E2,3.205607686E1,1.187752725E2,1.770048615E1,1.200637937E0,1.840547791E2,3.576003313E0,3.576003313E0
1.058391120E2,3.205606353E1,1.187752715E2,1.589613027E1,1.241590500E0,1.841862183E2,3.647258043E0,3.647258043E0
1.068324687E2,3.205604000E1,1.187752810E2,1.559165181E1,1.308155656E0,1.880719452E2,3.673823833E0,3.673823833E0
1.078305823E2,3.205603061E1,1.187752848E2,1.476696803E1,1.171781421E0,1.906545715E2,3.755670071E0,3.755670071E0
1.088300104E2,3.205602215E1,1.187752882E2,1.385360733E1,1.264264941E0,1.873665466E2,3.841329575E0,3.841329575E0
1.098374739E2,3.205601437E1,1.187753096E2,1.361205357E1,1.225157857E0,1.790190735E2,3.891046047E0,3.891046047E0
1.108362573E2,3.205600572E1,1.187753324E2,1.373309861E1,1.239888310E0,1.711592712E2,3.861029387E0,3.861029387E0
1.118307557E2,3.205600058E1,1.187753490E2,1.433152655E1,1.160840154E0,1.618830566E2,3.965274096E0,3.965274096E0
1.128355380E2,3.205599275E1,1.187753552E2,1.493373961E1,1.432175994E0,1.758916626E2,3.843254089E0,3.843254089E0
1.138343469E2,3.205598133E1,1.187753587E2,1.480518546E1,1.594744325E0,1.723535004E2,4.053963661E0,4.053963661E0
1.148274427E2,3.205596788E1,1.187753631E2,1.462764776E1,1.467151999E0,1.727338562E2,4.139571667E0,4.139571667E0
1.158314547E2,3.205595639E1,1.187753666E2,1.442483235E1,1.348725915E0,1.768313904E2,4.140698910E0,4.140698910E0
1.168355870E2,3.205594609E1,1.187753689E2,1.425325293E1,1.080332041E0,1.758703613E2,4.259556293E0,4.259556293E0
1.178271073E2,3.205593837E1,1.187753692E2,1.413362838E1,1.138041019E0,1.803885345E2,4.735671520E0,4.735671520E0
1.188350276E2,3.205593126E1,1.187753694E2,1.393267440E1,1.505415082E0,1.906816711E2,4.699999809E0,4.699999809E0
1.198326875E2,3.205591990E1,1.187753633E2,1.391823351E1,1.489132881E0,1.925523834E2,4.900000095E0,4.900000095E0
1.208343177E2,3.205590730E1,1.187753553E2,1.399728251E1,1.355368376E0,2.052373352E2,4.699999809E0,4.699999809E0
1.218290130E2,3.205589598E1,1.187753484E2,1.400806893E1,1.290829539E0,2.070336151E2,4.699999809E0,4.699999809E0
1.228285818E2,3.205588651E1,1.187753430E2,1.389410228E1,1.233766913E0,2.028573608E2,4.699999809E0,4.699999809E0
1.238357776E2,3.205587532E1,1.187753377E2,1.379774156E1,1.290777683E0,1.976877289E2,4.699999809E0,4.699999809E0
1.248316776E2,3.205586348E1,1.187753335E2,1.374621211E1,1.334459424E0,1.923837585E2,4.699999809E0,4.699999809E0
1.258328099E2,3.205585043E1,1.187753285E2,1.362927882E1,1.398549557E0,1.930893707E2,4.699999809E0,4.699999809E0
1.268307125E2,3.205583206E1,1.187753230E2,1.322874720E1,1.373000503E0,1.970315399E2,4.688609123E0,4.688609123E0
1.278322963E2,3.205581389E1,1.187753164E2,1.292754427E1,1.414149404E0,1.993636475E2,4.305853367E0,4.305853367E0
1.288287109E2,3.205579896E1,1.187753116E2,1.257712344E1,1.374358296E0,1.961757202E2,3.814149141E0,3.814149141E0
1.298315713E2,3.205577871E1,1.187753163E2,1.212772081E1,1.380212307E0,1.898988037E2,3.333112240E0,3.333112240E0
1.308313078E2,3.205575947E1,1.187753244E2,1.207516583E1,1.411056638E0,1.933746033E2,3.074331522E0,3.074331522E0
1.318288630E2,3.205574670E1,1.187753234E2,1.209306539E1,1.364609361E0,1.930131226E2,2.923046112E0,2.923046112E0
1.328343995E2,3.205573444E1,1.187753208E2,1.208102052E1,1.621499419E0,1.902508850E2,2.867530346E0,2.867530346E0
1.338294693E2,3.205572177E1,1.187753187E2,1.198579216E1,1.707245231E0,1.819272919E2,2.937647820E0,2.937647820E0
1.348343916E2,3.205571344E1,1.187753165E2,1.204166754E1,1.293088913E0,1.872247620E2,3.218684673E0,3.218684673E0
1.358402375E2,3.205569955E1,1.187753132E2,1.213304963E1,1.320809722E0,1.841994476E2,3.210806370E0,3.210806370E0
