"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.488510000E-1,7.131589651E-1,-8.481951356E-1,-8.479856849E-1
1.688588130E-1,3.353999257E-1,-3.687008023E-1,-9.273632169E-1
1.908510000E-1,-1.230108067E-1,2.077465355E-1,-8.359429240E-1
2.108541250E-1,-3.344574571E-1,1.188045621E0,-7.591658831E-1
2.328510000E-1,-8.606218547E-2,2.210913181E0,-4.669802785E-1
2.528525630E-1,2.614154220E-1,2.022836655E-1,-1.326973885E-1
2.748494380E-1,6.713234186E-1,-8.355240226E-1,-1.987580955E-1
2.948510000E-1,1.201379895E0,2.623404264E-1,-5.261469483E-1
3.148510000E-1,1.279099464E0,7.648032904E-2,-5.862910151E-1
3.348541250E-1,1.074180365E0,4.890412465E-2,-3.445803523E-1
3.568510000E-1,1.036725521E0,1.320952415E0,1.403244678E-2
3.768525630E-1,1.110744953E0,3.785793781E-1,2.565808594E-1
3.988541250E-1,6.526309848E-1,1.937664598E-1,1.364672929E-1
4.208494380E-1,2.542944849E-1,3.437949419E-1,1.031664088E-1
4.408510000E-1,-6.937684119E-2,3.255737126E-1,-1.464156657E-1
4.628494380E-1,-3.173532188E-1,-8.581783772E-1,-5.842489600E-1
4.828510000E-1,-1.898743659E-1,-1.319818050E-1,-9.500524998E-1
5.048494380E-1,-2.640683204E-2,1.921206117E0,-8.025721908E-1
5.248525630E-1,-7.476990670E-2,3.081186771E0,-6.748664379E-1
5.468494380E-1,-2.710496187E-1,2.937127352E0,-4.606622159E-1
5.668494380E-1,-2.394068092E-1,2.070920467E0,1.372526884E-1
5.868494380E-1,2.530727349E-2,1.777687669E0,8.419119120E-1
6.068494380E-1,2.317448109E-1,1.133643746E0,1.348877668E0
6.268494380E-1,-2.286381274E-2,1.730633616E0,1.607360959E0
6.468494380E-1,-2.557430863E-1,1.664293647E0,1.701765776E0
6.668494380E-1,-3.676361442E-1,1.282380700E0,1.585474491E0
6.868510000E-1,-1.162651062E0,-1.063481450E0,8.808676600E-1
7.088510000E-1,-1.480388284E0,-9.902125597E-1,4.026125371E-1
7.308510000E-1,-1.617501378E0,-5.945638418E-1,7.933743000E-1
7.508588130E-1,-1.149822950E0,-3.787539005E-1,1.292870045E0
7.728494380E-1,-9.968622327E-1,-1.041490316E0,1.510338068E0
7.928494380E-1,-7.214841843E-1,-9.695827365E-1,1.194782615E0
8.128510000E-1,-4.279721975E-1,-2.567728460E-1,8.891230822E-1
8.328510000E-1,-5.557128191E-1,-2.625149786E-1,6.332578063E-1
8.528510000E-1,-8.198160529E-1,-2.544864714E-1,9.001710415E-1
8.728510000E-1,-6.403089166E-1,-7.328637242E-1,1.167346001E0
8.928510000E-1,-6.481803656E-1,-8.272511363E-1,1.646351576E0
9.128510000E-1,-1.644309640E0,-7.670198679E-1,1.359943151E0
9.328510000E-1,-2.919464588E0,-9.371370673E-1,1.130414844E0
9.528510000E-1,-2.701769590E0,-4.029965103E-1,1.494001865E0
9.748494380E-1,-1.850607514E0,5.640380383E-1,1.069869399E0
9.948494380E-1,-1.926442027E0,9.738413692E-1,-4.455127418E-1
1.014851000E0,-1.570482135E0,1.770235062E0,-9.257575274E-1
1.034851000E0,-1.280390978E0,2.532437801E0,-8.352447748E-1
1.056851000E0,-4.572064579E-1,2.585775137E0,-5.995031595E-1
1.076852563E0,1.386315078E-1,2.280970812E0,-6.436425447E-1
1.098851000E0,5.520302057E-1,1.783394933E0,-3.080855310E-1
1.118851000E0,5.248204991E-2,1.468589783E0,9.334021062E-2
1.140849438E0,-9.800372720E-1,9.510124326E-1,1.004262418E-1
1.160851000E0,-1.474331975E0,7.871260643E-1,-1.044579521E-1
1.180851000E0,-1.669616818E0,8.492771983E-1,-1.081056967E-1
1.200851000E0,-1.987842798E0,1.051037312E0,-7.231073380E-1
1.220851000E0,-2.106036425E0,1.848809838E0,-2.081846237E0
1.240851000E0,-1.860276580E0,1.988680482E0,-3.469836712E0
1.262851000E0,-1.260965466E0,2.578793764E0,-2.890474558E0
1.282851000E0,-1.203997970E0,2.891033173E0,-2.143508673E0
1.302851000E0,-1.179807663E0,1.908465147E0,-1.139455676E0
1.322851000E0,-9.731781483E-1,1.556624293E0,-3.197443113E-2
1.344849438E0,-1.586015582E0,1.577777624E0,6.219480634E-1
1.364851000E0,-1.920071602E0,1.491680503E0,3.654893935E-1
1.386849438E0,-1.636734843E0,1.122141957E0,5.108404160E-1
1.406849438E0,-2.125950575E0,1.084774494E0,1.198831797E0
1.426849438E0,-3.226782084E0,1.274107814E0,1.936442852E0
1.446849438E0,-3.941110611E0,1.346800804E0,1.965537429E0
1.466849438E0,-3.559215069E0,1.522293568E0,1.858112454E0
1.486849438E0,-5.074719191E-1,2.221332788E0,-4.139397442E-1
1.506849438E0,-1.969080418E-1,1.444469333E0,4.173082113E-2
1.526849438E0,-1.145529389E0,-4.125958383E-1,-1.758768260E-1
1.546849438E0,-1.389351845E0,-8.435001969E-1,9.166992903E-1
1.566851000E0,-2.014162302E0,-3.139847219E-1,2.868396282E0
1.588849438E0,-2.042209864E0,-7.022681236E-1,7.227059603E-1
1.608849438E0,-1.773237109E0,-4.930729568E-1,1.022832751E0
1.628857250E0,-2.044007540E0,-3.250675797E-1,7.457792014E-2
1.650852563E0,-1.863086581E0,-3.398854136E-1,9.662142992E-1
1.672849438E0,-1.366697550E0,-5.612280965E-1,1.309485674E0
1.692851000E0,-1.047075391E0,-2.353227437E-1,1.459095240E0
1.714849438E0,-3.717551231E-1,2.963569164E-1,2.021388054E0
1.734851000E0,-9.206088185E-1,1.391428828E0,4.295953274E0
1.754851000E0,-1.054615140E0,8.225213289E-1,7.825357914E-1
1.774851000E0,-1.421797514E0,1.308892250E0,2.182691336E0
1.794852563E0,-1.488853097E0,4.187044799E-1,-4.815537930E-1
1.816851000E0,-1.525243282E0,1.767669469E-1,-2.994984947E-2
1.836851000E0,-1.063306928E0,4.600513279E-1,-3.692069352E-1
1.856851000E0,-1.638340503E-1,1.312295556E0,-1.066064596E0
1.876851000E0,1.334635854E0,1.515382171E0,-2.030620813E0
1.896851000E0,2.212693453E0,1.187138081E0,-3.313280582E0
1.916851000E0,2.615044355E0,6.154379845E-1,-3.736121655E0
1.936851000E0,1.985224724E0,2.524618804E-1,-3.240936756E0
1.956851000E0,1.366557837E0,-4.165751934E-1,-2.571411133E0
1.978852563E0,1.683492184E0,-1.121635795E0,-2.054182768E0
1.998852563E0,2.171416521E0,-1.429546833E0,-1.852736831E0
2.020851000E0,1.210455656E0,-1.616331935E0,-1.756726265E0
2.040852563E0,7.323401570E-1,-9.102590084E-1,-1.257457376E0
2.062851000E0,6.196616888E-1,-1.021942616E0,-7.973012924E-1
2.082851000E0,1.229549527E0,-9.759532213E-1,-4.973664880E-1
2.102851000E0,1.806171417E0,-4.218286276E-1,-1.013687253E-1
2.122851000E0,1.820954323E0,6.294006109E-1,-4.304156601E-1
2.142851000E0,2.497985125E0,6.995454431E-1,-1.653053641E0
2.162851000E0,3.597908974E0,1.646578550E0,-8.704829812E-1
2.182852563E0,2.780187368E0,2.023517370E0,-1.851270795E-1
2.204851000E0,1.872040153E0,2.813348532E0,-3.490658402E-1
2.224851000E0,1.737370491E0,2.645779610E0,-6.402216554E-1
2.244893188E0,1.656230211E0,2.156232119E0,-3.034429550E-1
2.266851000E0,1.004175186E0,1.710440159E0,8.222769499E-1
2.286851000E0,4.187917411E-1,1.581565022E0,1.102541924E0
2.306851000E0,-3.186971247E-1,8.696975708E-1,7.813839316E-1
2.326851000E0,-7.683288455E-1,4.889889061E-1,5.716651678E-1
2.346851000E0,-1.070637345E0,-4.552167654E-1,3.072652221E-1
2.366851000E0,-1.706198931E0,-1.205516338E0,1.856855750E-1
2.386851000E0,-2.060134172E0,-1.914189816E0,-3.200584650E-1
2.406851000E0,-2.018630266E0,-1.909756660E0,-7.788881063E-1
2.426851000E0,-1.506707788E0,-7.021110654E-1,-1.477421224E-1
2.446851000E0,-5.480682850E-1,1.847780049E-1,1.076519042E-1
2.466852563E0,-1.155058891E-1,4.184601307E-1,-1.070584953E-1
2.488852563E0,-4.926889837E-1,8.346862793E-1,5.296376348E-1
2.510852563E0,-1.216389775E0,1.552505255E0,5.436875224E-1
2.532851000E0,-9.979618192E-1,1.605283976E0,-3.409151733E-1
2.552851000E0,1.284108520E0,4.940328896E-1,-4.930031598E-1
2.572851000E0,-2.817834020E-1,-1.028697044E-1,-2.721317410E-1
2.592852563E0,-1.713284969E0,-7.755894065E-1,-6.158394217E-1
2.612852563E0,-1.476792932E0,-1.227437735E0,-7.631626725E-1
2.634852563E0,-1.178498626E0,-1.293149352E0,-3.768165708E-1
2.656851000E0,-1.142021298E0,-1.190209866E0,7.126179338E-2
2.676851000E0,-8.142309785E-1,-1.520513415E0,2.480636388E-1
2.696851000E0,-3.961548209E-1,-1.818109512E0,2.927615345E-1
2.716851000E0,-1.605702937E-2,-2.738020182E0,3.297625184E-1
2.736851000E0,6.541842818E-1,-3.821119070E0,7.744898796E-1
2.756851000E0,1.472621560E0,-4.239125252E0,1.805630326E0
2.776851000E0,2.124048233E0,-3.313158512E0,2.339195013E0
2.796851000E0,2.651608944E0,-2.943794489E0,2.087029696E0
2.816851000E0,2.990743876E0,-2.837102413E0,1.356347680E0
2.836851000E0,3.275232553E0,-3.433586121E0,7.061427832E-1
2.856851000E0,3.816755772E0,-2.094621897E0,4.303807318E-1
2.876851000E0,4.295866013E0,3.717900217E-1,7.456046343E-2
2.896851000E0,2.607015848E0,2.588916779E0,-2.865307033E-1
2.916851000E0,9.730384946E-1,3.616199970E0,-7.916464210E-1
2.936851000E0,4.275183976E-1,3.796736956E0,-1.022221923E0
2.956851000E0,6.501700282E-1,3.781814337E0,-5.796412826E-1
2.976851000E0,9.129118919E-1,4.033717632E0,8.136724681E-2
2.996851000E0,1.663089275E0,3.902241945E0,-8.761553094E-3
3.016851000E0,2.385062218E0,3.031514645E0,-3.679154068E-2
