"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.394796848E0,5.077718735E0,6.441724300E0
2.000000000E-2,-4.526630878E0,4.766300201E0,8.041778564E0
4.000000000E-2,-2.858945131E0,2.933203697E0,8.405850410E0
6.000625000E-2,-1.120898247E0,2.766413927E0,8.856439590E0
8.200000000E-2,-2.218850374E0,3.376657486E0,1.080108738E1
1.020078130E-1,-3.395524025E0,3.144592285E0,1.096803951E1
1.240000000E-1,-1.911741376E0,2.424808979E0,9.441658974E0
1.440062500E-1,-7.224647403E-1,2.875283003E0,8.618187904E0
1.660000000E-1,-2.024441242E0,3.409180403E0,7.950675011E0
1.860015630E-1,-2.981394053E0,3.841487169E0,7.145676613E0
2.080000000E-1,-3.184585094E0,3.287104845E0,6.361566544E0
2.280000000E-1,-4.896630764E0,2.912450790E0,8.995954514E0
2.480421880E-1,-4.531572819E0,3.426093102E0,1.365637302E1
2.700000000E-1,-3.528114796E0,2.004875660E0,1.012214851E1
2.900000000E-1,-1.519925356E0,2.677320719E0,8.573501587E0
3.100031250E-1,-2.854941845E0,3.670014381E0,1.128330803E1
3.320000000E-1,-4.053642273E0,3.854588032E0,1.049756908E1
3.540000000E-1,-3.324215174E0,2.480661154E0,1.102938747E1
3.740000000E-1,-3.591034412E0,2.578172207E0,1.478626347E1
3.959984380E-1,-2.314043999E0,1.626745105E0,8.795300484E0
4.160062500E-1,-1.183156967E0,4.217252254E0,7.041691780E0
4.380125000E-1,-2.129086971E0,4.077478886E0,6.234089375E0
4.599984380E-1,-2.054215670E0,2.821135759E0,9.601467133E0
4.799984380E-1,-1.022391200E0,3.166379631E-1,8.727458954E0
5.000046880E-1,-3.398492575E0,8.734909892E-1,8.756008148E0
5.219984380E-1,-5.210941792E0,1.674217463E0,6.644886494E0
5.420031250E-1,-3.639693975E0,1.830903411E0,6.594914436E0
5.639984380E-1,-4.521057129E0,3.119855404E0,7.178832054E0
5.839984380E-1,-6.076129436E0,2.957088232E0,5.360866547E0
6.039984380E-1,-4.335669518E0,2.104053259E0,6.601225853E0
6.239984380E-1,-3.623212337E0,3.368459702E0,4.066321850E0
6.439984380E-1,-3.824909687E0,3.132582903E0,5.273803711E0
6.639984380E-1,-2.821097374E0,1.753321767E0,6.522063732E0
6.840000000E-1,-3.292659521E0,3.934784412E0,-1.940988898E0
7.059984380E-1,-2.806128979E0,2.280841112E0,9.294798851E0
7.259984380E-1,-5.280373573E0,3.891152382E0,6.899610519E0
7.459984380E-1,-5.532320499E0,3.051323891E0,7.476201057E0
7.659984380E-1,-4.759960651E0,3.700957060E0,9.827710152E0
7.859984380E-1,-4.269675732E0,2.117221117E0,8.959935188E0
8.060000000E-1,-4.803573132E0,1.874755740E0,7.733549118E0
