"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211687715E1,1.189491440E2,0.000000000E0,0.000000000E0,0.000000000E0,1.321438026E1,0.000000000E0
4.147895840E-1,3.211687715E1,1.189491440E2,0.000000000E0,0.000000000E0,0.000000000E0,1.321438026E1,0.000000000E0
2.963949479E0,3.211679376E1,1.189492479E2,3.931856527E1,8.886482120E-1,3.440364685E2,1.920224380E1,1.920224380E1
3.968328125E0,3.211690124E1,1.189492174E2,3.432837811E1,3.778270483E-1,3.057266846E2,1.430696106E1,1.430696106E1
4.966747396E0,3.211689329E1,1.189492182E2,3.659219504E1,2.140109837E-1,3.013799744E2,5.199379921E0,5.199379921E0
5.965503645E0,3.211691195E1,1.189492073E2,3.388129574E1,1.629814357E-1,2.862771606E2,8.307382584E0,8.307382584E0
7.291464062E0,3.211691128E1,1.189492421E2,3.140574225E1,6.888729930E-1,3.359891663E2,7.563108444E0,7.563108444E0
8.289980208E0,3.211691276E1,1.189491931E2,2.363771106E1,4.704421461E-1,3.281907654E2,7.598241806E0,7.598241806E0
9.293938541E0,3.211696175E1,1.189491735E2,1.333079710E1,6.414834261E-1,3.581940308E2,6.247489929E0,6.247489929E0
1.029674062E1,3.211697971E1,1.189491700E2,1.143603569E1,3.765323460E-1,3.581940308E2,4.699999809E0,4.699999809E0
1.129401302E1,3.211698341E1,1.189491587E2,1.069174690E1,5.842854977E-1,3.581940308E2,4.699999809E0,4.699999809E0
1.229183594E1,3.211699474E1,1.189491575E2,9.764556034E0,1.174133778E0,3.581940308E2,4.699999809E0,4.699999809E0
1.329812708E1,3.211700658E1,1.189491521E2,8.584984000E0,6.878555417E-1,3.272615051E2,4.699999809E0,4.699999809E0
1.429830104E1,3.211702586E1,1.189491526E2,5.568589051E0,1.187222719E0,3.359072266E2,4.057311058E0,4.057311058E0
1.529438646E1,3.211704494E1,1.189491560E2,4.549716806E0,1.272753000E0,3.389695435E2,4.260164738E0,4.260164738E0
1.629669896E1,3.211706310E1,1.189491557E2,5.423867980E0,1.357646942E0,3.341054688E2,4.339251995E0,4.339251995E0
