"Time (s)","Pressure (hPa)"
1.204600000E-1,1.019550781E3
2.004600000E-1,1.019557129E3
2.804584380E-1,1.019562988E3
3.604600000E-1,1.019573242E3
4.404600000E-1,1.019568848E3
5.204678130E-1,1.019572266E3
6.004600000E-1,1.019553711E3
6.804584380E-1,1.019582031E3
7.604584380E-1,1.019610352E3
8.404600000E-1,1.019602051E3
9.204600000E-1,1.019578125E3
1.000458438E0,1.019558594E3
1.080461563E0,1.019552246E3
1.160460000E0,1.019578613E3
1.240460000E0,1.019576172E3
1.320460000E0,1.019592285E3
1.400458438E0,1.019591797E3
1.480458438E0,1.019593750E3
1.560460000E0,1.019595703E3
1.640460000E0,1.019580078E3
1.720458438E0,1.019589355E3
1.800460000E0,1.019587402E3
1.880460000E0,1.019580078E3
1.960460000E0,1.019578125E3
2.040460000E0,1.019594727E3
2.120460000E0,1.019594238E3
2.200460000E0,1.019602051E3
2.280460000E0,1.019616699E3
2.360460000E0,1.019610840E3
2.440460000E0,1.019606445E3
2.520460000E0,1.019609863E3
2.600460000E0,1.019611816E3
2.680460000E0,1.019606934E3
2.760460000E0,1.019599121E3
2.840460000E0,1.019598633E3
2.920460000E0,1.019613281E3
3.000460000E0,1.019604004E3
3.080460000E0,1.019586426E3
3.160460000E0,1.019567871E3
3.240460000E0,1.019572266E3
3.320460000E0,1.019572754E3
3.400460000E0,1.019594238E3
3.480460000E0,1.019584473E3
3.560460000E0,1.019587891E3
3.640460000E0,1.019579590E3
3.720460000E0,1.019594238E3
3.800458438E0,1.019586914E3
3.880466250E0,1.019572754E3
3.960458438E0,1.019577637E3
4.040458438E0,1.019582520E3
4.120463125E0,1.019578125E3
4.200460000E0,1.019578613E3
4.280458438E0,1.019598145E3
4.360464688E0,1.019583984E3
4.440458438E0,1.019578613E3
4.520458438E0,1.019582031E3
4.600466250E0,1.019581055E3
4.680458438E0,1.019570801E3
4.760458438E0,1.019576172E3
4.840460000E0,1.019575195E3
4.920458438E0,1.019583984E3
5.000463125E0,1.019587891E3
5.080460000E0,1.019584961E3
5.160460000E0,1.019576660E3
5.240467813E0,1.019578613E3
5.320458438E0,1.019583008E3
5.400458438E0,1.019583496E3
5.480458438E0,1.019591309E3
5.560458438E0,1.019583496E3
5.640458438E0,1.019582520E3
5.720460000E0,1.019594238E3
5.800458438E0,1.019598145E3
5.880458438E0,1.019596191E3
5.960458438E0,1.019578613E3
6.040458438E0,1.019574219E3
6.120458438E0,1.019590332E3
6.200458438E0,1.019592773E3
6.280458438E0,1.019606445E3
6.360458438E0,1.019604980E3
6.440458438E0,1.019603516E3
6.520458438E0,1.019581543E3
6.600460000E0,1.019583496E3
6.680458438E0,1.019579590E3
6.760458438E0,1.019579590E3
6.840460000E0,1.019584473E3
6.920458438E0,1.019590332E3
7.000458438E0,1.019593750E3
7.080460000E0,1.019600586E3
7.160458438E0,1.019593262E3
7.240458438E0,1.019605957E3
7.320458438E0,1.019617188E3
7.400458438E0,1.019616211E3
7.480458438E0,1.019623535E3
7.560460000E0,1.019613770E3
7.640458438E0,1.019609375E3
7.720458438E0,1.019609863E3
7.800458438E0,1.019603516E3
7.880458438E0,1.019596680E3
7.960461563E0,1.019612305E3
8.040460000E0,1.019615234E3
8.120460000E0,1.019622559E3
8.200460000E0,1.019618652E3
8.280460000E0,1.019620605E3
8.360460000E0,1.019618164E3
8.440460000E0,1.019623535E3
8.520460000E0,1.019623535E3
8.600460000E0,1.019616699E3
8.680460000E0,1.019616211E3
8.760460000E0,1.019603027E3
8.840460000E0,1.019599609E3
8.920460000E0,1.019588867E3
9.000460000E0,1.019596191E3
9.080458438E0,1.019607910E3
9.160460000E0,1.019603516E3
9.240460000E0,1.019600586E3
9.320460000E0,1.019600586E3
9.400460000E0,1.019594238E3
9.480460000E0,1.019591309E3
9.560460000E0,1.019587891E3
9.640460000E0,1.019588379E3
9.720458438E0,1.019589844E3
9.800460000E0,1.019584961E3
9.880460000E0,1.019589355E3
9.960460000E0,1.019593750E3
1.004046000E1,1.019599121E3
1.012046000E1,1.019594727E3
1.020046000E1,1.019592773E3
1.028046000E1,1.019600586E3
1.036046000E1,1.019596680E3
1.044046000E1,1.019594727E3
1.052046000E1,1.019599121E3
1.060046156E1,1.019596680E3
1.068046000E1,1.019602051E3
1.076046000E1,1.019605957E3
1.084046000E1,1.019602051E3
1.092046000E1,1.019620605E3
1.100046000E1,1.019609863E3
1.108046000E1,1.019605469E3
1.116046000E1,1.019595703E3
1.124046000E1,1.019610840E3
1.132046000E1,1.019608887E3
1.140046000E1,1.019607422E3
1.148046000E1,1.019604492E3
1.156046000E1,1.019596191E3
1.164046000E1,1.019609375E3
1.172046000E1,1.019604980E3
1.180046000E1,1.019589355E3
1.188046000E1,1.019598633E3
1.196046000E1,1.019604980E3
1.204046000E1,1.019618652E3
1.212046000E1,1.019615234E3
1.220046000E1,1.019615723E3
1.228046000E1,1.019618652E3
1.236046000E1,1.019618652E3
1.244046000E1,1.019609863E3
1.252046000E1,1.019590332E3
1.260046000E1,1.019592285E3
1.268046000E1,1.019612793E3
1.276046000E1,1.019622559E3
1.284046000E1,1.019610840E3
1.292046000E1,1.019634277E3
1.300046000E1,1.019632324E3
1.308046000E1,1.019624023E3
1.316046000E1,1.019629883E3
1.324046000E1,1.019612305E3
1.332046000E1,1.019614258E3
1.340046156E1,1.019603516E3
1.348046000E1,1.019621582E3
1.356046000E1,1.019622559E3
1.364046000E1,1.019602051E3
1.372046000E1,1.019610352E3
1.380046000E1,1.019616699E3
1.388046000E1,1.019619629E3
1.396046156E1,1.019632812E3
