"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.646156300E-2,1.575000000E1,-1.050000000E1,-4.193750000E1
4.646156300E-2,1.468750000E1,-1.012500000E1,-4.262500000E1
6.646156300E-2,1.387500000E1,-9.250000000E0,-4.337500000E1
8.646156300E-2,1.300000000E1,-8.375000000E0,-4.406250000E1
1.164600000E-1,1.187500000E1,-6.937500000E0,-4.531250000E1
1.364615630E-1,1.193750000E1,-6.062500000E0,-4.556250000E1
1.564615630E-1,1.318750000E1,-7.312500000E0,-4.525000000E1
1.764615630E-1,1.387500000E1,-9.125000000E0,-4.506250000E1
1.964615630E-1,1.368750000E1,-1.081250000E1,-4.487500000E1
2.164615630E-1,1.237500000E1,-1.243750000E1,-4.525000000E1
2.364615630E-1,1.025000000E1,-1.331250000E1,-4.575000000E1
2.564615630E-1,8.937500000E0,-1.300000000E1,-4.600000000E1
2.764615630E-1,8.312500000E0,-1.281250000E1,-4.600000000E1
2.964615630E-1,9.125000000E0,-1.225000000E1,-4.575000000E1
3.264600000E-1,1.143750000E1,-1.106250000E1,-4.468750000E1
3.464600000E-1,1.275000000E1,-1.081250000E1,-4.425000000E1
3.664600000E-1,1.437500000E1,-1.043750000E1,-4.325000000E1
3.864600000E-1,1.637500000E1,-9.312500000E0,-4.250000000E1
4.064615630E-1,2.006250000E1,-8.375000000E0,-4.218750000E1
4.364600000E-1,2.456250000E1,-8.375000000E0,-4.106250000E1
4.564600000E-1,2.681250000E1,-9.437500000E0,-4.056250000E1
4.764615630E-1,2.925000000E1,-1.043750000E1,-4.018750000E1
4.964615630E-1,2.956250000E1,-1.025000000E1,-4.000000000E1
5.264600000E-1,3.043750000E1,-1.118750000E1,-3.912500000E1
5.464615630E-1,3.143750000E1,-1.175000000E1,-3.856250000E1
5.764600000E-1,3.206250000E1,-1.231250000E1,-3.806250000E1
5.964615630E-1,3.225000000E1,-1.287500000E1,-3.843750000E1
6.264600000E-1,3.250000000E1,-1.350000000E1,-3.837500000E1
6.464615630E-1,3.200000000E1,-1.450000000E1,-3.862500000E1
6.664662500E-1,3.050000000E1,-1.562500000E1,-3.943750000E1
6.964646880E-1,2.856250000E1,-1.643750000E1,-4.068750000E1
7.264600000E-1,2.637500000E1,-1.556250000E1,-4.175000000E1
7.464646880E-1,2.543750000E1,-1.518750000E1,-4.175000000E1
7.764615630E-1,2.456250000E1,-1.537500000E1,-4.156250000E1
8.064600000E-1,2.443750000E1,-1.543750000E1,-4.106250000E1
8.264600000E-1,2.412500000E1,-1.556250000E1,-4.112500000E1
8.464662500E-1,2.418750000E1,-1.568750000E1,-4.100000000E1
8.764600000E-1,2.450000000E1,-1.568750000E1,-4.031250000E1
8.964646880E-1,2.468750000E1,-1.587500000E1,-4.000000000E1
9.264600000E-1,2.462500000E1,-1.543750000E1,-4.006250000E1
9.464600000E-1,2.418750000E1,-1.525000000E1,-4.012500000E1
9.664600000E-1,2.393750000E1,-1.531250000E1,-4.031250000E1
9.864631250E-1,2.425000000E1,-1.518750000E1,-4.006250000E1
