"Time (s)","Pressure (hPa)"
8.646156300E-2,1.018616211E3
1.664615630E-1,1.018619141E3
2.464615630E-1,1.018626953E3
3.264600000E-1,1.018640137E3
4.064615630E-1,1.018620605E3
4.864615630E-1,1.018627441E3
5.664600000E-1,1.018625488E3
6.464615630E-1,1.018627441E3
7.264600000E-1,1.018630859E3
8.064600000E-1,1.018631348E3
8.864600000E-1,1.018637207E3
9.664600000E-1,1.018635742E3
1.046460000E0,1.018649902E3
1.126460000E0,1.018658691E3
1.206460000E0,1.018648926E3
1.286466250E0,1.018648926E3
1.366460000E0,1.018644043E3
1.446460000E0,1.018630371E3
1.526460000E0,1.018648438E3
1.606460000E0,1.018644043E3
1.686460000E0,1.018648926E3
1.766460000E0,1.018644531E3
1.846461563E0,1.018635742E3
1.926460000E0,1.018639648E3
2.006460000E0,1.018650391E3
2.086460000E0,1.018652344E3
2.166460000E0,1.018644043E3
2.246460000E0,1.018650879E3
2.326460000E0,1.018671387E3
2.406461563E0,1.018655273E3
2.486460000E0,1.018637207E3
2.566460000E0,1.018638672E3
2.646461563E0,1.018621094E3
2.726460000E0,1.018617676E3
2.806460000E0,1.018629883E3
2.886460000E0,1.018620117E3
2.966460000E0,1.018635254E3
3.046460000E0,1.018651855E3
3.126460000E0,1.018659668E3
3.206460000E0,1.018660156E3
3.286460000E0,1.018646973E3
3.366460000E0,1.018633789E3
3.446460000E0,1.018621582E3
3.526460000E0,1.018620605E3
3.606460000E0,1.018626465E3
3.686460000E0,1.018625977E3
3.766464688E0,1.018620605E3
3.846460000E0,1.018613770E3
3.926460000E0,1.018611328E3
4.006460000E0,1.018611816E3
4.086460000E0,1.018616699E3
4.166460000E0,1.018627441E3
4.246460000E0,1.018633301E3
4.326460000E0,1.018622070E3
4.406464688E0,1.018625488E3
4.486460000E0,1.018638184E3
4.566460000E0,1.018628418E3
4.646460000E0,1.018633301E3
4.726460000E0,1.018628418E3
4.806460000E0,1.018607422E3
4.886464688E0,1.018610352E3
4.966460000E0,1.018620605E3
5.046460000E0,1.018639648E3
5.126460000E0,1.018633301E3
5.206461563E0,1.018619629E3
5.286461563E0,1.018619629E3
5.366460000E0,1.018625000E3
5.446460000E0,1.018615723E3
5.526460000E0,1.018627930E3
5.606460000E0,1.018629883E3
5.686460000E0,1.018636719E3
5.766464688E0,1.018647461E3
5.846460000E0,1.018641602E3
5.926460000E0,1.018626465E3
6.006460000E0,1.018624023E3
6.086460000E0,1.018602539E3
6.166460000E0,1.018621582E3
6.246460000E0,1.018637695E3
6.326460000E0,1.018631836E3
6.406460000E0,1.018635254E3
6.486460000E0,1.018646484E3
6.566460000E0,1.018650391E3
6.646460000E0,1.018657715E3
6.726460000E0,1.018660645E3
6.806460000E0,1.018650879E3
6.886463125E0,1.018635742E3
6.966460000E0,1.018617676E3
7.046460000E0,1.018601074E3
7.126460000E0,1.018601074E3
7.206460000E0,1.018598633E3
7.286460000E0,1.018617676E3
7.366460000E0,1.018646484E3
7.446460000E0,1.018670898E3
7.526460000E0,1.018670898E3
7.606460000E0,1.018656250E3
7.686460000E0,1.018642578E3
7.766460000E0,1.018667969E3
7.846461563E0,1.018696777E3
7.926461563E0,1.018693848E3
8.006460000E0,1.018691895E3
8.086460000E0,1.018666016E3
8.166460000E0,1.018637207E3
8.246460000E0,1.018608398E3
8.326460000E0,1.018615723E3
8.406460000E0,1.018645020E3
8.486460000E0,1.018673828E3
8.566460000E0,1.018671875E3
8.646460000E0,1.018652344E3
8.726460000E0,1.018652344E3
8.806460000E0,1.018674805E3
8.886460000E0,1.018702148E3
8.966460000E0,1.018728516E3
9.046460000E0,1.018708984E3
9.126460000E0,1.018680176E3
9.206460000E0,1.018650879E3
9.286460000E0,1.018622070E3
9.366460000E0,1.018618652E3
9.446460000E0,1.018647461E3
9.526460000E0,1.018676270E3
9.606460000E0,1.018680664E3
9.686460000E0,1.018658203E3
9.766460000E0,1.018658203E3
9.846460000E0,1.018653320E3
9.926460000E0,1.018682129E3
1.000646000E1,1.018677734E3
1.008646000E1,1.018706543E3
1.016646000E1,1.018677734E3
1.024646000E1,1.018648926E3
1.032646000E1,1.018619629E3
1.040646000E1,1.018624512E3
1.048646156E1,1.018650879E3
1.056646000E1,1.018679688E3
1.064646000E1,1.018699707E3
1.072646000E1,1.018670898E3
1.080646000E1,1.018665527E3
1.088646000E1,1.018694336E3
1.096646000E1,1.018694824E3
1.104646156E1,1.018692383E3
1.112646312E1,1.018691406E3
1.120646000E1,1.018662109E3
1.128646000E1,1.018633301E3
1.136646000E1,1.018647949E3
1.144646000E1,1.018664551E3
1.152646156E1,1.018675293E3
1.160646000E1,1.018684570E3
1.168646156E1,1.018675781E3
1.176646000E1,1.018675781E3
1.184646000E1,1.018669434E3
1.192646000E1,1.018690430E3
1.200646000E1,1.018687500E3
1.208646000E1,1.018714844E3
1.216646000E1,1.018686035E3
1.224646000E1,1.018657227E3
1.232646000E1,1.018628418E3
1.240646000E1,1.018640625E3
1.248646000E1,1.018663086E3
1.256646000E1,1.018683594E3
1.264646000E1,1.018687988E3
1.272646000E1,1.018661621E3
1.280646000E1,1.018661621E3
1.288646000E1,1.018682129E3
