"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.568525630E-1,1.998314738E0,4.602782428E-1,-3.900112808E-1
1.768525630E-1,1.892076492E0,-1.786518991E-1,5.580341220E-1
1.968525630E-1,1.515382171E0,-1.165391207E0,1.416753531E0
2.168525630E-1,7.771427631E-1,-1.673090100E0,2.405185938E0
2.368525630E-1,-6.471680999E-1,-1.130310178E0,2.597398996E0
2.568525630E-1,-9.314996600E-1,-3.758915663E-1,1.403681040E0
2.768525630E-1,-7.119721770E-1,4.704709649E-1,-5.367236733E-1
2.988510000E-1,-7.349755764E-1,1.660157204E0,-1.697001100E0
3.188510000E-1,-6.733480096E-1,1.596278071E0,-1.417713523E0
3.388525630E-1,1.994038671E-1,1.370676875E0,-6.563135982E-1
3.588728750E-1,3.319965303E-1,1.476129651E0,-1.377902508E0
3.808525630E-1,-2.780658603E-1,1.854220390E0,-2.545841932E0
4.028525630E-1,-2.893755957E-2,1.814706087E0,-2.459168911E0
4.248525630E-1,6.897889972E-1,1.563954592E0,-1.265992045E0
4.448588130E-1,1.001225591E0,9.899681807E-1,-1.354026496E-1
4.668525630E-1,3.263591230E-1,5.749114752E-1,1.807463020E-1
4.888525630E-1,-1.522974372E-1,5.984385014E-1,3.023608327E-1
5.108510000E-1,2.425134927E-1,9.760230184E-1,3.260973096E-1
5.308525630E-1,8.849517703E-1,1.329975843E0,2.560223341E-1
5.528525630E-1,8.644790053E-1,9.362818599E-1,-1.819680333E-1
5.748603750E-1,7.875449061E-1,1.487893164E-1,2.731440365E-1
5.968588130E-1,5.278748274E-1,2.335948646E-1,4.128750861E-1
6.188510000E-1,2.893057764E-1,-3.615100384E-1,1.979727000E-1
6.388525630E-1,4.722511768E-1,-9.224239588E-1,6.512870789E-1
6.588713130E-1,7.224266529E-1,-1.685045600E0,6.427524090E-1
6.808510000E-1,4.649208188E-1,-2.016204357E0,-1.005833223E-1
7.008572500E-1,5.110324174E-2,-1.971139908E0,-4.730016887E-1
7.228510000E-1,-2.115339041E-2,-1.732309103E0,-8.030958176E-1
7.428556880E-1,3.846531212E-1,-1.268732190E0,-6.583731174E-1
7.648525630E-1,8.083667159E-1,-6.608863473E-1,-6.902776957E-1
7.848603750E-1,3.320314288E-1,5.988224596E-2,-3.387334943E-1
8.068510000E-1,-1.998751014E-1,-4.227187485E-2,1.885828227E-1
8.268525630E-1,-5.960299447E-2,1.804146916E-1,1.462062299E-1
8.488525630E-1,2.506991029E-1,6.871361285E-2,-2.507514656E-1
8.708525630E-1,6.802245975E-1,-1.188743785E-1,-5.772851110E-1
8.928556880E-1,5.146976113E-1,-1.895427555E-1,-2.110626698E-1
9.148510000E-1,-2.797937393E-1,-2.915747166E-1,1.221206859E-1
9.348525630E-1,-8.176344037E-1,-2.781182230E-1,4.598244429E-1
9.568525630E-1,-6.915692687E-1,-1.913928092E-1,4.035724699E-1
9.768525630E-1,-1.170766875E-1,3.546159863E-1,-2.548878789E-1
9.988619380E-1,-9.512044489E-3,4.184950590E-1,-6.216688156E-1
1.020852563E0,-1.821425557E-1,3.990346193E-1,-9.632995725E-1
1.040857250E0,-1.029744279E-3,6.023829579E-1,-1.734002113E0
1.062851000E0,3.138101846E-2,1.717072368E0,-1.983374715E0
1.082851000E0,-6.953391433E-2,2.022086143E0,-2.358166695E0
1.102851000E0,8.543561101E-1,1.664188862E0,-2.347485304E0
1.122851000E0,1.127238393E0,1.718957305E0,-2.129807711E0
1.142851000E0,7.290240526E-1,1.662548304E0,-2.075981855E0
1.162852563E0,6.590014100E-1,1.158985853E0,-1.423647642E0
1.184851000E0,7.863231897E-1,3.396410644E-1,-7.065965533E-1
1.204860375E0,8.627511263E-1,-1.202880889E-1,-3.007027805E-1
1.226852563E0,1.053306222E0,-3.633251786E-1,1.684940904E-1
1.246852563E0,1.053550601E0,-8.635888994E-2,2.817834020E-1
1.268855688E0,8.929104209E-1,4.354945421E-1,-2.193180770E-1
1.290857250E0,5.182406306E-1,5.767091513E-1,2.091777027E-1
1.312851000E0,2.104867063E-2,9.497209191E-1,8.960869312E-1
1.332851000E0,-6.384589076E-1,1.242133379E0,3.334975243E-1
1.352851000E0,-5.545260310E-1,-2.029119730E-1,-6.220004559E-1
1.372851000E0,-1.266410947E-1,-7.309264541E-1,-1.199407697E0
1.392851000E0,-2.028247118E-1,7.400196195E-1,-1.961802483E0
1.412851000E0,-2.923251987E-1,1.798788667E0,-2.304550171E0
1.432851000E0,-6.717772037E-2,1.667121053E0,-1.483512402E0
1.452851000E0,1.527861208E-1,1.200018525E0,3.089232743E-1
1.472851000E0,-4.328416660E-3,1.338109016E0,1.380415797E0
1.492851000E0,-1.394518018E-1,2.976309955E-1,1.379822373E0
1.512851000E0,5.797983706E-2,-1.460474014E0,4.675213397E-1
1.532851000E0,7.103490178E-3,-1.763271213E0,-7.173478007E-1
