"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.473750000E-3,-4.298571348E-1,-5.298819765E-2,-9.414306283E-2
2.747375000E-2,-3.647738099E-1,8.360126987E-3,1.942202449E-1
4.747375000E-2,-5.612978712E-2,-1.568701863E-1,2.552718520E-1
6.747375000E-2,8.691739291E-3,-3.323979676E-1,1.585108042E-1
8.747375000E-2,-1.267807186E-1,-4.167148173E-1,9.238027781E-2
1.074737500E-1,-2.307674289E-1,-4.637863338E-1,7.080800831E-2
1.274737500E-1,-1.351757497E-1,-5.977927446E-1,1.562069654E-1
1.474737500E-1,7.290240377E-2,-5.940053463E-1,3.126233816E-1
1.674737500E-1,2.164033800E-1,-4.450240433E-1,2.469815463E-1
1.874737500E-1,1.990198940E-1,-2.415012121E-1,1.198343039E-1
2.094721870E-1,7.286749780E-2,-1.162912846E-1,1.002691686E-1
2.294721870E-1,-2.584832534E-2,-2.048492879E-1,2.218138874E-1
2.494737500E-1,-3.351031989E-2,-2.344500721E-1,3.362725973E-1
2.694737500E-1,-4.569271952E-2,-4.612905160E-2,2.275734842E-1
2.914737500E-1,-2.284112424E-1,1.173908487E-1,3.907792270E-2
3.114737500E-1,-2.926219106E-1,8.018042892E-2,6.136577576E-2
3.334721870E-1,-1.026777178E-1,-1.160992980E-1,1.828930527E-1
3.534737500E-1,8.504989743E-2,-2.432639897E-1,2.012539208E-1
3.734737500E-1,1.208465993E-1,-2.678033113E-1,1.225570217E-1
3.934815620E-1,3.855432197E-2,-2.129999846E-1,1.037947312E-1
4.154768750E-1,-1.329940856E-1,-1.951452643E-1,2.021963894E-1
4.374721870E-1,-2.699675262E-1,-1.692271233E-1,2.313608378E-1
4.574737500E-1,-2.645221055E-1,-1.445132643E-1,8.873254061E-2
4.794737500E-1,-1.473407000E-1,-1.838704348E-1,-1.024508253E-1
4.994737500E-1,-6.873106211E-2,-2.186024934E-1,-1.159073189E-1
5.214721870E-1,-9.829694033E-2,-1.715658605E-1,8.377580345E-2
5.414721870E-1,-1.282118857E-1,-5.982988700E-2,2.190388143E-1
5.614737500E-1,-1.283689588E-1,1.467821933E-2,1.518261880E-1
5.814737500E-1,-8.892452717E-2,-6.747443229E-2,6.998770405E-3
6.014815620E-1,-4.647811875E-2,-1.418429017E-1,-7.155850064E-3
6.234721870E-1,-2.879793290E-3,-1.666614860E-1,1.523148865E-1
6.434784370E-1,-5.017821491E-2,-2.003463507E-1,2.324953079E-1
6.654721870E-1,-1.509709805E-1,-1.804146916E-1,1.604655683E-1
6.854737500E-1,-1.519483626E-1,-1.647241712E-1,1.213352904E-1
7.054737500E-1,-1.808161102E-2,-1.921782047E-1,2.394242734E-1
7.274721870E-1,1.069712266E-1,-2.626720369E-1,3.456450105E-1
7.474721870E-1,5.028293654E-2,-2.657438219E-1,2.997253835E-1
7.674721870E-1,-1.369210780E-1,-1.169021502E-1,2.015506178E-1
7.874721870E-1,-3.168121576E-1,1.455255598E-1,7.759733498E-2
8.074721870E-1,-4.454080164E-1,2.234021425E-1,-8.178612590E-2
8.274737500E-1,-5.077860951E-1,3.714060783E-2,-2.258805037E-1
8.494721870E-1,-4.730540514E-1,-2.191260904E-1,-1.867502332E-1
8.694721870E-1,-3.856130540E-1,-3.352079391E-1,-1.384046115E-2
8.894737500E-1,-2.890439630E-1,-3.501130342E-1,1.191361770E-1
9.094846870E-1,-2.525316775E-1,-2.778389752E-1,1.168847010E-1
9.314721870E-1,-2.802998722E-1,-1.353502870E-1,2.572615258E-2
9.514784370E-1,-2.026850879E-1,4.860742018E-2,-2.185152285E-2
9.734721870E-1,1.570796408E-2,1.400103122E-1,2.666863054E-2
9.934815620E-1,1.354026496E-1,2.059488557E-2,1.233598739E-1
1.015472187E0,1.320341527E-1,-1.886351854E-1,1.376890242E-1
1.035472187E0,1.479864717E-1,-1.749692559E-1,7.405432314E-2
1.055473750E0,2.155132592E-1,-3.581415489E-2,-5.052728206E-2
1.077473750E0,2.925346494E-1,2.492330223E-2,-1.778839529E-1
1.099472187E0,3.780034184E-1,-2.538057864E-1,-6.681120396E-2
1.119472187E0,4.871563017E-1,-8.026769161E-1,1.552470326E-1
1.139472187E0,5.715953112E-1,-1.282677412E0,2.826211751E-1
1.159478437E0,5.212076902E-1,-1.295889497E0,2.691297829E-1
1.181472187E0,3.276681006E-1,-8.355938196E-1,1.626995951E-1
1.201484687E0,1.959830225E-1,-3.234094977E-1,6.799802929E-2
1.221508125E0,7.892379165E-2,-3.206169978E-2,7.173303515E-2
1.243475312E0,-1.109331250E-1,5.148721393E-3,1.904852390E-1
1.265472187E0,-1.732937396E-1,-1.379333735E-1,2.800206244E-1
1.285472187E0,-4.885176569E-2,-2.188293785E-1,2.529854774E-1
1.305472187E0,9.295623749E-2,-1.858601123E-1,1.779188663E-1
1.325472187E0,8.203047328E-4,-2.951351739E-2,1.013163626E-1
1.345472187E0,-1.553343087E-1,-9.056513757E-2,9.105382860E-2
