"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.995312000E-3,4.481000006E-1,-2.343999892E-1,-5.493999720E-1
1.399531200E-2,-1.576000005E-1,3.502999842E-1,5.972999930E-1
2.399687500E-2,-1.477999985E-1,4.183000028E-1,5.191999674E-1
3.399531200E-2,-3.310999870E-1,4.648999870E-1,4.135999978E-1
4.399531200E-2,-7.800000161E-2,3.863999844E-1,6.680999994E-1
5.399531200E-2,1.489999983E-2,3.296000063E-1,8.028999567E-1
6.399531200E-2,3.030999899E-1,-3.522000015E-1,1.108199954E0
7.399687500E-2,9.799999744E-2,-3.389999866E-1,1.523999929E0
8.402968700E-2,-1.669999957E-2,-8.439999819E-2,1.393399954E0
9.399531200E-2,-4.429000020E-1,-2.160999924E-1,1.468599916E0
1.039953120E-1,-4.368999898E-1,-7.978000045E-1,1.738299966E0
1.139953120E-1,-8.551999927E-1,3.143000007E-1,1.606400013E0
1.240046870E-1,-6.011999846E-1,5.177000165E-1,1.359399915E0
1.339953120E-1,-6.561999917E-1,3.576000035E-1,8.126999736E-1
1.439953120E-1,-2.025000006E-1,1.662999988E-1,7.364999652E-1
1.539953120E-1,-1.995999962E-1,-4.470000044E-2,-5.879999697E-2
1.639984370E-1,-1.986999959E-1,-3.944999874E-1,-6.229999661E-2
1.740000000E-1,-5.473999977E-1,-1.044600010E0,5.626999736E-1
1.839953120E-1,-1.027500033E0,-1.587199926E0,1.364300013E0
1.939953120E-1,-1.368999958E0,-2.185499907E0,2.348999977E0
2.039953120E-1,-1.412699938E0,-2.559700012E0,2.976699829E0
2.139953120E-1,-1.381799936E0,-2.490099907E0,3.093999863E0
2.240000000E-1,-1.439799905E0,-2.342999935E0,2.847199917E0
2.339937500E-1,-1.344999909E0,-1.875499964E0,2.281299829E0
2.439953120E-1,-1.160200000E0,-1.500000000E0,1.550999999E0
2.539937500E-1,-1.066299915E0,-1.281599998E0,8.421999812E-1
2.640046870E-1,-6.664999723E-1,-1.135200024E0,2.113999873E-1
2.740000000E-1,-5.756999850E-1,-1.176100016E0,-1.875000000E-1
2.839953120E-1,-3.684999943E-1,-1.194100022E0,-5.026999712E-1
2.939953120E-1,-2.698000073E-1,-1.157699943E0,-6.700999737E-1
3.039937500E-1,-2.825999856E-1,-1.035300016E0,-8.012999892E-1
3.140015620E-1,-2.741999924E-1,-9.052000046E-1,-8.071999550E-1
3.239953120E-1,-3.348000050E-1,-7.572999597E-1,-1.110199928E0
3.339953120E-1,-5.013999939E-1,-5.512999892E-1,-1.343299985E0
3.439953120E-1,-4.818999767E-1,-5.852000117E-1,-1.283800006E0
3.539937500E-1,-4.827999771E-1,-6.038999557E-1,-1.078899980E0
3.639937500E-1,-4.964999855E-1,-6.626999974E-1,-9.720999599E-1
3.739937500E-1,-5.250999928E-1,-7.598999739E-1,-7.622999549E-1
3.839937500E-1,-4.860999882E-1,-8.057999611E-1,-6.376999617E-1
3.939937500E-1,-3.610000014E-1,-9.419999719E-1,-2.903999984E-1
4.039937500E-1,-1.924999952E-1,-1.062399983E0,-3.091999888E-1
4.140000000E-1,-3.886999786E-1,-8.828999996E-1,-2.157999873E-1
4.239937500E-1,-7.473999858E-1,-4.884999990E-1,-8.769999444E-2
4.339953120E-1,-9.176999927E-1,-3.289999962E-1,-3.390000015E-2
4.439953120E-1,-8.147000074E-1,-3.695999980E-1,-9.999999404E-2
4.539937500E-1,-4.681999981E-1,-3.662000000E-1,-3.771999776E-1
4.639937500E-1,-1.294000000E-1,-5.056999922E-1,-5.795999765E-1
4.739937500E-1,1.340000033E-1,-4.703999758E-1,-6.688999534E-1
4.839968750E-1,1.913999915E-1,-2.736999989E-1,-6.976000071E-1
4.939937500E-1,5.139999837E-2,-7.759999484E-2,-4.420000017E-1
5.039937500E-1,1.211999953E-1,4.930000007E-2,-2.602999806E-1
5.139968750E-1,1.561999917E-1,-1.005999967E-1,-2.113999873E-1
5.239953120E-1,1.032999977E-1,1.799999923E-2,-2.329999954E-2
5.339937500E-1,2.363999933E-1,1.548999995E-1,6.689999998E-2
5.439937500E-1,2.061999887E-1,1.776999980E-1,3.629999980E-2
5.539953120E-1,2.727999985E-1,1.041999981E-1,1.063999981E-1
5.639984370E-1,2.620999813E-1,9.939999878E-2,3.828999996E-1
