"Time (s)","Pressure (hPa)"
7.845687500E-2,1.019758301E3
1.584553120E-1,1.019755371E3
2.384537500E-1,1.019763672E3
3.184615620E-1,1.019759277E3
3.984537500E-1,1.019770996E3
4.784537500E-1,1.019772949E3
5.584553120E-1,1.019763184E3
6.384537500E-1,1.019757812E3
7.184537500E-1,1.019751953E3
7.984537500E-1,1.019752441E3
8.784537500E-1,1.019754883E3
9.584537500E-1,1.019750488E3
1.038453750E0,1.019767090E3
1.118455312E0,1.019768555E3
1.198453750E0,1.019779785E3
1.278453750E0,1.019797852E3
1.358453750E0,1.019812988E3
1.438453750E0,1.019812988E3
1.518455312E0,1.019813965E3
1.598455312E0,1.019800293E3
1.678453750E0,1.019792969E3
1.758453750E0,1.019783203E3
1.838455312E0,1.019784180E3
1.918455312E0,1.019784668E3
1.998455312E0,1.019797852E3
2.078453750E0,1.019789551E3
2.158455312E0,1.019789062E3
2.238453750E0,1.019791992E3
2.318453750E0,1.019795410E3
2.398453750E0,1.019799805E3
2.478453750E0,1.019801270E3
2.558453750E0,1.019797363E3
2.638453750E0,1.019791992E3
2.718455312E0,1.019788574E3
2.798453750E0,1.019783203E3
2.878453750E0,1.019784668E3
2.958453750E0,1.019787109E3
3.038453750E0,1.019795898E3
3.118455312E0,1.019802734E3
3.198455312E0,1.019803711E3
3.278455312E0,1.019797363E3
3.358453750E0,1.019801270E3
3.438455312E0,1.019801270E3
3.518455312E0,1.019801270E3
3.598455312E0,1.019808594E3
3.678453750E0,1.019808594E3
3.758453750E0,1.019806152E3
3.838453750E0,1.019791504E3
3.918453750E0,1.019788574E3
3.998455312E0,1.019798340E3
4.078455312E0,1.019799805E3
4.158455312E0,1.019791992E3
4.238455312E0,1.019801270E3
4.318453750E0,1.019781738E3
4.398453750E0,1.019791016E3
4.478453750E0,1.019794434E3
4.558453750E0,1.019808594E3
4.638453750E0,1.019808594E3
4.718455312E0,1.019802734E3
4.798455312E0,1.019801758E3
4.878453750E0,1.019791992E3
4.958453750E0,1.019791992E3
5.038453750E0,1.019787598E3
5.118453750E0,1.019787598E3
5.198453750E0,1.019784180E3
5.278453750E0,1.019784668E3
5.358453750E0,1.019798828E3
5.438455312E0,1.019803223E3
5.518453750E0,1.019806152E3
5.598453750E0,1.019799316E3
5.678453750E0,1.019803223E3
5.758453750E0,1.019785156E3
5.838453750E0,1.019782227E3
5.918453750E0,1.019798340E3
5.998453750E0,1.019797363E3
6.078453750E0,1.019784668E3
6.158455312E0,1.019786133E3
6.238453750E0,1.019786133E3
6.318453750E0,1.019785645E3
6.398453750E0,1.019789551E3
6.478453750E0,1.019791016E3
6.558453750E0,1.019804688E3
6.638453750E0,1.019807129E3
6.718453750E0,1.019793457E3
6.798453750E0,1.019784180E3
6.878453750E0,1.019772461E3
6.958455312E0,1.019772949E3
7.038453750E0,1.019770020E3
7.118453750E0,1.019775879E3
7.198453750E0,1.019778320E3
7.278453750E0,1.019777344E3
7.358453750E0,1.019775391E3
7.438453750E0,1.019782715E3
7.518453750E0,1.019776855E3
7.598453750E0,1.019775879E3
7.678455312E0,1.019789062E3
7.758455312E0,1.019785645E3
7.838453750E0,1.019791504E3
7.918453750E0,1.019783691E3
7.998453750E0,1.019766602E3
8.078455312E0,1.019767090E3
8.158455312E0,1.019763672E3
8.238455312E0,1.019775391E3
8.318453750E0,1.019777832E3
8.398453750E0,1.019770020E3
8.478453750E0,1.019759766E3
8.558455312E0,1.019756348E3
8.638453750E0,1.019757324E3
8.718453750E0,1.019752441E3
8.798455312E0,1.019743164E3
8.878455312E0,1.019733887E3
8.958453750E0,1.019725586E3
9.038453750E0,1.019743652E3
9.118453750E0,1.019735352E3
9.198453750E0,1.019732422E3
9.278453750E0,1.019749023E3
9.358453750E0,1.019745605E3
9.438455312E0,1.019741211E3
9.518453750E0,1.019752441E3
9.598453750E0,1.019752441E3
9.678453750E0,1.019750488E3
9.758453750E0,1.019752441E3
9.838453750E0,1.019759766E3
9.918453750E0,1.019750977E3
9.998453750E0,1.019748535E3
1.007846000E1,1.019730469E3
1.015845531E1,1.019723633E3
1.023845375E1,1.019709961E3
1.031845375E1,1.019708496E3
1.039845375E1,1.019725098E3
1.047845375E1,1.019709473E3
1.055845375E1,1.019710449E3
1.063845375E1,1.019714355E3
1.071845375E1,1.019721191E3
1.079845531E1,1.019719727E3
1.087845531E1,1.019714355E3
1.095845375E1,1.019713379E3
1.103845375E1,1.019715820E3
1.111845375E1,1.019732422E3
1.119845375E1,1.019753906E3
1.127845375E1,1.019757812E3
1.135845375E1,1.019752441E3
1.143845531E1,1.019741211E3
1.151845375E1,1.019738770E3
1.159845531E1,1.019731934E3
1.167845375E1,1.019731934E3
1.175845375E1,1.019737305E3
1.183845375E1,1.019736328E3
1.191845375E1,1.019752441E3
1.199845531E1,1.019777344E3
1.207845375E1,1.019773926E3
1.215845531E1,1.019764160E3
1.223845375E1,1.019754395E3
1.231845531E1,1.019756348E3
1.239845375E1,1.019754395E3
1.247845375E1,1.019746582E3
1.255845375E1,1.019739746E3
1.263845375E1,1.019736328E3
1.271845531E1,1.019745605E3
1.279845375E1,1.019754883E3
1.287845375E1,1.019758789E3
1.295845375E1,1.019761719E3
1.303845375E1,1.019769043E3
1.311845375E1,1.019769043E3
1.319845375E1,1.019767578E3
1.327845375E1,1.019756348E3
1.335845531E1,1.019760254E3
1.343845531E1,1.019764648E3
1.351845375E1,1.019764160E3
1.359845375E1,1.019750000E3
1.367845375E1,1.019749512E3
