"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205591400E1,1.187787270E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
6.676510400E-2,3.205606729E1,1.187789198E2,3.599415021E0,1.714948058E0,6.063386917E1,2.162522316E1,2.162522316E1
1.079668750E0,3.205608557E1,1.187789652E2,4.730979651E0,1.656907082E0,1.010689316E2,2.283160400E1,2.283160400E1
2.083672916E0,3.205604506E1,1.187789740E2,3.529404286E0,1.615831494E0,1.175200882E2,1.897580147E1,1.897580147E1
3.074766145E0,3.205599589E1,1.187788468E2,6.950738086E0,1.254982233E0,1.046606674E2,2.265614891E1,2.265614891E1
4.075063541E0,3.205606533E1,1.187788174E2,6.056799632E0,1.397735357E0,5.972681808E1,2.000000000E1,2.000000000E1
5.076461978E0,3.205596402E1,1.187788164E2,8.555386488E0,6.397517920E-1,7.759162140E1,2.000000000E1,2.000000000E1
6.074864582E0,3.205598040E1,1.187788214E2,2.785850690E0,1.060713291E0,7.759162140E1,1.709077263E1,1.709077263E1
7.076593749E0,3.205599060E1,1.187788425E2,3.737378482E0,2.015115023E0,7.759189606E1,1.408365059E1,1.408365059E1
8.078154165E0,3.205599440E1,1.187788564E2,1.493718132E0,1.711787701E0,8.914662933E1,2.000268221E0,2.000268221E0
9.084335936E0,3.205599485E1,1.187788704E2,1.895449095E0,1.371744990E0,9.064346313E1,2.606279850E0,2.606279850E0
1.008467448E1,3.205598813E1,1.187788750E2,2.356585805E0,1.322888851E0,9.082287598E1,3.340393305E0,3.340393305E0
1.107672969E1,3.205598489E1,1.187788937E2,3.008461041E0,1.155789733E0,9.457250977E1,3.758806229E0,3.758806229E0
1.209137292E1,3.205597831E1,1.187789193E2,2.867649567E0,1.083637238E0,9.360964966E1,4.274600029E0,4.274600029E0
1.307826146E1,3.205597412E1,1.187789532E2,2.717187935E0,1.284203172E0,9.398141479E1,4.699999809E0,4.699999809E0
1.408933698E1,3.205597374E1,1.187789795E2,2.511135053E0,1.496130109E0,1.021216125E2,4.699999809E0,4.699999809E0
