"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211327579E1,1.189526445E2,1.647054667E1,2.199999988E-1,1.391999969E2,9.008820534E0,7.778940201E0
7.379102460E-1,3.211322632E1,1.189526199E2,1.913948438E1,0.000000000E0,0.000000000E0,4.559092999E0,4.490653992E0
1.737909673E0,3.211319842E1,1.189526416E2,1.829970047E1,3.100000024E-1,2.717999878E2,4.499842644E0,4.668637276E0
2.737909517E0,3.211316757E1,1.189527046E2,1.334746832E1,1.800000072E-1,2.130000000E2,3.790092468E0,3.227281094E0
3.737910298E0,3.211316388E1,1.189527170E2,1.285797917E1,7.400000095E-1,2.567000122E2,3.790092468E0,2.747511387E0
4.737348696E0,3.211315747E1,1.189527103E2,1.270424240E1,8.199999928E-1,2.567999878E2,3.790092468E0,2.500000000E0
5.737910195E0,3.211315204E1,1.189527018E2,1.311649223E1,8.000000119E-1,2.567999878E2,3.790092468E0,2.500000000E0
6.737909309E0,3.211314816E1,1.189526965E2,1.313731602E1,8.000000119E-1,2.567999878E2,3.790092468E0,2.500000000E0
7.737909986E0,3.211314373E1,1.189526888E2,1.319458455E1,8.700000048E-1,2.567999878E2,3.790092468E0,2.500000000E0
8.737910402E0,3.211314100E1,1.189526828E2,1.267171170E1,8.199999928E-1,2.612000122E2,3.790092468E0,2.500000000E0
9.737910403E0,3.211313898E1,1.189526761E2,1.269712093E1,9.200000167E-1,2.612000122E2,3.790092468E0,2.500000000E0
1.073791025E1,3.211313649E1,1.189526716E2,1.165004282E1,8.100000024E-1,2.612000122E2,3.790092468E0,2.500000000E0
1.173791009E1,3.211313424E1,1.189526664E2,1.120935191E1,8.700000048E-1,2.623999939E2,3.790092468E0,2.500000000E0
1.273791030E1,3.211313239E1,1.189526599E2,1.136562008E1,8.899999857E-1,2.626000061E2,3.790092468E0,2.500000000E0
1.373790983E1,3.211313003E1,1.189526512E2,1.110197314E1,1.049999952E0,2.630000000E2,3.790092468E0,2.500000000E0
1.473791051E1,3.211312795E1,1.189526430E2,1.047800386E1,9.399999976E-1,2.627000122E2,3.790092468E0,2.500000000E0
1.573790957E1,3.211312535E1,1.189526356E2,1.025109520E1,9.800000191E-1,2.602999878E2,3.790092468E0,2.500000000E0
1.673791004E1,3.211312436E1,1.189526279E2,9.567983022E0,9.800000191E-1,2.590000000E2,3.790092468E0,2.500000000E0
1.773790957E1,3.211312246E1,1.189526197E2,9.428938583E0,9.800000191E-1,2.577999878E2,3.790092468E0,2.500000000E0
1.873791014E1,3.211311963E1,1.189526113E2,9.714087158E0,9.700000286E-1,2.585000000E2,3.790092468E0,2.500000000E0
1.973738749E1,3.211311803E1,1.189526035E2,9.568175405E0,8.899999857E-1,2.630000000E2,3.790092468E0,2.500000000E0
