"Time (s)","Pressure (hPa)"
7.875489500E-2,1.014397461E3
1.187647910E-1,1.014409973E3
1.587625520E-1,1.014458740E3
1.987609370E-1,1.014399963E3
2.387620830E-1,1.014363708E3
2.787623950E-1,1.014418701E3
3.187616140E-1,1.014411255E3
3.587517700E-1,1.014402466E3
3.987626040E-1,1.014484985E3
4.387604160E-1,1.014467468E3
4.787604160E-1,1.014488708E3
5.187626040E-1,1.014482483E3
5.587606770E-1,1.014544983E3
5.987883330E-1,1.014512451E3
6.387519790E-1,1.014456238E3
6.787616660E-1,1.014479980E3
7.187664060E-1,1.014577454E3
7.587611970E-1,1.014502502E3
7.987607810E-1,1.014469971E3
8.387609370E-1,1.014446228E3
8.787611970E-1,1.014437500E3
9.187528120E-1,1.014372498E3
9.587865620E-1,1.014353699E3
9.987605720E-1,1.014332458E3
1.038760625E0,1.014348755E3
1.078760416E0,1.014342468E3
1.118760781E0,1.014359985E3
1.158764322E0,1.014366211E3
1.198760989E0,1.014403748E3
1.238761302E0,1.014408752E3
1.278760885E0,1.014427490E3
1.318761093E0,1.014483704E3
1.358760885E0,1.014440002E3
1.398765364E0,1.014413757E3
1.438754947E0,1.014454956E3
1.478773697E0,1.014478699E3
1.518763437E0,1.014451233E3
1.558767447E0,1.014482483E3
1.598761145E0,1.014481201E3
1.638781250E0,1.014421204E3
1.678761093E0,1.014442505E3
1.718751875E0,1.014448730E3
1.758763177E0,1.014421204E3
1.798776354E0,1.014481201E3
1.838760416E0,1.014438721E3
1.878787916E0,1.014433716E3
1.918760833E0,1.014481201E3
1.958752656E0,1.014462463E3
1.998753020E0,1.014447449E3
2.038759947E0,1.014459961E3
2.078764322E0,1.014476257E3
2.118760729E0,1.014445007E3
2.158761302E0,1.014466248E3
2.198751822E0,1.014474976E3
2.238753906E0,1.014478699E3
2.278753593E0,1.014447449E3
2.318762604E0,1.014487488E3
2.358760625E0,1.014446228E3
2.398761770E0,1.014457458E3
2.438760729E0,1.014468750E3
2.478761354E0,1.014414978E3
2.518752187E0,1.014377502E3
2.558772187E0,1.014413757E3
2.598761875E0,1.014431213E3
2.638760677E0,1.014461243E3
2.678764895E0,1.014434998E3
2.718760416E0,1.014477478E3
2.758760937E0,1.014428711E3
2.798751822E0,1.014459961E3
2.838774166E0,1.014483704E3
2.878764687E0,1.014451233E3
2.918852031E0,1.014484985E3
2.958760468E0,1.014453735E3
2.998761302E0,1.014473755E3
3.038760729E0,1.014476257E3
3.078751666E0,1.014454956E3
3.118762395E0,1.014423706E3
3.158760677E0,1.014449951E3
3.198761093E0,1.014471252E3
3.238760885E0,1.014436218E3
3.278760416E0,1.014449951E3
3.318755416E0,1.014404968E3
3.358759114E0,1.014397461E3
3.398760416E0,1.014441223E3
3.438760885E0,1.014407471E3
3.478760104E0,1.014462463E3
3.518760833E0,1.014441223E3
3.558768697E0,1.014434998E3
3.598779895E0,1.014442505E3
3.638752395E0,1.014452454E3
3.678760937E0,1.014463745E3
3.718760729E0,1.014511230E3
3.758788802E0,1.014472473E3
3.798760677E0,1.014448730E3
3.838760781E0,1.014423706E3
3.878754322E0,1.014467468E3
3.918756927E0,1.014428711E3
3.958764375E0,1.014418701E3
3.998762656E0,1.014433716E3
4.038760833E0,1.014438721E3
4.078760416E0,1.014456238E3
4.118760416E0,1.014449951E3
4.158752083E0,1.014398743E3
4.198776041E0,1.014414978E3
4.238760677E0,1.014424988E3
4.278760677E0,1.014421204E3
4.318760885E0,1.014413757E3
4.358761145E0,1.014466248E3
4.398755312E0,1.014456238E3
4.438754270E0,1.014449951E3
4.478763229E0,1.014431213E3
4.518760677E0,1.014466248E3
4.558782291E0,1.014487488E3
