"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.000156300E-2,-7.410999537E-1,5.816000104E-1,1.682099938E0
4.000156300E-2,1.544999927E-1,5.013999939E-1,1.150300026E0
6.000312500E-2,2.236000001E-1,7.821999788E-1,1.028800011E0
9.000156300E-2,1.508700013E0,3.317999840E-1,4.298999906E-1
1.100093750E-1,1.449699998E0,-1.758999974E-1,1.152999997E-1
1.400000000E-1,8.652999997E-1,-9.334999919E-1,-7.224000096E-1
1.600015630E-1,2.739999890E-1,-7.330999970E-1,-6.462999582E-1
1.800015630E-1,2.152999938E-1,-3.610999882E-1,-4.201999903E-1
2.000015630E-1,3.924999833E-1,-2.928999960E-1,-2.592000067E-1
2.200140630E-1,8.651999831E-1,-6.164000034E-1,-7.936999798E-1
2.500078130E-1,6.603999734E-1,-5.008999705E-1,-9.670999646E-1
2.800015630E-1,7.426999807E-1,4.069999754E-1,-9.915999770E-1
3.000015630E-1,1.300499916E0,6.444999576E-1,-1.349200010E0
3.200015630E-1,1.218099952E0,-7.041999698E-1,1.578599930E0
3.500000000E-1,-1.819700003E0,1.882999897E0,-2.828199863E0
3.700000000E-1,-6.259999871E-1,6.313999891E-1,5.309999734E-2
3.900015630E-1,-1.144999936E-1,-1.727000028E-1,1.485999972E-1
4.100046880E-1,-6.859999895E-1,6.446999907E-1,2.909999788E-1
4.400015630E-1,3.305999935E-1,-1.429799914E0,3.957599878E0
4.600046880E-1,-3.657999933E-1,-1.341699958E0,1.785699964E0
4.900015630E-1,9.839999676E-2,-2.004899979E0,1.310599923E0
5.100015630E-1,-8.009999990E-1,-2.472800016E0,6.437999606E-1
5.300015630E-1,-1.092100024E0,-8.233000040E-1,-3.280000016E-2
5.500031250E-1,-7.602999806E-1,-7.917000055E-1,5.020000041E-2
5.800015630E-1,2.741999924E-1,-1.369599938E0,-2.662999928E-1
6.000078130E-1,-3.869999945E-2,-2.470899820E0,-1.795599937E0
6.300015630E-1,-1.786799908E0,-1.893299937E0,6.018999815E-1
6.500078130E-1,-3.070600033E0,-4.339999706E-2,-1.999999955E-2
6.800015630E-1,-1.564299941E0,-1.083400011E0,-1.043599963E0
7.000046880E-1,-1.124699950E0,-1.744099975E0,-1.896099925E0
7.200125000E-1,-7.601999640E-1,-1.361400008E0,-2.638499975E0
7.500078130E-1,7.419999689E-2,-6.597999930E-1,-1.786499977E0
7.800015630E-1,-4.638999999E-1,5.616999865E-1,-1.770499945E0
8.000046880E-1,-6.991999745E-1,1.717000008E-1,-1.395799994E0
8.300000000E-1,-1.197199941E0,-8.332999945E-1,-1.921799898E0
8.500015630E-1,-1.144899964E0,-6.197999716E-1,-9.240999818E-1
8.800015630E-1,-9.856999516E-1,-2.250999957E-1,2.699999884E-2
9.000031250E-1,-8.549000025E-1,-5.357999802E-1,-3.181000054E-1
9.300015630E-1,-6.110000014E-1,-5.605999827E-1,-1.301699996E0
9.500015630E-1,-7.293999791E-1,-3.659999967E-1,-7.754999995E-1
9.700015630E-1,-4.499999881E-1,-7.656999826E-1,7.231999636E-1
9.900015630E-1,1.057999954E-1,-6.589999795E-1,1.839699984E0
1.020001563E0,1.199499965E0,-2.736999989E-1,2.258299828E0
1.050007813E0,2.149800062E0,-1.228600025E0,1.833099961E0
1.080001563E0,1.585899949E0,-1.567899942E0,3.406999826E0
1.100001563E0,1.385100007E0,-1.147400022E0,2.633999825E0
1.120001563E0,1.762399912E0,-1.337599993E0,1.463799953E0
1.140001563E0,2.121700048E0,-1.123099923E0,9.794999957E-1
1.160001563E0,2.480599880E0,-7.902999520E-1,1.835999936E-1
1.180001563E0,2.271499872E0,-5.541999936E-1,-6.847000122E-1
1.200001563E0,1.303200006E0,-2.628999949E-1,-1.139599919E0
1.220014063E0,5.230000019E-1,-1.490999907E-1,-1.464599967E0
1.250001563E0,-4.629999772E-2,2.229999937E-2,-1.380399942E0
1.270001563E0,5.719999969E-2,1.680999994E-1,-1.862100005E0
1.290006250E0,3.057999909E-1,2.830999792E-1,-2.168799877E0
1.320001563E0,6.920999885E-1,6.117999554E-1,-2.717099905E0
1.340001563E0,8.003999591E-1,3.977999985E-1,-2.928799868E0
1.370000000E0,3.046000004E-1,3.809999824E-1,-2.502699852E0
1.390001563E0,1.119999960E-1,2.009999938E-2,-1.783399940E0
1.410001563E0,-8.020000160E-2,-1.561999917E-1,-1.248799920E0
1.430006250E0,-3.486000001E-1,1.941999942E-1,-9.943999648E-1
1.460003125E0,-2.263000011E-1,6.883999705E-1,-1.033800006E0
1.480003125E0,-1.624999940E-1,9.197999835E-1,-6.769999862E-1
1.510001563E0,-3.616999984E-1,9.554999471E-1,9.720000029E-1
1.530001563E0,-2.797999978E-1,5.685999990E-1,2.088799953E0
1.550001563E0,-1.338000000E-1,2.371999919E-1,1.743099928E0
1.580001563E0,1.049999967E-1,-4.230000079E-2,1.722899914E0
1.600001563E0,-2.620999813E-1,-4.162999988E-1,2.707700014E0
1.630009375E0,-1.448300004E0,-6.401000023E-1,2.327299833E0
1.660001563E0,-2.300899982E0,-1.319399953E0,7.146999836E-1
1.680004688E0,-2.663199902E0,-8.210999966E-1,1.625999957E-1
1.710001563E0,-1.282400012E0,-9.461999536E-1,-6.773999929E-1
1.730001563E0,-5.040999651E-1,-7.536000013E-1,-9.608999491E-1
1.750001563E0,-2.300000004E-2,-6.428999901E-1,-8.555999994E-1
1.770001563E0,-4.839999974E-2,-4.887000024E-1,-7.895999551E-1
