"Time (s)","Pressure (hPa)"
1.358815630E-1,1.016036621E3
2.158815630E-1,1.016034668E3
2.958800000E-1,1.016049316E3
3.758800000E-1,1.016058105E3
4.558893750E-1,1.016065918E3
5.358815630E-1,1.016042480E3
6.158815630E-1,1.016036133E3
6.958800000E-1,1.016017090E3
7.758800000E-1,1.016026855E3
8.558815630E-1,1.016033203E3
9.358815630E-1,1.016043945E3
1.015880000E0,1.016043457E3
1.095887813E0,1.016034180E3
1.175881563E0,1.016029297E3
1.255881563E0,1.016013672E3
1.335889375E0,1.016016602E3
1.415881563E0,1.016026855E3
1.495881563E0,1.016045410E3
1.575880000E0,1.016059570E3
1.655884688E0,1.016052246E3
1.735881563E0,1.016023438E3
1.815881563E0,1.016024902E3
1.895881563E0,1.016024414E3
1.975881563E0,1.016031250E3
2.055884688E0,1.016056152E3
2.135881563E0,1.016052734E3
2.215881563E0,1.016041992E3
2.295880000E0,1.016017578E3
2.375881563E0,1.016007324E3
2.455886250E0,1.016018066E3
2.535881563E0,1.016027344E3
2.615881563E0,1.016044922E3
2.695880000E0,1.016046875E3
2.775881563E0,1.016026367E3
2.855884688E0,1.016024902E3
2.935881563E0,1.016023926E3
3.015881563E0,1.016026367E3
3.095883125E0,1.016051270E3
3.175881563E0,1.016055664E3
3.255883125E0,1.016048828E3
3.335881563E0,1.016036621E3
3.415881563E0,1.016036133E3
3.495881563E0,1.016034180E3
3.575881563E0,1.016038086E3
3.655887813E0,1.016062988E3
3.735889375E0,1.016041016E3
3.815881563E0,1.016029297E3
3.895881563E0,1.016018066E3
3.975881563E0,1.016031738E3
4.055881563E0,1.016025391E3
4.135880000E0,1.016024902E3
4.215886250E0,1.016049805E3
4.295881563E0,1.016043457E3
4.375881563E0,1.016045410E3
4.455881563E0,1.016074707E3
4.535881563E0,1.016051270E3
4.615886250E0,1.016044434E3
4.695881563E0,1.016047363E3
4.775880000E0,1.016053711E3
4.855886250E0,1.016054688E3
4.935881563E0,1.016051270E3
5.015880000E0,1.016025391E3
5.095892500E0,1.016028320E3
5.175881563E0,1.016033691E3
5.255883125E0,1.016049316E3
5.335881563E0,1.016045410E3
5.415881563E0,1.016058594E3
5.495889375E0,1.016047852E3
5.575881563E0,1.016036621E3
5.655881563E0,1.016020020E3
5.735883125E0,1.016002441E3
5.815883125E0,1.016020508E3
5.895881563E0,1.016036133E3
5.975884688E0,1.016040527E3
6.055881563E0,1.016034668E3
6.135880000E0,1.016026855E3
6.215881563E0,1.016018555E3
6.295881563E0,1.016025391E3
6.375880000E0,1.016050293E3
6.455881563E0,1.016048340E3
6.535881563E0,1.016046387E3
6.615884688E0,1.016035156E3
6.695881563E0,1.016036621E3
6.775881563E0,1.016052246E3
6.855887813E0,1.016063477E3
6.935881563E0,1.016070312E3
7.015880000E0,1.016059082E3
7.095881563E0,1.016047852E3
7.175881563E0,1.016045410E3
7.255884688E0,1.016050293E3
7.335881563E0,1.016051758E3
7.415881563E0,1.016051270E3
7.495887813E0,1.016044922E3
7.575881563E0,1.016021973E3
7.655881563E0,1.016028809E3
7.735884688E0,1.016048340E3
7.815881563E0,1.016076660E3
7.895881563E0,1.016090332E3
7.975881563E0,1.016110352E3
8.055881563E0,1.016081543E3
8.135886250E0,1.016052734E3
8.215881563E0,1.016034180E3
8.295880000E0,1.016045410E3
8.375889375E0,1.016046387E3
8.455881563E0,1.016048828E3
8.535881563E0,1.016049316E3
8.615886250E0,1.016048828E3
8.695881563E0,1.016044434E3
8.775880000E0,1.016057129E3
8.855881563E0,1.016060547E3
8.935881563E0,1.016058594E3
9.015880000E0,1.016054688E3
9.095881563E0,1.016065430E3
9.175881563E0,1.016061523E3
9.255889375E0,1.016049316E3
9.335881563E0,1.016045898E3
9.415881563E0,1.016055176E3
9.495886250E0,1.016047852E3
9.575881563E0,1.016043945E3
9.655881563E0,1.016069824E3
9.735880000E0,1.016071777E3
9.815881563E0,1.016063477E3
9.895881563E0,1.016086426E3
9.975881563E0,1.016057129E3
1.005588156E1,1.016032715E3
1.013588781E1,1.016057129E3
1.021588156E1,1.016084961E3
1.029588156E1,1.016084961E3
1.037588469E1,1.016079590E3
1.045588469E1,1.016061035E3
1.053588156E1,1.016072754E3
1.061588938E1,1.016062988E3
1.069588000E1,1.016091309E3
1.077588000E1,1.016120117E3
1.085588156E1,1.016108398E3
1.093588156E1,1.016095215E3
1.101588625E1,1.016071289E3
1.109588312E1,1.016096191E3
1.117588156E1,1.016113770E3
1.125588312E1,1.016124512E3
1.133588000E1,1.016097656E3
1.141588156E1,1.016091797E3
1.149588312E1,1.016086914E3
1.157588156E1,1.016102051E3
