"Time (s)","Pressure (hPa)"
1.666806250E-1,1.014799988E3
2.066820840E-1,1.014821228E3
2.466813550E-1,1.014864990E3
2.867045840E-1,1.014882507E3
3.267060940E-1,1.014899963E3
3.667037500E-1,1.014843750E3
4.067016150E-1,1.014882507E3
4.467036980E-1,1.014880005E3
4.866885420E-1,1.014832458E3
5.267029690E-1,1.014869995E3
5.666895320E-1,1.014864990E3
6.066768750E-1,1.014828735E3
6.466824480E-1,1.014847473E3
6.866814590E-1,1.014875000E3
7.267029170E-1,1.014887451E3
7.667029170E-1,1.014866211E3
8.066848960E-1,1.014872498E3
8.466818230E-1,1.014876221E3
8.867029690E-1,1.014866211E3
9.266820320E-1,1.014888733E3
9.666822920E-1,1.014888733E3
1.006681459E0,1.014881226E3
1.046689584E0,1.014878723E3
1.086681511E0,1.014868713E3
1.126715469E0,1.014853699E3
1.166705782E0,1.014827454E3
1.206709792E0,1.014817505E3
1.246701875E0,1.014836243E3
1.286680469E0,1.014834961E3
1.326705053E0,1.014863708E3
1.366692292E0,1.014878723E3
1.406693959E0,1.014851257E3
1.446690000E0,1.014833740E3
1.486681511E0,1.014854980E3
1.526685990E0,1.014828735E3
1.566711407E0,1.014863708E3
1.606706094E0,1.014823730E3
1.646702865E0,1.014869995E3
1.686703698E0,1.014882507E3
1.726702969E0,1.014893738E3
1.766701719E0,1.014858704E3
1.806681198E0,1.014826233E3
1.846681459E0,1.014832458E3
1.886689323E0,1.014875000E3
1.926682553E0,1.014899963E3
1.966685834E0,1.014972473E3
2.006703230E0,1.014953735E3
2.046681980E0,1.014820007E3
2.086681667E0,1.014886230E3
2.126703230E0,1.014882507E3
2.166703438E0,1.014887451E3
2.206685469E0,1.014832458E3
2.246685417E0,1.014902466E3
2.286691823E0,1.014940002E3
2.326681928E0,1.014864990E3
2.366681355E0,1.014839966E3
2.406689219E0,1.014876221E3
2.446705834E0,1.014891235E3
2.486705053E0,1.014891235E3
2.526701980E0,1.014892456E3
2.566680625E0,1.014841248E3
2.606681042E0,1.014894958E3
2.646680313E0,1.014904968E3
2.686684948E0,1.014777466E3
2.726688230E0,1.014807495E3
2.766682448E0,1.014880005E3
2.806689896E0,1.014901245E3
2.846708646E0,1.014921204E3
2.886711563E0,1.014861206E3
2.926701928E0,1.014872498E3
2.966683542E0,1.014880005E3
3.006680730E0,1.014849976E3
3.046681511E0,1.014884949E3
3.086681146E0,1.014898743E3
3.126681511E0,1.014869995E3
3.166683230E0,1.014883728E3
3.206681355E0,1.014917480E3
3.246686042E0,1.014875000E3
3.286703282E0,1.014817505E3
3.326704063E0,1.014867493E3
3.366702553E0,1.014897461E3
3.406703750E0,1.014883728E3
3.446701928E0,1.014875000E3
3.486680365E0,1.014871216E3
3.526692553E0,1.014882507E3
3.566684063E0,1.014903748E3
3.606685053E0,1.014908752E3
3.646680261E0,1.014902466E3
3.686720990E0,1.014940002E3
3.726702396E0,1.014847473E3
3.766702084E0,1.014875000E3
3.806683230E0,1.014853699E3
3.846681146E0,1.014849976E3
3.886680938E0,1.014880005E3
3.926684740E0,1.014919983E3
3.966681875E0,1.014864990E3
4.006682032E0,1.014886230E3
4.046682396E0,1.014882507E3
4.086686823E0,1.014871216E3
4.126702657E0,1.014858704E3
4.166704219E0,1.014863708E3
4.206704011E0,1.014866211E3
4.246707448E0,1.014897461E3
4.286680625E0,1.014858704E3
4.326703959E0,1.014841248E3
4.366682500E0,1.014838745E3
4.406681875E0,1.014820007E3
4.446681771E0,1.014872498E3
4.486681875E0,1.014922485E3
