"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.999744800E-2,-8.006680608E-1,-1.999761164E-1,1.444653720E-1
1.012915630E-1,-6.381826997E-1,-4.473692477E-1,-2.473931387E-2
1.225856780E-1,-6.058077812E-1,-7.637881637E-1,-8.887827396E-2
1.438797920E-1,-5.789304972E-1,-8.279271126E-1,7.727217674E-2
1.651739070E-1,-3.339043856E-1,-5.829773545E-1,2.611372173E-1
1.864680730E-1,1.855448633E-2,-1.602710485E-1,2.892361879E-1
2.077621880E-1,2.060845941E-1,-6.314633787E-2,8.643488586E-2
2.290563030E-1,7.841751724E-2,-5.640410781E-1,-2.535016090E-2
2.503504170E-1,-2.764847279E-1,-1.309885621E0,-1.530172378E-1
2.716445320E-1,-6.510104537E-1,-1.187105298E0,3.084778599E-2
2.929386980E-1,-8.751913905E-1,-1.496881247E0,3.668137789E-1
3.142328130E-1,-8.959602118E-1,-1.069822669E0,6.099309921E-1
3.355269280E-1,-7.719582319E-1,-4.492017925E-1,7.156075835E-1
3.568210420E-1,-5.135698318E-1,-7.100335956E-1,6.465818286E-1
3.781152090E-1,-2.147891670E-1,-7.949413657E-1,5.390726924E-1
3.994093230E-1,-1.366007179E-1,-4.039991200E-1,3.771981895E-1
4.207034380E-1,-1.115559787E-1,-7.601230741E-1,1.475196183E-1
4.419975530E-1,-1.335464865E-1,-1.080206990E0,8.338065445E-2
4.632917190E-1,-1.671430767E-1,-1.287895083E0,2.910687327E-1
4.845858340E-1,-2.276169658E-1,-1.047832131E0,4.657710493E-1
5.058799480E-1,-4.438568950E-1,-9.916341901E-1,5.586197972E-1
5.271741150E-1,-7.847860456E-1,-1.279954076E0,5.268557668E-1
5.484682300E-1,-1.158013701E0,-1.060049057E0,3.796415627E-1
5.697623440E-1,-1.479930162E0,-5.371637940E-1,4.871506989E-1
5.910565110E-1,-1.631420374E0,3.214583546E-2,8.976400495E-1
6.123506250E-1,-1.539182425E0,1.213295385E-1,1.322178841E0
6.336447400E-1,-1.528187156E0,1.443126611E-2,1.622715712E0
6.549389070E-1,-1.113421798E0,6.940752268E-2,1.806580782E0
6.762330210E-1,-5.031854510E-1,8.946621418E-1,1.327065706E0
6.975271360E-1,-1.469851285E-1,9.502492547E-1,3.949127495E-1
