"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.116156300E-2,-3.560185432E-2,1.113290787E-1,3.049392700E-1
1.048217190E-1,1.093428135E-1,-1.180853844E-1,4.186010361E-1
1.284818750E-1,-5.425355434E-1,-2.555131912E-1,3.263711929E-1
1.521419800E-1,-4.200110435E-1,-2.955367565E-1,8.232994080E-1
1.758021360E-1,-1.894199848E-1,-4.721083641E-1,5.344190598E-1
1.994622400E-1,6.495850086E-1,-1.036231041E0,6.838417053E-2
2.231223960E-1,1.500358582E-1,-7.153725624E-2,5.044193268E-1
2.467825530E-1,-5.702915192E-1,8.942079544E-2,1.069702148E0
2.704426570E-1,-2.244644642E0,5.908594131E-1,1.292133331E-1
2.941028130E-1,-1.452369690E0,-1.023508310E0,1.559869766E0
3.177629690E-1,-3.780565262E-1,-1.246365309E0,2.442464828E-1
3.414231250E-1,3.907216787E-1,-9.196569920E-1,3.393430710E-1
3.650832300E-1,1.237213135E0,-7.866237164E-1,4.287586212E-1
3.887433860E-1,-4.385124445E-1,-1.119451046E0,-1.960722923E0
4.124035420E-1,-1.397649050E-1,-1.450043201E0,-7.564458847E-1
4.360636460E-1,-1.226367712E0,-3.166460991E-1,-8.939085007E-1
4.597238030E-1,-1.393939376E0,2.728257179E-1,-1.231645584E0
4.833839590E-1,-1.101688623E0,1.964187622E-2,-2.007235527E0
5.070441150E-1,-6.850643158E-1,-1.024710536E0,-2.206857681E0
5.307042710E-1,-4.384867549E-1,-6.114592552E-1,-1.884043694E0
5.543643750E-1,-7.345893979E-2,9.014558792E-2,-2.234479904E0
5.780245320E-1,-6.930506229E-1,2.969852686E-1,-2.741707325E0
6.016846880E-1,-1.422448635E0,-5.658662319E-2,-2.252112389E0
6.253448440E-1,-4.183021486E-1,-9.878973365E-1,-1.277343750E0
6.490050000E-1,-2.969586253E-1,2.795717716E-1,8.686828613E-1
6.726651050E-1,9.500740767E-1,-9.167996645E-1,-1.063695908E0
6.963252610E-1,1.405363202E0,-2.910701036E0,1.241217613E0
7.199854170E-1,-5.440754890E-1,-9.757770896E-1,1.574960709E0
7.436455730E-1,1.085296869E-1,-2.057229280E0,-2.367455959E0
7.673057300E-1,-1.997212470E-1,5.947653055E-1,-6.161499023E-1
7.909658860E-1,1.520368814E0,-1.008420229E0,-3.608589172E-1
8.146260420E-1,-1.695978642E-1,-2.219072342E0,6.774282455E-1
8.382861980E-1,-4.180906415E-1,-1.032171130E0,1.582620621E0
8.619463550E-1,2.660621881E0,-3.161902428E-1,1.851037979E0
8.856065110E-1,4.482184410E0,-1.897450686E0,-4.008769989E0
9.092666150E-1,-5.378471017E-1,-7.258689404E-1,3.445968628E-1
9.329267710E-1,4.594924450E-1,-2.224796534E0,1.260956764E0
9.565869280E-1,4.223241806E-1,-1.664782286E0,-4.953584671E-1
9.802470840E-1,1.366307735E-1,-4.521036148E-1,-5.066141129E0
1.003907240E0,-5.766403675E-2,-1.838791370E-1,-6.006732464E0
1.027567396E0,-1.613201618E0,-2.338564396E0,-1.447217941E0
1.051227553E0,-3.303542614E0,-1.973485947E0,6.726099968E0
1.074887709E0,-1.906194687E0,-5.930089951E-2,2.923631191E0
1.098547917E0,-1.601953030E0,-1.530089378E-1,-1.425092220E0
1.122208073E0,-1.114460945E0,-2.535820007E-2,4.782400131E0
1.145868230E0,-1.850498319E0,-1.498439312E0,6.081928253E0
1.169528386E0,-4.498056173E-1,-5.014939308E-1,5.439298630E0
1.193188542E0,6.282844543E0,1.954329491E0,6.334271908E0
1.216848698E0,1.801839948E0,1.903517723E0,3.288007259E0
1.240508855E0,-1.917495728E0,1.531490803E0,6.988455772E0
1.264169063E0,4.743603706E0,3.720011950E0,7.567105770E0
1.287829219E0,2.238373518E0,3.479805470E0,2.880297184E0
1.311489375E0,-7.862143517E-1,2.583500385E0,2.093413353E0
1.335149532E0,2.388933659E0,3.237930298E0,1.285171509E-2
1.358809688E0,1.227046967E0,1.994378090E0,-3.192663193E-2
1.382469896E0,2.024995327E0,1.063951492E0,3.208351135E-2
1.406130053E0,3.916511774E0,5.596895218E-1,2.554100990E0
1.429790209E0,-6.896386147E-1,-1.442341805E-1,5.254240990E0
1.453450417E0,-5.400669098E0,-1.447732449E0,-3.403736591E0
1.477110573E0,-6.484570980E0,-1.490003109E0,8.705782890E-1
1.500770782E0,-2.938705921E0,-1.361197472E0,-1.318606853E0
1.524430938E0,1.989872456E0,-1.247725487E0,-1.734772682E0
1.548091146E0,5.621905804E0,-1.961266994E0,-1.085675812E1
1.571751303E0,3.061434269E0,-3.779132366E0,-5.466837883E0
1.595411511E0,-2.270915985E0,-4.667242527E0,-5.939033985E0
1.619071719E0,2.450892925E0,-2.683428288E0,-3.503271341E0
1.642731875E0,1.223893642E0,-2.329256535E0,-1.632047653E0
1.666392084E0,4.247965813E-1,-9.603238106E-1,3.292957306E0
1.690052292E0,2.643214464E0,-6.170535088E-1,-4.661188126E-1
1.713712500E0,-2.078227043E0,-1.853530407E0,2.044209957E0
1.737372657E0,-3.676301479E0,-1.903063297E0,4.157748222E0
1.761032865E0,-4.753987312E0,-1.857302666E0,9.361643791E-1
1.784693073E0,-9.121956825E-1,1.980152130E-1,3.228856325E0
1.808353282E0,5.007821560E0,2.245927811E0,-2.116084099E-2
1.832013490E0,3.828912973E0,3.123406410E0,-1.428314447E0
1.855673698E0,4.761554718E0,4.525278568E0,3.447494507E0
1.879333907E0,4.087725163E0,8.023817062E0,-5.015820503E0
1.902994115E0,5.458743095E0,8.915588379E0,-7.675641060E0
1.926654323E0,7.837068558E0,2.002321243E0,-9.339995384E0
1.950314532E0,4.867387295E0,-7.228188992E0,-4.226813793E0
1.973974740E0,-8.672124863E0,-6.993898392E0,1.584949207E1
1.997634948E0,-2.999224901E0,-5.896474838E0,8.283207893E0
2.021295157E0,-3.681855202E-1,-4.439191818E-1,-5.703207970E0
2.044955417E0,2.736947536E-1,3.676811218E0,-4.900129318E0
2.068615625E0,-4.394682050E-1,5.394140244E0,2.412776053E-1
2.092275834E0,-1.678577423E0,9.403314590E-1,6.971237183E0
2.115936042E0,-6.000408173E0,-7.004431725E0,4.036169052E0
2.139596303E0,-1.055924511E1,-2.772703171E1,-2.008640766E0
2.163256511E0,-1.829819679E0,-1.760855484E1,1.631929207E1
2.186916771E0,1.620766640E0,-5.296016693E0,3.108815193E0
2.210576980E0,2.147626400E0,1.610481262E0,-5.958848000E0
2.234237240E0,1.494671822E0,4.946457863E0,-7.935509682E0
2.257897448E0,1.770069122E0,3.942360878E0,-4.699700356E0
2.281557657E0,6.673310399E-1,1.323997498E0,1.286873102E0
2.305217917E0,5.923380256E-1,1.460838318E-1,-6.281089783E-1
2.328878178E0,7.054772377E-1,4.869699478E-1,-6.501846313E-1
2.352538386E0,1.163662910E0,2.059895515E0,-1.364951134E0
2.376198646E0,1.513739824E0,3.279053688E0,-4.191844940E0
2.399858907E0,2.235342026E0,3.622570992E0,-3.567155600E0
2.423519115E0,2.610067606E0,2.939877510E0,-2.032213211E0
