"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205998900E1,1.187787830E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
4.518859370E-1,3.205998900E1,1.187787830E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
3.024914062E0,3.206011382E1,1.187786932E2,1.119037159E1,1.253924608E0,3.300686035E2,9.171585083E0,9.171585083E0
4.023765104E0,3.206013144E1,1.187786705E2,1.379387912E1,1.533488274E0,3.386899109E2,4.699999809E0,4.699999809E0
5.029528645E0,3.206014515E1,1.187786580E2,1.477461380E1,1.487188458E0,3.348771973E2,4.699999809E0,4.699999809E0
6.033071353E0,3.206015611E1,1.187786477E2,1.499933351E1,1.325666189E0,3.275021057E2,6.331903458E0,6.331903458E0
7.025411457E0,3.206016657E1,1.187786425E2,1.482358245E1,1.422447801E0,3.428361511E2,6.421817780E0,6.421817780E0
8.026818228E0,3.206017321E1,1.187786323E2,1.385889723E1,1.300329804E0,3.121184082E2,7.192306519E0,7.192306519E0
9.033104686E0,3.206017863E1,1.187786256E2,1.409547306E1,9.686258435E-1,3.173550110E2,6.615105629E0,6.615105629E0
1.003060469E1,3.206018847E1,1.187786208E2,1.134073140E1,7.875898480E-1,3.118817139E2,9.035161972E0,9.035161972E0
1.103852500E1,3.206018911E1,1.187786168E2,8.383133357E0,8.942969441E-1,3.165956116E2,9.426984787E0,9.426984787E0
1.203526771E1,3.206019573E1,1.187786017E2,8.440859397E0,1.039138556E0,3.196351318E2,5.174690247E0,5.174690247E0
1.272161562E1,3.206021470E1,1.187785896E2,6.077235407E0,9.890359044E-1,3.066455383E2,4.699999809E0,4.699999809E0
1.372004427E1,3.206022167E1,1.187785785E2,1.089604170E1,1.238920212E0,3.175603638E2,4.699999809E0,4.699999809E0
