"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.528478750E-1,-1.473825812E0,-9.682388306E-1,-6.185621619E-1
1.728494380E-1,-9.411513209E-1,-1.014682055E0,-1.665218621E-1
1.928541250E-1,-3.201457560E-1,-3.332357109E-1,2.426356673E-1
2.148494380E-1,5.664815307E-1,1.201484650E-1,5.337391496E-1
2.348494380E-1,1.185916305E0,-2.814168930E-1,3.500781357E-1
2.568478750E-1,1.461381674E0,-1.068787217E0,-1.964891702E-1
2.768478750E-1,1.363468647E0,-1.360623717E0,-4.387059510E-1
2.968494380E-1,1.017265201E0,-8.315097690E-1,-3.063401878E-1
3.168510000E-1,6.026970744E-1,-1.343903504E-2,-6.974335760E-2
3.388478750E-1,3.504795730E-1,7.036294937E-1,2.914699726E-3
3.588541250E-1,2.649409771E-1,7.366511226E-1,-7.780677825E-2
3.808494380E-1,5.167919770E-2,4.477991164E-1,-1.726654172E-1
4.028681880E-1,-2.816961408E-1,-1.964368075E-1,-3.065845370E-1
4.248556880E-1,-2.473306060E-1,-1.061910629E0,-4.347964227E-1
4.468478750E-1,2.485348880E-1,-1.347882867E0,-3.444058299E-1
4.668525630E-1,6.853559017E-1,-9.853954315E-1,-1.684591770E-1
4.888478750E-1,9.446769357E-1,-7.199657559E-1,-8.855800331E-2
5.088494380E-1,1.079555988E0,-1.204085231E0,-2.355321795E-1
5.288510000E-1,1.007665873E0,-1.347010255E0,-3.603406847E-1
5.488760000E-1,7.585375309E-1,-8.311257958E-1,-3.690673113E-1
5.708478750E-1,3.501653969E-1,1.121897623E-1,-2.327745557E-1
5.908478750E-1,2.469640970E-2,9.376083016E-1,-2.687108815E-1
6.108478750E-1,-8.503244072E-2,1.284876466E0,-5.283635259E-1
6.308494380E-1,-2.349213213E-1,1.795542359E0,-7.858519554E-1
6.528478750E-1,-6.400820613E-1,1.498051047E0,-1.273636580E0
6.728478750E-1,-9.489704370E-1,1.134097457E0,-1.507528186E0
6.928478750E-1,-1.365109324E0,1.012500405E0,-1.340430260E0
7.128478750E-1,-1.604760408E0,1.195620298E0,-6.479360461E-1
7.328478750E-1,-1.564827323E0,6.174276471E-1,-5.663070083E-1
7.528478750E-1,-1.495188713E0,2.422516942E-1,-3.480710089E-1
7.728478750E-1,-1.342367649E0,1.252448320E0,-1.319643408E-1
7.928650630E-1,-9.422509074E-1,2.066871166E0,9.597565234E-2
8.148478750E-1,-5.970422029E-1,3.164107502E-1,-6.752678752E-1
8.348478750E-1,-4.094018936E-1,-2.513693094E0,-1.282293439E0
8.548478750E-1,-5.358160939E-3,-4.037260532E0,-1.798701406E0
8.748494380E-1,5.585926175E-1,-4.522043228E0,-2.076191425E0
8.968494380E-1,1.020720959E0,-3.921859503E0,-2.522402287E0
9.188494380E-1,1.007369161E0,-1.745817900E0,-2.713603020E0
9.408478750E-1,6.744475961E-1,-3.176673651E-1,-2.278963566E0
9.608494380E-1,3.632553816E-1,-6.516710520E-1,-1.976550460E0
9.828478750E-1,3.985633850E-1,-1.268505335E0,-1.914120078E0
1.002868188E0,5.070181489E-1,-8.979195356E-1,-1.675359011E0
1.024847875E0,5.286951065E-1,-7.846825719E-1,-1.200856328E0
1.044849438E0,4.952895343E-1,-5.282064676E-1,-9.931446910E-1
1.064849438E0,2.781880200E-1,-3.551395833E-1,-8.193448186E-1
1.084849438E0,1.908342987E-1,-7.159689665E-1,-7.855377793E-1
1.106849438E0,4.570493698E-1,-9.682562947E-1,-9.171530604E-1
1.126849438E0,7.650127411E-1,-1.013896704E0,-1.034264684E0
1.146849438E0,1.058332801E0,-3.675314188E-1,-8.785812855E-1
1.168847875E0,1.156315565E0,2.391101122E-1,-4.467170238E-1
1.188849438E0,8.550193310E-1,1.765400469E-1,-3.477568626E-1
1.208849438E0,5.115211010E-1,-3.826110661E-1,-6.573957205E-1
1.228854125E0,2.719222903E-1,-5.218883753E-1,-7.122164965E-1
1.250851000E0,1.713564247E-1,2.270673364E-1,-4.881685972E-2
1.272847875E0,5.562364310E-2,9.579588771E-1,4.656538367E-2
1.292847875E0,5.595525727E-2,1.353625059E0,-9.072221071E-2
1.312847875E0,2.319891602E-1,9.586395621E-1,-1.280722618E-1
1.332847875E0,3.868696690E-1,4.964239895E-1,-5.633922666E-2
1.352847875E0,4.176747501E-1,2.905973233E-2,1.508837193E-1
1.372847875E0,2.280796319E-1,-5.272639394E-1,3.268478215E-1
1.392847875E0,8.662068844E-2,-4.073947668E-1,2.711369097E-1
1.412847875E0,1.228711754E-1,-4.429645464E-2,2.107135952E-1
1.432847875E0,5.927138031E-2,4.249876738E-2,1.452113986E-1
1.452847875E0,-1.943249553E-1,1.440420300E-1,2.317273617E-1
1.472847875E0,-4.718497694E-1,2.875081003E-1,3.741287887E-1
1.492847875E0,-6.047216654E-1,1.313534826E-1,4.783423841E-1
1.512847875E0,-7.522892356E-1,3.581415489E-2,2.771931887E-1
1.532847875E0,-8.262563348E-1,3.880041540E-1,-1.308996975E-1
1.552849438E0,-7.875449061E-1,2.714859545E-1,-7.880859971E-1
1.574847875E0,-5.621181726E-1,-3.390651047E-1,-1.441990972E0
1.594847875E0,-7.657108307E-1,-8.745321035E-1,-1.714541674E0
1.614847875E0,-1.251819968E0,-1.005065322E0,-1.688099861E0
1.634847875E0,-1.717944980E0,-7.544010878E-1,-1.753095984E0
1.654847875E0,-2.071915150E0,-5.130744576E-1,-1.520653009E0
1.674847875E0,-2.101166964E0,-9.012182355E-1,-1.177015185E0
1.694847875E0,-1.816015124E0,-1.579854608E0,-1.440001369E0
1.714847875E0,-1.239323378E0,-2.120679855E0,-1.450927138E0
1.734847875E0,-1.250615716E0,-1.327357769E0,-8.622275591E-1
1.754847875E0,-1.322261453E0,-7.660948038E-1,-2.887472808E-1
1.776846313E0,-1.623487830E0,-4.537332356E-1,1.440943778E-1
1.796847875E0,-1.496008992E0,-6.858446002E-1,2.827782333E-1
1.816847875E0,-8.666432500E-1,-1.614167809E0,-2.170491517E-1
1.836847875E0,-1.971349418E-1,-2.035926580E0,-6.173403859E-1
1.856847875E0,-2.897072136E-1,-1.760880113E0,-8.265530467E-1
1.878847875E0,-1.215918541E0,-9.665633440E-1,-8.747415543E-1
1.898847875E0,-1.842526674E0,-5.954539776E-1,-8.599586487E-1
1.918849438E0,-1.776465893E0,-7.776314616E-1,-9.580984712E-1
1.940847875E0,-1.477648139E0,-1.575840354E0,-1.274003029E0
1.960847875E0,-1.457349896E0,-1.908465147E0,-1.563710332E0
1.982847875E0,-1.754858732E0,-1.428010941E0,-1.831304193E0
2.002866625E0,-2.098967791E0,-8.005999923E-1,-1.943354249E0
2.024846313E0,-2.187944651E0,-6.435028911E-1,-1.727282524E0
2.044846313E0,-1.803378940E0,-8.729788065E-1,-1.522695065E0
2.064846313E0,-1.389369369E0,-1.068473101E0,-1.353136301E0
2.084847875E0,-1.216127992E0,-1.205970168E0,-1.298036218E0
2.106847875E0,-1.165321469E0,-1.269569993E0,-1.291980028E0
2.126847875E0,-1.213335395E0,-1.062992811E0,-9.743126035E-1
2.148852563E0,-1.234401584E0,-1.091144919E0,-7.682066560E-1
2.170847875E0,-1.250074625E0,-1.071719408E0,-7.606493831E-1
2.190847875E0,-1.137535810E0,-8.691390753E-1,-6.251245737E-1
2.210847875E0,-9.401739836E-1,-7.761653662E-1,-5.631304979E-1
2.230849438E0,-8.657181859E-1,-8.168140650E-1,-7.248352170E-1
2.252846313E0,-1.069939137E0,-8.766264915E-1,-7.920129299E-1
2.272847875E0,-1.667714477E0,-7.606145144E-1,-8.773421049E-1
2.294865063E0,-2.380820990E0,-1.278104633E-1,-9.709790349E-1
2.316847875E0,-2.415710211E0,1.142335415E0,-8.186292052E-1
2.338847875E0,-1.452515364E0,1.545174837E0,-2.044478655E-1
2.358847875E0,-1.588947773E-1,1.202584267E0,1.394169033E-1
2.378847875E0,5.603030324E-1,9.934414029E-1,1.991595179E-1
2.398847875E0,9.555503130E-1,1.306483626E0,2.117608041E-1
2.418847875E0,1.356016159E0,1.563954592E0,6.352474689E-1
2.438847875E0,1.699688911E0,1.350780129E0,1.065959811E0
2.460847875E0,2.041005373E0,7.867944241E-1,1.193979740E0
2.482847875E0,2.259311199E0,1.521054506E-1,6.344097257E-1
2.502866625E0,2.124763727E0,-1.282293350E-1,6.538003683E-2
2.524846313E0,1.862597942E0,-8.377580671E-4,-1.551423222E-1
2.544846313E0,1.631202221E0,1.375842988E-1,-3.808308393E-2
2.564846313E0,1.321266651E0,7.116754651E-1,2.707529366E-1
2.584847875E0,7.325321436E-1,1.384447575E0,7.408398986E-1
2.604847875E0,2.548529804E-1,1.850694776E0,1.374813318E0
2.626846313E0,2.056870461E-1,1.394657731E0,2.003638029E0
2.646847875E0,6.617241502E-1,6.114062667E-1,1.816067457E0
2.668855688E0,1.264648080E0,-1.764527857E-1,1.249289274E0
2.690846313E0,1.672391891E0,-1.091232181E0,5.787860751E-1
2.710847875E0,1.582455158E0,-1.691799998E0,2.463532239E-1
2.730847875E0,1.201519608E0,-1.931311488E0,1.659982651E-1
2.750847875E0,7.190232873E-1,-2.003498316E0,1.109505817E-1
2.770847875E0,3.365692794E-1,-2.018333673E0,9.770353138E-2
2.790847875E0,1.307600737E-1,-2.127853155E0,-2.129301615E-2
2.810847875E0,-1.085594818E-1,-2.154067993E0,-2.064724453E-2
2.830847875E0,-3.540574908E-1,-2.361011505E0,2.149547487E-1
2.850847875E0,-5.347165465E-1,-2.570677996E0,4.488637745E-1
2.870847875E0,-6.215466261E-1,-2.641870022E0,5.930279493E-1
2.890847875E0,-8.093266487E-1,-2.662168264E0,8.062199354E-1
2.910847875E0,-1.264124513E0,-2.199725628E0,1.159439683E0
2.930847875E0,-1.650941849E0,-1.817481160E0,1.111041665E0
2.950847875E0,-1.974456072E0,-1.702097416E0,9.244136214E-1
2.970847875E0,-2.223741531E0,-1.629875660E0,5.582261086E-1
2.990847875E0,-2.298424006E0,-1.606156707E0,2.894454002E-1
3.012846313E0,-2.360296011E0,-1.456913590E0,5.455899239E-2
3.032846313E0,-2.353349686E0,-1.476024985E0,-4.490732029E-2
3.052847875E0,-2.152305126E0,-1.446546316E0,-1.542696506E-1
3.072847875E0,-1.961139202E0,-1.249620795E0,-2.931978703E-1
3.092847875E0,-1.975677848E0,-1.048070192E0,-3.814417124E-1
3.114846313E0,-2.019939423E0,-1.045521975E0,-4.089131951E-1
3.134846313E0,-2.041581392E0,-9.795311093E-1,-3.321012557E-1
3.154847875E0,-2.190248489E0,-7.379775643E-1,-3.175452054E-1
3.176847875E0,-2.360906839E0,-7.026346326E-1,-3.322583139E-1
3.198847875E0,-2.210669041E0,-1.166979551E0,-2.479240149E-1
3.218847875E0,-1.850694776E0,-1.812786222E0,-1.945867538E-1
3.238847875E0,-1.390992522E0,-2.446951628E0,-1.289274693E-1
3.258860375E0,-8.920028806E-1,-2.755595684E0,-7.771950960E-2
3.280847875E0,-4.571191967E-1,-2.666740894E0,-1.011592820E-1
3.300847875E0,-2.674542665E-1,-2.298668385E0,-2.701595128E-1
3.320847875E0,-1.603957564E-1,-1.969638944E0,-4.684289098E-1
3.340847875E0,-7.290240377E-2,-1.788456321E0,-5.489584208E-1
3.360847875E0,2.228087336E-1,-1.682863951E0,-5.586973429E-1
3.380847875E0,6.096609831E-1,-1.303429365E0,-5.651550889E-1
3.400847875E0,1.072574615E0,-7.494269013E-1,-7.236135006E-1
3.420847875E0,1.228781581E0,-1.906946748E-1,-7.232993245E-1
3.440847875E0,1.295854568E0,4.799131751E-1,-6.553536654E-1
3.460847875E0,1.608617663E0,1.069642425E0,-6.373244524E-1
3.480847875E0,2.025838614E0,1.342245460E0,-6.814637780E-1
3.500847875E0,2.412132263E0,1.229497194E0,-8.942892551E-1
3.520847875E0,2.627785206E0,8.759632707E-1,-1.143801570E0
3.540847875E0,2.701752186E0,5.595525503E-1,-1.423071623E0
3.560847875E0,2.730078936E0,4.233994186E-1,-1.663403511E0
3.582846313E0,2.917213202E0,6.004630923E-1,-1.827918172E0
3.602866625E0,3.257499933E0,8.610232472E-1,-1.921729684E0
3.624847875E0,3.640337944E0,1.051246762E0,-1.897696495E0
3.644849438E0,3.707463264E0,1.161656260E0,-1.798841000E0
3.666847875E0,3.703361750E0,1.204730988E0,-1.648655415E0
3.686847875E0,3.759927988E0,1.194712758E0,-1.733652949E0
3.706847875E0,3.763156652E0,1.039221406E0,-1.919076800E0
