"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.773290634E0,5.784936905E0,7.346789837E0
2.199843800E-2,-2.399018764E0,5.301921368E0,7.448610306E0
4.201718800E-2,-2.679303169E0,5.755402565E0,8.187566757E0
6.399687500E-2,-3.605648756E0,6.034671307E0,9.549398422E0
8.400156300E-2,-3.817047119E0,5.528767109E0,9.824060440E0
1.059984380E-1,-2.275037527E0,3.956408739E0,9.503247261E0
1.279984380E-1,-1.898946643E0,3.710974455E0,1.037120342E1
1.479984380E-1,-2.806176662E0,3.748965502E0,1.205093670E1
1.679984380E-1,-3.040358305E0,3.565694094E0,1.273198128E1
1.880015630E-1,-2.778576374E0,4.182555676E0,1.138449574E1
2.099984380E-1,-2.224931717E0,3.455656767E0,1.213291359E1
2.299984380E-1,-1.742854357E0,1.547717333E0,1.177831364E1
2.499984380E-1,-1.085607648E0,4.059704244E-1,1.068821526E1
2.719968750E-1,-9.930956960E-1,7.873763442E-1,9.560362816E0
2.919968750E-1,-5.268393159E-1,1.231931686E0,8.796623230E0
3.119968750E-1,-5.796936750E-1,1.896830201E0,8.669844627E0
3.320015630E-1,-1.379213333E0,2.691561460E0,8.424095154E0
3.520015630E-1,-2.129546642E0,2.951476097E0,8.365609169E0
3.740015630E-1,-2.021280766E0,3.252848625E0,7.274887085E0
3.959968750E-1,-1.943699121E0,3.664105415E0,7.129386902E0
4.160000000E-1,-2.523900509E0,3.871251822E0,8.399559021E0
4.379968750E-1,-2.917794466E0,4.284644127E0,9.470983505E0
4.579968750E-1,-2.053842068E0,4.217529774E0,8.733970642E0
4.779968750E-1,-1.462139010E0,3.929268122E0,8.239194870E0
4.980046880E-1,-1.305883765E0,3.755247831E0,9.780811310E0
5.199984380E-1,-9.258760810E-1,4.037533760E0,8.810183525E0
5.400015630E-1,-5.037208796E-1,4.050213814E0,7.431621075E0
5.619968750E-1,5.751830339E-2,3.806665659E0,6.834296703E0
5.819968750E-1,8.323011398E-1,3.570214272E0,7.096394539E0
6.020156250E-1,1.655638367E-1,4.143510818E0,8.736872673E0
6.239968750E-1,-4.374685138E-2,4.140820026E0,8.393621445E0
6.439968750E-1,-4.401883483E-1,3.116331339E0,9.999612808E0
6.639968750E-1,-1.221263170E0,2.982399702E0,9.533969879E0
6.839968750E-1,-2.301344872E0,3.087447405E0,9.115301132E0
7.039968750E-1,-3.225545168E0,4.118036747E0,9.521759987E0
7.239968750E-1,-1.743649125E0,2.292706728E0,1.245928192E1
7.439968750E-1,-9.467535615E-1,2.656548738E0,1.240635014E1
7.639968750E-1,-1.539423823E0,1.433312774E0,9.314028740E0
7.839968750E-1,-3.090770721E0,8.142200708E-1,8.431889534E0
8.039968750E-1,-3.160786867E0,2.232066393E-1,1.146701908E1
8.239968750E-1,-1.083175182E0,1.183779597E0,1.075603676E1
8.439968750E-1,-1.260461092E0,8.619413376E-1,1.075668812E1
8.639984380E-1,1.594538242E-1,7.434474677E-2,1.162350464E1
8.859984380E-1,1.808417082E0,-6.674459577E-1,1.065307713E1
9.080031250E-1,8.052274585E-1,-3.899005353E-1,6.479428291E0
9.299968750E-1,-7.206643224E-1,1.522808075E0,5.199727058E0
9.499968750E-1,-1.148958206E0,1.702660561E0,6.103615284E0
9.699968750E-1,-1.823845387E0,2.466736317E0,7.849830627E0
9.899984380E-1,-2.006762505E0,2.548292398E0,7.647272110E0
1.011996875E0,-1.904635429E0,3.316706896E0,8.082881927E0
1.031996875E0,-1.746694565E0,3.236175299E0,8.963201523E0
1.051998438E0,-8.340824246E-1,2.294928551E0,9.029224396E0
1.071998438E0,-4.428794384E-1,2.479684353E0,9.377226830E0
1.093998438E0,-9.858365059E-1,3.167088270E0,1.022002316E1
1.115998438E0,-1.447390795E0,3.652766705E0,1.105677700E1
1.137998438E0,-1.503788471E0,3.256660223E0,1.093153191E1
1.159998438E0,-1.078070641E0,3.305214643E0,1.045997906E1
1.179998438E0,-6.322607994E-1,3.738431215E0,1.008145714E1
1.202017188E0,-5.472091436E-1,4.215183735E0,1.038518524E1
1.223996875E0,-1.450541496E0,4.784045696E0,1.045277786E1
1.243996875E0,-1.376388311E0,4.485508442E0,1.058532143E1
1.263998438E0,-9.046155810E-1,2.913695574E0,1.117524338E1
1.285996875E0,-9.660699368E-1,3.044179678E0,1.042488098E1
1.305998438E0,-1.942080736E0,3.147475004E0,1.080920792E1
1.327996875E0,-2.532979250E0,3.141920328E0,1.049263668E1
1.348001563E0,-2.307943344E0,2.936536312E0,1.014071751E1
1.369996875E0,-1.832244277E0,2.855296135E0,1.008060455E1
1.389996875E0,-3.674237728E-1,2.346557140E0,9.736174583E0
1.409996875E0,2.724505663E-1,2.615406752E0,9.215961456E0
1.429996875E0,-3.368067443E-1,3.011053562E0,8.134463310E0
1.449998438E0,-7.485423684E-1,3.535393000E0,6.673300743E0
1.471996875E0,-9.218729734E-1,4.020171165E0,5.862528324E0
1.491996875E0,-5.191587210E-1,4.050836086E0,5.652413368E0
1.511996875E0,5.230085254E-1,3.996832609E0,4.623318195E0
1.531996875E0,1.697106004E0,4.023436546E0,4.296031475E0
1.551998438E0,1.546769142E0,3.834591866E0,4.706751347E0
1.573996875E0,7.286130190E-1,3.928329706E0,4.369896889E0
1.593996875E0,1.977802068E-1,2.738401651E0,3.108458996E0
1.613996875E0,8.482465148E-1,1.355137348E0,2.742634773E0
1.633996875E0,9.089921713E-1,2.923013926E0,5.211066246E0
1.653996875E0,-1.490333080E0,4.143673897E0,7.782294750E0
1.673996875E0,6.511941552E-1,2.635249794E-1,9.710968971E0
1.693996875E0,1.074326158E0,-2.959712148E-1,1.162974930E1
1.713996875E0,1.751348972E0,-1.106169105E0,1.245153427E1
1.733996875E0,1.225974917E0,-1.495408773E0,1.171027088E1
1.753996875E0,1.392889023E0,-1.793180466E0,1.224626446E1
1.775995313E0,2.243702173E0,-2.156486034E0,1.175542450E1
1.795996875E0,3.729582071E0,-2.831708431E0,1.311692047E1
1.815996875E0,4.602652073E0,-2.421112537E0,1.405345631E1
1.835996875E0,4.902970791E0,-2.139841795E0,1.226236343E1
1.855996875E0,4.156008244E0,-1.715378523E0,9.068757057E0
1.877996875E0,3.438351393E0,-2.073024511E0,6.974644661E0
1.897996875E0,3.611787319E0,-2.517914772E0,8.512105942E0
1.917998438E0,4.462705612E0,-3.758389235E0,9.385567665E0
1.939996875E0,5.499730587E0,-4.223630428E0,1.004812050E1
1.959996875E0,5.931136608E0,-4.542863846E0,9.335940361E0
1.981996875E0,5.750499249E0,-4.735750198E0,7.999018192E0
2.002015625E0,4.541043758E0,-4.757585526E0,7.999832630E0
2.023995313E0,2.806234121E0,-4.031883717E0,8.842083931E0
2.043995313E0,2.635288239E0,-3.966109991E0,9.876935005E0
2.063995313E0,2.707775116E0,-3.423162699E0,9.313569069E0
2.083996875E0,3.307541847E0,-3.731296301E0,8.294433594E0
2.105996875E0,2.895384789E0,-3.321619511E0,8.065462112E0
2.125996875E0,1.867209196E0,-2.703436852E0,8.260062218E0
2.148001563E0,2.241691113E0,-2.554795265E0,8.835130692E0
2.169996875E0,2.991258144E0,-2.502094030E0,9.391849518E0
2.189996875E0,2.705716133E0,-2.092484474E0,1.002099800E1
2.209996875E0,3.265068531E0,-2.460980654E0,1.042973614E1
2.229998438E0,3.574868679E0,-2.369244576E0,1.037227535E1
2.251995313E0,4.726556301E0,-3.533094645E0,1.025011444E1
2.271996875E0,6.371210098E0,-5.194402218E0,1.044595051E1
2.294014063E0,6.906793118E0,-6.369850159E0,1.188246059E1
2.315996875E0,5.578470707E0,-7.108519077E0,1.335030746E1
2.337996875E0,3.747576952E0,-6.627399445E0,1.527966118E1
2.357996875E0,3.610580683E0,-6.360426903E0,1.520281601E1
2.377996875E0,4.473278999E0,-5.788480282E0,1.274449825E1
2.397996875E0,3.575682878E0,-5.002560139E0,1.108350658E1
2.417996875E0,3.007069349E0,-4.268612862E0,1.032210255E1
2.437996875E0,4.229251862E0,-4.823444843E0,9.619768143E0
2.459996875E0,7.226734638E0,-5.572811127E0,9.097018242E0
2.481996875E0,9.281448364E0,-6.171361446E0,7.941375256E0
2.502015625E0,8.614154816E0,-5.266659737E0,6.482827663E0
2.523995313E0,6.601656914E0,-3.942579746E0,5.764289379E0
2.543995313E0,5.102378845E0,-2.543925524E0,5.256843090E0
2.563995313E0,4.231790066E0,-1.690000057E0,3.917996168E0
2.583996875E0,3.230362415E0,-9.756180644E-1,2.856531620E0
2.603996875E0,2.348510742E0,-1.084860682E0,3.297409534E0
2.625995313E0,2.622666121E0,-1.024881124E0,4.844293594E0
2.645996875E0,4.832868576E0,-2.207559347E0,5.544932842E0
2.668004688E0,6.183303833E0,-2.388551235E0,5.240323067E0
2.689995313E0,5.823866844E0,-2.363335609E0,4.164101124E0
2.709996875E0,5.419122696E0,-2.056964159E0,2.794684649E0
2.729996875E0,5.882208824E0,-2.445341825E0,2.282488346E0
2.749996875E0,6.348560810E0,-2.760687113E0,2.357771397E0
2.769996875E0,7.235986233E0,-3.421400309E0,2.978310347E0
2.789996875E0,8.139012337E0,-4.309898376E0,3.391061068E0
2.809996875E0,8.543910027E0,-4.921358585E0,3.115440607E0
2.829996875E0,9.294703484E0,-5.650938511E0,3.374655962E0
2.849996875E0,1.013197422E1,-6.424476624E0,3.797644615E0
2.869996875E0,1.069731236E1,-6.437261105E0,4.311487675E0
2.889996875E0,1.140065193E1,-7.264621258E0,3.790260792E0
2.909996875E0,1.127138519E1,-7.782582283E0,2.568490028E0
2.929996875E0,1.081897640E1,-7.378623009E0,3.811750889E0
2.949996875E0,1.031910515E1,-6.749245167E0,3.800115347E0
2.969996875E0,1.062546635E1,-6.771836758E0,4.501233578E0
2.989996875E0,1.047779274E1,-6.505506039E0,4.863207817E0
3.011995313E0,1.058712196E1,-6.761484146E0,4.814279556E0
3.031995313E0,1.058153820E1,-6.645097256E0,5.317531586E0
3.051996875E0,1.020743942E1,-6.308444023E0,5.609623909E0
3.071996875E0,9.608707428E0,-5.695183754E0,4.663090706E0
3.091996875E0,8.824826241E0,-5.297602177E0,4.135782242E0
3.113995313E0,7.748671055E0,-4.316525459E0,4.237411499E0
3.133995313E0,7.544589520E0,-3.826403618E0,3.871749640E0
3.153996875E0,7.715487480E0,-3.991747141E0,3.067163706E0
3.175996875E0,7.294988632E0,-3.746686220E0,3.776584864E0
3.197996875E0,7.151700497E0,-3.347026825E0,4.758408546E0
3.217996875E0,7.355456829E0,-2.786352873E0,5.695652962E0
3.237996875E0,7.779374123E0,-2.170133114E0,6.112684250E0
3.258009375E0,8.484572411E0,-1.620951176E0,6.161219597E0
3.279996875E0,9.484161377E0,-1.432853103E0,5.751025677E0
3.299996875E0,9.881378174E0,-1.251382232E0,5.234232426E0
3.319996875E0,1.014719105E1,-1.437794685E0,5.178495407E0
3.339996875E0,1.119535446E1,-2.772993088E0,5.609576225E0
3.359996875E0,1.228352833E1,-3.925906420E0,6.166094303E0
3.379996875E0,1.292574883E1,-4.537921906E0,6.234060764E0
3.399996875E0,1.263223934E1,-4.406681538E0,5.634906769E0
3.419996875E0,1.222766685E1,-4.551817894E0,4.058784962E0
3.439996875E0,1.212010956E1,-4.717870235E0,3.467311621E0
3.459996875E0,1.148955345E1,-4.116810322E0,3.669439793E0
3.479996875E0,1.081541348E1,-3.236778736E0,3.612065077E0
3.499996875E0,1.050972176E1,-2.764431477E0,3.293435097E0
3.519996875E0,1.119159985E1,-3.563443661E0,2.837416172E0
3.539996875E0,1.303226280E1,-5.261056900E0,2.311065435E0
3.559996875E0,1.521193314E1,-7.685924053E0,2.121559620E0
3.581995313E0,1.625867844E1,-9.250027657E0,1.941008091E0
3.602015625E0,1.555756092E1,-9.380444527E0,2.009041548E0
3.623996875E0,1.353555298E1,-8.227232933E0,1.574666500E0
3.643998438E0,1.199937534E1,-6.996690273E0,4.678653181E-1
3.665996875E0,1.077723980E1,-5.472302437E0,3.335506022E-1
3.685996875E0,1.054462910E1,-5.196557045E0,4.243483022E-2
3.705996875E0,9.511646271E0,-4.650334358E0,-2.271714360E-1
3.725996875E0,8.228372574E0,-4.344643116E0,-6.491255760E-1
3.745996875E0,6.986289978E0,-4.180333614E0,-7.056287527E-1
3.765998438E0,6.674909592E0,-4.266294956E0,-7.677247524E-1
3.788004688E0,6.682436943E0,-4.586045265E0,-1.095510125E0
3.809996875E0,6.471556187E0,-4.888902187E0,-2.133233547E0
3.829996875E0,5.393064022E0,-4.717525482E0,-2.821327448E0
3.849996875E0,4.148471832E0,-4.301355839E0,-3.921453476E0
3.869996875E0,3.329453707E0,-4.009464264E0,-4.659939766E0
3.889998438E0,3.576832056E0,-4.230717182E0,-4.794235706E0
3.911996875E0,5.481601715E0,-5.470501900E0,-3.750402212E0
3.931996875E0,7.197247982E0,-6.279330254E0,-2.983050823E0
3.951996875E0,8.639860153E0,-6.672161102E0,-2.602861166E0
3.971996875E0,9.592253685E0,-7.128285408E0,-2.289019585E0
3.991998438E0,9.989643097E0,-7.421853065E0,-2.234767199E0
4.013998438E0,9.857598305E0,-6.854331493E0,-1.607428670E0
4.035998438E0,9.552242279E0,-5.951305866E0,-9.735973477E-1
4.057998438E0,9.770708084E0,-5.113660812E0,-1.724208295E-1
4.077998438E0,1.075962925E1,-5.043424129E0,6.130401492E-1
4.097998438E0,1.249152756E1,-5.652729511E0,7.776845694E-1
4.117998438E0,1.366477203E1,-6.094967365E0,3.336751163E-1
4.138004688E0,1.372786427E1,-6.183609962E0,-3.145310581E-1
4.159998438E0,1.263518810E1,-5.156258106E0,-8.868122846E-2
4.179998438E0,1.164654636E1,-4.484502316E0,1.095299348E-1
4.199998438E0,1.033835411E1,-3.518097401E0,1.694328636E-1
4.221996875E0,9.385079384E0,-2.997138262E0,-2.354936898E-1
4.241998438E0,8.816130638E0,-2.613644600E0,-1.453759335E-2
4.261998438E0,8.455132484E0,-2.517225266E0,4.309563041E-1
