"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.446000000E-2,3.368750000E1,1.425000000E1,-3.600000000E1
4.446000000E-2,3.381250000E1,1.393750000E1,-3.631250000E1
6.446312500E-2,3.375000000E1,1.381250000E1,-3.662500000E1
9.446000000E-2,3.381250000E1,1.431250000E1,-3.756250000E1
1.144600000E-1,3.331250000E1,1.425000000E1,-3.793750000E1
1.344600000E-1,3.281250000E1,1.450000000E1,-3.843750000E1
1.544615630E-1,3.225000000E1,1.525000000E1,-3.868750000E1
1.744693750E-1,3.162500000E1,1.543750000E1,-3.887500000E1
2.044646880E-1,3.175000000E1,1.556250000E1,-3.893750000E1
2.344600000E-1,3.156250000E1,1.537500000E1,-3.906250000E1
2.544631250E-1,3.143750000E1,1.537500000E1,-3.912500000E1
2.844600000E-1,3.156250000E1,1.506250000E1,-3.893750000E1
3.044615630E-1,3.156250000E1,1.512500000E1,-3.862500000E1
3.344600000E-1,3.106250000E1,1.550000000E1,-3.862500000E1
3.644584380E-1,3.112500000E1,1.612500000E1,-3.818750000E1
3.844584380E-1,3.100000000E1,1.612500000E1,-3.800000000E1
4.044646880E-1,3.100000000E1,1.625000000E1,-3.781250000E1
4.344584380E-1,3.106250000E1,1.562500000E1,-3.793750000E1
4.544662500E-1,3.093750000E1,1.531250000E1,-3.800000000E1
4.844584380E-1,3.081250000E1,1.593750000E1,-3.762500000E1
5.044600000E-1,3.087500000E1,1.662500000E1,-3.762500000E1
5.244600000E-1,3.075000000E1,1.725000000E1,-3.737500000E1
5.444631250E-1,3.056250000E1,1.775000000E1,-3.731250000E1
5.744600000E-1,3.062500000E1,1.812500000E1,-3.775000000E1
5.944600000E-1,3.018750000E1,1.818750000E1,-3.775000000E1
6.244584380E-1,3.031250000E1,1.825000000E1,-3.781250000E1
6.444600000E-1,3.025000000E1,1.812500000E1,-3.762500000E1
6.644600000E-1,3.018750000E1,1.818750000E1,-3.700000000E1
6.944584380E-1,3.012500000E1,1.850000000E1,-3.656250000E1
7.144584380E-1,3.025000000E1,1.856250000E1,-3.650000000E1
7.344600000E-1,3.043750000E1,1.850000000E1,-3.650000000E1
7.544600000E-1,3.018750000E1,1.825000000E1,-3.693750000E1
7.744600000E-1,3.031250000E1,1.800000000E1,-3.731250000E1
7.944600000E-1,3.037500000E1,1.781250000E1,-3.750000000E1
8.144600000E-1,3.050000000E1,1.756250000E1,-3.793750000E1
8.444600000E-1,3.100000000E1,1.718750000E1,-3.818750000E1
8.744600000E-1,3.125000000E1,1.706250000E1,-3.818750000E1
9.044584380E-1,3.156250000E1,1.662500000E1,-3.762500000E1
9.244584380E-1,3.168750000E1,1.662500000E1,-3.712500000E1
9.444600000E-1,3.112500000E1,1.687500000E1,-3.725000000E1
9.744584380E-1,3.068750000E1,1.643750000E1,-3.762500000E1
9.944600000E-1,3.075000000E1,1.562500000E1,-3.762500000E1
1.014461563E0,3.093750000E1,1.506250000E1,-3.768750000E1
1.044458438E0,3.087500000E1,1.500000000E1,-3.762500000E1
1.064458438E0,3.093750000E1,1.512500000E1,-3.768750000E1
1.084458438E0,3.087500000E1,1.531250000E1,-3.806250000E1
1.104458438E0,3.093750000E1,1.531250000E1,-3.825000000E1
1.124458438E0,3.106250000E1,1.500000000E1,-3.843750000E1
1.144458438E0,3.100000000E1,1.450000000E1,-3.843750000E1
1.164458438E0,3.087500000E1,1.431250000E1,-3.856250000E1
1.184458438E0,3.100000000E1,1.425000000E1,-3.818750000E1
1.204458438E0,3.143750000E1,1.443750000E1,-3.793750000E1
1.224458438E0,3.156250000E1,1.462500000E1,-3.787500000E1
1.244458438E0,3.137500000E1,1.487500000E1,-3.800000000E1
1.264458438E0,3.156250000E1,1.518750000E1,-3.781250000E1
1.284458438E0,3.156250000E1,1.537500000E1,-3.762500000E1
1.304458438E0,3.175000000E1,1.562500000E1,-3.743750000E1
1.324458438E0,3.200000000E1,1.581250000E1,-3.743750000E1
1.344458438E0,3.181250000E1,1.606250000E1,-3.731250000E1
1.364458438E0,3.118750000E1,1.612500000E1,-3.750000000E1
1.384460000E0,3.100000000E1,1.618750000E1,-3.768750000E1
1.404460000E0,3.043750000E1,1.631250000E1,-3.762500000E1
1.434460000E0,3.006250000E1,1.631250000E1,-3.737500000E1
1.454460000E0,3.012500000E1,1.650000000E1,-3.712500000E1
1.474460000E0,2.993750000E1,1.668750000E1,-3.731250000E1
1.494460000E0,2.962500000E1,1.700000000E1,-3.762500000E1
1.514460000E0,2.962500000E1,1.737500000E1,-3.800000000E1
1.534460000E0,2.931250000E1,1.712500000E1,-3.825000000E1
1.564460000E0,2.900000000E1,1.668750000E1,-3.831250000E1
1.584460000E0,2.950000000E1,1.687500000E1,-3.843750000E1
1.604460000E0,2.962500000E1,1.718750000E1,-3.868750000E1
1.624460000E0,2.962500000E1,1.768750000E1,-3.881250000E1
1.654460000E0,3.043750000E1,1.825000000E1,-3.850000000E1
1.674460000E0,3.018750000E1,1.818750000E1,-3.818750000E1
1.704458438E0,3.037500000E1,1.862500000E1,-3.743750000E1
1.724460000E0,3.006250000E1,1.868750000E1,-3.712500000E1
1.744461563E0,3.012500000E1,1.856250000E1,-3.725000000E1
1.774460000E0,3.012500000E1,1.825000000E1,-3.743750000E1
1.804460000E0,3.050000000E1,1.787500000E1,-3.743750000E1
1.824460000E0,3.037500000E1,1.800000000E1,-3.743750000E1
1.844460000E0,3.025000000E1,1.812500000E1,-3.756250000E1
