"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.389173388E0,2.241825104E0,1.018129539E1
2.000000000E-2,-7.659721971E-1,1.909797192E0,1.050453091E1
4.000000000E-2,-4.657680094E-1,1.822753668E0,9.510152817E0
6.000312500E-2,-2.581428289E-1,1.816404223E0,9.251185417E0
8.200156300E-2,-1.540716738E-1,1.858800769E0,9.048109055E0
1.040000000E-1,2.312798798E-2,1.744693160E0,9.669519424E0
1.240000000E-1,1.131116673E-1,1.474368572E0,1.008484650E1
1.440000000E-1,5.045444965E-1,1.309293032E0,1.031075382E1
1.640000000E-1,5.470463634E-1,1.212251306E0,1.039426327E1
1.840062500E-1,9.095188975E-1,7.457363605E-1,9.982316971E0
2.060000000E-1,4.181712568E-1,5.952847004E-1,1.020925903E1
2.260000000E-1,-5.840799212E-1,1.238759995E0,1.068665314E1
2.460000000E-1,-8.569996953E-1,1.572052002E0,1.078112888E1
2.660015630E-1,5.703467131E-1,1.424167037E0,9.812454224E0
2.880000000E-1,8.777239323E-1,1.227947712E0,8.783453941E0
3.080031250E-1,4.146182835E-1,1.273351431E0,8.770028114E0
3.300000000E-1,-4.626076519E-1,1.098574758E0,9.472228050E0
3.519984380E-1,-2.311841100E-1,7.900865749E-3,1.101720619E1
3.719984380E-1,6.393188834E-1,-7.937353253E-1,1.122868156E1
3.920000000E-1,7.014532089E-1,-2.665703893E-1,1.081471443E1
4.120000000E-1,3.931279480E-2,1.101993561E0,9.523023605E0
4.320296880E-1,2.318353355E-1,1.450867057E0,8.614710808E0
4.539984380E-1,1.152233481E0,8.266028762E-1,8.497347832E0
4.740062500E-1,1.176041484E0,2.638122737E-1,9.726588249E0
4.959984380E-1,6.799724102E-1,2.913073003E-1,1.133959961E1
5.160000000E-1,2.575490773E-1,4.493820667E-1,1.153060913E1
5.360000000E-1,5.128571987E-1,1.287170768E0,1.078680801E1
5.579984380E-1,5.805556178E-1,1.641196489E0,9.767356873E0
5.779984380E-1,6.520560384E-1,1.537872314E0,9.008135796E0
5.979984380E-1,4.125688374E-1,1.494115949E0,8.854331970E0
6.179984380E-1,5.246270895E-1,1.061014414E0,8.906574249E0
6.380000000E-1,4.673577547E-1,9.392166138E-1,9.612480164E0
6.600000000E-1,2.566105425E-1,1.184200883E0,9.655575752E0
6.820000000E-1,1.083328426E-1,1.341997981E0,9.392941475E0
7.020000000E-1,1.945911348E-1,1.352398276E0,9.813785553E0
7.220000000E-1,1.330793053E-1,1.300463438E0,1.018887043E1
7.440000000E-1,-8.925583959E-2,1.515405178E0,9.969753265E0
