"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.000000000E-2,1.210999936E-1,-7.349999994E-2,7.129999995E-1
3.000000000E-2,5.615999699E-1,-2.859999835E-1,4.083999991E-1
5.000000000E-2,7.034999728E-1,-1.970999986E-1,-3.370000049E-2
7.000312500E-2,7.461999655E-1,-1.784999967E-1,-5.530999899E-1
1.000015630E-1,6.075999737E-1,-1.671999991E-1,-4.339999706E-2
1.300000000E-1,6.173999906E-1,-4.766999781E-1,3.601999879E-1
1.500015630E-1,6.143000126E-1,-3.682999909E-1,7.385999560E-1
1.700093750E-1,7.828999758E-1,-5.606999993E-1,5.827999711E-1
2.000046880E-1,6.161999702E-1,-1.106899977E0,4.773999751E-1
2.300000000E-1,-6.915000081E-1,-2.669999897E-1,1.061499953E0
2.500031250E-1,-6.492999792E-1,-8.839999884E-2,1.041499972E0
2.800000000E-1,9.077000022E-1,-3.409999907E-1,-6.974999905E-1
3.000015630E-1,6.079999804E-1,-5.794999599E-1,-1.018199921E0
3.300000000E-1,-5.256999731E-1,-6.452999711E-1,-1.884000003E-1
3.599984380E-1,8.069999516E-2,-1.956499934E0,1.551599979E0
3.799984380E-1,6.449999809E-1,-2.197200060E0,1.498299956E0
4.000046880E-1,3.055000007E-1,-8.605999947E-1,4.562999904E-1
4.299984380E-1,2.850000001E-2,1.180000007E-1,-1.066599965E0
4.500062500E-1,7.766000032E-1,-4.039999843E-1,-1.262499928E0
4.799984380E-1,8.712999821E-1,-1.095399976E0,7.098999619E-1
5.000000000E-1,3.562999964E-1,-9.055999517E-1,1.633199930E0
5.200000000E-1,8.320000023E-2,-4.637999833E-1,1.684899926E0
5.400031250E-1,3.572999835E-1,4.960999787E-1,7.432000041E-1
5.700000000E-1,4.044999778E-1,6.906999946E-1,-5.830000043E-1
5.900000000E-1,2.782000005E-1,5.697000027E-1,-8.644999862E-1
6.199984380E-1,2.581999898E-1,2.630000003E-2,-8.010999560E-1
6.400000000E-1,1.928000003E-1,-1.889999956E-2,-1.143999994E-1
6.600000000E-1,3.649999946E-2,1.953999996E-1,-1.053999960E-1
6.899984380E-1,-3.359999880E-2,3.482999802E-1,-2.032999992E-1
7.099984380E-1,1.254999936E-1,2.619000077E-1,2.687000036E-1
7.300000000E-1,-6.639999896E-2,2.779999971E-1,3.895999789E-1
7.500000000E-1,-1.366999894E-1,4.221999943E-1,6.179999933E-2
7.700000000E-1,2.600000007E-3,3.443999887E-1,-5.999999866E-2
7.900000000E-1,4.259999841E-2,1.710999906E-1,4.459999874E-2
8.100000000E-1,-1.200999990E-1,2.131999880E-1,1.385999918E-1
8.400000000E-1,-8.129999787E-2,1.189999934E-2,7.902999520E-1
8.700000000E-1,-5.399999674E-3,-3.999999911E-2,2.444999963E-1
8.999984380E-1,-6.469999552E-1,-1.113699913E0,1.068899989E0
9.199984380E-1,-2.775000036E-1,-1.715799928E0,2.205499887E0
9.400000000E-1,-1.108999997E-1,-1.356599927E0,2.687199831E0
9.699984380E-1,-3.102999926E-1,-5.630999804E-1,2.444999963E-1
9.900000000E-1,-4.717999995E-1,-3.646000028E-1,-1.086199999E0
1.010001563E0,-2.572999895E-1,8.159999549E-2,-1.552699924E0
1.039998438E0,-5.332999825E-1,-9.248999953E-1,-2.131999880E-1
1.059998438E0,-2.658999860E-1,-1.059800029E0,7.264999747E-1
1.079998438E0,-2.721000016E-1,-6.430999637E-1,1.009299994E0
1.099998438E0,-9.679999948E-2,-4.038999975E-1,3.563999832E-1
1.119998438E0,-4.422999918E-1,3.946999907E-1,-4.675999880E-1
1.139998438E0,-8.320999742E-1,5.983999968E-1,-1.188300014E0
1.159998438E0,-7.748000026E-1,9.194999933E-1,-1.751500010E0
1.179998438E0,-5.442999601E-1,8.148999810E-1,-2.218199968E0
1.199998438E0,-4.517999887E-1,3.351999819E-1,-1.347199917E0
1.219998438E0,1.176999956E-1,1.736999899E-1,-6.266999841E-1
1.239998438E0,3.799999878E-2,-1.532000005E-1,1.316999942E-1
1.259998438E0,3.931999803E-1,-2.133999914E-1,-9.769999981E-2
1.279998438E0,-1.999999862E-3,1.180000007E-1,-6.090999842E-1
1.299998438E0,4.609999806E-2,1.840000004E-1,6.529999524E-2
1.319998438E0,-1.471000016E-1,5.349000096E-1,2.092999965E-1
1.339998438E0,1.649999991E-2,2.870000005E-1,3.923999965E-1
1.359998438E0,2.579999864E-1,-1.112999991E-1,8.907999992E-1
1.380000000E0,2.557999790E-1,-2.430000007E-1,1.344599962E0
1.400000000E0,1.889999956E-2,1.370000001E-2,7.321000099E-1
1.430000000E0,-4.423999786E-1,-1.339999959E-2,-3.395999968E-1
1.450000000E0,-3.522000015E-1,-7.849999666E-1,-3.319999948E-2
1.470000000E0,-2.459999919E-2,-1.426199913E0,1.500999928E0
1.490000000E0,-2.624000013E-1,-1.461199999E0,2.363499880E0
1.510000000E0,-3.895999789E-1,-8.510999680E-1,2.110599995E0
1.530000000E0,-4.887000024E-1,-1.033999994E-1,9.799000025E-1
1.560000000E0,6.139000058E-1,3.456999958E-1,-7.598999739E-1
1.580000000E0,8.762999773E-1,2.002999932E-1,-1.126999974E0
1.600000000E0,8.159999549E-2,-3.093000054E-1,1.929999888E-2
1.620000000E0,3.990999758E-1,-5.360000134E-1,2.773999870E-1
1.650000000E0,2.050999999E-1,-6.772999763E-1,2.164999992E-1
1.670000000E0,-3.359999955E-1,2.298000008E-1,-5.289999768E-2
1.699998438E0,-3.599999845E-2,2.380999923E-1,-2.302999943E-1
1.720000000E0,1.249999925E-2,3.129999936E-1,-1.895999908E-1
1.740001563E0,-9.709999710E-2,3.773999810E-1,-8.538999557E-1
1.770000000E0,-2.122000009E-1,3.342999816E-1,-1.199000001E0
1.800000000E0,-4.232999980E-1,1.656999886E-1,-1.124300003E0
1.820000000E0,-6.223999858E-1,-2.950000018E-2,-1.437999904E-1
1.840000000E0,-4.253999889E-1,-2.028999925E-1,5.012999773E-1
1.860000000E0,5.467999578E-1,-3.551999927E-1,1.781999916E-1
1.880000000E0,6.541999578E-1,-3.526999950E-1,2.025000006E-1
1.909998438E0,-7.019999623E-2,-1.462000012E-1,6.274999976E-1
1.929998438E0,7.829999924E-2,-5.088999867E-1,7.321999669E-1
1.950000000E0,8.720000088E-2,-3.154000044E-1,7.872999907E-1
1.970000000E0,1.898999959E-1,-2.232999951E-1,3.185999990E-1
1.999998438E0,-9.860000014E-2,-8.305999637E-1,1.302899957E0
