"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.489181729E1,3.891944885E1,-2.838520813E1,-1.517730713E1
3.491183429E1,3.912907410E1,-2.832699585E1,-1.479275513E1
3.493185129E1,3.934553528E1,-2.821859741E1,-1.472735596E1
3.495186829E1,3.948991394E1,-2.804658508E1,-1.539642334E1
3.497188529E1,3.930606079E1,-2.806028748E1,-1.543771362E1
3.499190329E1,3.946176147E1,-2.808703613E1,-1.531317139E1
3.501192029E1,3.925308228E1,-2.810299683E1,-1.595596313E1
3.503193729E1,3.902442932E1,-2.805505371E1,-1.608238220E1
3.505195429E1,3.914369202E1,-2.837322998E1,-1.578495789E1
3.507197129E1,3.889738464E1,-2.873565674E1,-1.566206360E1
3.509198929E1,3.886091614E1,-2.893844604E1,-1.508508301E1
3.511200629E1,3.873509216E1,-2.944841003E1,-1.512940979E1
3.513202329E1,3.833258057E1,-2.982879639E1,-1.503190613E1
3.515204029E1,3.840010071E1,-3.006349182E1,-1.462301636E1
3.517205729E1,3.827783203E1,-3.007960510E1,-1.411759949E1
3.519207529E1,3.879911804E1,-3.029064941E1,-1.413624573E1
3.521209229E1,3.852592468E1,-3.012973022E1,-1.329541016E1
3.523210929E1,3.884060669E1,-2.992083740E1,-1.279426575E1
3.525212629E1,3.928761292E1,-2.986602783E1,-1.223287964E1
3.527214329E1,3.945445251E1,-2.945072937E1,-1.191070557E1
3.529216029E1,3.980216980E1,-2.917640686E1,-1.256015015E1
3.531217829E1,3.954257202E1,-2.881645203E1,-1.335252380E1
3.533219529E1,3.934608459E1,-2.867630005E1,-1.425521851E1
3.535221229E1,3.923352051E1,-2.869224548E1,-1.466780090E1
3.537222929E1,3.930921936E1,-2.860899353E1,-1.517855835E1
3.539224729E1,3.883868408E1,-2.903553772E1,-1.469914246E1
3.541226429E1,3.922862244E1,-2.927445984E1,-1.440673828E1
3.543228129E1,3.862608337E1,-2.946130371E1,-1.394731140E1
3.545229829E1,3.836538696E1,-2.985774231E1,-1.402668762E1
3.547231529E1,3.850677490E1,-3.025025940E1,-1.379867554E1
3.549233329E1,3.832522583E1,-2.999501038E1,-1.391407776E1
3.551235029E1,3.816955566E1,-3.017190552E1,-1.401411438E1
3.553236729E1,3.817259216E1,-3.015734863E1,-1.455133057E1
3.555238429E1,3.818141174E1,-3.023171997E1,-1.475814819E1
3.557240129E1,3.823312378E1,-3.025880432E1,-1.461219788E1
3.559242233E1,3.820390320E1,-3.018066406E1,-1.457669067E1
3.561244033E1,3.840541077E1,-2.997447205E1,-1.433351135E1
3.563245733E1,3.825891113E1,-2.952047729E1,-1.460031128E1
3.565247433E1,3.878509521E1,-2.902851868E1,-1.478330994E1
3.567249133E1,3.913658142E1,-2.840057373E1,-1.508464050E1
3.569250833E1,3.989047241E1,-2.757603455E1,-1.535412598E1
3.571252633E1,3.991409302E1,-2.695857239E1,-1.644033813E1
3.573254333E1,3.951158142E1,-2.585212708E1,-1.779205322E1
3.575256033E1,3.954450989E1,-2.602655029E1,-1.814007568E1
3.577257733E1,3.954742432E1,-2.663148499E1,-1.773379517E1
3.579259433E1,3.907823181E1,-2.665423584E1,-1.827587891E1
3.581261233E1,3.876989746E1,-2.718235779E1,-1.843562317E1
3.583262933E1,3.862547302E1,-2.727384949E1,-1.844123840E1
3.585264633E1,3.878446960E1,-2.764164734E1,-1.777903748E1
3.587266333E1,3.834960938E1,-2.762635803E1,-1.704898071E1
3.589268033E1,3.829202271E1,-2.786009216E1,-1.734768677E1
3.591269833E1,3.779806519E1,-2.842025757E1,-1.753825378E1
3.593271533E1,3.731106567E1,-2.902503967E1,-1.738841248E1
3.595273233E1,3.695121765E1,-2.939797974E1,-1.741705322E1
3.597274933E1,3.689599609E1,-2.988772583E1,-1.766003418E1
3.599276633E1,3.635917664E1,-3.005261230E1,-1.807279968E1
3.601278433E1,3.592048645E1,-3.027085876E1,-1.827008057E1
3.603280133E1,3.586749268E1,-3.034761047E1,-1.879202271E1
3.605281833E1,3.582826233E1,-3.027770996E1,-1.941514587E1
3.607283533E1,3.609094238E1,-3.015437317E1,-1.964682007E1
3.609285233E1,3.582867432E1,-2.982839966E1,-1.983732605E1
3.611287033E1,3.561079407E1,-3.012843323E1,-1.937776184E1
3.613288733E1,3.576246643E1,-3.045117188E1,-1.906805420E1
3.615290433E1,3.611404419E1,-3.065275574E1,-1.922090149E1
3.617292133E1,3.613807678E1,-3.038029480E1,-1.900764465E1
3.619293833E1,3.586192322E1,-3.000016785E1,-1.879725647E1
3.621295633E1,3.603323364E1,-3.025335693E1,-1.825753784E1
3.623297333E1,3.640278625E1,-3.029722595E1,-1.769589233E1
3.625299033E1,3.652384949E1,-3.027188110E1,-1.743847656E1
3.627300733E1,3.653182983E1,-3.058869934E1,-1.732936096E1
3.629302433E1,3.665228271E1,-3.028825378E1,-1.710879517E1
3.631304233E1,3.639120483E1,-3.029612732E1,-1.726214600E1
3.633305933E1,3.643261719E1,-3.051751709E1,-1.734379578E1
3.635307633E1,3.676403809E1,-3.048811340E1,-1.660212708E1
3.637309333E1,3.693688965E1,-3.039125061E1,-1.744685364E1
3.639311033E1,3.671690369E1,-2.982434082E1,-1.780052185E1
3.641312833E1,3.656114197E1,-2.927946472E1,-1.879826355E1
3.643314533E1,3.702085876E1,-2.841371155E1,-1.913166809E1
3.645316233E1,3.778836060E1,-2.859269714E1,-1.829226685E1
3.647317933E1,3.747773743E1,-2.830833435E1,-1.851568604E1
3.649319633E1,3.738166809E1,-2.848120117E1,-1.850276184E1
3.651321433E1,3.751028442E1,-2.879673767E1,-1.805183411E1
3.653323133E1,3.690246582E1,-2.863278198E1,-1.821029663E1
3.655324833E1,3.696044922E1,-2.881849670E1,-1.800109863E1
3.657326533E1,3.730546570E1,-2.868276978E1,-1.822715759E1
3.659328204E1,3.725677490E1,-2.881823730E1,-1.815188599E1
3.661330004E1,3.753132629E1,-2.856436157E1,-1.792349243E1
3.663331704E1,3.777891541E1,-2.865287781E1,-1.717427063E1
3.665333404E1,3.808448792E1,-2.835083008E1,-1.673123169E1
3.667335104E1,3.825506592E1,-2.846658325E1,-1.622770691E1
3.669336904E1,3.859996033E1,-2.797328186E1,-1.638999939E1
3.671338604E1,3.888696289E1,-2.758723450E1,-1.662249756E1
3.673340304E1,3.878399658E1,-2.749990845E1,-1.687237549E1
3.675342004E1,3.857275391E1,-2.778855896E1,-1.719961548E1
3.677343704E1,3.838737488E1,-2.844204712E1,-1.704495239E1
3.679345504E1,3.786994934E1,-2.891952515E1,-1.625296021E1
3.681347204E1,3.793551636E1,-2.956307983E1,-1.568643188E1
3.683348904E1,3.769818115E1,-3.018156433E1,-1.515090942E1
3.685350604E1,3.773164368E1,-3.074612427E1,-1.446061707E1
3.687352304E1,3.755128479E1,-3.087199402E1,-1.382461548E1
3.689354104E1,3.757369995E1,-3.127766418E1,-1.293971252E1
3.691355804E1,3.720098877E1,-3.163298035E1,-1.335215759E1
3.693357504E1,3.674491882E1,-3.197257996E1,-1.332263184E1
3.695359204E1,3.649528503E1,-3.268984985E1,-1.284527588E1
3.697360904E1,3.635798645E1,-3.328866577E1,-1.238192749E1
3.699362704E1,3.603225708E1,-3.355960083E1,-1.168473816E1
3.701364404E1,3.603736877E1,-3.367034912E1,-1.237376404E1
3.703366104E1,3.525720215E1,-3.356059265E1,-1.297016907E1
3.705367804E1,3.515612793E1,-3.348579407E1,-1.372631836E1
3.707369504E1,3.519073486E1,-3.336994934E1,-1.379968262E1
3.709371304E1,3.507283020E1,-3.357652283E1,-1.377510071E1
3.711373004E1,3.484973145E1,-3.362963867E1,-1.349990845E1
3.713374704E1,3.491996765E1,-3.392570496E1,-1.329576111E1
3.715376404E1,3.521913147E1,-3.395945740E1,-1.356634521E1
3.717378104E1,3.495484924E1,-3.376051331E1,-1.293824768E1
3.719379904E1,3.538031006E1,-3.386054993E1,-1.287086487E1
3.721381604E1,3.569178772E1,-3.375123596E1,-1.290777588E1
3.723383304E1,3.538276672E1,-3.359710693E1,-1.259786987E1
3.725385004E1,3.593722534E1,-3.350975037E1,-1.237269592E1
3.727386704E1,3.607446289E1,-3.336964417E1,-1.226860046E1
3.729388504E1,3.614463806E1,-3.266729736E1,-1.261309814E1
3.731390204E1,3.638824463E1,-3.226240540E1,-1.309529114E1
3.733391904E1,3.696505737E1,-3.214451599E1,-1.373956299E1
3.735393604E1,3.673167419E1,-3.170512390E1,-1.411083984E1
3.737395304E1,3.633241272E1,-3.197569275E1,-1.442315674E1
3.739397104E1,3.606530762E1,-3.186734009E1,-1.434471130E1
3.741398804E1,3.582531738E1,-3.183575439E1,-1.514494324E1
3.743400504E1,3.553794861E1,-3.212017822E1,-1.569953918E1
3.745402204E1,3.517781067E1,-3.245474243E1,-1.556652832E1
3.747403904E1,3.479046631E1,-3.270040894E1,-1.519134521E1
3.749405704E1,3.481416321E1,-3.315992737E1,-1.480676270E1
3.751407404E1,3.483741760E1,-3.344201660E1,-1.440586853E1
3.753409104E1,3.498031616E1,-3.366874695E1,-1.407157898E1
3.755410804E1,3.534675598E1,-3.373689270E1,-1.375993347E1
3.757412504E1,3.566456604E1,-3.320884705E1,-1.341445923E1
3.759413996E1,3.581849670E1,-3.319862366E1,-1.358996582E1
3.761415696E1,3.635517883E1,-3.276023865E1,-1.321759033E1
3.763417396E1,3.642410278E1,-3.249589539E1,-1.246037292E1
3.765419096E1,3.742718506E1,-3.225740051E1,-1.203782654E1
3.767420796E1,3.791744995E1,-3.168360901E1,-1.150341797E1
3.769422596E1,3.807467651E1,-3.113932800E1,-1.212585449E1
3.771424296E1,3.842784119E1,-3.088635254E1,-1.208666992E1
3.773425996E1,3.874230957E1,-3.105007935E1,-1.190943909E1
3.775427696E1,3.841239929E1,-3.101611328E1,-1.167897034E1
3.777429396E1,3.825683594E1,-3.142575073E1,-1.134059143E1
3.779431196E1,3.822952271E1,-3.140351868E1,-1.112358093E1
3.781432896E1,3.809341431E1,-3.153178406E1,-1.102656555E1
3.783434596E1,3.826542664E1,-3.184542847E1,-1.056303406E1
3.785436296E1,3.790364075E1,-3.181951904E1,-1.102247620E1
3.787438096E1,3.833894348E1,-3.214671326E1,-1.101899719E1
3.789439796E1,3.791479492E1,-3.193261719E1,-1.096734619E1
3.791441496E1,3.800344849E1,-3.189035034E1,-1.073500061E1
3.793443196E1,3.750904846E1,-3.223710632E1,-1.114654541E1
3.795444896E1,3.708386230E1,-3.280160522E1,-1.067674255E1
3.797446696E1,3.672686768E1,-3.295295715E1,-1.017669678E1
3.799448396E1,3.704827881E1,-3.304501343E1,-9.732345581E0
3.801450096E1,3.708912659E1,-3.309004211E1,-9.605346680E0
3.803451796E1,3.699777222E1,-3.312025452E1,-9.418518066E0
3.805453496E1,3.745024109E1,-3.291744995E1,-9.809280396E0
3.807455296E1,3.713668823E1,-3.316981506E1,-1.019937134E1
3.809456996E1,3.698435974E1,-3.301179504E1,-1.031752014E1
3.811458696E1,3.704774475E1,-3.271083069E1,-1.089617920E1
3.813460396E1,3.724678040E1,-3.252191162E1,-1.084199524E1
3.815462096E1,3.742483521E1,-3.262962341E1,-1.062716675E1
3.817463896E1,3.761294556E1,-3.258770752E1,-1.057196045E1
3.819465596E1,3.757096863E1,-3.274371338E1,-1.008700562E1
3.821467296E1,3.723072815E1,-3.241506958E1,-9.806076050E0
3.823468996E1,3.775245667E1,-3.236592102E1,-8.830444336E0
3.825470696E1,3.802520752E1,-3.215084839E1,-8.883255005E0
3.827472496E1,3.840301514E1,-3.157214355E1,-9.350921631E0
3.829474196E1,3.895126343E1,-3.086698914E1,-9.647766113E0
3.831475896E1,3.916482544E1,-3.067712402E1,-1.010856628E1
3.833477596E1,3.924421692E1,-3.020190430E1,-1.009109497E1
3.835479296E1,3.939361572E1,-2.999501038E1,-1.083468628E1
3.837481096E1,3.945390320E1,-2.997966003E1,-1.066630554E1
3.839482796E1,3.829594421E1,-2.998464966E1,-1.153784180E1
3.841484496E1,3.822055054E1,-3.066409302E1,-1.196795654E1
3.843486196E1,3.735517883E1,-3.091784668E1,-1.308227539E1
3.845487996E1,3.672512817E1,-3.076460266E1,-1.454447937E1
3.847489696E1,3.638214111E1,-3.118557739E1,-1.516102600E1
3.849491396E1,3.628259277E1,-3.149832153E1,-1.458131409E1
3.851493096E1,3.626303101E1,-3.165136719E1,-1.446943665E1
3.853494796E1,3.600923157E1,-3.161032104E1,-1.506558228E1
3.855496596E1,3.602014160E1,-3.189494324E1,-1.492074585E1
3.857498296E1,3.574044800E1,-3.177519226E1,-1.610166931E1
3.859500383E1,3.563290405E1,-3.169453430E1,-1.618731689E1
3.861502083E1,3.546145630E1,-3.190565491E1,-1.595747375E1
3.863503783E1,3.529641724E1,-3.244335938E1,-1.528370667E1
3.865505583E1,3.566564941E1,-3.230676270E1,-1.542007446E1
3.867507283E1,3.583772278E1,-3.211434937E1,-1.559864807E1
3.869508983E1,3.581451416E1,-3.151629639E1,-1.585427856E1
3.871510683E1,3.615574646E1,-3.108837891E1,-1.588154602E1
3.873512383E1,3.642657471E1,-3.084167480E1,-1.657455444E1
3.875514183E1,3.645390320E1,-3.041174316E1,-1.710958862E1
3.877515883E1,3.650538635E1,-3.002046204E1,-1.731806946E1
3.879517583E1,3.578646851E1,-2.987019348E1,-1.821920776E1
3.881519283E1,3.601843262E1,-3.018295288E1,-1.816053772E1
3.883520983E1,3.609649658E1,-3.020962524E1,-1.809707642E1
3.885522783E1,3.581452942E1,-3.044729614E1,-1.790657043E1
3.887524483E1,3.576551819E1,-3.063784790E1,-1.758650208E1
3.889526183E1,3.599967957E1,-3.083985901E1,-1.737231445E1
3.891527883E1,3.597177124E1,-3.084075928E1,-1.650009155E1
3.893529583E1,3.628080750E1,-3.074427795E1,-1.641674805E1
3.895531383E1,3.635990906E1,-3.103411865E1,-1.588800049E1
3.897533083E1,3.596627808E1,-3.104962158E1,-1.598213196E1
3.899534783E1,3.630921936E1,-3.121124268E1,-1.539712524E1
3.901536483E1,3.648703003E1,-3.133522034E1,-1.449180603E1
3.903538183E1,3.688070679E1,-3.146165466E1,-1.430120850E1
3.905539983E1,3.685792542E1,-3.177131653E1,-1.400193787E1
3.907541683E1,3.669735718E1,-3.169290161E1,-1.420698547E1
3.909543383E1,3.671815491E1,-3.140325928E1,-1.389385986E1
3.911545083E1,3.669787598E1,-3.145367432E1,-1.454573059E1
3.913546883E1,3.674873352E1,-3.116142273E1,-1.469474792E1
3.915548583E1,3.687994385E1,-3.128085327E1,-1.457597351E1
3.917550283E1,3.687271118E1,-3.107080078E1,-1.470632935E1
3.919551983E1,3.662202454E1,-3.152542114E1,-1.445350647E1
3.921553683E1,3.663531494E1,-3.196650696E1,-1.370372009E1
3.923555483E1,3.634133911E1,-3.238851929E1,-1.264472961E1
3.925557183E1,3.680517578E1,-3.268205261E1,-1.213687134E1
3.927558883E1,3.651191711E1,-3.282830811E1,-1.080473328E1
3.929560583E1,3.747714233E1,-3.267805481E1,-1.010914612E1
3.931562283E1,3.769422913E1,-3.238360596E1,-9.712768555E0
3.933564083E1,3.802085876E1,-3.231764221E1,-8.644104004E0
3.935565783E1,3.887217712E1,-3.193212891E1,-8.055831909E0
3.937567483E1,3.913156128E1,-3.138876343E1,-7.877670288E0
3.939569183E1,3.973171997E1,-3.092269897E1,-7.625595093E0
3.941570883E1,3.968890381E1,-3.052549744E1,-7.378158569E0
3.943572683E1,3.960691833E1,-3.058456421E1,-7.876144409E0
3.945574383E1,3.944735718E1,-3.087028503E1,-8.517349243E0
3.947576083E1,3.883341980E1,-3.102525330E1,-9.636398315E0
3.949577783E1,3.840773010E1,-3.118385315E1,-9.966354370E0
3.951579483E1,3.808760071E1,-3.154327393E1,-9.576705933E0
3.953581283E1,3.774667358E1,-3.199363708E1,-9.232177734E0
3.955582983E1,3.779527283E1,-3.182839966E1,-8.613265991E0
3.957584683E1,3.816934204E1,-3.179707336E1,-8.504501343E0
3.959586396E1,3.840892029E1,-3.145654297E1,-8.548187256E0
3.961588196E1,3.862037659E1,-3.125695801E1,-7.940155029E0
3.963589896E1,3.890103149E1,-3.116654968E1,-7.833816528E0
3.965591596E1,3.924224854E1,-3.098594666E1,-8.632141113E0
3.967593296E1,3.923558044E1,-3.041007996E1,-8.598861694E0
3.969594996E1,3.947724915E1,-3.050976562E1,-8.092712402E0
3.971596796E1,3.955926514E1,-3.068179321E1,-7.834564209E0
3.973598496E1,3.961869812E1,-3.056311035E1,-7.806671143E0
3.975600196E1,3.968057251E1,-3.073968506E1,-7.990493774E0
3.977601896E1,3.957438660E1,-3.064979553E1,-7.792160034E0
3.979603596E1,3.977908325E1,-3.055757141E1,-7.511505127E0
3.981605396E1,3.998187256E1,-3.056198120E1,-7.524398804E0
3.983607096E1,3.993327332E1,-3.054814148E1,-7.456726074E0
3.985608796E1,3.981848145E1,-3.066671753E1,-6.729537964E0
3.987610496E1,3.980497742E1,-3.061845398E1,-7.023834229E0
3.989612196E1,3.958453369E1,-3.099055481E1,-6.569503784E0
3.991613996E1,3.941709900E1,-3.118058777E1,-6.737792969E0
3.993615696E1,3.895393372E1,-3.145613098E1,-6.310226440E0
3.995617396E1,3.937541199E1,-3.173564148E1,-6.248367310E0
3.997619096E1,3.934674072E1,-3.159925842E1,-5.813690186E0
3.999620896E1,3.927745056E1,-3.139218140E1,-5.911773682E0
4.001622596E1,3.942189026E1,-3.151953125E1,-5.937759399E0
4.003624296E1,3.933241272E1,-3.175871277E1,-5.587249756E0
4.005625996E1,3.910078430E1,-3.176400757E1,-6.480514526E0
4.007627696E1,3.917172241E1,-3.183033752E1,-6.924331665E0
4.009629496E1,3.892456055E1,-3.188757324E1,-7.629318237E0
4.011631196E1,3.870924377E1,-3.196635437E1,-8.376037598E0
4.013632896E1,3.895225525E1,-3.212780762E1,-9.039947510E0
4.015634596E1,3.878796387E1,-3.186131287E1,-9.359130859E0
4.017636296E1,3.875553894E1,-3.160754395E1,-9.317306519E0
4.019638096E1,3.859561157E1,-3.163162231E1,-1.002359009E1
4.021639796E1,3.877388000E1,-3.137409973E1,-9.912628174E0
4.023641496E1,3.883061218E1,-3.132775879E1,-1.000466919E1
4.025643196E1,3.857693481E1,-3.145297241E1,-1.005233765E1
4.027644896E1,3.900256348E1,-3.155445862E1,-9.884063721E0
4.029646696E1,3.857983398E1,-3.126872253E1,-1.027870178E1
4.031648396E1,3.828782654E1,-3.142733765E1,-1.126145935E1
4.033650096E1,3.817845154E1,-3.160383606E1,-1.122633362E1
4.035651796E1,3.790667725E1,-3.173968506E1,-1.156716919E1
4.037653596E1,3.718249512E1,-3.192306519E1,-1.134098816E1
4.039655296E1,3.696600342E1,-3.180250549E1,-1.239236450E1
4.041656996E1,3.729054260E1,-3.191207886E1,-1.269085693E1
4.043658696E1,3.716127014E1,-3.187812805E1,-1.280273438E1
4.045660396E1,3.752561951E1,-3.148788452E1,-1.324079895E1
4.047662196E1,3.707012939E1,-3.134336853E1,-1.343708801E1
4.049663896E1,3.728454590E1,-3.096109009E1,-1.445794678E1
4.051665596E1,3.710765076E1,-3.067231750E1,-1.477682495E1
4.053667296E1,3.705087280E1,-3.081353760E1,-1.459616089E1
4.055668996E1,3.706208801E1,-3.124911499E1,-1.385987854E1
4.057670796E1,3.679574585E1,-3.158094788E1,-1.376565552E1
4.059672121E1,3.633140564E1,-3.202305603E1,-1.377890015E1
4.061673821E1,3.594218445E1,-3.241365051E1,-1.408488464E1
4.063675521E1,3.585906982E1,-3.247436523E1,-1.353938293E1
4.065677321E1,3.598347473E1,-3.263998413E1,-1.406443787E1
4.067679021E1,3.630865479E1,-3.209434509E1,-1.391909790E1
4.069680721E1,3.659542847E1,-3.184332275E1,-1.371168518E1
4.071682421E1,3.710328674E1,-3.115679932E1,-1.388150024E1
4.073684121E1,3.760778809E1,-3.026019287E1,-1.406417847E1
4.075685921E1,3.777528381E1,-2.967132568E1,-1.490849304E1
4.077687621E1,3.786454773E1,-2.940327454E1,-1.549101257E1
4.079689321E1,3.770759583E1,-2.934715271E1,-1.610481262E1
4.081691021E1,3.760058594E1,-2.933909607E1,-1.625100708E1
4.083692721E1,3.738960266E1,-2.951686096E1,-1.649784851E1
4.085694521E1,3.713040161E1,-2.982540894E1,-1.602368164E1
4.087696221E1,3.703616333E1,-3.025691223E1,-1.565342712E1
4.089697921E1,3.711888123E1,-3.114265442E1,-1.506350708E1
4.091699621E1,3.698802185E1,-3.142756653E1,-1.431214905E1
4.093701421E1,3.687681580E1,-3.221171570E1,-1.336711121E1
4.095703121E1,3.652374268E1,-3.244470215E1,-1.260749817E1
4.097704821E1,3.630181885E1,-3.299453735E1,-1.111743164E1
4.099706521E1,3.608850098E1,-3.369360352E1,-1.061450195E1
4.101708221E1,3.582447815E1,-3.453498840E1,-9.976409912E0
4.103710021E1,3.548890686E1,-3.515556335E1,-8.927047729E0
4.105711721E1,3.543934631E1,-3.557473755E1,-7.988983154E0
4.107713421E1,3.476689148E1,-3.586663818E1,-7.885559082E0
4.109715121E1,3.428610229E1,-3.625190735E1,-7.848297119E0
4.111716821E1,3.399279785E1,-3.665888977E1,-7.573425293E0
4.113718621E1,3.375592041E1,-3.706242371E1,-7.960250854E0
4.115720321E1,3.366210938E1,-3.726020813E1,-7.710052490E0
4.117722021E1,3.331689453E1,-3.727842712E1,-7.369384766E0
4.119723721E1,3.309710693E1,-3.733966064E1,-7.265533447E0
4.121725521E1,3.310687256E1,-3.804864502E1,-5.942749023E0
4.123727221E1,3.289353943E1,-3.794700623E1,-5.363998413E0
4.125728921E1,3.267572021E1,-3.827503967E1,-4.533264160E0
4.127730621E1,3.272166443E1,-3.834625244E1,-3.692352295E0
4.129732321E1,3.308656311E1,-3.828956604E1,-3.288772583E0
4.131734121E1,3.351341248E1,-3.851123047E1,-2.686309814E0
4.133735821E1,3.377673340E1,-3.782310486E1,-2.719390869E0
4.135737521E1,3.424967957E1,-3.728291321E1,-2.862792969E0
4.137739221E1,3.451095581E1,-3.657952881E1,-4.055221558E0
4.139741021E1,3.503817749E1,-3.617755127E1,-4.402648926E0
4.141742721E1,3.547550964E1,-3.554127502E1,-5.094940186E0
4.143744421E1,3.583886719E1,-3.552360535E1,-5.683105469E0
4.145746121E1,3.542507935E1,-3.543975830E1,-6.954818726E0
4.147747821E1,3.468794250E1,-3.562289429E1,-8.408218384E0
4.149749621E1,3.413009644E1,-3.634703064E1,-9.635574341E0
4.151751321E1,3.341339111E1,-3.670178223E1,-9.873764038E0
4.153753021E1,3.295602417E1,-3.693341064E1,-1.034455872E1
4.155754721E1,3.273564148E1,-3.721966553E1,-1.015557861E1
4.157756421E1,3.280438232E1,-3.730253601E1,-1.072084045E1
4.159758129E1,3.256144714E1,-3.714299011E1,-1.133270264E1
4.161759829E1,3.273530579E1,-3.662248230E1,-1.153726196E1
4.163761529E1,3.337753296E1,-3.632061768E1,-1.166322327E1
4.165763229E1,3.382522583E1,-3.544926453E1,-1.253057861E1
4.167765029E1,3.418534851E1,-3.526393127E1,-1.320448303E1
4.169766729E1,3.424678040E1,-3.476481628E1,-1.369073486E1
4.171768429E1,3.427734375E1,-3.437423706E1,-1.376638794E1
4.173770129E1,3.437667847E1,-3.448887634E1,-1.379437256E1
4.175771829E1,3.469326782E1,-3.420278931E1,-1.436602783E1
4.177773629E1,3.448880005E1,-3.421684265E1,-1.487426758E1
4.179775329E1,3.430999756E1,-3.374914551E1,-1.493354797E1
4.181777029E1,3.380314636E1,-3.388584900E1,-1.586238098E1
4.183778729E1,3.354710388E1,-3.359764099E1,-1.693235779E1
4.185780529E1,3.329818726E1,-3.353453064E1,-1.760438538E1
4.187782229E1,3.336764526E1,-3.340788269E1,-1.787600708E1
4.189783929E1,3.323181152E1,-3.328143311E1,-1.826220703E1
4.191785629E1,3.310293579E1,-3.321855164E1,-1.831086731E1
4.193787329E1,3.338529968E1,-3.323114014E1,-1.814184570E1
4.195789129E1,3.353096008E1,-3.312214661E1,-1.795704651E1
4.197790829E1,3.368757629E1,-3.320899963E1,-1.716273499E1
4.199792529E1,3.401722717E1,-3.314753723E1,-1.690625000E1
4.201794229E1,3.436141968E1,-3.309292603E1,-1.631965637E1
4.203796029E1,3.487434387E1,-3.285612488E1,-1.595182800E1
4.205797729E1,3.486087036E1,-3.285633850E1,-1.496716309E1
4.207799429E1,3.534552002E1,-3.274800110E1,-1.495941162E1
4.209801129E1,3.537475586E1,-3.278140259E1,-1.484169006E1
4.211802829E1,3.493417358E1,-3.314187622E1,-1.499047852E1
4.213804629E1,3.451670837E1,-3.352015686E1,-1.480696106E1
4.215806329E1,3.406111145E1,-3.389086914E1,-1.469140625E1
4.217808029E1,3.380914307E1,-3.433807373E1,-1.397076416E1
4.219809729E1,3.398675537E1,-3.469703674E1,-1.357119751E1
4.221811529E1,3.406494141E1,-3.532308960E1,-1.222711182E1
4.223813229E1,3.451325989E1,-3.542970276E1,-1.155535889E1
4.225814929E1,3.457841492E1,-3.544610596E1,-1.045854187E1
4.227816629E1,3.476606750E1,-3.545204163E1,-9.693832397E0
4.229818329E1,3.460972595E1,-3.559327698E1,-8.862609863E0
4.231820129E1,3.463179016E1,-3.600991821E1,-8.309890747E0
4.233821829E1,3.467907715E1,-3.609794617E1,-7.499313354E0
4.235823529E1,3.457212830E1,-3.653450012E1,-6.962768555E0
4.237825229E1,3.421261597E1,-3.662873840E1,-6.099304199E0
4.239827029E1,3.401103210E1,-3.677278137E1,-6.287536621E0
4.241828729E1,3.428701782E1,-3.655432129E1,-6.410430908E0
4.243830429E1,3.437353516E1,-3.624929810E1,-6.898529053E0
4.245832129E1,3.470457458E1,-3.602940369E1,-7.538711548E0
4.247833929E1,3.472114563E1,-3.556822205E1,-8.472167969E0
4.249835629E1,3.455281067E1,-3.554190063E1,-9.233932495E0
4.251837329E1,3.453141785E1,-3.541969299E1,-9.854736328E0
4.253839029E1,3.439984131E1,-3.503913879E1,-1.027555847E1
4.255840729E1,3.437640381E1,-3.508546448E1,-1.002488708E1
4.257842529E1,3.447250366E1,-3.512753296E1,-1.048574829E1
4.259844658E1,3.409719849E1,-3.491220093E1,-1.072740173E1
4.261846358E1,3.399526978E1,-3.515090942E1,-1.108992004E1
4.263848058E1,3.382609558E1,-3.495982361E1,-1.186352539E1
4.265849858E1,3.369445801E1,-3.501377869E1,-1.265740967E1
4.267851558E1,3.371095276E1,-3.498350525E1,-1.290635681E1
4.269853258E1,3.342529297E1,-3.465173340E1,-1.422378540E1
4.271854958E1,3.375404358E1,-3.428977966E1,-1.459832764E1
4.273856758E1,3.358993530E1,-3.396586609E1,-1.510916138E1
4.275858458E1,3.385350037E1,-3.375086975E1,-1.538186646E1
4.277860158E1,3.420596313E1,-3.287615967E1,-1.596989441E1
4.279861858E1,3.465946960E1,-3.233718872E1,-1.680364990E1
4.281863558E1,3.473556519E1,-3.162765503E1,-1.710929871E1
4.283865358E1,3.514389038E1,-3.132316589E1,-1.776300049E1
4.285867058E1,3.513439941E1,-3.070507812E1,-1.847280884E1
4.287868758E1,3.516729736E1,-3.015008545E1,-1.908393860E1
4.289870458E1,3.520318604E1,-3.044815063E1,-1.918981934E1
4.291872258E1,3.533427429E1,-3.059930420E1,-1.893826294E1
4.293873958E1,3.519355774E1,-3.090977478E1,-1.865275574E1
4.295875658E1,3.549154663E1,-3.088816833E1,-1.817082214E1
4.297877358E1,3.519697571E1,-3.110295105E1,-1.794207764E1
4.299879158E1,3.540078735E1,-3.109854126E1,-1.751588440E1
4.301880858E1,3.556663513E1,-3.123374939E1,-1.705267334E1
4.303882558E1,3.561743164E1,-3.130604553E1,-1.669126892E1
4.305884258E1,3.581877136E1,-3.128103638E1,-1.698606873E1
4.307886058E1,3.544453430E1,-3.174009705E1,-1.593572998E1
