"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.646884458E0,3.532653809E-1,9.922865295E0,2.491868134E0
2.666901458E0,7.571255493E-1,9.447453918E0,2.582729187E0
2.686918458E0,1.159788208E0,8.873996429E0,2.536924438E0
2.706935458E0,1.357976074E0,9.002878418E0,2.664608917E0
2.726951458E0,1.147513733E0,9.083710327E0,2.958747253E0
2.746968458E0,8.481362915E-1,8.753497009E0,3.026256866E0
2.766985458E0,5.388793945E-1,8.190667419E0,2.533481598E0
2.787001458E0,9.460327148E-2,7.655081177E0,1.693129120E0
2.807018458E0,-2.456391907E-1,7.372917938E0,8.491841125E-1
2.827035458E0,-3.149450684E-1,7.193441162E0,2.468367004E-1
2.847052458E0,-2.598596191E-1,7.275620270E0,-7.843688965E-2
2.867068458E0,-1.698966980E-1,7.582482147E0,4.864883423E-2
2.887085458E0,-1.601669312E-2,8.076754303E0,3.124003601E-1
2.907102458E0,1.904040527E-1,8.700806580E0,6.227050781E-1
2.927119458E0,4.372407532E-1,9.147926788E0,6.855743408E-1
2.947135458E0,5.899232483E-1,9.822274475E0,7.453001404E-1
2.967152458E0,5.463638306E-1,1.078612015E1,8.872050476E-1
2.987169458E0,5.869294739E-1,1.149983597E1,9.581575012E-1
3.007186458E0,6.469546509E-1,1.179801590E1,1.166973267E0
3.027202458E0,4.170327759E-1,1.164383652E1,1.307231598E0
3.047219458E0,1.086740112E-1,1.166120041E1,1.317111053E0
3.067236458E0,-2.480342102E-1,1.221909027E1,2.147733765E0
3.087253458E0,6.511459351E-2,1.228121109E1,3.403023376E0
3.107269458E0,4.150868225E-1,1.104762634E1,3.824397125E0
3.127286458E0,1.451980591E-1,9.887688446E0,3.017425232E0
3.147303458E0,-9.123527527E-1,9.728569336E0,1.930984497E0
3.167320458E0,-1.836081848E0,1.021371048E1,1.466500397E0
3.187336458E0,-1.998643799E0,1.035262161E1,1.908980255E0
3.207353458E0,-1.322350159E0,9.904004517E0,2.518063660E0
3.227370458E0,-6.719526672E-1,9.522298279E0,2.720891876E0
3.247387458E0,-1.785786438E-1,9.263935547E0,2.618504791E0
3.267403458E0,1.050814819E-1,9.055419159E0,2.529889069E0
3.287420458E0,2.597099304E-1,8.734486542E0,2.236948242E0
3.307437458E0,2.945874023E-1,8.410709839E0,1.896107025E0
3.327454458E0,3.799099731E-1,8.060587921E0,1.529669037E0
3.347470458E0,4.568499756E-1,7.846533051E0,1.202449493E0
3.367487458E0,5.047503662E-1,7.791746979E0,7.432044983E-1
3.387504458E0,3.200344849E-1,7.908204803E0,3.600013733E-1
3.407521458E0,2.579136658E-1,7.928412781E0,1.393601990E-1
3.427538458E0,3.378474426E-1,8.057145081E0,3.240760803E-1
3.447554458E0,2.924917603E-1,8.376281433E0,9.122030640E-1
3.467571458E0,3.941304016E-1,8.564440155E0,1.383273468E0
3.487588458E0,3.646417236E-1,9.016799469E0,1.888023834E0
3.507605458E0,2.893482971E-1,9.449250183E0,2.023492126E0
3.527621458E0,1.633103943E-1,9.903555450E0,2.001338196E0
3.547638458E0,-9.535171509E-2,1.055080948E1,1.924697571E0
3.567656083E0,-3.695814514E-1,1.103220840E1,1.825753326E0
3.587673083E0,-5.198689270E-1,1.136137390E1,1.865869904E0
3.607689083E0,-4.857398987E-1,1.178140045E1,2.006427612E0
3.627706083E0,-2.917433167E-1,1.226025467E1,2.353705444E0
3.647723083E0,2.116598511E-1,1.217238739E1,3.042722626E0
3.667740083E0,7.631130981E-1,1.143127853E1,3.439996490E0
3.687757083E0,8.840615845E-1,1.063448547E1,3.414699097E0
3.707773083E0,7.024891663E-1,1.023017624E1,3.162323914E0
3.727790083E0,4.067042542E-1,9.911488953E0,3.127895508E0
3.747807083E0,4.450245667E-1,9.034013672E0,2.817890167E0
3.767824083E0,6.954537964E-1,8.115074615E0,2.320923615E0
3.787840083E0,8.747808838E-1,7.733218689E0,2.076182556E0
3.807857083E0,7.479945374E-1,7.861501923E0,2.260299683E0
3.827874083E0,4.299060059E-1,7.816445618E0,2.516267395E0
3.847891083E0,1.216969299E-1,7.619754639E0,2.389331360E0
3.867908083E0,-2.013313293E-1,7.562124481E0,1.930535431E0
3.887924083E0,-5.607339478E-1,7.869585114E0,1.478924561E0
3.907941083E0,-6.349795532E-1,8.251890106E0,9.602531433E-1
3.927958083E0,-6.906637573E-1,8.635691986E0,9.927355957E-1
3.947975083E0,-5.117857361E-1,8.904233551E0,1.213077393E0
3.967991083E0,-1.709445190E-1,9.243877258E0,1.620679779E0
3.988008083E0,1.751358032E-2,9.498048706E0,2.067201233E0
4.008025083E0,1.438508606E-1,9.683962097E0,2.361788635E0
4.028042083E0,2.627037048E-1,9.942025452E0,2.449506226E0
4.048059083E0,4.457730103E-1,1.022598495E1,2.341880035E0
4.068075083E0,4.272116089E-1,1.083716400E1,2.162552948E0
4.088092083E0,3.314108276E-1,1.126063339E1,1.776356049E0
4.108109083E0,3.164419556E-1,1.161330002E1,1.656006317E0
4.128126083E0,4.017645264E-1,1.190175018E1,1.905088348E0
4.148143083E0,6.201603699E-1,1.173050629E1,1.749861145E0
4.168159083E0,5.394781494E-1,1.173320068E1,1.866169281E0
4.188176083E0,2.697390747E-1,1.178723831E1,2.274520111E0
4.208193083E0,1.904040527E-1,1.146151566E1,3.160377960E0
4.228210083E0,1.965412903E-1,1.019799316E1,3.647165680E0
4.248226083E0,8.816665649E-2,9.411229248E0,3.321293335E0
4.268243083E0,-2.510279846E-1,9.499994659E0,2.816542969E0
4.288260083E0,-6.200106812E-1,9.748477936E0,2.442620544E0
4.308277083E0,-7.788304138E-1,9.909243622E0,2.383343811E0
4.328294083E0,-6.360273743E-1,9.493108978E0,2.372416534E0
4.348310083E0,-3.526666260E-1,9.099727020E0,2.269131317E0
4.368327083E0,-1.752854919E-1,8.761580200E0,2.024689636E0
4.388344083E0,-7.574249268E-2,8.642278290E0,1.795216827E0
4.408361083E0,-7.439529419E-2,8.498726807E0,1.634002075E0
4.428378083E0,-1.730401611E-1,8.228838043E0,1.409618683E0
4.448394083E0,-2.312690735E-1,8.078251190E0,1.250499573E0
4.468411083E0,-1.495390320E-1,8.079299011E0,1.041384430E0
4.488428083E0,-2.993774414E-2,8.094267883E0,1.043929138E0
4.508445083E0,2.679428101E-2,8.243956604E0,1.163530426E0
4.528462083E0,2.859054565E-2,8.508157196E0,1.501826935E0
4.548478083E0,2.164498901E-1,8.590935059E0,1.940265198E0
4.568494583E0,4.486170959E-1,8.655151520E0,2.164199524E0
4.588511583E0,6.081852722E-1,8.898844757E0,2.204316101E0
4.608528583E0,6.962022400E-1,9.476343842E0,2.196382599E0
4.628545583E0,5.595364380E-1,1.005144791E1,2.153721313E0
4.648561583E0,5.203179932E-1,1.041998154E1,2.424358521E0
4.668578583E0,6.497987366E-1,1.071950867E1,2.861150208E0
4.688595583E0,6.002517700E-1,1.110091553E1,2.796185303E0
4.708612583E0,6.496490479E-2,1.162183228E1,2.428400116E0
4.728629583E0,-4.303550720E-1,1.189696014E1,2.816393280E0
4.748646583E0,-2.353106689E-1,1.147932861E1,3.737877045E0
4.768662583E0,3.764671326E-1,1.060694275E1,4.210444336E0
4.788679583E0,7.352709961E-1,9.979447632E0,3.902983704E0
4.808696583E0,6.197113037E-1,9.854756927E0,3.437900848E0
4.828713583E0,6.066883850E-1,9.730515289E0,3.043321381E0
4.848730583E0,8.542735291E-1,9.370813293E0,2.691702576E0
4.868746583E0,1.157692566E0,8.882378998E0,2.459834747E0
4.888763583E0,1.447340240E0,8.589737549E0,2.302362213E0
4.908780583E0,1.463806000E0,8.230035553E0,2.165097656E0
4.928797583E0,1.342707825E0,7.746840363E0,1.907633057E0
4.948814583E0,1.040186920E0,7.544461212E0,1.548529816E0
4.968830583E0,5.647755432E-1,7.582482147E0,1.297052765E0
4.988847583E0,2.294728088E-1,7.499255219E0,9.518705750E-1
5.008864583E0,3.847000122E-2,7.587421875E0,7.599696350E-1
5.028881583E0,-8.202941895E-2,7.770191803E0,5.676196289E-1
5.048898583E0,-1.532812500E-1,8.051157532E0,4.634362793E-1
5.068914583E0,-2.800675964E-1,8.453820190E0,5.357359314E-1
5.088931583E0,-4.646337891E-1,9.100026398E0,7.542814636E-1
5.108948583E0,-6.303392029E-1,9.684261475E0,1.034648438E0
5.128965583E0,-7.505392456E-1,9.976304169E0,1.339115295E0
5.148982583E0,-8.646020508E-1,1.033121613E1,1.695374451E0
5.168999583E0,-8.533753967E-1,1.096948883E1,2.114203491E0
5.189015583E0,-6.559359741E-1,1.140059235E1,2.568658447E0
5.209032583E0,-2.495310974E-1,1.157632690E1,3.085533600E0
5.229049583E0,9.684860229E-2,1.145672562E1,2.971321106E0
5.249066583E0,6.017486572E-2,1.156584869E1,2.638263702E0
5.269083583E0,-4.474195862E-1,1.163305893E1,2.214195557E0
5.289100583E0,-7.496411133E-1,1.135523666E1,2.691702576E0
5.309116583E0,-7.578739929E-1,1.054601944E1,3.409459991E0
5.329133583E0,-4.490661621E-1,9.510622559E0,3.327729950E0
5.349150583E0,-2.297721863E-1,8.867859192E0,2.733465729E0
5.369167583E0,-2.374063110E-1,8.951385498E0,2.065105591E0
5.389184583E0,-2.285746765E-1,9.311237183E0,1.699865112E0
5.409200583E0,-1.496887207E-1,9.700727234E0,1.930535431E0
5.429217583E0,3.996688843E-2,9.814191284E0,2.141446838E0
