"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.520825046E1,-1.413853455E1,-2.924220085E1,-3.084194946E1
4.522825146E1,-1.466467285E1,-2.859903526E1,-3.101248169E1
4.524825246E1,-1.471374512E1,-2.837541199E1,-3.140502930E1
4.526825446E1,-1.522050476E1,-2.833718109E1,-3.138351440E1
4.528825546E1,-1.557257080E1,-2.813745117E1,-3.129406738E1
4.530825646E1,-1.587693787E1,-2.798676109E1,-3.110150146E1
4.532825746E1,-1.622442627E1,-2.825059509E1,-3.079730225E1
4.534825846E1,-1.650149536E1,-2.836152840E1,-3.032293701E1
4.536825946E1,-1.682188416E1,-2.847992134E1,-3.032116699E1
4.538826146E1,-1.711909485E1,-2.842948532E1,-2.994015503E1
4.540826246E1,-1.715281677E1,-2.859429359E1,-2.992196655E1
4.542826346E1,-1.727229309E1,-2.839488983E1,-2.976654053E1
4.544826446E1,-1.759855652E1,-2.826125336E1,-2.977911377E1
4.546826546E1,-1.794529724E1,-2.806228065E1,-2.982528687E1
4.548826746E1,-1.852763367E1,-2.783359146E1,-2.955215454E1
4.550826846E1,-1.854643250E1,-2.772247314E1,-2.974581909E1
4.552826946E1,-1.928395081E1,-2.784391594E1,-2.934677124E1
4.554827046E1,-1.921527100E1,-2.810066795E1,-2.909976196E1
4.556827146E1,-1.964320374E1,-2.799045944E1,-2.893939209E1
4.558827346E1,-1.971618652E1,-2.848858833E1,-2.863281250E1
4.560827446E1,-1.961930847E1,-2.879092789E1,-2.854696655E1
4.562827546E1,-1.958660889E1,-2.894259453E1,-2.821948242E1
4.564827646E1,-1.934112549E1,-2.937917137E1,-2.761886597E1
4.566827746E1,-1.930274963E1,-2.977110672E1,-2.683691406E1
4.568827946E1,-1.880786133E1,-3.016651726E1,-2.679360962E1
4.570828046E1,-1.861308289E1,-3.081265259E1,-2.649786377E1
4.572828146E1,-1.819573975E1,-3.129407692E1,-2.629635620E1
4.574828246E1,-1.752522278E1,-3.169299507E1,-2.594723511E1
4.576828346E1,-1.702796936E1,-3.200572968E1,-2.590979004E1
4.578828546E1,-1.676696777E1,-3.217884064E1,-2.558364868E1
4.580828646E1,-1.647775269E1,-3.237960815E1,-2.506811523E1
4.582828746E1,-1.600242615E1,-3.268457794E1,-2.500765991E1
4.584828846E1,-1.569331360E1,-3.330275726E1,-2.454946899E1
4.586828946E1,-1.560643005E1,-3.385062408E1,-2.391381836E1
4.588829146E1,-1.524682617E1,-3.437461853E1,-2.334252930E1
4.590829246E1,-1.470108032E1,-3.498226929E1,-2.226794434E1
4.592829346E1,-1.434397888E1,-3.517854309E1,-2.202169800E1
4.594829446E1,-1.409008789E1,-3.567034912E1,-2.116629028E1
4.596829546E1,-1.392068481E1,-3.602562714E1,-2.055340576E1
4.598829646E1,-1.356631470E1,-3.667303467E1,-1.989062500E1
4.600829846E1,-1.364080811E1,-3.640673828E1,-1.911965942E1
4.602829946E1,-1.340110779E1,-3.683903503E1,-1.984661865E1
4.604830421E1,-1.337005615E1,-3.684018707E1,-1.949673462E1
4.606830521E1,-1.336041260E1,-3.693518829E1,-1.953228760E1
4.608830621E1,-1.313285828E1,-3.638468170E1,-1.964990234E1
4.610830821E1,-1.252084351E1,-3.639678192E1,-2.030999756E1
4.612830921E1,-1.229913330E1,-3.614389801E1,-2.105361938E1
4.614831021E1,-1.254840088E1,-3.566033173E1,-2.213690186E1
4.616831121E1,-1.283261108E1,-3.528403473E1,-2.230053711E1
4.618831221E1,-1.324713135E1,-3.512827301E1,-2.226965332E1
4.620831421E1,-1.337626648E1,-3.486564636E1,-2.334432983E1
4.622831521E1,-1.338473511E1,-3.417913055E1,-2.410089111E1
4.624831621E1,-1.354750061E1,-3.348090363E1,-2.488403320E1
4.626831721E1,-1.397711182E1,-3.260946655E1,-2.552764893E1
4.628831821E1,-1.451283264E1,-3.172291756E1,-2.668164062E1
4.630832021E1,-1.485325623E1,-3.121636009E1,-2.752899170E1
4.632832121E1,-1.549198914E1,-3.035020256E1,-2.867254639E1
4.634832221E1,-1.589839172E1,-2.966596222E1,-2.886724854E1
4.636832321E1,-1.658898926E1,-2.882595634E1,-2.927185059E1
4.638832421E1,-1.682022095E1,-2.840052414E1,-2.966311646E1
4.640832521E1,-1.757879639E1,-2.796956635E1,-3.012100220E1
4.642832721E1,-1.808549500E1,-2.762989426E1,-3.019635010E1
4.644832821E1,-1.880169678E1,-2.680771637E1,-3.032537842E1
4.646832921E1,-1.937257385E1,-2.631120110E1,-3.060876465E1
4.648833021E1,-2.014590454E1,-2.572219849E1,-3.081555176E1
4.650833121E1,-2.076954651E1,-2.507127762E1,-3.071249390E1
4.652833321E1,-2.138154602E1,-2.475720596E1,-3.104598999E1
4.654833421E1,-2.164794922E1,-2.381672859E1,-3.076690674E1
4.656833521E1,-2.231837463E1,-2.376379395E1,-3.107736206E1
4.658833621E1,-2.293551636E1,-2.328832436E1,-3.113986206E1
4.660833721E1,-2.274574280E1,-2.300858879E1,-3.090109253E1
4.662833821E1,-2.295329285E1,-2.264359474E1,-3.146224976E1
4.664834021E1,-2.255033875E1,-2.235196304E1,-3.168551636E1
4.666834121E1,-2.237371826E1,-2.238959122E1,-3.219482422E1
4.668834221E1,-2.204542542E1,-2.287867165E1,-3.171640015E1
4.670834321E1,-2.162348938E1,-2.368040848E1,-3.127441406E1
4.672834421E1,-2.123170471E1,-2.445859718E1,-3.103805542E1
4.674834621E1,-2.075930786E1,-2.493127060E1,-3.064797974E1
4.676834721E1,-2.017532349E1,-2.571597481E1,-3.070101929E1
4.678834821E1,-1.906890869E1,-2.654429436E1,-3.075534058E1
4.680834921E1,-1.826506042E1,-2.696575165E1,-3.067346191E1
4.682835021E1,-1.783119202E1,-2.760037041E1,-3.018576050E1
4.684835121E1,-1.719918823E1,-2.799099922E1,-2.958349609E1
4.686835321E1,-1.664257812E1,-2.858273888E1,-2.981887817E1
4.688835421E1,-1.614830017E1,-2.898251152E1,-2.907153320E1
4.690835521E1,-1.583779907E1,-2.946737862E1,-2.859951782E1
4.692835621E1,-1.547760010E1,-3.048991203E1,-2.812878418E1
4.694835721E1,-1.503730774E1,-3.141665077E1,-2.729638672E1
4.696835921E1,-1.473243713E1,-3.210614777E1,-2.598483276E1
4.698836021E1,-1.400332642E1,-3.325582886E1,-2.509432983E1
4.700836121E1,-1.351750183E1,-3.387877655E1,-2.377923584E1
4.702836221E1,-1.331227112E1,-3.467699432E1,-2.303170776E1
4.704836325E1,-1.306748962E1,-3.546960449E1,-2.205474854E1
4.706836425E1,-1.273863220E1,-3.588013458E1,-2.125338745E1
4.708836625E1,-1.259150696E1,-3.633994293E1,-2.010507202E1
4.710836725E1,-1.219717407E1,-3.637817383E1,-1.971328735E1
4.712836825E1,-1.152928162E1,-3.637805939E1,-1.994229126E1
4.714836925E1,-1.151112366E1,-3.613208008E1,-2.044116211E1
4.716837025E1,-1.145014954E1,-3.591731262E1,-2.120962524E1
4.718837225E1,-1.099621582E1,-3.598567200E1,-2.174920654E1
4.720837325E1,-1.063327026E1,-3.547869873E1,-2.240216064E1
4.722837425E1,-1.093075562E1,-3.523348999E1,-2.291476440E1
4.724837525E1,-1.125875854E1,-3.480559540E1,-2.371032715E1
4.726837625E1,-1.176020813E1,-3.432529449E1,-2.450808716E1
4.728837725E1,-1.184281921E1,-3.389019775E1,-2.525073242E1
4.730837925E1,-1.191297913E1,-3.328881073E1,-2.643722534E1
4.732838025E1,-1.247862244E1,-3.258383179E1,-2.726724243E1
4.734838125E1,-1.298170471E1,-3.230940247E1,-2.750201416E1
4.736838225E1,-1.346813965E1,-3.176648140E1,-2.780670166E1
4.738838325E1,-1.410379028E1,-3.126586723E1,-2.784497070E1
4.740838425E1,-1.438012695E1,-3.116370392E1,-2.799234009E1
4.742838625E1,-1.485926819E1,-3.082167435E1,-2.804986572E1
4.744838725E1,-1.550814819E1,-3.038406181E1,-2.848977661E1
4.746838825E1,-1.601722717E1,-3.016960335E1,-2.830389404E1
4.748838925E1,-1.677790833E1,-2.949109077E1,-2.881021118E1
4.750839025E1,-1.745288086E1,-2.891884613E1,-2.890930176E1
4.752839225E1,-1.800122070E1,-2.841241455E1,-2.920455933E1
4.754839325E1,-1.839852905E1,-2.783544731E1,-2.947235107E1
4.756839425E1,-1.915870667E1,-2.738429070E1,-2.974002075E1
4.758839525E1,-1.956787109E1,-2.711003113E1,-2.975396729E1
4.760839625E1,-2.003285217E1,-2.666953278E1,-3.020031738E1
4.762839725E1,-2.020111084E1,-2.636042404E1,-3.028793335E1
4.764839925E1,-2.047787476E1,-2.560022354E1,-3.058325195E1
4.766840025E1,-2.059327698E1,-2.548883057E1,-3.044439697E1
4.768840125E1,-2.081788635E1,-2.493752098E1,-3.114459229E1
4.770840225E1,-2.076084900E1,-2.459676743E1,-3.171224976E1
4.772840325E1,-2.059587097E1,-2.452207184E1,-3.219534302E1
4.774840425E1,-2.071864319E1,-2.464365768E1,-3.214706421E1
4.776840625E1,-2.070965576E1,-2.542079926E1,-3.157818604E1
4.778840725E1,-2.075694275E1,-2.577521896E1,-3.051104736E1
4.780840825E1,-2.021752930E1,-2.663368988E1,-2.986203003E1
4.782840925E1,-1.945065308E1,-2.755590630E1,-2.941958618E1
4.784841025E1,-1.903034973E1,-2.808049583E1,-2.923315430E1
4.786841225E1,-1.823101807E1,-2.826720810E1,-2.970709229E1
4.788841325E1,-1.806130981E1,-2.833472824E1,-2.958105469E1
4.790841425E1,-1.811866760E1,-2.837737465E1,-2.964495850E1
4.792841525E1,-1.778045654E1,-2.825810242E1,-3.003176880E1
4.794841625E1,-1.769264221E1,-2.835282326E1,-3.023632812E1
4.796841725E1,-1.757412720E1,-2.869293404E1,-3.020870972E1
4.798841925E1,-1.700593567E1,-2.963336182E1,-2.982073975E1
4.800842025E1,-1.625444031E1,-3.084897423E1,-2.872549438E1
4.802842125E1,-1.523603821E1,-3.206639099E1,-2.714749146E1
4.804842146E1,-1.415130615E1,-3.315877533E1,-2.599734497E1
4.806842246E1,-1.296726990E1,-3.390389252E1,-2.477746582E1
4.808842346E1,-1.234506226E1,-3.496990967E1,-2.369192505E1
4.810842546E1,-1.148312378E1,-3.575515747E1,-2.269717407E1
4.812842646E1,-1.091920471E1,-3.641420746E1,-2.206088257E1
4.814842746E1,-1.000386047E1,-3.693426514E1,-2.125637817E1
4.816842846E1,-9.668411255E0,-3.740285492E1,-2.058508301E1
4.818842946E1,-8.929534912E0,-3.812269592E1,-1.927075195E1
4.820843046E1,-8.330703735E0,-3.860077667E1,-1.817193604E1
4.822843246E1,-7.865173340E0,-3.878984833E1,-1.815002441E1
4.824843346E1,-7.356796265E0,-3.965912628E1,-1.700952148E1
4.826843446E1,-6.628158569E0,-3.998104095E1,-1.606637573E1
4.828843546E1,-5.555984497E0,-4.026882172E1,-1.484548950E1
4.830843646E1,-4.587219238E0,-4.092486572E1,-1.434436035E1
4.832843746E1,-3.752532959E0,-4.094493103E1,-1.406622314E1
4.834843946E1,-3.269393921E0,-4.118614197E1,-1.374511719E1
4.836844046E1,-2.635330200E0,-4.127391815E1,-1.332546997E1
4.838844146E1,-1.941909790E0,-4.117938232E1,-1.287829590E1
4.840844246E1,-1.318771362E0,-4.118953705E1,-1.330673218E1
4.842844346E1,-1.076705933E0,-4.134277344E1,-1.336383057E1
4.844844446E1,-6.371307373E-1,-4.126004028E1,-1.340991211E1
4.846844646E1,-3.145141602E-1,-4.121011353E1,-1.376486206E1
4.848844746E1,3.311157227E-3,-4.159530640E1,-1.367721558E1
4.850844846E1,3.335723877E-1,-4.151573181E1,-1.287872314E1
4.852844946E1,1.002258301E0,-4.151344299E1,-1.140826416E1
4.854845046E1,1.190353394E0,-4.156454468E1,-1.057995605E1
4.856845146E1,1.169769287E0,-4.215634918E1,-9.587707520E0
4.858845346E1,1.164749146E0,-4.235346222E1,-8.641906738E0
4.860845446E1,1.557403564E0,-4.243985748E1,-7.019836426E0
4.862845546E1,1.478088379E0,-4.257961273E1,-6.044769287E0
4.864845646E1,1.509552002E0,-4.286351013E1,-4.726348877E0
4.866845746E1,1.965927124E0,-4.879048920E1,-4.618469238E0
4.868845846E1,1.756515503E0,-4.889559937E1,-3.228485107E0
4.870846046E1,1.512191772E0,-4.860554504E1,-1.410797119E0
4.872846146E1,2.065979004E0,-4.891730499E1,1.856384277E-1
4.874846246E1,1.885681152E0,-4.877779007E1,1.069610596E0
4.876846346E1,1.961502075E0,-4.843877792E1,1.790344238E0
4.878846446E1,1.828826904E0,-4.866533661E1,1.806152344E0
4.880846546E1,1.403610229E0,-4.884707260E1,1.136230469E0
4.882846746E1,1.740783691E0,-4.870179367E1,1.992797852E-2
4.884846846E1,2.329437256E0,-4.869959259E1,-1.321258545E0
4.886846946E1,3.120040894E0,-4.858721542E1,-3.092651367E0
4.888847046E1,2.957977295E0,-4.873889160E1,-4.722351074E0
4.890847146E1,3.120223999E0,-4.851898193E1,-6.865447998E0
4.892847246E1,2.397674561E0,-4.816177368E1,-8.950592041E0
4.894847446E1,2.057479858E0,-4.799715805E1,-1.077740479E1
4.896847546E1,1.939544678E0,-4.802576065E1,-1.164920044E1
4.898847646E1,1.373184204E0,-4.746083832E1,-1.228427124E1
4.900847746E1,1.703811646E0,-4.738493729E1,-1.275888062E1
4.902847846E1,1.884979248E0,-4.745824432E1,-1.353756714E1
4.904847571E1,2.453872681E0,-4.699629593E1,-1.394284058E1
4.906847771E1,2.933929443E0,-4.670765686E1,-1.457952881E1
4.908847871E1,3.185699463E0,-4.685535049E1,-1.455709839E1
4.910847971E1,3.370620728E0,-4.695769119E1,-1.413580322E1
4.912848071E1,3.139999390E0,-4.715912628E1,-1.367388916E1
4.914848171E1,2.905853271E0,-4.729912186E1,-1.301043701E1
4.916848271E1,3.034744263E0,-4.740077209E1,-1.252294922E1
4.918848471E1,2.866043091E0,-4.734075165E1,-1.203176880E1
4.920848571E1,3.128295898E0,-4.762017822E1,-1.185653687E1
4.922848671E1,2.863281250E0,-4.770512390E1,-1.194299316E1
4.924848771E1,2.433761597E0,-4.768280792E1,-1.195309448E1
4.926848871E1,2.393234253E0,-4.744660187E1,-1.216952515E1
4.928848971E1,2.593566895E0,-4.766975784E1,-1.197140503E1
4.930849071E1,2.433197021E0,-4.716675949E1,-1.219464111E1
4.932849271E1,2.323898315E0,-4.727146149E1,-1.260034180E1
4.934849371E1,2.578216553E0,-4.734201431E1,-1.288058472E1
4.936849471E1,3.192153931E0,-4.712623215E1,-1.298864746E1
4.938849571E1,3.862854004E0,-4.716653442E1,-1.305593872E1
4.940849671E1,3.881378174E0,-4.704004288E1,-1.346371460E1
4.942849771E1,3.945419312E0,-4.700651550E1,-1.335992432E1
4.944849971E1,3.818511963E0,-4.704849625E1,-1.371475220E1
4.946850071E1,3.418304443E0,-4.712407303E1,-1.376116943E1
4.948850171E1,2.726577759E0,-4.711661911E1,-1.407461548E1
4.950850271E1,2.361465454E0,-4.698764801E1,-1.421267700E1
4.952850371E1,1.583221436E0,-4.692523193E1,-1.451782227E1
4.954850471E1,8.409881592E-1,-4.675615311E1,-1.525534058E1
4.956850671E1,2.967681885E-1,-4.657493210E1,-1.565930176E1
4.958850771E1,1.504516602E-2,-4.671689987E1,-1.592199707E1
4.960850871E1,-5.868835449E-1,-4.670422745E1,-1.653729248E1
4.962850971E1,-1.310653687E0,-4.655052948E1,-1.638735962E1
4.964851071E1,-1.765243530E0,-4.635507584E1,-1.651663208E1
4.966851171E1,-2.177871704E0,-4.636371613E1,-1.617135620E1
4.968851371E1,-3.476165771E0,-4.636425018E1,-1.693841553E1
4.970851471E1,-4.599563599E0,-4.625617218E1,-1.721981812E1
4.972851571E1,-5.135147095E0,-4.599606323E1,-1.769610596E1
4.974851671E1,-5.669296265E0,-4.586095047E1,-1.768005371E1
4.976851771E1,-5.974517822E0,-4.553350449E1,-1.780422974E1
4.978851871E1,-5.959762573E0,-4.556900406E1,-1.804101562E1
4.980851971E1,-6.114883423E0,-4.539431000E1,-1.818359375E1
4.982852171E1,-6.122024536E0,-4.552064514E1,-1.856182861E1
4.984852271E1,-5.866180420E0,-4.553739929E1,-1.878753662E1
4.986852371E1,-5.454177856E0,-4.582040787E1,-1.879476929E1
4.988852471E1,-4.641021729E0,-4.564226913E1,-1.883761597E1
4.990852571E1,-3.994171143E0,-4.564543533E1,-1.843307495E1
4.992852671E1,-3.528228760E0,-4.590645218E1,-1.863369751E1
4.994852871E1,-3.304779053E0,-4.601143265E1,-1.805429077E1
4.996852971E1,-3.358215332E0,-4.604771423E1,-1.732104492E1
4.998853071E1,-3.956649780E0,-4.630402756E1,-1.707940674E1
5.000853171E1,-4.227798462E0,-4.633004761E1,-1.617041016E1
5.002853271E1,-4.360763550E0,-4.650440216E1,-1.598678589E1
5.004853462E1,-4.513687134E0,-4.694649506E1,-1.503656006E1
5.006853562E1,-4.256332397E0,-4.680576706E1,-1.496200562E1
5.008853762E1,-4.148620605E0,-4.676916504E1,-1.496060181E1
5.010853862E1,-3.371231079E0,-4.657032394E1,-1.491778564E1
5.012853963E1,-3.126296997E0,-4.646010208E1,-1.522799683E1
5.014854062E1,-2.838485718E0,-4.674794006E1,-1.602239990E1
5.016854162E1,-2.565963745E0,-4.672639084E1,-1.633117676E1
5.018854262E1,-2.014129639E0,-4.662680054E1,-1.609204102E1
5.020854362E1,-1.502227783E0,-4.667649841E1,-1.628689575E1
5.022854562E1,-9.525756836E-1,-4.669237518E1,-1.624722290E1
5.024854662E1,-9.410095215E-1,-4.655221176E1,-1.652282715E1
5.026854762E1,-7.463531494E-1,-4.664838791E1,-1.676559448E1
5.028854862E1,-6.760101318E-1,-4.638567734E1,-1.731359863E1
5.030854962E1,-1.711273193E-1,-4.647196579E1,-1.745114136E1
5.032855062E1,1.114044189E-1,-4.619146347E1,-1.774267578E1
5.034855162E1,7.614440918E-1,-4.620482254E1,-1.801531982E1
5.036855362E1,1.363800049E0,-4.596025848E1,-1.803201294E1
5.038855462E1,1.733139038E0,-4.573025894E1,-1.803796387E1
5.040855562E1,2.250366211E0,-4.568134689E1,-1.854309082E1
5.042855662E1,2.997451782E0,-4.582250595E1,-1.830001831E1
5.044855763E1,3.651794434E0,-4.574234772E1,-1.785302734E1
5.046855862E1,3.802078247E0,-4.555688477E1,-1.884692383E1
5.048855962E1,3.260787964E0,-4.529983521E1,-1.959439087E1
5.050856162E1,3.008972168E0,-4.486533356E1,-2.058145142E1
5.052856262E1,2.387878418E0,-4.487834930E1,-2.156896973E1
5.054856362E1,2.265838623E0,-4.440552521E1,-2.189953613E1
5.056856462E1,1.467086792E0,-4.449434662E1,-2.215768433E1
5.058856562E1,8.595886230E-1,-4.432273102E1,-2.180352783E1
5.060856662E1,2.920989990E-1,-4.449921417E1,-2.160662842E1
5.062856862E1,-6.120605469E-1,-4.453827667E1,-2.149273682E1
5.064856962E1,-1.266860962E0,-4.468311310E1,-2.185162354E1
5.066857062E1,-2.208419800E0,-4.455718994E1,-2.175097656E1
5.068857162E1,-3.339080811E0,-4.428967285E1,-2.140377808E1
5.070857262E1,-4.148040771E0,-4.460465240E1,-2.074377441E1
5.072857362E1,-5.150115967E0,-4.455014038E1,-2.056005859E1
5.074857463E1,-5.798797607E0,-4.476415253E1,-1.974761963E1
5.076857662E1,-6.615005493E0,-4.493200684E1,-1.955621338E1
5.078857762E1,-7.298126221E0,-4.511028290E1,-1.936862183E1
5.080857863E1,-7.910415649E0,-4.476153564E1,-1.938955688E1
5.082857962E1,-7.992675781E0,-4.443695831E1,-1.969799805E1
5.084858062E1,-8.353012085E0,-4.410358429E1,-2.041665649E1
5.086858162E1,-8.411666870E0,-4.369482422E1,-2.038424683E1
5.088858262E1,-8.385559082E0,-4.379144287E1,-2.119158936E1
5.090858462E1,-8.168365479E0,-4.394001770E1,-2.126000977E1
5.092858562E1,-8.294784546E0,-4.391845703E1,-2.131774902E1
5.094858662E1,-8.132369995E0,-4.380236053E1,-2.138812256E1
5.096858762E1,-8.041229248E0,-4.389176941E1,-2.078738403E1
5.098858862E1,-7.400253296E0,-4.453197479E1,-2.004629517E1
5.100858962E1,-6.920486450E0,-4.521179199E1,-1.869442749E1
5.102859062E1,-7.038085938E0,-4.544510651E1,-1.757043457E1
5.104859225E1,-7.419967651E0,-4.531814575E1,-1.710989380E1
5.106859325E1,-8.008560181E0,-4.538807678E1,-1.622543335E1
5.108859425E1,-8.637695312E0,-4.556477356E1,-1.594229126E1
5.110859525E1,-8.616378784E0,-4.531331635E1,-1.552545166E1
5.112859625E1,-8.087585449E0,-4.561018372E1,-1.589505005E1
5.114859725E1,-7.542968750E0,-4.549231720E1,-1.584262085E1
5.116859825E1,-6.987014771E0,-4.573585510E1,-1.588842773E1
5.118860025E1,-6.186294556E0,-4.581639862E1,-1.623944092E1
5.120860125E1,-5.545074463E0,-4.589236450E1,-1.650692749E1
5.122860225E1,-4.466430664E0,-4.591230011E1,-1.651974487E1
5.124860325E1,-3.691299438E0,-4.600485229E1,-1.638085938E1
5.126860425E1,-3.075820923E0,-4.626267242E1,-1.623211670E1
5.128860525E1,-2.164855957E0,-4.629623413E1,-1.623095703E1
5.130860625E1,-1.461532593E0,-4.651855469E1,-1.580538940E1
5.132860825E1,-9.770812988E-1,-4.636811066E1,-1.546759033E1
5.134860925E1,-7.324066162E-1,-4.650963593E1,-1.517153931E1
5.136861025E1,-2.463684082E-1,-4.651884460E1,-1.498907471E1
5.138861125E1,-2.896118164E-1,-4.671427917E1,-1.519250488E1
5.140861225E1,-5.046081543E-2,-4.680397797E1,-1.492871094E1
5.142861325E1,4.191284180E-1,-4.682878876E1,-1.500067139E1
5.144861425E1,9.763183594E-1,-4.684662628E1,-1.497692871E1
5.146861625E1,9.990234375E-1,-4.665874481E1,-1.539645386E1
5.148861725E1,7.506256104E-1,-4.659178162E1,-1.584539795E1
5.150861825E1,1.230041504E0,-4.655274200E1,-1.607986450E1
5.152861925E1,1.909545898E0,-4.663088226E1,-1.557315063E1
5.154862025E1,2.496398926E0,-4.667556763E1,-1.513272095E1
5.156862125E1,2.695007324E0,-4.661894226E1,-1.429217529E1
5.158862225E1,2.312942505E0,-4.682312012E1,-1.436074829E1
5.160862325E1,1.939361572E0,-4.665999603E1,-1.478005981E1
5.162862525E1,1.436096191E0,-4.655643463E1,-1.465164185E1
5.164862625E1,1.260009766E0,-4.650598907E1,-1.478317261E1
5.166862725E1,8.358917236E-1,-4.668231964E1,-1.465676880E1
5.168862825E1,6.271057129E-1,-4.662919617E1,-1.533331299E1
5.170862925E1,1.474151611E-1,-4.635827637E1,-1.576651001E1
5.172863025E1,-1.258850098E-1,-4.626000214E1,-1.591772461E1
5.174863125E1,-6.232299805E-1,-4.562230682E1,-1.654464722E1
5.176863325E1,-1.330703735E0,-4.566669464E1,-1.661520386E1
5.178863425E1,-2.351562500E0,-4.588482666E1,-1.653408813E1
5.180863525E1,-2.711380005E0,-4.618987274E1,-1.585043335E1
5.182863625E1,-3.609375000E0,-4.607197571E1,-1.557928467E1
5.184863725E1,-4.502883911E0,-4.604865265E1,-1.475729370E1
5.186863825E1,-4.961639404E0,-4.633955383E1,-1.461163330E1
5.188863925E1,-5.521118164E0,-4.655442047E1,-1.411895752E1
5.190864025E1,-5.681564331E0,-4.633240509E1,-1.393322754E1
5.192864225E1,-5.942581177E0,-4.623465729E1,-1.415298462E1
5.194864325E1,-6.198898315E0,-4.628791046E1,-1.512536621E1
5.196864425E1,-5.814483643E0,-4.591139221E1,-1.556002808E1
5.198864525E1,-5.558258057E0,-4.560150146E1,-1.599005127E1
5.200864625E1,-5.572402954E0,-4.541011047E1,-1.697601318E1
5.202864725E1,-5.629776001E0,-4.550414276E1,-1.739938354E1
5.204865233E1,-5.443862915E0,-4.557752228E1,-1.735751343E1
5.206865433E1,-4.940139771E0,-4.605976868E1,-1.621862793E1
5.208865533E1,-4.797012329E0,-4.626089478E1,-1.579504395E1
5.210865633E1,-4.741699219E0,-4.667209625E1,-1.500955200E1
5.212865733E1,-5.259887695E0,-4.661872864E1,-1.399694824E1
5.214865833E1,-6.075393677E0,-4.672277069E1,-1.347964478E1
5.216865933E1,-6.547103882E0,-4.696520996E1,-1.290209961E1
5.218866033E1,-6.703079224E0,-4.659841919E1,-1.281518555E1
5.220866133E1,-6.605316162E0,-4.678959656E1,-1.313888550E1
5.222866333E1,-6.678039551E0,-4.654707336E1,-1.335650635E1
5.224866433E1,-6.351348877E0,-4.661244202E1,-1.398004150E1
5.226866533E1,-6.387390137E0,-4.668249512E1,-1.478793335E1
5.228866633E1,-5.943328857E0,-4.640711975E1,-1.525952148E1
5.230866733E1,-5.557113647E0,-4.617587280E1,-1.597143555E1
5.232866833E1,-5.277877808E0,-4.616661072E1,-1.637857056E1
5.234866933E1,-4.491317749E0,-4.614996338E1,-1.615203857E1
5.236867033E1,-4.223739624E0,-4.610594177E1,-1.593502808E1
5.238867233E1,-3.893981934E0,-4.597248840E1,-1.563616943E1
5.240867333E1,-3.813293457E0,-4.610160065E1,-1.548724365E1
5.242867433E1,-3.852737427E0,-4.629721069E1,-1.518048096E1
5.244867533E1,-3.697189331E0,-4.615841675E1,-1.497961426E1
5.246867633E1,-3.646804810E0,-4.606073761E1,-1.488513184E1
5.248867733E1,-3.601867676E0,-4.592304993E1,-1.504110718E1
5.250867833E1,-3.658966064E0,-4.610597229E1,-1.517083740E1
5.252867933E1,-3.391006470E0,-4.605083466E1,-1.580194092E1
5.254868133E1,-2.671142578E0,-4.606281281E1,-1.615762329E1
5.256868233E1,-2.393875122E0,-4.572600555E1,-1.691842651E1
5.258868333E1,-1.730422974E0,-4.581105804E1,-1.759939575E1
5.260868433E1,-9.985961914E-1,-4.579265594E1,-1.719058228E1
5.262868533E1,-4.779357910E-1,-4.595359039E1,-1.710971069E1
5.264868633E1,-4.145812988E-2,-4.577740479E1,-1.694131470E1
5.266868733E1,-1.735382080E-1,-4.555544281E1,-1.727758789E1
5.268868833E1,-2.166900635E-1,-4.591859436E1,-1.696035767E1
5.270869033E1,-5.971374512E-1,-4.570622253E1,-1.696737671E1
5.272869133E1,-9.949951172E-1,-4.558868408E1,-1.616696167E1
5.274869233E1,-1.400955200E0,-4.555836487E1,-1.612506104E1
5.276869333E1,-1.671051025E0,-4.559556580E1,-1.618188477E1
5.278869433E1,-2.299911499E0,-4.549268341E1,-1.675885010E1
5.280869533E1,-2.635086060E0,-4.527187347E1,-1.667840576E1
5.282869633E1,-3.533630371E0,-4.552359772E1,-1.716397095E1
5.284869733E1,-4.734893799E0,-4.481842041E1,-1.753042603E1
5.286869833E1,-5.633453369E0,-4.472184753E1,-1.745431519E1
5.288870033E1,-6.732467651E0,-4.487398529E1,-1.720498657E1
5.290870133E1,-7.817184448E0,-4.485156250E1,-1.615432739E1
5.292870233E1,-8.316802979E0,-4.494744110E1,-1.547589111E1
5.294870333E1,-8.979446411E0,-4.483880615E1,-1.510940552E1
5.296870433E1,-9.492889404E0,-4.493749237E1,-1.472903442E1
5.298870533E1,-9.884170532E0,-4.514976501E1,-1.448547363E1
5.300870633E1,-9.771636963E0,-4.507515717E1,-1.472900391E1
5.302870733E1,-9.804122925E0,-4.498708344E1,-1.530917358E1
5.304870471E1,-9.352798462E0,-4.467256165E1,-1.607391357E1
5.306870571E1,-8.942993164E0,-4.452368927E1,-1.709060669E1
5.308870671E1,-8.870666504E0,-4.451744843E1,-1.679232788E1
5.310870771E1,-8.802490234E0,-4.441812897E1,-1.733731079E1
5.312870871E1,-8.776748657E0,-4.435782623E1,-1.752151489E1
5.314870971E1,-8.690093994E0,-4.458872223E1,-1.711074829E1
5.316871071E1,-8.498092651E0,-4.490251160E1,-1.725109863E1
5.318871171E1,-8.693191528E0,-4.505090332E1,-1.637704468E1
