"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.252875417E0,6.361720711E-2,2.803280056E-1,2.708267272E-1
1.272876417E0,-3.935876768E-3,2.800199687E-1,4.008276761E-1
1.292877417E0,1.540361345E-1,3.543995619E-1,5.932765603E-1
1.312878417E0,2.655543387E-1,3.875577152E-1,8.028401136E-1
1.332879417E0,1.202768236E-1,3.715661764E-1,9.341623783E-1
1.352880417E0,-2.045206279E-1,2.393198609E-1,1.011896372E0
1.372881417E0,-4.180218875E-1,4.281666130E-2,9.697731137E-1
1.392881417E0,-3.771331012E-1,-5.503606051E-2,9.100153446E-1
1.412882417E0,-1.533959806E-1,-1.128382608E-2,8.707664013E-1
1.432883417E0,9.811170399E-2,7.411427796E-2,8.396878839E-1
1.452884417E0,2.372698933E-1,1.014490798E-1,8.428701758E-1
1.472885417E0,1.749003232E-1,1.483791471E-1,8.820679188E-1
1.492886417E0,4.445910081E-2,1.562672704E-1,8.860341907E-1
1.512887417E0,-2.225255407E-2,9.088128060E-2,8.670544028E-1
1.532888417E0,-8.833500557E-3,1.130238548E-2,8.373512030E-1
1.552889417E0,7.179491222E-2,-5.984659493E-2,7.724562287E-1
1.572890417E0,1.274059117E-1,3.000301681E-2,6.769220233E-1
1.592891417E0,6.157939509E-2,2.560072243E-1,5.699495673E-1
1.612892417E0,-3.768831864E-2,1.710153520E-1,4.558334351E-1
1.632893417E0,-6.066163629E-2,-1.023981199E-1,3.155481517E-1
1.652894417E0,1.926752739E-2,-2.161328644E-1,2.493866235E-1
1.672895417E0,2.972837910E-2,-1.271232814E-1,3.261555433E-1
1.692895417E0,-2.444013357E-1,8.360002190E-3,5.296699405E-1
1.712896417E0,-4.717750549E-1,-8.547089994E-3,5.254752636E-1
1.732897417E0,-3.185809851E-1,-3.295490146E-1,1.442196965E-1
1.752898417E0,6.039033458E-2,-5.302986503E-1,-4.195520580E-1
1.772899417E0,1.819862574E-1,-3.577703834E-1,-6.575841308E-1
1.792900417E0,-8.417598158E-2,-3.112415224E-2,-3.602260649E-1
1.812901417E0,-2.131766081E-1,-1.360916346E-1,-5.882411823E-2
1.832902417E0,4.477914795E-2,-3.096584082E-1,2.533031069E-2
1.852903417E0,4.004548490E-1,-2.021199167E-1,-6.819898635E-2
1.872904417E0,5.199345946E-1,-2.089347690E-3,-2.046927065E-1
1.892905417E0,2.682429254E-1,1.975716650E-2,-3.490547836E-1
1.912906417E0,-1.510783583E-1,-8.590044081E-2,-4.727059007E-1
1.932907417E0,-3.897384703E-1,-2.601882517E-1,-6.058596373E-1
1.952908417E0,-3.482003808E-1,-4.212768674E-1,-8.139469624E-1
1.972909417E0,-1.104925349E-1,-4.911327660E-1,-1.004207134E0
1.992909417E0,1.119781509E-1,-3.854831755E-1,-1.084474921E0
2.012910417E0,2.092982084E-1,-2.444910705E-1,-1.078856111E0
2.032911417E0,1.786206663E-1,-1.685679406E-1,-1.065231800E0
2.052912417E0,5.888042599E-2,-1.166653335E-1,-1.104725361E0
2.072913417E0,-6.639307830E-3,-9.179595858E-2,-1.133137465E0
2.092914417E0,-3.601394594E-2,-1.579885036E-1,-1.060489297E0
2.112915417E0,-1.261917204E-1,-2.761513293E-1,-9.291682839E-1
2.132916417E0,-1.518502831E-1,-3.193700612E-1,-7.977997661E-1
2.152916375E0,-1.259334385E-1,-3.343178630E-1,-6.639684439E-1
2.172917375E0,-9.606196731E-2,-2.451376915E-1,-5.497240424E-1
2.192918375E0,5.775015801E-3,-1.864044368E-1,-4.673533440E-1
2.212919375E0,9.672851861E-2,-3.251118213E-2,-3.971917927E-1
2.232920375E0,-2.779104933E-2,2.034378946E-1,-3.226551414E-1
2.252920375E0,-2.990492284E-1,3.456711471E-1,-2.512669563E-1
2.272921375E0,-4.790049791E-1,4.003650546E-1,-2.294329107E-1
2.292922375E0,-3.087868094E-1,3.906964064E-1,-3.056569695E-1
2.312923375E0,7.898572832E-2,4.902084172E-1,-2.755057514E-1
2.332924375E0,2.607217133E-1,6.753378510E-1,-2.174439654E-2
2.352925375E0,1.447390318E-1,6.816987991E-1,2.224436402E-1
2.372926375E0,3.240820393E-2,5.083874464E-1,2.828798294E-1
2.392927375E0,2.891496522E-3,4.280949831E-1,3.670359254E-1
2.412928375E0,-4.698829353E-2,4.628143013E-1,6.187399626E-1
2.432929375E0,-4.930585250E-2,4.359191954E-1,8.426858187E-1
2.452930375E0,-4.971946403E-2,3.005297482E-1,9.823395014E-1
2.472931375E0,-1.035548598E-1,1.892891377E-1,1.053300261E0
2.492932375E0,-1.679588109E-1,1.856689602E-1,1.077183723E0
2.512933375E0,-1.928947121E-1,2.178191394E-1,1.054295778E0
2.532934375E0,-2.099995464E-1,2.619450390E-1,9.711437225E-1
2.552935375E0,-1.960496306E-1,2.666115463E-1,9.006527066E-1
2.572935375E0,-9.117071331E-2,1.316724718E-1,9.300798178E-1
2.592936375E0,2.663148046E-1,4.321889952E-3,1.195300460E0
2.612937375E0,4.843299985E-1,1.402261108E-1,1.314004064E0
2.632938375E0,4.703460336E-1,2.840398848E-1,1.281042576E0
2.652939375E0,3.061555624E-1,6.318715960E-2,9.686139226E-1
2.672940375E0,-2.519304305E-2,-5.734178051E-2,6.879215837E-1
2.692941375E0,-1.305676103E-1,-9.353350103E-2,5.631977916E-1
2.712942375E0,5.592549965E-2,-1.461478919E-1,5.773789287E-1
2.732943375E0,2.864699066E-1,-1.388776302E-1,5.124713778E-1
2.752944375E0,3.359776437E-1,3.502509743E-2,3.674805760E-1
2.772945375E0,2.622777820E-1,1.247217283E-1,2.584346533E-1
2.792946375E0,2.988416143E-2,7.732911408E-2,1.951832324E-1
2.812947375E0,-3.532276154E-1,4.881458282E-1,1.130372658E-1
2.832948375E0,-3.947292566E-1,3.261371553E-1,8.978263289E-2
2.852948375E0,-1.699349284E-1,2.308100909E-1,-2.704193071E-2
2.872949375E0,3.551242873E-2,1.008698791E-1,-2.212630510E-1
2.892950375E0,2.212229930E-2,-6.461891346E-3,-3.402353227E-1
2.912951375E0,-1.366638243E-1,-1.120973974E-1,-3.367207646E-1
2.932952375E0,-3.115259111E-1,-2.617726326E-1,-3.554584980E-1
2.952953375E0,-2.647302747E-1,-3.240512609E-1,-4.514924288E-1
2.972954375E0,2.001977712E-2,-2.266422808E-1,-5.652570724E-1
2.992955375E0,3.209579885E-1,-1.462808549E-1,-6.624492407E-1
3.012956375E0,3.653747141E-1,-1.571291089E-1,-7.253432870E-1
3.032957375E0,1.303054839E-1,-2.834617496E-1,-7.670705318E-1
3.052958375E0,-9.535406530E-2,-5.021356344E-1,-8.076757193E-1
3.072959375E0,-1.466233879E-1,-6.026769280E-1,-7.974153161E-1
3.092960375E0,-8.178348839E-2,-7.289751768E-1,-8.300069571E-1
3.112961375E0,-7.317997515E-2,-6.991331577E-1,-9.256773591E-1
3.132962375E0,-3.889359161E-2,-7.423915863E-1,-9.870774150E-1
3.152967250E0,1.717031561E-2,-7.426419258E-1,-9.817218184E-1
3.172967250E0,-2.067954093E-2,-5.312533379E-1,-9.526109695E-1
3.192968250E0,-2.041350454E-1,-1.987712979E-1,-9.050142765E-1
3.212969250E0,-3.634029925E-1,-1.673294902E-1,-8.460886478E-1
3.232970250E0,-4.194545150E-1,-2.068687081E-1,-7.978680730E-1
3.252971250E0,-3.405379951E-1,-1.503179818E-1,-6.917277575E-1
3.272972250E0,-1.271103024E-1,-1.151132137E-1,-5.377681255E-1
3.292973250E0,1.046620756E-1,-5.940538272E-2,-3.903610408E-1
3.312974250E0,2.170829475E-1,1.156098843E-1,-2.589129210E-1
3.332975250E0,1.622670293E-1,2.248527855E-1,-1.041277722E-1
3.352976250E0,-1.983108185E-2,2.220945358E-1,5.830648541E-2
3.372977250E0,-1.910661012E-1,1.957968473E-1,1.678296477E-1
3.392978250E0,-2.390871495E-1,2.026326507E-1,2.101869583E-1
3.412979250E0,-1.139749587E-1,1.919679344E-1,2.494186759E-1
3.432980250E0,9.242637083E-3,2.652376294E-1,3.154981732E-1
3.452980250E0,-7.151670754E-2,3.074973226E-1,4.023426175E-1
3.472981250E0,-2.244899124E-1,3.206512630E-1,5.406006575E-1
3.492982250E0,-2.158232331E-1,4.108856618E-1,7.354392409E-1
3.512983250E0,-9.272433817E-3,6.245893836E-1,9.855732918E-1
3.532984250E0,2.014841139E-1,7.731242180E-1,1.167052746E0
3.552985250E0,2.071130872E-1,7.505360842E-1,1.235154867E0
3.572986250E0,-3.150040656E-2,1.061142564E0,1.298268080E0
3.592987250E0,-1.270763129E-1,8.306987286E-1,1.400487781E0
3.612988250E0,-1.274158806E-1,5.775113702E-1,1.381492853E0
3.632989250E0,-9.060471505E-2,3.959898055E-1,1.286940098E0
3.652990250E0,-3.291130066E-2,1.755476296E-1,1.129518270E0
3.672991250E0,-4.427948967E-2,1.071405262E-1,9.709543586E-1
3.692992250E0,-9.072019905E-2,1.661001891E-1,9.532058239E-1
3.712993250E0,-8.456956595E-2,2.645150125E-1,1.046085954E0
3.732994250E0,8.575526066E-3,1.789563745E-1,1.031657457E0
3.752994250E0,1.196471155E-1,9.064166807E-3,9.108448625E-1
3.772995250E0,1.238431782E-1,-7.429496944E-2,7.620485425E-1
3.792996250E0,-4.218827235E-4,-1.423394382E-1,6.063079238E-1
3.812997250E0,-9.929955006E-2,-1.516109407E-1,4.530118108E-1
3.832998250E0,-5.994276702E-2,-1.690014005E-1,2.920935750E-1
3.852999250E0,3.244654089E-2,-2.947094142E-1,1.230638996E-1
3.873000250E0,8.103279769E-2,-4.504987895E-1,-3.119849041E-2
3.893001250E0,-4.109350219E-2,-4.922649860E-1,-1.244461909E-1
3.913002250E0,-2.718516588E-1,-5.068536401E-1,-8.551866561E-2
3.933003250E0,-3.708361089E-1,-5.741823316E-1,-9.416316450E-2
3.953004250E0,-2.300102413E-1,-6.449040174E-1,-4.298342168E-1
3.973005250E0,-3.538547084E-2,-4.373849928E-1,-6.091093421E-1
3.993006250E0,-8.481682278E-3,-2.426507175E-1,-4.694340527E-1
4.013007250E0,-2.336599976E-1,-2.645480335E-1,-2.866689861E-1
4.033008250E0,-3.995932043E-1,-4.207805395E-1,-2.353903204E-1
4.053008250E0,-2.917058468E-1,-4.939382970E-1,-2.417595536E-1
4.073009250E0,5.317323655E-2,-5.221889019E-1,-4.645147920E-1
4.093010250E0,3.938565254E-1,-4.339059293E-1,-6.199525595E-1
4.113011250E0,4.767934680E-1,-2.320151627E-1,-6.483895183E-1
4.133012250E0,3.049055338E-1,-1.616528928E-1,-6.761945486E-1
4.153012917E0,2.308272570E-2,-3.000881374E-1,-7.828944325E-1
4.173013917E0,-1.982339472E-1,-4.820257127E-1,-8.931831121E-1
4.193014917E0,-1.682299674E-1,-4.765416086E-1,-9.380149245E-1
4.213015917E0,7.703795098E-3,-2.995529175E-1,-9.572616220E-1
4.233016917E0,1.500077248E-1,-1.156301796E-1,-9.325397015E-1
4.253017917E0,1.650344729E-1,-9.533785284E-2,-8.858440518E-1
4.273018917E0,-1.232335344E-3,-1.065035984E-1,-8.063451052E-1
4.293019917E0,-1.634288281E-1,-1.257104725E-1,-7.126485109E-1
4.313020917E0,-2.343069017E-1,-6.949371193E-3,-5.586405396E-1
4.333021917E0,-1.728210747E-1,-4.083932191E-2,-3.933320343E-1
4.353021917E0,-1.337372959E-1,-1.082868800E-1,-3.358066082E-1
4.373022917E0,-1.486456096E-1,-2.308008224E-1,-2.914031148E-1
4.393023917E0,-2.064528167E-1,-3.400024474E-1,-1.914965510E-1
4.413024917E0,-6.878465414E-2,-3.731339574E-1,-7.097733021E-2
4.433025917E0,1.794811934E-1,8.149514347E-2,1.221074834E-1
4.453026917E0,4.575109780E-1,6.482576132E-1,1.481140554E-1
4.473027917E0,5.124455094E-1,5.794110894E-1,1.434652656E-1
4.493028917E0,3.076398373E-1,1.088187471E-1,1.795127690E-1
4.513029917E0,3.582305834E-2,-2.401643097E-1,1.487546563E-1
4.542523500E0,-3.131420910E-1,-4.104493260E-1,2.950888574E-1
4.562524500E0,-8.075365424E-2,-4.256902039E-1,2.222813517E-1
4.582525500E0,3.334889710E-1,-3.198320568E-1,-2.064996399E-3
4.602526500E0,5.815883875E-1,-1.430997252E-1,-1.970222741E-1
4.622526500E0,5.254579782E-1,5.953247100E-2,-2.898715436E-1
4.642527500E0,3.916244805E-1,1.187334806E-1,-2.945190668E-1
4.662528500E0,4.133334160E-1,2.277596891E-1,-1.609218270E-1
4.682529500E0,4.172830582E-1,4.557462037E-1,1.056379080E-1
4.702530500E0,4.068739712E-1,5.020722747E-1,1.357926279E-1
4.722531500E0,3.975160420E-1,2.648153007E-1,8.609684557E-2
4.742532500E0,1.407007128E-1,-1.024288610E-1,1.661704034E-1
4.762533500E0,-1.772793829E-1,-4.348576665E-1,3.278746009E-1
4.782534500E0,-2.348929644E-1,-5.386491418E-1,4.172109067E-1
4.802535500E0,-1.699827760E-1,-3.961584270E-1,3.594469726E-1
4.822536500E0,-2.435117364E-1,-2.141509950E-1,1.108201668E-1
4.842537500E0,-4.546617568E-1,-8.832389116E-2,-1.376960874E-1
4.862538500E0,-5.511303544E-1,-9.562458843E-2,-2.497820109E-1
4.882539500E0,-4.459789097E-1,-1.720567346E-1,-3.167026043E-1
4.902540500E0,-1.842897832E-1,-2.055930793E-1,-3.121744692E-1
4.922541500E0,4.265074432E-2,-1.468538344E-1,-1.774560064E-1
4.942542500E0,1.064534038E-1,-5.181945115E-2,4.967527930E-3
4.962542500E0,9.087596834E-2,-2.662067488E-2,1.240643784E-1
4.982543500E0,1.050423980E-1,-1.098827422E-1,1.605488062E-1
5.002544500E0,1.421421915E-1,-6.615160406E-2,1.941860765E-1
5.022545500E0,9.447278827E-2,2.021918148E-1,3.958171606E-1
5.042546500E0,5.023922026E-2,5.468330979E-1,6.198507547E-1
5.062547500E0,5.823693797E-2,7.154088616E-1,7.499809861E-1
5.082548500E0,1.130818427E-1,5.441431403E-1,7.338452339E-1
5.102549500E0,2.445765585E-1,1.259263307E-1,5.208776593E-1
5.122550500E0,4.144338071E-1,1.419981718E-1,3.294984996E-1
5.142551500E0,3.281668425E-1,5.781980753E-1,6.585163474E-1
5.162552500E0,-1.843446791E-1,8.186091781E-1,1.098327994E0
5.182553500E0,-6.037248373E-1,8.675738573E-1,1.273883343E0
5.202554500E0,-4.909425080E-1,9.769972563E-1,1.309487820E0
5.222555500E0,-1.746576726E-1,1.197498679E0,1.281970024E0
5.242556500E0,-4.720615223E-2,1.195686936E0,1.078747869E0
5.262557500E0,-1.918410510E-1,9.526939392E-1,9.142922759E-1
5.282557500E0,-4.016568363E-1,6.945484877E-1,1.051626682E0
5.302558500E0,-4.840504825E-1,3.874364197E-1,1.226261258E0
5.322559500E0,-4.266542792E-1,2.810704410E-1,1.290627718E0
5.342560500E0,-2.468806505E-1,3.113038242E-1,1.368904829E0
5.362561500E0,-3.075472079E-2,4.474698305E-1,1.438531160E0
5.382562500E0,1.283750236E-1,5.773369074E-1,1.470606327E0
5.402563500E0,1.230022609E-1,6.890755296E-1,1.444566607E0
5.422564500E0,4.102597386E-2,6.485832334E-1,1.295674324E0
5.442565500E0,-3.364083171E-2,4.427784681E-1,9.992606640E-1
5.462566500E0,-1.381891370E-1,3.394201696E-1,6.544848084E-1
5.482567500E0,-2.478116155E-1,3.103726804E-1,4.082306027E-1
5.502568500E0,-2.836899161E-1,3.167613447E-1,3.504163921E-1
5.522569500E0,-1.749255061E-1,3.056398034E-1,3.964552879E-1
5.542570500E0,-3.703902662E-2,2.523709834E-1,4.225286245E-1
5.562571500E0,-8.004558086E-2,1.685669720E-1,4.071816206E-1
5.582572500E0,-2.737930715E-1,2.002270073E-1,2.924063504E-1
5.602572500E0,-3.070426583E-1,5.827878043E-2,-3.947935626E-2
5.622573500E0,-1.698116809E-1,-3.912578523E-1,-5.084978938E-1
5.642574500E0,-1.510825902E-1,-7.199253440E-1,-7.489095330E-1
5.662575500E0,-2.391884774E-1,-7.675726414E-1,-5.918906927E-1
5.682576500E0,-1.767164022E-1,-5.709488988E-1,-3.263484836E-1
5.702577500E0,6.172163785E-2,-2.497184873E-1,-3.028376400E-1
5.722578500E0,2.777952552E-1,-2.535209358E-1,-5.221028924E-1
5.742579500E0,2.753241360E-1,-4.556310475E-1,-8.491021395E-1
5.762580500E0,6.342269480E-2,-6.070637703E-1,-1.116489768E0
5.782581500E0,-2.188650668E-1,-6.793503165E-1,-1.233568788E0
5.802582500E0,-3.402302563E-1,-9.070073366E-1,-1.299276590E0
5.822583500E0,-3.234833777E-1,-6.542618871E-1,-1.424029112E0
5.842584500E0,-7.897534966E-2,-6.729826927E-1,-1.552501798E0
5.862585500E0,1.516723484E-1,-7.446241975E-1,-1.604569554E0
5.882586500E0,2.216609567E-1,-5.972200632E-1,-1.562131643E0
5.902587500E0,1.966610104E-1,-4.610550404E-1,-1.401072979E0
5.922587500E0,1.366872638E-1,-4.558693171E-1,-1.202800751E0
5.942588500E0,6.963103265E-2,-4.785070717E-1,-1.107822180E0
5.962589500E0,2.767082117E-2,-4.593792558E-1,-1.060544968E0
5.982590500E0,6.945884787E-3,-4.302979410E-1,-9.508590102E-1
6.002591500E0,-4.436191171E-3,-2.978537679E-1,-7.937244177E-1
6.022592500E0,-7.525537163E-2,-1.610818505E-1,-6.117234826E-1
6.042593500E0,-1.309872568E-1,-6.695675664E-3,-5.273015499E-1
6.062594500E0,-1.008042172E-1,1.338062882E-1,-4.730482996E-1
6.082595500E0,-1.502227783E-1,2.626842260E-1,-3.806815743E-1
6.102596500E0,-3.727214336E-1,2.487986982E-1,-2.319461405E-1
6.122597500E0,-5.138856173E-1,1.211083680E-2,-1.944195628E-1
6.142598500E0,-3.517728150E-1,-9.662978351E-2,-2.467641234E-1
6.162599500E0,4.293508828E-2,1.478936821E-1,-3.406591713E-1
6.182600500E0,3.376978338E-1,4.717479050E-1,-3.021113873E-1
6.202601500E0,2.929146290E-1,5.838452578E-1,-1.151520461E-1
6.222602500E0,1.322238296E-1,4.537963867E-1,1.203556955E-1
6.242603500E0,6.505566835E-2,4.014661908E-1,3.316320777E-1
6.262603500E0,9.911841899E-2,5.073093772E-1,5.118926764E-1
6.282604500E0,8.335765451E-2,5.724533796E-1,6.490437984E-1
6.302605875E0,-7.548251003E-2,4.813359380E-1,8.229923248E-1
6.322606875E0,-2.547437549E-1,3.226075768E-1,9.658533931E-1
6.342607875E0,-3.104048073E-1,1.812033504E-1,1.033313155E0
6.362608875E0,-2.285161316E-1,8.337474614E-2,1.067906141E0
6.382609875E0,-9.388112277E-2,1.182009801E-1,1.086236954E0
6.402610875E0,-6.105227396E-3,2.517680526E-1,1.089856982E0
6.422611875E0,-1.154474821E-2,3.442675173E-1,1.099353433E0
6.442612875E0,-7.149479538E-2,3.884716034E-1,1.080950141E0
6.462613875E0,-7.210310549E-2,3.665187657E-1,1.011069059E0
6.482614875E0,-4.265132919E-2,3.152740002E-1,9.330520034E-1
6.502615875E0,-6.838060915E-2,3.257312775E-1,8.626336455E-1
6.522616875E0,-1.331350803E-1,3.261331320E-1,7.954900861E-1
6.542617875E0,-1.901839972E-1,3.356994987E-1,7.095770240E-1
6.562618875E0,-2.114736438E-1,3.631008863E-1,5.126070380E-1
6.582618875E0,-1.909670383E-1,2.014784366E-1,2.997141778E-1
6.602619875E0,-7.407851517E-2,-1.121348068E-1,1.700152308E-1
6.622620875E0,5.815282837E-2,-1.344781369E-1,1.665863842E-1
6.642621875E0,2.086906694E-2,1.144347247E-2,2.952989638E-1
6.662622875E0,-2.560194731E-1,8.567653596E-2,5.040398836E-1
6.682623875E0,-4.643992484E-1,-5.712924898E-2,4.800210595E-1
6.702624875E0,-3.170286417E-1,-4.556638598E-1,6.020541769E-3
6.722625875E0,7.686022669E-2,-7.818508148E-1,-7.389796376E-1
6.742626875E0,2.344230562E-1,-7.824689746E-1,-1.065390944E0
6.762627875E0,8.648520708E-2,-6.223728657E-1,-7.892013788E-1
6.782628875E0,1.585711911E-2,-5.424459577E-1,-2.856499255E-1
6.802629875E0,2.081977874E-1,-3.583121896E-1,-3.531426564E-2
6.822630875E0,4.464343488E-1,-1.469104439E-1,-1.066544950E-1
6.842631875E0,5.211952329E-1,-7.925553620E-2,-3.685312271E-1
6.862632875E0,3.342603147E-1,-1.449723244E-1,-6.674826145E-1
6.882633875E0,1.174434274E-2,-3.702632785E-1,-8.635897636E-1
6.902633875E0,-2.834051251E-1,-5.605837703E-1,-9.205532074E-1
6.922634875E0,-3.873144090E-1,-6.574466228E-1,-9.619376063E-1
6.942635875E0,-2.904583812E-1,-6.141374111E-1,-1.051693320E0
6.962636875E0,-1.123852581E-1,-5.446072817E-1,-1.127429485E0
6.982637875E0,-5.769949872E-3,-4.318545759E-1,-1.125919342E0
7.002638875E0,-1.231050957E-2,-2.934302986E-1,-1.077268124E0
7.022639875E0,-8.905190229E-2,-1.926281154E-1,-1.030857086E0
7.042640875E0,-1.865425855E-1,-1.073213145E-1,-1.005343676E0
7.062641875E0,-2.393897623E-1,-7.322420180E-2,-9.681245089E-1
7.082642875E0,-2.876745760E-1,-7.972268760E-2,-8.702239990E-1
7.102643875E0,-2.919233739E-1,-1.201780438E-1,-7.196903825E-1
7.122644875E0,-2.697491348E-1,-7.429943234E-2,-5.490787029E-1
7.142645875E0,-2.568632066E-1,6.421566010E-2,-3.972233534E-1
7.162646875E0,-1.781001091E-1,1.940025091E-1,-2.968431711E-1
7.182647875E0,-2.357324958E-2,2.536036074E-1,-2.553230822E-1
7.202648875E0,3.076940030E-2,3.157179356E-1,-2.265602648E-1
7.222649875E0,-1.413478553E-1,3.189039528E-1,-2.077257484E-1
7.242650875E0,-3.868516088E-1,1.768734306E-1,-2.130673528E-1
7.262650875E0,-3.721021414E-1,-6.215467304E-2,-2.869222462E-1
7.282651875E0,-1.277211607E-1,5.139186606E-2,-2.401725799E-1
7.302652375E0,8.200048655E-2,3.608333468E-1,-3.871602565E-2
7.322653375E0,9.464804828E-2,4.764531255E-1,2.333678901E-1
7.342654375E0,3.076230921E-2,3.943013251E-1,4.447408319E-1
7.362655375E0,7.876594365E-2,2.497473508E-1,5.256315470E-1
7.382656375E0,1.854636371E-1,2.180662006E-1,5.494403839E-1
7.402657375E0,1.670567989E-1,2.114097327E-1,7.108469009E-1
7.422658375E0,-5.693754554E-2,1.724417359E-1,9.327971339E-1
7.442659375E0,-3.705004156E-1,1.182397753E-1,1.136437416E0
7.462660375E0,-4.599511027E-1,-2.079963870E-2,1.193004251E0
7.482661375E0,-3.352280259E-1,9.031089954E-3,1.117984891E0
7.502662375E0,-9.815815836E-2,9.943687171E-2,1.039936066E0
7.522663375E0,9.977566451E-2,6.015093252E-2,1.020019889E0
7.542664375E0,1.417640001E-1,1.513156891E-1,1.029861450E0
7.562665375E0,1.061015949E-1,2.042196691E-1,1.040427327E0
7.582666375E0,7.635109127E-2,1.318139136E-1,9.988999963E-1
7.602666375E0,9.739947319E-2,-5.355850607E-2,8.647766709E-1
7.622667375E0,1.346811950E-1,-1.186987907E-1,6.919218302E-1
7.642668375E0,6.791612506E-2,2.462232858E-2,5.626864433E-1
