"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.000000000E-3,-6.999999750E-4,-8.957999945E-1,-8.483999968E-1
2.400000000E-2,1.940999925E-1,-9.702000022E-1,2.375999987E-1
4.400000000E-2,6.747999787E-1,-8.367999792E-1,2.583999872E0
6.400000000E-2,1.417699933E0,-9.645999670E-1,3.815099955E0
8.400000000E-2,1.294999957E0,-1.572499990E0,2.349599838E0
1.040000000E-1,2.022999972E-1,-1.269099951E0,-1.388999969E-1
1.240000000E-1,9.049999714E-2,-3.107999861E-1,-1.506899953E0
1.440000000E-1,5.164999962E-1,4.971999824E-1,-1.277199984E0
1.640109380E-1,6.620000005E-1,3.716000021E-1,1.771000028E-1
1.939984380E-1,-1.708000004E-1,-5.473999977E-1,-1.938999891E-1
2.140156250E-1,-3.218999803E-1,-6.650999784E-1,-4.685999751E-1
2.439984380E-1,-2.169999927E-1,-1.433999985E-1,4.170999825E-1
2.640078130E-1,-1.623999923E-1,-5.979999900E-2,2.474000007E-1
2.939984380E-1,-6.552999616E-1,-1.397999972E-1,-5.648999810E-1
3.140031250E-1,-4.765999913E-1,-1.994999945E-1,3.739999980E-2
3.440000000E-1,-3.722999990E-1,-4.083999991E-1,4.713999927E-1
3.640031250E-1,-1.206999943E-1,-3.698999882E-1,-5.184000134E-1
3.939984380E-1,4.093999863E-1,8.033999801E-1,-1.781399965E0
4.140031250E-1,5.216999650E-1,1.547699928E0,-1.314599991E0
4.439984380E-1,8.079999685E-1,6.683999896E-1,-4.092999995E-1
4.640093750E-1,4.035999775E-1,-1.054499984E0,-1.491999984E0
4.939984380E-1,-1.395999938E-1,-1.653999984E-1,-2.027600050E0
5.140000000E-1,1.415999979E-1,9.440000057E-1,-1.134500027E0
5.439984380E-1,1.509999949E-2,-4.219000041E-1,-4.546999931E-1
5.639984380E-1,-3.364999890E-1,-1.616799951E0,-7.583999634E-1
5.839984380E-1,-1.937000006E-1,-7.285999656E-1,-1.070599914E0
6.039984380E-1,-1.140999943E-1,1.124300003E0,-1.537899971E0
6.240265630E-1,2.777999938E-1,2.188499928E0,-2.682699919E0
6.539984380E-1,1.765599966E0,4.233999848E-1,2.077600002E0
6.739984380E-1,2.596299887E0,-7.501999736E-1,5.349599838E0
6.939984380E-1,3.019500017E0,1.294099927E0,3.386699915E0
7.139984380E-1,4.401000023E0,3.432399988E0,1.130299926E0
7.339984380E-1,5.511499882E0,2.692499876E0,-6.394999623E-1
7.539984380E-1,3.609799862E0,3.240199804E0,-5.713799953E0
7.739984380E-1,2.669899940E0,1.486499906E0,4.463299751E0
7.939984380E-1,-8.869999647E-1,-2.392999977E-1,1.022559929E1
8.139984380E-1,-1.804399967E0,-3.429999948E-1,1.228199959E0
8.339984380E-1,-1.224599957E0,-2.081999928E-1,-3.786399841E0
8.539984380E-1,-3.014299870E0,1.482999921E-1,-7.736699581E0
8.739984380E-1,-6.687999964E-1,5.159000158E-1,-5.227200031E0
8.939984380E-1,1.956999898E-1,6.434000134E-1,1.026099920E0
9.139984380E-1,-5.381999612E-1,2.379400015E0,6.534999609E-1
9.339984380E-1,4.366999865E-1,3.183899879E0,-3.588399887E0
9.539984380E-1,-8.834999800E-1,-9.298999906E-1,-4.046899796E0
9.739984380E-1,-1.318899989E0,-1.556699991E0,-2.458999902E-1
9.939984380E-1,1.037799954E0,-4.199999943E-2,2.167500019E0
1.013998438E0,2.653199911E0,-1.071999967E-1,3.622099876E0
1.033998438E0,3.300299883E0,-1.199899912E0,7.726799965E0
1.053998438E0,3.889699936E0,-6.396999955E-1,7.154699802E0
1.073998438E0,3.542099953E0,-1.020799994E0,5.147699833E0
1.093998438E0,3.720399857E0,-8.416000009E-1,5.015500069E0
1.113998438E0,3.032299995E0,-1.506999969E0,6.062999725E0
1.133998438E0,7.245999575E-1,-3.107899904E0,5.009999752E0
1.153998438E0,-5.256999731E-1,-3.239399910E0,3.239300013E0
1.173998438E0,2.923399925E0,-2.219999880E-1,7.366999984E-1
1.193998438E0,3.586799860E0,-8.856999874E-1,4.600000102E-3
1.213998438E0,-5.546000004E-1,-2.315399885E0,-2.843400002E0
1.233998438E0,-1.477299929E0,-1.090600014E0,-4.156499863E0
1.253998438E0,-2.619199991E0,4.452300072E0,-1.289669991E1
1.273998438E0,5.610599995E0,3.926999807E0,-2.674559975E1
1.294000000E0,1.556699991E0,-2.088500023E0,-1.899199963E0
1.323998438E0,-7.119999826E-2,-4.100500107E0,1.318779945E1
1.343998438E0,1.313399911E0,-8.675999641E-1,1.793330002E1
1.363998438E0,-9.402999878E-1,-5.489999652E-1,-1.040699959E0
1.383998438E0,9.902999997E-1,-1.152199984E0,-3.730299950E0
1.403998438E0,2.330199957E0,-3.240000010E-1,-4.435999870E0
1.423998438E0,5.749999881E-1,-1.291800022E0,-3.092099905E0
1.443998438E0,8.324999809E-1,-6.492999792E-1,-2.865000010E0
1.463998438E0,4.587599754E0,1.810499907E0,-2.123800039E0
1.483998438E0,5.775399685E0,3.470999956E0,4.147699833E0
1.503998438E0,1.945599914E0,1.436200023E0,1.244199991E0
1.523998438E0,-3.559999764E-1,9.851999879E-1,-2.629299879E0
1.543998438E0,-6.061999798E-1,2.082399845E0,-3.056099892E0
1.563998438E0,2.409999967E-1,1.979399920E0,-8.080999851E-1
1.583998438E0,1.834899902E0,1.334999919E0,3.319000006E-1
1.603998438E0,-1.811899900E0,-1.185199976E0,1.635800004E0
1.623998438E0,-1.560699940E0,-4.649999738E-1,-2.309999913E-1
1.643998438E0,-8.546999693E-1,-2.210999876E-1,8.578999639E-1
1.663998438E0,-5.932999849E-1,-1.814000010E-1,2.422699928E0
1.683998438E0,1.507000029E-1,5.829999968E-2,1.906499982E0
1.703998438E0,6.789000034E-1,1.640999913E-1,-1.556999981E-1
1.723998438E0,4.660999775E-1,6.021999717E-1,-1.794600010E0
1.743998438E0,-9.429999441E-2,-5.893999934E-1,-1.455999911E-1
1.763998438E0,-7.098000050E-1,-1.074999928E0,-5.248999596E-1
1.783998438E0,2.789999917E-2,-5.837999582E-1,6.870000064E-2
1.803998438E0,-5.110999942E-1,1.042500019E0,7.768999934E-1
1.823998438E0,6.109999865E-2,7.861999869E-1,-3.050000072E-1
1.843998438E0,5.363999605E-1,6.841999888E-1,5.288000107E-1
1.863998438E0,3.833999932E-1,5.964999795E-1,4.736000001E-1
1.883998438E0,-1.229200006E0,-5.320000052E-1,7.261999846E-1
1.903998438E0,3.111999929E-1,1.809999906E-2,1.614999920E-1
1.923998438E0,1.850600004E0,5.320999622E-1,-9.305999875E-1
1.943998438E0,4.369999766E-1,-6.669999957E-1,1.284999967E0
1.963998438E0,-3.204999864E-1,-1.452799916E0,1.534899950E0
1.983998438E0,-9.427999854E-1,-1.655399919E0,1.257200003E0
2.003998438E0,4.829999804E-2,-7.996000051E-1,1.699999906E-3
2.023998438E0,6.338999867E-1,-2.320999950E-1,-4.171999991E-1
2.043998438E0,-1.650299907E0,-1.219999976E-2,1.600999951E0
2.063998438E0,-9.048999548E-1,-9.699999690E-1,1.169099927E0
2.083998438E0,-1.308799982E0,-1.177099943E0,1.474999905E0
2.103998438E0,-9.251999855E-1,-1.038999915E0,4.305000007E-1
2.123998438E0,-1.957999915E-1,-6.165999770E-1,-2.008800030E0
2.143998438E0,-9.259999990E-1,-6.092999578E-1,-9.344999790E-1
2.163998438E0,1.859999895E-1,6.316999793E-1,4.570999742E-1
2.183998438E0,1.598299980E0,1.597999930E-1,-4.526999891E-1
2.203998438E0,2.302899837E0,7.807999849E-1,-7.759000063E-1
2.223998438E0,2.776199818E0,1.663899899E0,-1.856799960E0
2.243998438E0,1.626899958E0,1.569099903E0,1.650999933E-1
2.263998438E0,1.154199958E0,1.213799953E0,9.628999829E-1
2.283998438E0,2.327999920E-1,-2.978999913E-1,2.065999955E-1
2.304000000E0,-7.432000041E-1,-7.411999702E-1,3.446999788E-1
2.333998438E0,-1.250800014E0,1.168999970E-1,-7.218999863E-1
2.353998438E0,-6.807000041E-1,1.857999921E0,-2.387199879E0
2.373998438E0,4.790999889E-1,1.758599997E0,-2.915799856E0
2.393998438E0,5.232999921E-1,1.189599991E0,-1.912699938E0
2.413998438E0,1.902000010E-1,5.106999874E-1,-1.239199996E0
2.433998438E0,8.739999682E-2,-5.518000126E-1,6.359999776E-1
2.453998438E0,4.301999807E-1,7.400000095E-1,1.122999936E-1
2.473998438E0,1.558499932E0,1.623099923E0,-1.262899995E0
2.494000000E0,1.676999927E-1,2.754999995E-1,7.924999595E-1
2.514000000E0,-1.205099940E0,-5.985000134E-1,1.024999976E0
2.543998438E0,-1.726300001E0,-2.290400028E0,2.726899862E0
2.563998438E0,-3.732999861E-1,-1.216099977E0,1.389999986E0
2.583998438E0,1.468299985E0,-1.670799971E0,-8.675999641E-1
2.603998438E0,-3.251999915E-1,-1.190199971E0,-1.333099961E0
2.623998438E0,-1.363499999E0,-2.420699835E0,-2.001800060E0
2.643998438E0,-7.631999850E-1,-1.102299929E0,-2.000999928E0
2.663998438E0,-6.039999798E-2,-1.976399899E0,-2.141299963E0
2.683998438E0,1.199999928E0,-7.427999973E-1,-1.724599957E0
2.703998438E0,2.501099825E0,-9.807999730E-1,-2.577299833E0
2.723998438E0,4.365099907E0,9.440000057E-1,-3.141000032E0
2.743998438E0,3.538899899E0,2.881099939E0,-1.036000013E0
2.763998438E0,1.110299945E0,1.066699982E0,1.938199997E0
2.783998438E0,-7.906999588E-1,-1.290999949E-1,3.962999821E0
2.803998438E0,-2.452899933E0,-6.667999625E-1,1.977699995E0
2.824000000E0,-1.204800010E0,8.161000013E-1,-1.628999949E0
2.853998438E0,-4.860000014E-1,6.895999908E-1,-1.420099974E0
2.873998438E0,-5.321999788E-1,3.373000026E-1,1.851199985E0
2.893998438E0,-1.176900029E0,-3.929999769E-1,1.366699934E0
2.913998438E0,-1.021799922E0,-1.369999945E-1,2.087999880E-1
2.933998438E0,-9.845999479E-1,-4.041999876E-1,-5.967999697E-1
2.953998438E0,-1.416599989E0,-1.069700003E0,1.268000007E-1
2.974000000E0,-1.581099987E0,-1.120499969E0,5.109999776E-1
2.994000000E0,-6.315000057E-1,-1.216400027E0,1.349499941E0
3.023998438E0,2.705999911E-1,-6.633999944E-1,1.930999905E-1
3.043998438E0,1.822199941E0,3.300999999E-1,9.539999813E-2
3.063998438E0,4.925999939E-1,-2.026999891E-1,-8.069999516E-2
3.083998438E0,1.029600024E0,1.762999892E-1,1.533999890E-1
3.103998438E0,3.143999875E-1,2.474999875E-1,5.072999597E-1
3.124000000E0,4.565999806E-1,5.598999858E-1,-5.539999902E-2
3.154000000E0,6.894999743E-1,3.247999847E-1,-1.124099970E0
3.174000000E0,6.060999632E-1,4.364999831E-1,-3.569999933E-1
3.203998438E0,-1.112999991E-1,-9.061999917E-1,1.671999991E-1
3.223998438E0,1.232900023E0,2.054999918E-1,3.364999890E-1
3.243998438E0,-4.695999920E-1,-9.585999846E-1,5.322999954E-1
3.264000000E0,-2.206999958E-1,-6.826999784E-1,-1.014400005E0
3.294000000E0,5.155999660E-1,-1.332199931E0,-2.833999991E-1
3.323998438E0,-1.029899955E0,-9.443999529E-1,1.265999973E-1
3.344000000E0,6.764999628E-1,-6.857999563E-1,-9.831999540E-1
3.373998438E0,-2.113999844E0,-2.057499886E0,8.209999800E-1
3.393998438E0,-1.212199926E0,-1.015499949E0,1.090000011E-2
3.414000000E0,8.271999955E-1,-2.236999869E-1,-1.152799964E0
3.434000000E0,-5.066999793E-1,-7.742999792E-1,6.456999779E-1
3.463998438E0,1.595799923E0,7.545999885E-1,-6.626999974E-1
3.483998438E0,1.418499947E0,1.416999936E0,-1.307099938E0
3.503998438E0,-7.619999647E-1,8.887999654E-1,2.793000042E-1
3.523998438E0,-4.350999892E-1,1.327700019E0,-1.546999961E-1
3.544000000E0,-6.877999902E-1,4.025999904E-1,-8.776999712E-1
3.573998438E0,5.780999660E-1,1.241999984E0,-1.777599931E0
3.593998438E0,1.157599926E0,1.486999989E0,-1.207499981E0
3.613998438E0,7.649999857E-1,8.133999705E-1,9.583999515E-1
3.634000000E0,1.485499978E0,2.143800020E0,2.387999892E-1
3.663998438E0,1.168099999E0,1.240100026E0,1.395399928E0
3.683998438E0,5.394999981E-1,3.251999915E-1,1.353699923E0
3.703998438E0,2.061499834E0,9.256999493E-1,8.179000020E-1
3.723998438E0,1.932500005E0,1.435599923E0,-7.660000026E-2
3.743998438E0,9.047999978E-1,1.431699991E0,2.097499847E0
3.763998438E0,-1.621299982E0,1.140299916E0,2.257099867E0
3.783998438E0,-1.926599979E0,-7.552999854E-1,1.783899903E0
3.803998438E0,-9.009999633E-1,-2.293999940E-1,1.178799987E0
3.823998438E0,-1.832000017E-1,-2.534999847E-1,-6.804999709E-1
3.843998438E0,2.461299896E0,1.406799912E0,-8.570999503E-1
3.863998438E0,1.778599977E0,4.096999764E-1,3.779999912E-1
3.883998438E0,6.477000117E-1,-7.900999784E-1,1.143800020E0
3.903998438E0,-6.430000067E-2,-9.907999635E-1,9.363999963E-1
3.923998438E0,-1.276799917E0,-9.617999792E-1,1.141399980E0
3.943998438E0,-9.332000017E-1,-4.975999892E-1,6.444000006E-1
3.963998438E0,1.152999997E-1,-2.090199947E0,1.166100025E0
3.984000000E0,-5.302999616E-1,-2.669100046E0,2.915599823E0
4.013998438E0,1.238499999E0,-1.774699926E0,1.533599973E0
4.033998438E0,1.543200016E0,-1.595899940E0,3.109999895E-1
4.054000000E0,9.662999511E-1,8.969999850E-2,8.076999784E-1
4.083998438E0,-2.510000020E-2,-1.737100005E0,-3.113199949E0
4.103998438E0,-7.532999516E-1,-1.019799948E0,-9.975999594E-1
4.123998438E0,-9.253999591E-1,-1.276199937E0,-9.462999701E-1
4.143998438E0,7.303999662E-1,-1.463999897E-1,-2.276499987E0
4.163998438E0,8.810999990E-1,4.561999738E-1,-1.645299911E0
4.183998438E0,-1.548900008E0,-7.876999974E-1,-1.247200012E0
4.203998438E0,-1.752299905E0,-2.062099934E0,7.648999691E-1
4.223998438E0,1.600099921E0,-1.803999990E-1,7.125999928E-1
4.243998438E0,1.932299972E0,1.703599930E0,-6.953999996E-1
4.264000000E0,-9.319999814E-2,-9.899999499E-1,1.058300018E0
4.293998438E0,-2.299399853E0,-1.177699924E0,2.151799917E0
4.313998438E0,-3.661999941E0,-7.397999763E-1,-2.944000065E-1
4.334000000E0,-9.251999855E-1,1.298200011E0,-1.831499934E0
4.363998438E0,3.881199837E0,1.848199964E0,-4.896500111E0
4.384000000E0,4.215499878E0,9.797999859E-1,-3.693399906E0
4.413998438E0,2.113899946E0,7.094999552E-1,-5.507000089E-1
4.434000000E0,3.615299940E0,2.749699831E0,1.346300006E0
4.463998438E0,2.454299927E0,3.031100035E0,3.370100021E0
4.484000000E0,-6.974999905E-1,6.703999639E-1,2.528899908E0
4.513998438E0,-2.364599943E0,-7.732999921E-1,2.544600010E0
4.533998438E0,-2.202699900E0,2.892999947E-1,2.483599901E0
4.553998438E0,5.180999637E-1,2.184000015E-1,8.016999960E-1
4.573998438E0,3.774299860E0,1.493699908E0,-1.269699931E0
4.593998438E0,2.856799841E0,1.144199967E0,-1.686599970E0
4.613998438E0,6.099999696E-2,-5.992000103E-1,-6.380999684E-1
4.633998438E0,3.416999876E-1,1.518999934E-1,1.828999996E0
4.653998438E0,-5.230999589E-1,-7.299000025E-1,1.124499917E0
4.673998438E0,-9.903999567E-1,-9.097999930E-1,8.919000030E-1
4.693998438E0,1.108999997E-1,-9.297999740E-1,5.163999796E-1
4.713998438E0,3.217000067E-1,-5.128999949E-1,-3.559999913E-2
4.733998438E0,8.427999616E-1,-5.418999791E-1,-5.202000141E-1
4.753998438E0,1.412400007E0,-5.938999653E-1,-8.454999924E-1
4.773998438E0,4.237999916E-1,-4.821999967E-1,2.043000013E-1
4.793998438E0,4.999999702E-2,-1.205199957E0,1.083599925E0
4.813998438E0,1.723599911E0,-2.757000029E-1,9.009999633E-1
4.834003125E0,2.670599937E0,1.078699946E0,5.135999918E-1
4.863998438E0,-6.994999647E-1,-9.156000018E-1,7.567999959E-1
4.883998438E0,-1.827799916E0,-1.213400006E0,1.248999983E-1
4.903998438E0,-2.053599834E0,-1.023299932E0,-5.812999606E-1
4.923998438E0,-2.128999978E-1,-3.046000004E-1,-1.776799917E0
4.943998438E0,6.444000006E-1,5.667999983E-1,-1.260900021E0
4.963998438E0,1.092100024E0,1.660999954E-1,-1.309999973E-1
4.983998438E0,1.532999992E0,1.983999908E-1,6.290000081E-1
5.004000000E0,1.847299933E0,1.664199948E0,4.587000012E-1
5.033998438E0,-4.519999772E-2,7.339999825E-2,1.753499985E0
5.053998438E0,-3.308999836E-1,3.299999982E-2,1.052600026E0
5.073998438E0,-1.833999902E-1,-2.775000036E-1,-4.463999867E-1
5.093998438E0,-7.885999680E-1,-5.889999866E-2,4.179999828E-1
5.114000000E0,2.467999905E-1,6.832000017E-1,1.542999893E-1
5.134000000E0,1.826499939E0,9.301999807E-1,3.077999949E-1
5.163998438E0,5.580999851E-1,-5.261999965E-1,1.344599962E0
5.183998438E0,1.616199970E0,1.214599967E0,-3.828999996E-1
