"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.134831250E-1,1.978156120E-1,-3.568500280E-1,-1.533271670E-1
2.354784380E-1,4.309741557E-1,-2.439970225E-1,-1.288402081E-1
2.554800000E-1,5.174028277E-1,-1.803797781E-1,-4.398229532E-3
2.754800000E-1,5.046445131E-1,-3.699574471E-1,1.310742199E-1
2.954800000E-1,2.169793248E-1,-9.958325028E-1,-1.207069680E-1
3.154800000E-1,-2.674717009E-1,-1.277703166E0,-6.001489162E-1
3.374831250E-1,-5.807059407E-1,-7.330383062E-1,-6.011263132E-1
3.594784380E-1,-3.764675260E-1,-1.897521913E-1,6.489133835E-2
3.794878130E-1,-6.651449949E-2,-1.666789502E-2,5.169141889E-1
4.014800000E-1,-7.784168236E-3,-5.576326847E-1,4.509057999E-1
4.214815630E-1,-1.644798219E-1,-9.068730474E-1,-2.897246508E-3
4.434784380E-1,-3.577401340E-1,-7.807032466E-1,-4.713959694E-1
4.634800000E-1,-3.765722513E-1,-4.557229280E-1,-6.013531685E-1
4.854800000E-1,-3.110525906E-1,-3.212453127E-1,-5.469687581E-1
5.054800000E-1,-3.193952441E-1,-4.790754318E-1,-3.382098973E-1
5.274784380E-1,-3.960151970E-1,-6.649006009E-1,-1.966462433E-1
5.474784380E-1,-4.248829484E-1,-8.591907024E-1,-1.410924196E-1
5.674800000E-1,-4.968079627E-1,-6.199933290E-1,-9.428268671E-2
5.874862500E-1,-5.639682412E-1,-2.091602534E-1,1.404990107E-1
6.094784380E-1,-5.183802247E-1,2.725157142E-1,2.954842448E-1
6.294815630E-1,-4.154581726E-1,3.950378299E-1,2.869146764E-1
6.514815630E-1,-3.765198886E-1,2.918713987E-1,8.546877652E-2
6.714862500E-1,-4.045673311E-1,2.335250564E-2,-1.201310083E-1
6.934784380E-1,-4.318642616E-1,-1.911659092E-1,-2.062630057E-1
7.134800000E-1,-4.599989653E-1,-3.904301524E-1,-2.546958923E-1
7.354784380E-1,-4.791975915E-1,-8.698022962E-1,-4.351629317E-1
7.554784380E-1,-4.342553616E-1,-1.245432019E0,-5.352575779E-1
7.754800000E-1,-4.461934268E-1,-1.215639234E0,-4.806636870E-1
7.954815630E-1,-6.707300544E-1,-9.252513647E-1,-1.443212777E-1
8.174800000E-1,-1.050374031E0,-1.413437486E0,1.892809570E-1
8.374862500E-1,-1.237071872E0,-1.422478199E0,5.076988339E-1
8.594784380E-1,-1.071213245E0,-5.759412050E-1,1.151271582E0
8.794784380E-1,-8.230274320E-1,5.689773336E-2,1.615319729E0
8.994800000E-1,-5.771978498E-1,8.298691511E-1,1.965781808E0
9.214800000E-1,-1.675167084E-1,1.869945765E0,2.403946638E0
9.414800000E-1,3.641629517E-1,1.970214963E0,2.409043074E0
9.614800000E-1,4.970174134E-1,1.889318973E-1,8.491550088E-1
9.814800000E-1,8.113511801E-1,4.053003490E-1,-4.649557173E-1
1.001480000E0,1.415706396E0,8.117526025E-2,-6.241646409E-1
1.021480000E0,1.753829002E0,-1.516987801E0,-5.550670624E-1
1.041480000E0,1.640225530E0,-2.904210329E0,-3.163409233E-1
1.061480000E0,1.631882787E0,-2.635237694E0,-1.661204398E-1
1.081480000E0,1.519204378E0,-1.927559018E0,-1.080707833E-1
1.101480000E0,1.275870562E0,-1.709445238E0,-1.898918152E-1
1.121480000E0,1.122997165E0,-1.721261144E0,-2.454980165E-1
1.141480000E0,8.870286942E-1,-1.289571404E0,-9.660397470E-2
1.161483125E0,4.355120063E-1,4.936489165E-1,2.966187000E-1
1.183480000E0,-1.733635515E-1,8.680220246E-1,4.251098335E-1
1.203480000E0,-2.770710289E-1,3.475299478E-1,2.090904415E-1
1.225478438E0,7.592182141E-3,5.962044746E-2,2.182883322E-1
1.245480000E0,-1.368338149E-2,9.744696617E-1,6.401867867E-1
1.265498750E0,-1.483878940E-1,1.458885789E0,9.527577758E-1
1.287478438E0,6.412339956E-2,1.410365701E0,8.925439119E-1
1.307480000E0,-9.869837016E-2,6.759310961E-1,2.799507976E-1
1.327486250E0,-4.106410742E-1,-5.697278380E-1,-3.368485570E-1
1.349480000E0,-3.039839864E-1,-1.192566037E0,-3.237585723E-1
1.369484688E0,7.860963047E-2,-9.885021448E-1,3.574434295E-2
1.391478438E0,2.955191433E-1,-5.737071633E-1,4.303109348E-1
1.411480000E0,1.944122314E-1,-4.366813898E-1,3.687357008E-1
1.431481563E0,7.827802002E-2,-4.011290073E-1,1.243547052E-1
1.453480000E0,-6.138322875E-2,-2.186024934E-1,-1.909041107E-1
1.473480000E0,-2.476447672E-1,2.311863154E-1,-3.111398518E-1
1.493484688E0,-4.752880633E-1,4.383918047E-1,-5.148372054E-1
1.515480000E0,-3.942873180E-1,4.819203019E-1,-4.557578266E-1
1.535481563E0,-8.311257511E-2,2.651154995E-1,-3.245614171E-1
1.557478438E0,3.615798652E-1,6.813765317E-2,-3.061830997E-1
1.577478438E0,4.820599258E-1,1.955641359E-1,-3.232698739E-1
1.597480000E0,3.942175210E-1,7.594276667E-1,-3.776543438E-1
1.617487813E0,2.991494238E-1,6.190333962E-1,-1.700299680E-1
1.639478438E0,4.990769029E-1,2.956064045E-1,-1.691747606E-1
1.659481563E0,7.459886074E-1,-2.146929502E-1,-1.960179210E-1
1.681480000E0,7.754672170E-1,-4.744153917E-1,-3.309493363E-1
1.701480000E0,6.573607922E-1,-3.034080267E-1,-4.011115730E-1
1.721480000E0,4.231027067E-1,-3.326073885E-1,-1.563465893E-1
1.741490938E0,1.738871485E-1,-6.801547855E-2,2.661627159E-2
1.763480000E0,-4.607669264E-2,2.797588110E-1,8.290314116E-3
1.783487813E0,1.764353365E-1,3.525564969E-1,-7.110471278E-2
1.805480000E0,6.503620148E-1,-7.476990670E-2,-1.805194020E-1
1.825481563E0,7.348708510E-1,-5.020614266E-1,-1.443561763E-1
1.847478438E0,2.114466429E-1,-6.529800296E-1,-1.041961536E-1
1.867492500E0,-2.492679209E-1,-2.683443725E-1,-6.122614816E-2
1.889478438E0,-1.456826329E-1,5.285031199E-1,1.117359772E-1
1.909480000E0,2.426705807E-1,5.017123222E-1,2.570346296E-1
1.931480000E0,3.078237176E-1,6.838200241E-2,2.699675262E-1
1.953478438E0,1.032013148E-1,-1.120152324E-1,2.143962383E-1
1.973480000E0,-2.211332135E-2,-5.991715193E-2,1.819854826E-1
1.993480000E0,-7.703883201E-2,2.893406749E-1,2.923077345E-1
2.013480000E0,-6.328564137E-2,6.838200092E-1,4.794768393E-1
2.033483125E0,9.424777701E-3,6.487563252E-1,5.529901385E-1
2.055478438E0,1.171115935E-1,-3.570943773E-1,4.603655040E-1
2.075486250E0,4.841543362E-2,-9.154077172E-1,2.520255446E-1
2.097480000E0,-8.733627200E-2,-7.758163214E-1,2.079036236E-1
2.117483125E0,-3.118379712E-1,-2.200685591E-1,1.314232945E-1
2.139478438E0,-5.934991837E-1,5.567425489E-1,-3.089232743E-2
2.159480000E0,-7.120245099E-1,4.974188209E-1,-1.383173466E-1
2.181480000E0,-7.667406201E-1,8.175121993E-2,-6.072000414E-2
2.201480000E0,-6.740636230E-1,-1.339365691E-1,5.707226694E-3
2.221480000E0,-4.161562920E-1,1.112472862E-1,-3.378957510E-2
2.241480000E0,-1.530304700E-1,1.188569218E-1,2.124065720E-2
2.261480000E0,3.040363453E-2,7.422885299E-2,9.571385384E-2
2.281495625E0,2.400874943E-1,1.722989082E-1,2.064200938E-1
2.303478438E0,6.017197371E-1,5.673367381E-1,4.175176620E-1
2.323480000E0,9.000488520E-1,5.147674084E-1,3.905872405E-1
2.343480000E0,9.561786056E-1,-1.612160653E-1,1.136732921E-1
2.365505000E0,3.934146762E-1,-9.020559788E-1,-1.794372946E-1
2.385508125E0,2.705260413E-3,-5.511575341E-1,-1.890540570E-1
2.407486250E0,5.312782153E-2,-3.173008561E-2,-6.318091601E-2
2.429480000E0,2.381501794E-1,-5.459389836E-2,2.853613347E-2
2.449483125E0,2.229483575E-1,-2.059663087E-1,-3.211405827E-3
2.471480000E0,1.059240326E-1,-2.472782433E-1,-5.747369304E-2
2.493478438E0,3.846705705E-2,-2.093522400E-1,-1.078962535E-1
2.513480000E0,-9.948376566E-3,-2.364223003E-1,-1.646718085E-1
2.533480000E0,-1.634326279E-1,-1.889144331E-1,-2.328443676E-1
2.553480000E0,-2.394591719E-1,-5.422737822E-2,-2.688330710E-1
2.573483125E0,-8.070402592E-2,2.047271281E-2,-1.937664598E-1
2.595478438E0,1.672548950E-1,-9.150761366E-2,-2.427753061E-2
2.615480000E0,1.833992004E-1,-2.748544514E-1,5.223770440E-2
2.635480000E0,7.257079333E-2,-2.468768209E-1,4.267330095E-2
2.655487813E0,1.394867152E-1,-1.017177850E-1,1.448623277E-2
2.677480000E0,2.630734742E-1,-7.853981806E-4,-3.888593614E-2
2.697483125E0,2.572266161E-1,1.138827354E-1,-1.528908405E-2
2.719478438E0,1.610589772E-1,1.442165524E-1,3.382448107E-2
2.739484688E0,1.098684743E-1,1.181587875E-1,7.773696631E-2
2.761480000E0,1.628043056E-1,1.349139493E-2,1.199564785E-1
2.781486250E0,2.940007150E-1,-1.765749604E-1,1.457873583E-1
2.803478438E0,5.292187333E-1,-1.037249193E-1,1.060636565E-1
2.823480000E0,6.961769462E-1,2.255663574E-1,-5.007349700E-2
2.845481563E0,7.130717039E-1,5.528854132E-1,-4.850269854E-2
2.865498750E0,1.512851417E-1,3.294483423E-1,8.260643482E-2
2.887480000E0,-6.213197708E-1,-3.743731230E-2,1.380380839E-1
2.909480000E0,-5.535835028E-1,2.990796268E-1,1.163087413E-1
2.929486250E0,1.299921274E-1,7.131240964E-1,2.939308882E-1
2.951480000E0,6.957231164E-1,5.084143877E-1,3.866078854E-1
2.971486250E0,6.776415110E-1,-6.422811747E-2,3.877947032E-1
2.993480000E0,1.942027807E-1,-5.440365672E-1,3.890338838E-1
3.013487813E0,-2.061233819E-1,-4.376238585E-1,3.968704045E-1
3.035478438E0,-1.573588848E-1,-5.427974090E-2,3.995756805E-1
3.055483125E0,1.610066295E-1,1.521403491E-1,3.538480401E-1
3.077478438E0,3.892084360E-1,-3.279473633E-2,3.295879662E-1
3.097480000E0,3.666064143E-1,-2.699326277E-1,3.295530677E-1
3.119480000E0,2.593908310E-1,-2.760761678E-1,3.651228845E-1
3.141480000E0,1.403942853E-1,-1.422617882E-1,3.364471197E-1
3.161481563E0,-1.605702913E-3,4.975933582E-2,2.716779411E-1
3.181481563E0,-1.952325255E-1,1.118406951E-1,2.040115297E-1
3.203478438E0,-2.992192507E-1,5.139994621E-2,1.074599251E-1
3.223480000E0,-3.167248964E-1,4.607669078E-3,4.773475602E-2
3.243480000E0,-3.655592203E-1,-3.689625859E-2,-8.429939859E-3
3.263487813E0,-4.891110659E-1,-1.064127237E-1,-9.293878078E-2
3.285480000E0,-6.741508842E-1,-1.728225052E-1,-1.377064735E-1
3.307480000E0,-6.760009527E-1,-2.370680720E-1,-8.883725852E-2
3.329484688E0,-3.481233716E-1,-6.524040550E-2,9.477137588E-3
3.351480000E0,-7.038912922E-2,1.738173366E-1,6.983062625E-2
3.371487813E0,-3.885626495E-1,-1.907470375E-1,7.380997390E-2
3.393480000E0,-1.056063771E0,-6.785316467E-1,2.567379177E-1
3.413483125E0,-8.143531680E-1,-3.914424479E-1,3.525564969E-1
3.435480000E0,1.725432426E-1,2.998475730E-2,3.246137798E-1
3.457480000E0,7.199832201E-1,-2.246762365E-1,1.659808159E-1
3.479484688E0,4.573111832E-1,-4.377460182E-1,-1.429948211E-1
3.501480000E0,-1.648288965E-1,-3.506191969E-1,-4.785692692E-1
3.521480000E0,-5.490282178E-1,4.461061582E-2,-5.527108908E-1
3.541480000E0,-6.858794689E-1,2.537010610E-1,-6.186144948E-1
3.561486250E0,-6.252990961E-1,2.332632542E-1,-5.663244128E-1
3.583478438E0,-3.672347367E-1,3.563962504E-2,-3.528008461E-1
3.603480000E0,3.844960406E-2,-1.948485523E-1,-1.607448310E-1
3.623480000E0,3.164805472E-1,-3.932226896E-1,-6.382668763E-2
3.645487813E0,3.403566480E-1,-4.050211012E-1,-5.297074094E-2
3.665498750E0,2.180439830E-1,-2.109579444E-1,-1.503950208E-1
3.687478438E0,1.610938832E-2,-8.114035428E-2,-2.249903977E-1
3.707480000E0,-2.328967303E-1,-2.771582827E-2,-2.923949957E-1
3.727481563E0,-5.382944345E-1,8.799950033E-2,-3.176848292E-1
3.749478438E0,-7.246432304E-1,2.728822231E-1,-3.716329634E-1
3.769484688E0,-6.617939472E-1,4.288099408E-1,-4.262268543E-1
3.791480000E0,-3.925245404E-1,4.775569737E-1,-3.634124696E-1
3.811484688E0,-1.821076572E-1,3.295181692E-1,-3.044552207E-1
3.833480000E0,-8.140215278E-2,-6.298892945E-2,-4.310614169E-1
3.853483125E0,-8.213519305E-2,-3.210183978E-1,-5.017297864E-1
3.875478438E0,-3.267954588E-1,-7.022157907E-1,-3.326597512E-1
3.895480000E0,-9.351823330E-1,-7.899185419E-1,-4.960225895E-2
3.915480000E0,-1.143714309E0,-6.363121271E-1,1.130624264E-1
3.935486250E0,-4.561766982E-1,-2.278701812E-1,1.093099713E-1
3.957480000E0,4.177271128E-1,-1.047197584E-4,1.521927118E-1
3.977483125E0,6.091897488E-1,-2.623578906E-1,1.923876405E-1
3.999478438E0,5.774596334E-1,-6.701191664E-1,1.404640973E-1
4.019483125E0,5.430068374E-1,-7.969522476E-1,1.515294909E-1
4.041480000E0,5.345768929E-1,-5.206142664E-1,4.232946932E-1
4.061480000E0,8.752302527E-1,-4.949928224E-1,6.660699844E-1
4.081480000E0,1.516638756E0,-7.130891681E-1,6.404660344E-1
4.101484688E0,2.059226751E0,-1.292364001E0,3.917216957E-1
4.123478438E0,2.479519367E0,-1.529466867E0,-8.656833321E-2
4.143484688E0,2.453601360E0,-1.302574158E0,-5.032656789E-1
4.165498750E0,2.227127314E0,-8.120493293E-1,-1.189127684E0
4.187480000E0,1.999990225E0,-5.355368257E-1,-1.650226235E0
4.207480000E0,1.840816259E0,-1.183891773E0,-1.917418718E0
4.227483125E0,1.694243431E0,-2.043815374E0,-2.050849199E0
4.249478438E0,1.888707995E0,-2.034390688E0,-2.210511923E0
4.269480000E0,2.445293427E0,-1.873471260E0,-2.166494608E0
4.291480000E0,2.435502291E0,-1.789381385E0,-1.885566473E0
4.311480000E0,1.806171417E0,-1.320725560E0,-1.524405479E0
4.333480000E0,1.470300317E0,-6.255260110E-1,-1.340186000E0
4.355480000E0,1.367360711E0,-5.955063552E-2,-1.183944106E0
4.377480000E0,6.030112505E-1,-3.560471535E-2,-5.795540214E-1
4.399478438E0,-8.677776903E-2,2.460914198E-3,-1.795071065E-1
4.419478438E0,-3.412118554E-2,1.521228999E-1,-9.327039123E-2
4.439478438E0,3.878470659E-1,-1.347394194E-2,2.378883772E-2
4.459481563E0,4.432612658E-1,-2.188817412E-1,2.005383372E-1
4.481480000E0,-8.686503768E-2,-1.803623289E-1,2.370680720E-1
