"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.121235371E0,2.310519457E0,5.780752182E0
2.000156300E-2,-3.582606792E0,2.216676474E0,6.299872398E0
4.200000000E-2,-3.648753881E0,2.210212231E0,6.183571815E0
6.200625000E-2,-4.069194794E0,2.249812365E0,6.244489670E0
8.399843800E-2,-4.238130093E0,2.346557140E0,6.612976551E0
1.040062500E-1,-4.072441578E0,2.405923843E0,7.048884392E0
1.259984380E-1,-3.606041193E0,2.334921360E0,7.221372128E0
1.460046880E-1,-3.864270210E0,2.520481348E0,7.503600597E0
1.679984380E-1,-4.186089516E0,2.432738781E0,8.592397690E0
1.880062500E-1,-4.178954601E0,1.930157423E0,1.019018173E1
2.100000000E-1,-4.279760361E0,1.702037930E0,1.166674423E1
2.300015630E-1,-4.349278450E0,1.821709752E0,1.120316887E1
2.520000000E-1,-4.271102428E0,2.386415720E0,1.056076622E1
2.720000000E-1,-3.494452477E0,1.941649675E0,9.977385521E0
2.920000000E-1,-2.703101635E0,1.364244819E0,1.056178093E1
3.120046880E-1,-2.323840857E0,1.131001711E0,1.106306076E1
3.339984380E-1,-2.674457312E0,1.382000208E0,1.178373432E1
3.540046880E-1,-2.625366688E0,1.790269136E0,1.132866287E1
3.760000000E-1,-1.888632417E0,1.667599678E0,9.912406921E0
3.960031250E-1,-1.529435158E0,2.382374287E0,9.215415955E0
4.179984380E-1,-9.951164126E-1,2.570711851E0,8.770411491E0
4.379984380E-1,-1.027639270E0,2.292659044E0,8.309095383E0
4.580000000E-1,-1.188069940E0,2.120975256E0,8.125278473E0
4.780046880E-1,-1.884581566E0,2.003238201E0,7.909092426E0
5.000000000E-1,-2.707114220E0,2.578296661E0,7.578127384E0
5.200000000E-1,-2.431120396E0,2.349937677E0,7.128515244E0
5.400000000E-1,-1.137916088E0,2.127362967E0,7.553802013E0
5.600000000E-1,-1.411132932E0,2.241489887E0,7.210933208E0
5.800000000E-1,-1.431780577E0,2.668653727E0,7.588106632E0
6.000000000E-1,-1.442008495E0,2.421236992E0,7.832841396E0
6.200000000E-1,-1.036555290E0,2.313402176E0,8.041567802E0
6.400000000E-1,-1.051648259E0,2.271589756E0,7.976206779E0
6.600062500E-1,-1.111675739E0,2.302130461E0,8.324036598E0
6.820000000E-1,-1.872878671E0,2.431053162E0,9.198877335E0
7.020046880E-1,-1.884533525E0,2.217318058E0,9.731031418E0
7.239984380E-1,-1.832387924E0,1.309254885E0,1.053852940E1
7.440015630E-1,-2.039831161E0,8.078994155E-1,1.144367123E1
7.640187500E-1,-1.475939155E0,2.799588144E-1,1.141902065E1
7.859984380E-1,-1.136872292E0,-2.300349027E-1,1.076633167E1
8.060000000E-1,-1.164396048E0,-8.084836006E-1,1.219604397E1
8.260062500E-1,-2.686945438E0,-6.015575528E-1,1.281762695E1
8.480000000E-1,-2.873798609E0,1.450215876E-1,1.154833603E1
