"Time (s)","Pressure (hPa)"
9.388000000E-2,1.014675781E3
1.738784380E-1,1.014671875E3
2.538784380E-1,1.014701172E3
3.338878130E-1,1.014710449E3
4.138800000E-1,1.014691895E3
4.938800000E-1,1.014678223E3
5.738800000E-1,1.014681641E3
6.538800000E-1,1.014695312E3
7.338815630E-1,1.014717285E3
8.138784380E-1,1.014734863E3
8.938784380E-1,1.014718750E3
9.738831250E-1,1.014689941E3
1.053880000E0,1.014661133E3
1.133878438E0,1.014649902E3
1.213878438E0,1.014661133E3
1.293878438E0,1.014686523E3
1.373884688E0,1.014685059E3
1.453880000E0,1.014676758E3
1.533880000E0,1.014663574E3
1.613886250E0,1.014668457E3
1.693880000E0,1.014680176E3
1.773880000E0,1.014672852E3
1.853892500E0,1.014673828E3
1.933878438E0,1.014672852E3
2.013878438E0,1.014671875E3
2.093880000E0,1.014663086E3
2.173878438E0,1.014681152E3
2.253884688E0,1.014694824E3
2.333880000E0,1.014712891E3
2.413880000E0,1.014684082E3
2.493881563E0,1.014666504E3
2.573878438E0,1.014658691E3
2.653878438E0,1.014660156E3
2.733878438E0,1.014668945E3
2.813878438E0,1.014698242E3
2.893884688E0,1.014698242E3
2.973878438E0,1.014698242E3
3.053880000E0,1.014668945E3
3.133884688E0,1.014645508E3
3.213878438E0,1.014654785E3
3.293878438E0,1.014676270E3
3.373878438E0,1.014702148E3
3.453878438E0,1.014723633E3
3.533883125E0,1.014694824E3
3.613878438E0,1.014665527E3
3.693878438E0,1.014655762E3
3.773884688E0,1.014673340E3
3.853880000E0,1.014691406E3
3.933878438E0,1.014704102E3
4.013878438E0,1.014704102E3
4.093878438E0,1.014692383E3
4.173878438E0,1.014669922E3
4.253878438E0,1.014641113E3
4.333878438E0,1.014643555E3
4.413880000E0,1.014634277E3
4.493880000E0,1.014647461E3
4.573878438E0,1.014649902E3
4.653883125E0,1.014650879E3
4.733878438E0,1.014659668E3
4.813880000E0,1.014676270E3
4.893878438E0,1.014680176E3
4.973878438E0,1.014682129E3
5.053881563E0,1.014679199E3
