"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.799843800E-2,1.072099924E0,-6.589999795E-1,-1.871699929E0
3.800000000E-2,1.062199950E0,-6.784999967E-1,-1.930699944E0
5.800000000E-2,6.751999855E-1,-6.297000051E-1,-2.025599957E0
8.800000000E-2,4.597999752E-1,-5.188999772E-1,-1.416999936E0
1.180000000E-1,9.692999721E-1,-5.209000111E-1,-9.842999578E-1
1.380078130E-1,9.754999876E-1,-4.074999988E-1,-7.991999984E-1
1.679984380E-1,1.823000014E-1,-1.770000011E-1,1.930999905E-1
1.880062500E-1,1.507999897E-1,-6.345999837E-1,1.763899922E0
2.179984380E-1,-2.901999950E-1,-6.958999634E-1,3.099799871E0
2.380015630E-1,-5.576999784E-1,-3.883000016E-1,2.072900057E0
2.680000000E-1,1.789999940E-2,-4.438999891E-1,1.328299999E0
2.880000000E-1,8.086000085E-1,-1.172399998E0,1.559999943E0
3.080000000E-1,1.082999945E0,-1.405300021E0,2.093499899E0
3.280078130E-1,6.078999639E-1,-1.097499967E0,2.603499889E0
3.579984380E-1,4.518999755E-1,-2.969999909E-1,2.107699871E0
3.780078130E-1,1.104900002E0,-3.085999787E-1,8.761000037E-1
4.080000000E-1,1.457199931E0,5.762999654E-1,-3.149999976E-1
4.379984380E-1,1.329599977E0,3.745999932E-1,-1.030900002E0
4.580000000E-1,9.698999524E-1,3.048000038E-1,-1.275099993E0
4.780046880E-1,1.567000002E-1,3.016999960E-1,-1.548299909E0
5.080000000E-1,-8.069999814E-1,1.096799970E0,-1.849200010E0
5.280031250E-1,-9.779999405E-2,6.196999550E-1,-2.155900002E0
5.580000000E-1,1.846999973E-1,7.728999853E-1,-2.466699839E0
5.780046880E-1,4.010000080E-2,1.315199971E0,-2.066499949E0
6.079984380E-1,1.150999963E-1,1.165799975E0,-1.541499972E0
6.280015630E-1,4.720000029E-1,1.151399970E0,-1.776799917E0
6.579984380E-1,4.847999811E-1,1.227800012E0,-1.327299953E0
6.780031250E-1,-1.808999926E-1,1.366500020E0,-5.742999911E-1
7.079984380E-1,-2.308999896E-1,1.051599979E0,1.359999925E-1
7.280015630E-1,-4.315999746E-1,2.739000022E-1,1.167799950E0
7.580000000E-1,-4.759999812E-1,-2.890999913E-1,1.887499928E0
7.780015630E-1,-1.252000034E-1,-8.732999563E-1,1.110399961E0
8.079984380E-1,-2.483000010E-1,-1.563699961E0,2.880599976E0
8.280015630E-1,-2.414700031E0,-6.956999898E-1,2.848799944E0
8.579984380E-1,-2.379299879E0,-3.859999776E-1,1.471199989E0
8.779984380E-1,-1.459999919E0,-1.159699917E0,8.458999991E-1
8.980000000E-1,-1.159399986E0,-4.111000001E-1,-1.984999925E-1
9.279984380E-1,-1.167199969E0,-6.199999712E-3,-2.395000011E-1
9.479984380E-1,6.076999903E-1,-3.093999863E0,3.076999903E0
9.680031250E-1,-4.389999807E-2,-2.206500053E0,-1.153699994E0
9.979984380E-1,-8.750999570E-1,2.560999990E-1,-4.585999846E-1
1.018001563E0,-6.991999745E-1,-1.057799935E0,6.239999831E-2
1.048000000E0,-1.745799899E0,-8.709999919E-2,-1.386999965E0
1.077998438E0,-7.495999932E-1,-9.012999535E-1,-1.740199924E0
1.097998438E0,-6.943999529E-1,-8.560999632E-1,-2.077499866E0
1.118004688E0,-2.039299965E0,-4.549999833E-1,-1.463099957E0
1.148000000E0,-2.525699854E0,-3.399999812E-3,-4.167500019E0
1.168003125E0,-1.218599916E0,3.339999914E-1,-3.108700037E0
1.198000000E0,5.243999958E-1,1.192399979E0,1.726000011E-1
1.218003125E0,5.902999640E-1,1.194299936E0,7.143999934E-1
